date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2011-02-09,600309,买入,7400,20.160,149184,1.0414,18.897,首次建仓,万华化学
2011-02-16,600660,买入,12200,12.290,149938,1.0168,11.930,首次建仓,福耀玻璃
2011-02-17,600660,买入,12500,12.040,150500,1.0302,11.930,定投加仓,福耀玻璃
2011-02-18,600660,买入,12700,11.720,148844,1.0092,11.930,定投加仓,福耀玻璃
2011-02-21,600660,买入,12400,12.120,150288,0.9824,11.930,定投加仓,福耀玻璃
2011-02-22,600660,买入,12800,11.730,150144,1.0159,11.930,定投加仓,福耀玻璃
2011-02-23,600660,买入,12800,11.780,150784,0.9832,11.930,定投加仓,福耀玻璃
2011-02-24,600660,买入,12800,11.760,150528,0.9874,11.930,定投加仓,福耀玻璃
2011-02-25,600660,买入,12700,11.920,151384,0.9857,11.930,定投加仓,福耀玻璃
2011-02-28,600660,买入,12300,12.530,154119,0.9991,11.930,定投加仓,福耀玻璃
2011-03-02,600660,买入,12300,12.590,154857,0.9963,12.627,定投加仓,福耀玻璃
2011-03-03,600660,买入,12200,12.720,155184,0.9971,12.627,定投加仓,福耀玻璃
2011-03-04,600660,买入,9900,12.800,126720,1.0074,12.627,定投加仓,福耀玻璃
2011-03-14,600660,买入,3400,12.650,43010,0.9789,12.627,定投加仓,福耀玻璃
2011-03-23,600660,买入,300,12.500,3750,0.9718,12.627,定投加仓,福耀玻璃
2011-03-25,600660,买入,1100,12.840,14124,0.9821,12.627,定投加仓,福耀玻璃
2011-04-01,600660,买入,3200,11.840,37888,0.9837,12.057,定投加仓,福耀玻璃
2011-04-07,600660,买入,4000,11.950,47800,0.9646,12.057,定投加仓,福耀玻璃
2011-04-19,600660,买入,300,11.470,3441,0.9439,12.057,定投加仓,福耀玻璃
2011-04-26,600660,买入,2600,10.800,28080,0.9717,11.043,定投加仓,福耀玻璃
2011-04-28,600660,卖出,162500,10.460,1699750,,,跌破建仓日MA60止损,福耀玻璃
2011-07-19,600660,买入,13800,10.230,141174,0.9418,11.043,首次建仓,福耀玻璃
2011-07-20,600660,买入,13600,10.400,141440,0.9264,11.043,定投加仓,福耀玻璃
2011-07-21,600660,买入,13700,10.290,140973,0.9418,11.043,定投加仓,福耀玻璃
2011-07-22,600660,买入,13600,10.360,140896,0.9318,11.043,定投加仓,福耀玻璃
2011-07-25,600660,卖出,54700,9.920,542624,,,跌破建仓日MA60止损,福耀玻璃
2011-10-11,600309,卖出,9620,13.880,133526,,,跌破建仓日MA60止损,万华化学
2011-11-07,600897,买入,9800,14.010,137298,0.9968,14.126,首次建仓,
2011-11-08,600897,买入,9900,13.920,137808,0.9918,14.126,定投加仓,
2011-11-09,600897,买入,9800,14.070,137886,0.9854,14.126,定投加仓,
2011-11-10,600897,买入,9800,14.030,137494,0.9960,14.126,定投加仓,
2011-11-11,600897,买入,9800,14.020,137396,0.9932,14.126,定投加仓,
2011-11-14,600897,买入,9700,14.230,138031,0.9925,14.126,定投加仓,
2011-11-15,600897,买入,9700,14.240,138128,1.0074,14.126,定投加仓,
2011-11-16,600897,买入,9900,13.800,136620,1.0081,14.126,定投加仓,
2011-11-17,600897,买入,9900,13.840,137016,0.9769,14.126,定投加仓,
2011-11-18,600897,卖出,88300,13.530,1194699,,,跌破建仓日MA60止损,
2012-02-03,600660,买入,15500,8.740,135470,0.7462,11.526,首次建仓,福耀玻璃
2012-02-06,600660,买入,15600,8.680,135408,0.7583,11.526,定投加仓,福耀玻璃
2012-02-07,600660,买入,15900,8.540,135786,0.7531,11.526,定投加仓,福耀玻璃
2012-02-08,600660,买入,15700,8.660,135962,0.7410,11.526,定投加仓,福耀玻璃
2012-02-09,600660,买入,15700,8.620,135334,0.7514,11.526,定投加仓,福耀玻璃
2012-02-10,600660,买入,15800,8.580,135564,0.7479,11.526,定投加仓,福耀玻璃
2012-02-13,600660,买入,15500,8.810,136555,0.7444,11.526,定投加仓,福耀玻璃
2012-02-14,600660,买入,15600,8.750,136500,0.7644,11.526,定投加仓,福耀玻璃
2012-02-15,600660,买入,15500,8.790,136245,0.7592,11.526,定投加仓,福耀玻璃
2012-02-15,600585,买入,7900,17.310,136749,1.0412,16.423,首次建仓,
2012-02-16,600660,买入,15600,8.690,135564,0.7627,11.526,定投加仓,福耀玻璃
2012-02-17,600585,买入,7900,17.050,134695,1.0443,16.423,定投加仓,
2012-02-20,600585,买入,7800,17.210,134238,1.0382,16.423,定投加仓,
2012-02-21,600660,买入,15700,8.630,135491,0.7488,11.526,定投加仓,福耀玻璃
2012-02-22,600660,买入,15700,8.760,137532,0.7488,11.526,定投加仓,福耀玻璃
2012-02-22,600188,买入,5400,25.260,136404,0.9891,25.296,首次建仓,
2012-02-23,600660,买入,1200,8.810,10572,0.7601,11.526,定投加仓,福耀玻璃
2012-02-23,600188,买入,5400,25.420,137268,0.9986,25.296,定投加仓,
2012-02-24,600660,买入,1800,8.910,16038,0.7644,11.526,定投加仓,福耀玻璃
2012-02-24,000022,买入,13300,10.480,139384,0.8282,12.400,首次建仓,
2012-02-24,600188,买入,5300,26.160,138648,1.0049,25.296,定投加仓,
2012-02-24,001872,买入,13300,10.480,139384,1.0421,9.855,首次建仓,
2012-02-27,000022,买入,13300,10.480,139384,0.8452,12.400,定投加仓,
2012-02-27,600188,买入,5300,26.360,139708,1.0341,25.296,定投加仓,
2012-02-28,000022,买入,13200,10.530,138996,0.8452,12.400,定投加仓,
2012-02-28,600897,买入,10600,13.130,139178,0.9387,14.126,首次建仓,
2012-02-28,600188,买入,5300,25.980,137694,1.0421,25.296,定投加仓,
2012-02-29,000022,买入,13300,10.250,136325,0.8492,12.400,定投加仓,
2012-02-29,600897,买入,10400,13.090,136136,0.9295,14.126,定投加仓,
2012-02-29,600188,买入,5300,25.580,135574,1.0270,25.296,定投加仓,
2012-03-01,000022,买入,13300,10.330,137389,0.8266,12.400,定投加仓,
2012-03-01,600897,买入,10300,13.230,136269,0.9267,14.126,定投加仓,
2012-03-01,600188,买入,5300,25.550,135415,1.0112,25.296,定投加仓,
2012-03-01,001872,买入,13300,10.330,137389,1.0401,9.855,定投加仓,
2012-03-02,600660,买入,2400,8.980,21552,0.7644,11.526,定投加仓,福耀玻璃
2012-03-02,000022,买入,13300,10.600,140980,0.8331,12.400,定投加仓,
2012-03-02,600897,买入,3600,13.350,48060,0.9366,14.126,定投加仓,
2012-03-05,000022,买入,800,10.820,8656,0.8548,12.400,定投加仓,
2012-03-09,600660,买入,400,9.110,3644,0.7765,11.526,定投加仓,福耀玻璃
2012-03-09,000022,买入,1800,11.180,20124,0.8984,12.400,定投加仓,
2012-03-15,600585,卖出,23600,16.020,378072,,,跌破建仓日MA60止损,
2012-03-15,000022,买入,12700,10.260,130302,0.8395,12.400,定投加仓,
2012-03-15,600897,买入,5400,13.100,70740,0.9337,14.126,定投加仓,
2012-03-16,000022,买入,3600,10.440,37584,0.8274,12.400,定投加仓,
2012-03-19,000022,买入,2100,10.570,22197,0.8419,12.400,定投加仓,
2012-03-26,000022,卖出,100700,9.900,996930,,,跌破建仓日MA60止损,
