arm,code,base,candidate,delta
WJ_FD15,601166,0.07285100000000001,-0.0030480000000000004,-0.07589900000000001
WJ_FD15,002532,0.092117,0.020090999999999998,-0.072026
WJ_FD15,601229,0.050457,0.094274,0.043816999999999995
WJ_FD15,601169,0.077455,0.120976,0.043521000000000004
WJ_FD15,600919,0.064248,0.088386,0.024138000000000007
WJ_FD15,000933,0.752016,0.731155,-0.02086100000000002
WJ_FD15,600585,0.39278899999999994,0.4090990000000001,0.016310000000000158
WJ_FD15,601009,0.000626,0.016509,0.015882999999999998
WJ_FD15,000423,0,0.014631,0.014631
WJ_FD15,601328,0.340197,0.35337500000000005,0.013178000000000023
WJ_FD15,688516,0.528339,0.516199,-0.01214000000000004
WJ_FD15,000001,0.015288000000000001,0.0034480000000000014,-0.01184
WJ_FD15,600938,0.030672,0.041558,0.010885999999999996
WJ_FD15,601187,0.035086,0.044795,0.009709000000000002
WJ_FD15,002152,-0.017509,-0.009215000000000001,0.008294
WJ_FD15,002304,0.107149,0.114373,0.007224000000000008
WJ_FD15,601939,0.009222999999999999,0.002148999999999999,-0.0070739999999999996
WJ_FD15,600970,-0.06285,-0.055931,0.0069190000000000015
WJ_FD15,002128,1.0304900000000001,1.036625,0.0061349999999997795
WJ_FD15,601988,0.141347,0.135678,-0.005669000000000007
WJ_FD15,002648,0.080044,0.085609,0.0055650000000000005
WJ_FD15,000792,-0.202873,-0.197396,0.00547700000000001
WJ_FD15,601825,-0.004502,-0.009042999999999999,-0.004540999999999999
WJ_FD15,002001,-0.007454999999999996,-0.011569999999999997,-0.004115000000000001
WJ_FD15,600066,-0.0073170000000000015,-0.0035320000000000004,0.003785000000000001
WJ_FD15,600897,-0.04300099999999999,-0.039892000000000004,0.0031089999999999868
WJ_FD15,002714,0.073449,0.076295,0.0028460000000000013
WJ_FD15,600031,0.0028519999999999995,0.0007779999999999998,-0.0020739999999999995
WJ_FD15,600000,-0.005595,-0.003619,0.0019760000000000003
WJ_FD15,600176,-0.005507,-0.003614,0.0018929999999999997
WJ_FD15,601818,-0.002607,-0.000877,0.00173
WJ_FD15,600188,-0.006021,-0.004384000000000001,0.0016369999999999996
WJ_FD15,601088,1.065887,1.0644740000000001,-0.0014129999999998866
WJ_FD15,600660,0.326366,0.325573,-0.0007929999999999882
WJ_FD15,000858,-0.001462,-0.000737,0.000725
WJ_FD15,603156,0.000942,0.001529,0.000587
WJ_FD15,000568,-0.041608,-0.041064,0.0005439999999999959
WJ_FD15,601288,-0.0005859999999999999,-0.000105,0.00048099999999999993
WJ_FD15,000333,0.036804,0.036446,-0.00035800000000000415
WJ_FD15,603369,0,-0.000357,-0.000357
WJ_FD15,600016,-1.3000000000000001e-05,-0.00035400000000000004,-0.00034100000000000005
WJ_FD15,601838,-0.001525,-0.001798,-0.0002729999999999998
WJ_FD15,600036,-0.0046429999999999996,-0.004906,-0.0002630000000000002
WJ_FD15,601916,-0.0004919999999999999,-0.000638,-0.00014600000000000008
WJ_FD15,601998,-0.002862,-0.0027329999999999993,0.00012900000000000064
WJ_FD15,300059,0.099053,0.09897199999999999,-8.100000000001162e-05
WJ_FD15,600519,0.000692,0.000614,-7.800000000000005e-05
WJ_FD15,601398,-0.001691,-0.001643,4.800000000000008e-05
WJ_FD15,000661,0.000451,0.000499,4.7999999999999974e-05
WJ_FD15,601665,-0.000297,-0.000321,-2.3999999999999987e-05
WJ_FD15,600566,0,-1.4e-05,-1.4e-05
WJ_FD15,002966,-0.005198,-0.005188,1.000000000000046e-05
WJ_FD15,002142,-0.001321,-0.001329,-8.000000000000194e-06
WJ_FD15,002807,0.0,3e-06,3e-06
WJ_FD15,601963,-0.008335,-0.008338,-2.999999999999531e-06
WJ_FD15,601857,0,-2e-06,-2e-06
WJ_FD15,601658,0.0,1e-06,1e-06
WJ_FD15,603993,1e-06,0,-1e-06
WJ_FD15,002833,0.000334,0.000333,-9.9999999999997e-07
WJ_FD15,002948,0,0.0,0.0
WJ_FD15,601997,0,0.0,0.0
WJ_FD15,000022,4.3e-05,4.3e-05,0.0
WJ_FD15,002024,0.013792999999999998,0.013792999999999998,0.0
WJ_FD15,002839,0.0,0.0,0.0
WJ_FD15,600926,0.0,0,0.0
WJ_FD25,601225,0.37962999999999997,0.136543,-0.24308699999999997
WJ_FD25,601088,1.065887,0.895985,-0.169902
WJ_FD25,000651,0.6874479999999998,0.55601,-0.13143799999999983
WJ_FD25,000933,0.752016,0.626656,-0.12536000000000003
WJ_FD25,688516,0.528339,0.409081,-0.11925800000000003
WJ_FD25,601988,0.141347,0.25377099999999997,0.11242399999999997
WJ_FD25,600309,0.04563099999999999,0.142263,0.09663200000000001
WJ_FD25,600660,0.326366,0.420074,0.09370800000000001
WJ_FD25,000338,0.6731839999999999,0.5826850000000001,-0.09049899999999977
WJ_FD25,002128,1.0304900000000001,1.120364,0.08987399999999979
WJ_FD25,600585,0.39278899999999994,0.30821,-0.08457899999999996
WJ_FD25,000792,-0.202873,-0.120529,0.082344
WJ_FD25,601229,0.050457,-0.013494,-0.06395100000000001
WJ_FD25,002532,0.092117,0.033146,-0.058971
WJ_FD25,601166,0.07285100000000001,0.028544,-0.04430700000000001
WJ_FD25,601169,0.077455,0.114257,0.036802
WJ_FD25,601328,0.340197,0.37312000000000006,0.032923000000000036
WJ_FD25,600938,0.030672,0.055478,0.024805999999999998
WJ_FD25,600919,0.064248,0.08856800000000001,0.02432000000000001
WJ_FD25,002648,0.080044,0.05721,-0.022834000000000007
WJ_FD25,002001,-0.007454999999999996,-0.027939,-0.020484000000000002
WJ_FD25,002304,0.107149,0.087877,-0.019271999999999997
WJ_FD25,600176,-0.005507,0.00792,0.013427
WJ_FD25,600970,-0.06285,-0.074431,-0.011580999999999994
WJ_FD25,601998,-0.002862,-0.013064,-0.010202
WJ_FD25,002152,-0.017509,-0.00775,0.009759
WJ_FD25,601009,0.000626,0.009306000000000002,0.008680000000000002
WJ_FD25,601187,0.035086,0.026451,-0.008635
WJ_FD25,600066,-0.0073170000000000015,-0.0010030000000000015,0.006314
WJ_FD25,600000,-0.005595,0.0,0.005595
WJ_FD25,000001,0.015288000000000001,0.010508,-0.004780000000000001
WJ_FD25,600188,-0.006021,-0.0015959999999999993,0.004425000000000001
WJ_FD25,300059,0.099053,0.09477500000000001,-0.00427799999999999
WJ_FD25,601939,0.009222999999999999,0.00499,-0.004232999999999999
WJ_FD25,600897,-0.04300099999999999,-0.03957399999999999,0.0034269999999999995
WJ_FD25,601825,-0.004502,-0.0069619999999999994,-0.0024599999999999995
WJ_FD25,601818,-0.002607,-0.0007440000000000001,0.0018629999999999999
WJ_FD25,002833,0.000334,-0.0012469999999999998,-0.001581
WJ_FD25,601288,-0.0005859999999999999,-0.002034,-0.0014479999999999999
WJ_FD25,600031,0.0028519999999999995,0.0017389999999999999,-0.0011129999999999996
WJ_FD25,600036,-0.0046429999999999996,-0.003649,0.0009939999999999997
WJ_FD25,603156,0.000942,0.001863,0.000921
WJ_FD25,000423,0,0.000772,0.000772
WJ_FD25,002714,0.073449,0.074218,0.0007690000000000058
WJ_FD25,601838,-0.001525,-0.000816,0.0007090000000000001
WJ_FD25,000858,-0.001462,-0.002059,-0.0005970000000000001
WJ_FD25,601916,-0.0004919999999999999,1.6e-05,0.0005079999999999999
WJ_FD25,600566,0,0.000448,0.000448
WJ_FD25,000568,-0.041608,-0.0412,0.00040799999999999864
WJ_FD25,000869,0,-0.000353,-0.000353
WJ_FD25,601963,-0.008335,-0.00806,0.00027500000000000094
WJ_FD25,600016,-1.3000000000000001e-05,-0.00027600000000000004,-0.00026300000000000005
WJ_FD25,002466,-0.18778099999999998,-0.18799699999999997,-0.00021599999999999397
WJ_FD25,601077,0,-0.000195,-0.000195
WJ_FD25,600750,0,0.000175,0.000175
WJ_FD25,002966,-0.005198,-0.005032,0.00016600000000000035
WJ_FD25,002024,0.013792999999999998,0.013705999999999998,-8.700000000000027e-05
WJ_FD25,601665,-0.000297,-0.000222,7.500000000000001e-05
WJ_FD25,000333,0.036804,0.036867,6.299999999999362e-05
WJ_FD25,000661,0.000451,0.00039,-6.100000000000002e-05
WJ_FD25,601398,-0.001691,-0.001653,3.8000000000000056e-05
WJ_FD25,600519,0.000692,0.000719,2.7000000000000006e-05
WJ_FD25,601857,0,1.2e-05,1.2e-05
WJ_FD25,002142,-0.001321,-0.001329,-8.000000000000194e-06
WJ_FD25,601997,0,2e-06,2e-06
WJ_FD25,601658,0.0,1e-06,1e-06
WJ_FD25,002807,0.0,1e-06,1e-06
WJ_FD25,603993,1e-06,0,-1e-06
WJ_FD25,002948,0,0.0,0.0
WJ_FD25,000022,4.3e-05,4.3e-05,0.0
WJ_FD25,002839,0.0,0.0,0.0
WJ_FD25,600926,0.0,0,0.0
WJ_R3,000792,-0.202873,0.117096,0.319969
WJ_R3,688516,0.528339,0.315331,-0.21300800000000003
WJ_R3,000651,0.6874479999999998,0.556368,-0.13107999999999986
WJ_R3,600660,0.326366,0.45618800000000004,0.12982200000000005
WJ_R3,000338,0.6731839999999999,0.5583859999999999,-0.11479799999999996
WJ_R3,000933,0.752016,0.664158,-0.08785799999999999
WJ_R3,600309,0.04563099999999999,0.133456,0.087825
WJ_R3,002648,0.080044,0.01411,-0.065934
WJ_R3,601166,0.07285100000000001,0.007311,-0.06554000000000001
WJ_R3,002532,0.092117,0.031573,-0.06054400000000001
WJ_R3,002466,-0.18778099999999998,-0.141152,0.046628999999999976
WJ_R3,601225,0.37962999999999997,0.33338,-0.04624999999999996
WJ_R3,601229,0.050457,0.007413,-0.043044
WJ_R3,601328,0.340197,0.37715000000000004,0.036953000000000014
WJ_R3,600938,0.030672,0.067534,0.03686199999999999
WJ_R3,600585,0.39278899999999994,0.41967400000000005,0.026885000000000103
WJ_R3,601187,0.035086,0.008903000000000001,-0.026182999999999998
WJ_R3,002001,-0.007454999999999996,-0.033118999999999996,-0.025664
WJ_R3,600970,-0.06285,-0.081675,-0.018824999999999995
WJ_R3,601088,1.065887,1.048453,-0.01743399999999995
WJ_R3,601988,0.141347,0.15848199999999998,0.017134999999999984
WJ_R3,000001,0.015288000000000001,0.0006659999999999999,-0.014622000000000001
WJ_R3,002304,0.107149,0.093958,-0.013190999999999994
WJ_R3,002128,1.0304900000000001,1.042344,0.01185399999999981
WJ_R3,002152,-0.017509,-0.007116,0.010393
WJ_R3,601998,-0.002862,-0.012982,-0.01012
WJ_R3,600919,0.064248,0.07418899999999999,0.009940999999999992
WJ_R3,000423,0,0.008469,0.008469
WJ_R3,601009,0.000626,0.007967,0.007341
WJ_R3,000568,-0.041608,-0.035212,0.006395999999999999
WJ_R3,601169,0.077455,0.08376,0.006305000000000005
WJ_R3,601939,0.009222999999999999,0.003281,-0.0059419999999999985
WJ_R3,601838,-0.001525,0.003749,0.005274
WJ_R3,600897,-0.04300099999999999,-0.039375999999999994,0.0036249999999999963
WJ_R3,601825,-0.004502,-0.008092,-0.0035900000000000003
WJ_R3,600066,-0.0073170000000000015,-0.0039450000000000015,0.003372
WJ_R3,300059,0.099053,0.095939,-0.0031140000000000057
WJ_R3,000333,0.036804,0.033904,-0.0029000000000000067
WJ_R3,002714,0.073449,0.070911,-0.0025379999999999986
WJ_R3,600188,-0.006021,-0.003692,0.0023290000000000003
WJ_R3,601818,-0.002607,-0.000292,0.002315
WJ_R3,600036,-0.0046429999999999996,-0.0029,0.0017429999999999998
WJ_R3,603156,0.000942,0.002263,0.0013209999999999997
WJ_R3,603369,0,-0.001228,-0.001228
WJ_R3,002833,0.000334,-0.000682,-0.001016
WJ_R3,601963,-0.008335,-0.009308,-0.0009729999999999999
WJ_R3,600176,-0.005507,-0.006143,-0.0006360000000000003
WJ_R3,600031,0.0028519999999999995,0.002309,-0.0005429999999999996
WJ_R3,601916,-0.0004919999999999999,-6e-06,0.00048599999999999994
WJ_R3,600566,0,0.000461,0.000461
WJ_R3,600000,-0.005595,-0.005182,0.00041300000000000017
WJ_R3,600016,-1.3000000000000001e-05,-0.00032600000000000006,-0.00031300000000000007
WJ_R3,601665,-0.000297,0.0,0.000297
WJ_R3,002966,-0.005198,-0.004963,0.00023499999999999997
WJ_R3,600519,0.000692,0.000529,-0.00016300000000000006
WJ_R3,601288,-0.0005859999999999999,-0.0006919999999999999,-0.00010599999999999997
WJ_R3,600750,0,8.2e-05,8.2e-05
WJ_R3,000661,0.000451,0.000391,-5.9999999999999995e-05
WJ_R3,002142,-0.001321,-0.001343,-2.20000000000001e-05
WJ_R3,002807,0.0,2e-06,2e-06
WJ_R3,601398,-0.001691,-0.0016929999999999998,-1.9999999999998318e-06
WJ_R3,603993,1e-06,2e-06,1e-06
WJ_R3,601658,0.0,0.0,0.0
WJ_R3,002948,0,0.0,0.0
WJ_R3,601997,0,0.0,0.0
WJ_R3,000022,4.3e-05,4.3e-05,0.0
WJ_R3,002024,0.013792999999999998,0.013792999999999998,0.0
WJ_R3,002839,0.0,0.0,0.0
WJ_R3,000858,-0.001462,-0.001462,0.0
WJ_R3,600926,0.0,0,0.0
WJ_R3,601077,0,0.0,0.0
WJ_R5,688516,0.528339,0.353594,-0.17474499999999998
WJ_R5,600660,0.326366,0.47271700000000005,0.14635100000000006
WJ_R5,002466,-0.18778099999999998,-0.07468200000000003,0.11309899999999995
WJ_R5,000933,0.752016,0.65759,-0.09442600000000001
WJ_R5,601166,0.07285100000000001,-0.002108,-0.07495900000000001
WJ_R5,002532,0.092117,0.032194,-0.059923000000000004
WJ_R5,000792,-0.202873,-0.16136999999999996,0.04150300000000004
WJ_R5,002648,0.080044,0.047112,-0.032932
WJ_R5,000001,0.015288000000000001,-0.00921,-0.024498
WJ_R5,002001,-0.007454999999999996,-0.030011999999999997,-0.022557
WJ_R5,600938,0.030672,0.052361,0.021688999999999996
WJ_R5,601328,0.340197,0.319201,-0.020996000000000015
WJ_R5,002128,1.0304900000000001,1.051256,0.02076599999999984
WJ_R5,601988,0.141347,0.12276,-0.018587000000000006
WJ_R5,002304,0.107149,0.089324,-0.017824999999999994
WJ_R5,600919,0.064248,0.08066000000000001,0.01641200000000001
WJ_R5,601229,0.050457,0.06637200000000001,0.015915000000000012
WJ_R5,000651,0.6874479999999998,0.671867,-0.015580999999999845
WJ_R5,601225,0.37962999999999997,0.39413299999999996,0.014502999999999988
WJ_R5,601088,1.065887,1.053003,-0.012884000000000118
WJ_R5,601169,0.077455,0.084509,0.007054000000000005
WJ_R5,601187,0.035086,0.028606,-0.00648
WJ_R5,000568,-0.041608,-0.035357,0.006251
WJ_R5,000338,0.6731839999999999,0.6790780000000001,0.005894000000000177
WJ_R5,601838,-0.001525,0.0032619999999999997,0.004787
WJ_R5,600970,-0.06285,-0.067022,-0.004171999999999995
WJ_R5,600897,-0.04300099999999999,-0.039368,0.0036329999999999904
WJ_R5,600585,0.39278899999999994,0.38922200000000007,-0.003566999999999876
WJ_R5,601009,0.000626,0.004044,0.003418
WJ_R5,601939,0.009222999999999999,0.011507,0.0022840000000000013
WJ_R5,300059,0.099053,0.096948,-0.0021049999999999958
WJ_R5,600188,-0.006021,-0.008004,-0.0019830000000000004
WJ_R5,601818,-0.002607,-0.0007759999999999999,0.0018310000000000002
WJ_R5,601825,-0.004502,-0.006191999999999999,-0.0016899999999999988
WJ_R5,600031,0.0028519999999999995,0.0017089999999999996,-0.001143
WJ_R5,601288,-0.0005859999999999999,-0.001542,-0.000956
WJ_R5,002152,-0.017509,-0.018206999999999997,-0.0006979999999999972
WJ_R5,600309,0.04563099999999999,0.045102,-0.0005289999999999878
WJ_R5,601916,-0.0004919999999999999,-1.5000000000000002e-05,0.00047699999999999994
WJ_R5,601963,-0.008335,-0.007861,0.00047400000000000046
WJ_R5,601998,-0.002862,-0.0024069999999999994,0.00045500000000000054
WJ_R5,600519,0.000692,0.000246,-0.000446
WJ_R5,600036,-0.0046429999999999996,-0.004261,0.00038199999999999953
WJ_R5,000063,0,-0.000294,-0.000294
WJ_R5,600066,-0.0073170000000000015,-0.0076110000000000014,-0.000294
WJ_R5,002966,-0.005198,-0.004942,0.00025600000000000015
WJ_R5,603156,0.000942,0.001078,0.00013599999999999994
WJ_R5,601665,-0.000297,-0.000199,9.8e-05
WJ_R5,000333,0.036804,0.03672,-8.400000000000074e-05
WJ_R5,601398,-0.001691,-0.001632,5.9000000000000025e-05
WJ_R5,002833,0.000334,0.000364,3.0000000000000024e-05
WJ_R5,600176,-0.005507,-0.005533,-2.599999999999998e-05
WJ_R5,002024,0.013792999999999998,0.013771,-2.1999999999997716e-05
WJ_R5,002142,-0.001321,-0.001339,-1.8000000000000004e-05
WJ_R5,000858,-0.001462,-0.001452,1.0000000000000026e-05
WJ_R5,002714,0.073449,0.073459,9.999999999996123e-06
WJ_R5,000661,0.000451,0.000459,7.999999999999978e-06
WJ_R5,600016,-1.3000000000000001e-05,-1e-05,3e-06
WJ_R5,600000,-0.005595,-0.005594,1.0000000000001327e-06
WJ_R5,002807,0.0,1e-06,1e-06
WJ_R5,601658,0.0,0.0,0.0
WJ_R5,002948,0,0.0,0.0
WJ_R5,000022,4.3e-05,4.3e-05,0.0
WJ_R5,002839,0.0,0.0,0.0
WJ_R5,603993,1e-06,1e-06,0.0
WJ_R5,600926,0.0,0,0.0
WJ_R10,688516,0.528339,0.320475,-0.207864
WJ_R10,000792,-0.202873,-0.03173899999999996,0.17113400000000004
WJ_R10,600660,0.326366,0.47293100000000005,0.14656500000000006
WJ_R10,600938,0.030672,0.153432,0.12276000000000001
WJ_R10,000933,0.752016,0.642568,-0.10944799999999999
WJ_R10,601225,0.37962999999999997,0.282625,-0.09700499999999995
WJ_R10,002532,0.092117,0.01094,-0.081177
WJ_R10,601166,0.07285100000000001,0.007709000000000001,-0.065142
WJ_R10,002648,0.080044,0.016554000000000003,-0.06349
WJ_R10,601229,0.050457,0.010298999999999999,-0.040158
WJ_R10,601169,0.077455,0.116208,0.03875300000000001
WJ_R10,002466,-0.18778099999999998,-0.15032099999999998,0.03745999999999999
WJ_R10,601328,0.340197,0.37509899999999996,0.03490199999999993
WJ_R10,002001,-0.007454999999999996,-0.033118999999999996,-0.025664
WJ_R10,000338,0.6731839999999999,0.64825,-0.0249339999999999
WJ_R10,002304,0.107149,0.089324,-0.017824999999999994
WJ_R10,600309,0.04563099999999999,0.062976,0.017345000000000013
WJ_R10,000001,0.015288000000000001,-0.0012470000000000016,-0.016535
WJ_R10,600585,0.39278899999999994,0.37716,-0.01562899999999995
WJ_R10,000651,0.6874479999999998,0.671952,-0.015495999999999843
WJ_R10,000423,0,0.014508,0.014508
WJ_R10,600970,-0.06285,-0.074779,-0.011928999999999995
WJ_R10,601187,0.035086,0.023573,-0.011512999999999999
WJ_R10,601988,0.141347,0.15215399999999998,0.010806999999999983
WJ_R10,601998,-0.002862,-0.012937,-0.010075
WJ_R10,601825,-0.004502,-0.011505999999999999,-0.007003999999999999
WJ_R10,002128,1.0304900000000001,1.023971,-0.0065190000000001636
WJ_R10,000568,-0.041608,-0.035357,0.006251
WJ_R10,601838,-0.001525,0.004719,0.006244
WJ_R10,601088,1.065887,1.0598819999999998,-0.00600500000000026
WJ_R10,600897,-0.04300099999999999,-0.039492,0.0035089999999999913
WJ_R10,601939,0.009222999999999999,0.006404,-0.0028189999999999986
WJ_R10,002152,-0.017509,-0.014726999999999999,0.0027820000000000015
WJ_R10,600066,-0.0073170000000000015,-0.010084000000000001,-0.0027669999999999995
WJ_R10,300059,0.099053,0.096379,-0.002673999999999996
WJ_R10,600176,-0.005507,-0.0030830000000000002,0.0024239999999999995
WJ_R10,600188,-0.006021,-0.008252,-0.0022310000000000003
WJ_R10,601818,-0.002607,-0.000672,0.001935
WJ_R10,600919,0.064248,0.06611500000000001,0.0018670000000000075
WJ_R10,002714,0.073449,0.071703,-0.0017459999999999976
WJ_R10,002833,0.000334,-0.001332,-0.001666
WJ_R10,601009,0.000626,0.002273,0.0016469999999999998
WJ_R10,603156,0.000942,-0.0002590000000000001,-0.0012010000000000002
WJ_R10,600031,0.0028519999999999995,0.0016969999999999997,-0.0011549999999999998
WJ_R10,601963,-0.008335,-0.009262,-0.000926999999999999
WJ_R10,600036,-0.0046429999999999996,-0.003771,0.0008719999999999995
WJ_R10,600000,-0.005595,-0.004732,0.000863
WJ_R10,600566,0,0.000747,0.000747
WJ_R10,603369,0,-0.000614,-0.000614
WJ_R10,601398,-0.001691,-0.002221,-0.0005299999999999999
WJ_R10,601916,-0.0004919999999999999,2.000000000000001e-06,0.000494
WJ_R10,600519,0.000692,0.000246,-0.000446
WJ_R10,601665,-0.000297,0,0.000297
WJ_R10,002966,-0.005198,-0.004926,0.00027200000000000054
WJ_R10,601288,-0.0005859999999999999,-0.0007009999999999999,-0.00011499999999999998
WJ_R10,000333,0.036804,0.03672,-8.400000000000074e-05
WJ_R10,600015,0,-6.2e-05,-6.2e-05
WJ_R10,600750,0,5.2e-05,5.2e-05
WJ_R10,600016,-1.3000000000000001e-05,2.999999999999997e-05,4.2999999999999975e-05
WJ_R10,000661,0.000451,0.000411,-3.9999999999999996e-05
WJ_R10,002024,0.013792999999999998,0.013771,-2.1999999999997716e-05
WJ_R10,002142,-0.001321,-0.001341,-2.0000000000000052e-05
WJ_R10,000858,-0.001462,-0.001452,1.0000000000000026e-05
WJ_R10,002807,0.0,2e-06,2e-06
WJ_R10,601658,0.0,0.0,0.0
WJ_R10,002948,0,0.0,0.0
WJ_R10,601997,0,0.0,0.0
WJ_R10,000022,4.3e-05,4.3e-05,0.0
WJ_R10,002839,0.0,0.0,0.0
WJ_R10,603993,1e-06,1e-06,0.0
WJ_R10,600926,0.0,0.0,0.0
WJ_R10,601077,0,0.0,0.0
WJ_RF5,688516,0.528339,0.485476,-0.042862999999999984
WJ_RF5,002466,-0.18778099999999998,-0.15703899999999998,0.03074199999999999
WJ_RF5,601187,0.035086,0.025631,-0.009454999999999998
WJ_RF5,002001,-0.007454999999999996,0.0006690000000000029,0.008124
WJ_RF5,600970,-0.06285,-0.055593,0.0072570000000000065
WJ_RF5,601229,0.050457,0.056631,0.006173999999999999
WJ_RF5,601665,-0.000297,-0.006084,-0.005787
WJ_RF5,002648,0.080044,0.075316,-0.00472800000000001
WJ_RF5,002128,1.0304900000000001,1.026234,-0.0042560000000000375
WJ_RF5,601988,0.141347,0.139095,-0.002252000000000004
WJ_RF5,000001,0.015288000000000001,0.013379000000000002,-0.0019089999999999992
WJ_RF5,600919,0.064248,0.062829,-0.0014190000000000036
WJ_RF5,000651,0.6874479999999998,0.688755,0.0013070000000001691
WJ_RF5,600309,0.04563099999999999,0.04435499999999999,-0.0012759999999999994
WJ_RF5,002532,0.092117,0.093082,0.0009649999999999936
WJ_RF5,600938,0.030672,0.029744,-0.0009280000000000017
WJ_RF5,601166,0.07285100000000001,0.07205399999999999,-0.0007970000000000199
WJ_RF5,000933,0.752016,0.7513620000000001,-0.0006539999999999324
WJ_RF5,601963,-0.008335,-0.008888,-0.0005529999999999997
WJ_RF5,000792,-0.202873,-0.20319,-0.0003170000000000117
WJ_RF5,601169,0.077455,0.077267,-0.00018799999999999373
WJ_RF5,300059,0.099053,0.09887900000000001,-0.0001739999999999936
WJ_RF5,601328,0.340197,0.340029,-0.00016800000000000148
WJ_RF5,601825,-0.004502,-0.0046370000000000005,-0.00013500000000000057
WJ_RF5,601939,0.009222999999999999,0.009340999999999999,0.00011800000000000005
WJ_RF5,600036,-0.0046429999999999996,-0.00453,0.00011299999999999939
WJ_RF5,601998,-0.002862,-0.0028350000000000007,2.6999999999999247e-05
WJ_RF5,002966,-0.005198,-0.005175,2.300000000000045e-05
WJ_RF5,000661,0.000451,0.000467,1.600000000000001e-05
WJ_RF5,601009,0.000626,0.000639,1.299999999999999e-05
WJ_RF5,601838,-0.001525,-0.001518,7.000000000000062e-06
WJ_RF5,002142,-0.001321,-0.001327,-6.000000000000146e-06
WJ_RF5,601398,-0.001691,-0.001688,2.9999999999999645e-06
WJ_RF5,601288,-0.0005859999999999999,-0.000587,-1.0000000000000243e-06
WJ_RF5,002807,0.0,1e-06,1e-06
WJ_RF5,603993,1e-06,0,-1e-06
WJ_RF5,601658,0.0,0.0,0.0
WJ_RF5,603156,0.000942,0.000942,0.0
WJ_RF5,002304,0.107149,0.107149,0.0
WJ_RF5,600176,-0.005507,-0.005507,0.0
WJ_RF5,002833,0.000334,0.000334,0.0
WJ_RF5,000568,-0.041608,-0.041608,0.0
WJ_RF5,601818,-0.002607,-0.002607,0.0
WJ_RF5,002152,-0.017509,-0.017509,0.0
WJ_RF5,600000,-0.005595,-0.005595,0.0
WJ_RF5,000022,4.3e-05,4.3e-05,0.0
WJ_RF5,002024,0.013792999999999998,0.013792999999999998,0.0
WJ_RF5,002839,0.0,0.0,0.0
WJ_RF5,002714,0.073449,0.073449,0.0
WJ_RF5,600989,0,0.0,0.0
WJ_RF5,000333,0.036804,0.036804,0.0
WJ_RF5,600585,0.39278899999999994,0.39278899999999994,0.0
WJ_RF5,600016,-1.3000000000000001e-05,-1.3000000000000001e-05,0.0
WJ_RF5,000338,0.6731839999999999,0.6731839999999999,0.0
WJ_RF5,600188,-0.006021,-0.006021,0.0
WJ_RF5,600519,0.000692,0.000692,0.0
WJ_RF5,601916,-0.0004919999999999999,-0.0004919999999999999,0.0
WJ_RF5,600897,-0.04300099999999999,-0.04300099999999999,0.0
WJ_RF5,000858,-0.001462,-0.001462,0.0
WJ_RF5,600926,0.0,0.0,0.0
WJ_RF5,600660,0.326366,0.326366,0.0
WJ_RF5,601225,0.37962999999999997,0.37962999999999997,0.0
WJ_RF5,600031,0.0028519999999999995,0.0028519999999999995,0.0
WJ_RF5,600066,-0.0073170000000000015,-0.0073170000000000015,0.0
WJ_RF5,601088,1.065887,1.065887,0.0
WJ_RF10,688516,0.528339,0.485476,-0.042862999999999984
WJ_RF10,002466,-0.18778099999999998,-0.15703899999999998,0.03074199999999999
WJ_RF10,601187,0.035086,0.025631,-0.009454999999999998
WJ_RF10,002001,-0.007454999999999996,0.0006690000000000029,0.008124
WJ_RF10,600970,-0.06285,-0.055593,0.0072570000000000065
WJ_RF10,601229,0.050457,0.056631,0.006173999999999999
WJ_RF10,601665,-0.000297,-0.006084,-0.005787
WJ_RF10,002648,0.080044,0.075316,-0.00472800000000001
WJ_RF10,002128,1.0304900000000001,1.026234,-0.0042560000000000375
WJ_RF10,601988,0.141347,0.139095,-0.002252000000000004
WJ_RF10,000001,0.015288000000000001,0.013379000000000002,-0.0019089999999999992
WJ_RF10,600919,0.064248,0.062829,-0.0014190000000000036
WJ_RF10,000651,0.6874479999999998,0.688755,0.0013070000000001691
WJ_RF10,600309,0.04563099999999999,0.04435499999999999,-0.0012759999999999994
WJ_RF10,002532,0.092117,0.093082,0.0009649999999999936
WJ_RF10,600938,0.030672,0.029744,-0.0009280000000000017
WJ_RF10,601166,0.07285100000000001,0.07205399999999999,-0.0007970000000000199
WJ_RF10,000933,0.752016,0.7513620000000001,-0.0006539999999999324
WJ_RF10,601963,-0.008335,-0.008888,-0.0005529999999999997
WJ_RF10,000792,-0.202873,-0.20319,-0.0003170000000000117
WJ_RF10,601169,0.077455,0.077267,-0.00018799999999999373
WJ_RF10,300059,0.099053,0.09887900000000001,-0.0001739999999999936
WJ_RF10,601328,0.340197,0.340029,-0.00016800000000000148
WJ_RF10,601825,-0.004502,-0.0046370000000000005,-0.00013500000000000057
WJ_RF10,601939,0.009222999999999999,0.009340999999999999,0.00011800000000000005
WJ_RF10,600036,-0.0046429999999999996,-0.00453,0.00011299999999999939
WJ_RF10,601998,-0.002862,-0.0028350000000000007,2.6999999999999247e-05
WJ_RF10,002966,-0.005198,-0.005175,2.300000000000045e-05
WJ_RF10,000661,0.000451,0.000467,1.600000000000001e-05
