group,start,signal_date,exec_date,source_code,close,ma,ma_prev,weak_run,cross_count,hold_pv,trigger_code,trigger_pv,block_reason,next_source,shares_held,classification,return20,return60,min20,next_sale_date,next_sale_price,next_sale_reason
A,2010-05-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,1736600,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2010-05-01,2021-03-22,2021-03-23,601818,4.1300,4.1430,4.1530,0,0,1.0757,600016,0.7864,chop:repeat-flat;gap=-0.00314;run=2;slope=-0.002407897905128742;cross=7,600000,785400,走坏,-0.048661800486618056,-0.07785888077858882,-0.05352798053527985,2021-03-31,4.080,换仓·减一档：让位给600016
A,2010-05-01,2024-11-14,2024-11-15,601818,3.4600,3.4630,3.4750,0,0,0.8654,002236,0.6282,chop:repeat-flat;gap=-0.00087;run=1;slope=-0.0034532374100719743;cross=5,,100,假摔,0.07826086956521738,0.14318840579710135,0.020289855072463725,2025-02-25,3.740,换仓：让位给空间更大的002236
A,2010-05-01,2024-11-15,2024-11-18,601818,3.4500,3.4600,3.4750,0,0,0.8629,002236,0.6361,chop:repeat-flat;gap=-0.00289;run=2;slope=-0.004316546762589968;cross=5,600919,100,假摔,0.03611111111111098,0.09277777777777785,-0.022222222222222254,2025-02-25,3.740,换仓：让位给空间更大的002236
A,2010-11-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,1571700,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2010-11-01,2021-03-22,2021-03-23,601818,4.1300,4.1430,4.1530,0,0,1.0757,600016,0.7864,chop:repeat-flat;gap=-0.00314;run=2;slope=-0.002407897905128742;cross=7,600000,148600,走坏,-0.048661800486618056,-0.07785888077858882,-0.05352798053527985,2021-03-31,4.080,换仓：让位给空间更大的600016
A,2010-11-01,2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,chop:repeat-flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,,4213400,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,2025-06-16,10.470,换仓·减一档：让位给002532
A,2011-05-01,2013-09-06,2013-09-09,601398,3.9100,3.9185,3.9155,0,0,1.0508,000792,0.8237,chop:repeat-flat;gap=-0.00217;run=2;slope=0.0007661856723280014;cross=5,,100,走坏,-0.05392156862745101,-0.07352941176470595,-0.05882352941176472,2013-09-18,3.910,换仓：让位给空间更大的000568
A,2011-05-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,2292500,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2011-05-01,2021-03-22,2021-03-23,601818,4.1300,4.1430,4.1530,0,0,1.0757,600016,0.7864,chop:repeat-flat;gap=-0.00314;run=2;slope=-0.002407897905128742;cross=7,600000,557600,走坏,-0.048661800486618056,-0.07785888077858882,-0.05352798053527985,2021-03-31,4.080,换仓·减一档：让位给600016
A,2011-05-01,2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,chop:repeat-flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,,5716100,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,2025-06-16,10.470,换仓·减一档：让位给002532
A,2011-11-01,2015-11-13,2015-11-16,000858,25.7500,26.0770,26.0325,0,0,1.0466,600188,0.7699,chop:repeat-flat;gap=-0.01254;run=2;slope=0.0017094017094017033;cross=4,601398,3700,中间,-0.02808112324492973,-0.06240249609984405,-0.06279251170046796,2015-11-17,25.910,换仓：让位给空间更大的600188
A,2011-11-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,1626000,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2011-11-01,2021-03-22,2021-03-23,601818,4.1300,4.1430,4.1530,0,0,1.0757,600016,0.7864,chop:repeat-flat;gap=-0.00314;run=2;slope=-0.002407897905128742;cross=7,600000,6100,走坏,-0.048661800486618056,-0.07785888077858882,-0.05352798053527985,2021-03-31,4.080,换仓：让位给空间更大的600016
A,2011-11-01,2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,chop:repeat-flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,,4887700,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,2025-06-11,10.670,换仓·减一档：让位给002466
A,2012-05-01,2013-09-06,2013-09-09,601398,3.9100,3.9185,3.9155,0,0,1.0508,000792,0.8237,chop:repeat-flat;gap=-0.00217;run=2;slope=0.0007661856723280014;cross=5,,100,走坏,-0.05392156862745101,-0.07352941176470595,-0.05882352941176472,2013-09-18,3.910,换仓：让位给空间更大的000568
A,2012-05-01,2015-11-13,2015-11-16,000858,25.7500,26.0770,26.0325,0,0,1.0466,600031,0.8108,chop:repeat-flat;gap=-0.01254;run=2;slope=0.0017094017094017033;cross=4,,5700,中间,-0.02808112324492973,-0.06240249609984405,-0.06279251170046796,2015-11-17,25.910,换仓：让位给空间更大的600031
A,2012-05-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,1613100,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2012-05-01,2022-10-14,2022-10-17,600919,7.4100,7.4475,7.4435,0,0,0.9259,601077,0.7205,chop:repeat-flat;gap=-0.00504;run=2;slope=0.0005373816081142291;cross=7,,585000,中间,-0.02592087312414737,0.012278308321964415,-0.07094133697135063,2022-10-18,7.360,换仓·减一档：让位给601077
A,2012-05-01,2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,chop:repeat-flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,,6910400,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,2025-06-16,10.470,换仓·减一档：让位给002532
A,2012-11-01,2013-09-05,2013-09-06,601398,3.9100,3.9185,3.9160,0,0,1.0508,600031,0.4814,chop:repeat-flat;gap=-0.00217;run=1;slope=0.0006384065372828651;cross=6,600585,208800,中间,-0.017902813299232823,-0.02813299232736577,-0.017902813299232823,2013-09-18,3.910,换仓·减一档：让位给000568
A,2012-11-01,2013-09-06,2013-09-09,601398,3.9100,3.9185,3.9155,0,0,1.0508,000792,0.8237,chop:repeat-flat;gap=-0.00217;run=2;slope=0.0007661856723280014;cross=5,,208800,走坏,-0.05392156862745101,-0.07352941176470595,-0.05882352941176472,2013-09-18,3.910,换仓·减一档：让位给000568
A,2012-11-01,2015-11-13,2015-11-16,000858,25.7500,26.0770,26.0325,0,0,1.0466,600188,0.7699,chop:repeat-flat;gap=-0.01254;run=2;slope=0.0017094017094017033;cross=4,601398,5300,中间,-0.02808112324492973,-0.06240249609984405,-0.06279251170046796,2015-11-17,25.910,换仓：让位给空间更大的600188
A,2012-11-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,4266100,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2012-11-01,2021-03-22,2021-03-23,601818,4.1300,4.1430,4.1530,0,0,1.0757,600016,0.7864,chop:repeat-flat;gap=-0.00314;run=2;slope=-0.002407897905128742;cross=7,600000,2036200,走坏,-0.048661800486618056,-0.07785888077858882,-0.05352798053527985,2021-03-24,4.080,换仓·减一档：让位给601328
A,2012-11-01,2022-10-14,2022-10-17,600919,7.4100,7.4475,7.4435,0,0,0.9259,601077,0.7205,chop:repeat-flat;gap=-0.00504;run=2;slope=0.0005373816081142291;cross=7,,614300,中间,-0.02592087312414737,0.012278308321964415,-0.07094133697135063,2022-10-18,7.360,换仓·减一档：让位给601077
A,2012-11-01,2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,chop:repeat-flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,,8330000,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,2025-06-10,10.630,换仓·减一档：让位给002466
A,2013-05-01,2013-09-05,2013-09-06,601398,3.9100,3.9185,3.9160,0,0,1.0508,600031,0.4814,chop:repeat-flat;gap=-0.00217;run=1;slope=0.0006384065372828651;cross=6,600585,249000,中间,-0.017902813299232823,-0.02813299232736577,-0.017902813299232823,2013-09-18,3.910,换仓·减一档：让位给000568
A,2013-05-01,2013-09-06,2013-09-09,601398,3.9100,3.9185,3.9155,0,0,1.0508,000792,0.8237,chop:repeat-flat;gap=-0.00217;run=2;slope=0.0007661856723280014;cross=5,,249000,走坏,-0.05392156862745101,-0.07352941176470595,-0.05882352941176472,2013-09-18,3.910,换仓·减一档：让位给000568
A,2013-05-01,2015-11-13,2015-11-16,000858,25.7500,26.0770,26.0325,0,0,1.0466,600188,0.7699,chop:repeat-flat;gap=-0.01254;run=2;slope=0.0017094017094017033;cross=4,601398,20100,中间,-0.02808112324492973,-0.06240249609984405,-0.06279251170046796,2015-11-17,25.910,换仓·减一档：让位给600188
A,2013-05-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,1561100,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2013-05-01,2021-03-22,2021-03-23,601818,4.1300,4.1430,4.1530,0,0,1.0757,600016,0.7864,chop:repeat-flat;gap=-0.00314;run=2;slope=-0.002407897905128742;cross=7,600000,177400,走坏,-0.048661800486618056,-0.07785888077858882,-0.05352798053527985,2021-03-24,4.080,换仓：让位给空间更大的601328
A,2013-11-01,2015-11-13,2015-11-16,000858,25.7500,26.0770,26.0325,0,0,1.0466,600188,0.7699,chop:repeat-flat;gap=-0.01254;run=2;slope=0.0017094017094017033;cross=4,601398,68600,中间,-0.02808112324492973,-0.06240249609984405,-0.06279251170046796,2015-11-17,25.910,换仓·减一档：让位给600188
A,2013-11-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,2485800,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2013-11-01,2021-03-22,2021-03-23,601818,4.1300,4.1430,4.1530,0,0,1.0757,600016,0.7864,chop:repeat-flat;gap=-0.00314;run=2;slope=-0.002407897905128742;cross=7,600000,1199700,走坏,-0.048661800486618056,-0.07785888077858882,-0.05352798053527985,2021-03-31,4.080,换仓·减一档：让位给600016
A,2013-11-01,2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,chop:repeat-flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,,3376300,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,2025-06-10,10.630,换仓·减一档：让位给002466
A,2014-05-01,2015-11-13,2015-11-16,000858,25.7500,26.0770,26.0325,0,0,1.0466,600031,0.8108,chop:repeat-flat;gap=-0.01254;run=2;slope=0.0017094017094017033;cross=4,,5100,中间,-0.02808112324492973,-0.06240249609984405,-0.06279251170046796,2015-11-17,25.910,换仓：让位给空间更大的600031
A,2014-05-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,2925500,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2014-05-01,2021-03-22,2021-03-23,601818,4.1300,4.1430,4.1530,0,0,1.0757,600016,0.7864,chop:repeat-flat;gap=-0.00314;run=2;slope=-0.002407897905128742;cross=7,600000,1411100,走坏,-0.048661800486618056,-0.07785888077858882,-0.05352798053527985,2021-03-24,4.080,换仓·减一档：让位给601328
A,2014-05-01,2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,chop:repeat-flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,,5266500,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,2025-06-10,10.630,换仓·减一档：让位给002466
A,2014-11-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,1882900,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2014-11-01,2021-03-22,2021-03-23,601818,4.1300,4.1430,4.1530,0,0,1.0757,600016,0.7864,chop:repeat-flat;gap=-0.00314;run=2;slope=-0.002407897905128742;cross=7,600000,878800,走坏,-0.048661800486618056,-0.07785888077858882,-0.05352798053527985,2021-03-31,4.080,换仓·减一档：让位给600016
A,2014-11-01,2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,chop:repeat-flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,,3481700,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,2025-06-10,10.630,换仓·减一档：让位给002466
A,2015-05-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,560200,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2015-05-01,2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,chop:repeat-flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,,1887500,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,2025-06-10,10.630,换仓·减一档：让位给002466
A,2015-11-01,2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,chop:repeat-flat;gap=-0.00627;run=2;slope=0.0020543806646526885;cross=6,,954200,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,2021-03-10,4.030,换仓·减一档：让位给600897
A,2015-11-01,2021-03-22,2021-03-23,601818,4.1300,4.1430,4.1530,0,0,1.0757,600016,0.7864,chop:repeat-flat;gap=-0.00314;run=2;slope=-0.002407897905128742;cross=7,600000,270500,走坏,-0.048661800486618056,-0.07785888077858882,-0.05352798053527985,2021-03-31,4.080,换仓·减一档：让位给600016
A,2015-11-01,2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,chop:repeat-flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,,1893500,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,2025-06-10,10.630,换仓·减一档：让位给002466
A,2016-05-01,2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,chop:repeat-flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,,3717700,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,2025-06-16,10.470,换仓·减一档：让位给002532
