arm,code,base,candidate,delta
WJ_RF5,600066,-0.0073170000000000015,-0.0073170000000000015,0.0
WJ_RF5,002714,0.073449,0.073449,0.0
WJ_RF5,600016,-1.3000000000000001e-05,-1.3000000000000001e-05,0.0
WJ_RF5,600660,0.326366,0.326366,0.0
WJ_RF5,002833,0.000334,0.000334,0.0
WJ_RF5,000568,-0.041608,-0.041608,0.0
WJ_RF5,002839,0.0,0.0,0.0
WJ_RF5,002152,-0.017509,-0.017509,0.0
WJ_RF5,603156,0.000942,0.000942,0.0
WJ_RF3,688516,0.528339,0.485476,-0.042862999999999984
WJ_RF3,002466,-0.18778099999999998,-0.15703899999999998,0.03074199999999999
WJ_RF3,601187,0.035086,0.025631,-0.009454999999999998
WJ_RF3,002001,-0.007454999999999996,0.0006690000000000029,0.008124
WJ_RF3,600970,-0.06285,-0.055593,0.0072570000000000065
WJ_RF3,601229,0.050457,0.056631,0.006173999999999999
WJ_RF3,601665,-0.000297,-0.006084,-0.005787
WJ_RF3,002648,0.080044,0.075316,-0.00472800000000001
WJ_RF3,002128,1.0304900000000001,1.026234,-0.0042560000000000375
WJ_RF3,601988,0.141347,0.139095,-0.002252000000000004
WJ_RF3,000001,0.015288000000000001,0.013379000000000002,-0.0019089999999999992
WJ_RF3,600919,0.064248,0.062829,-0.0014190000000000036
WJ_RF3,000651,0.6874479999999998,0.688755,0.0013070000000001691
WJ_RF3,600309,0.04563099999999999,0.04435499999999999,-0.0012759999999999994
WJ_RF3,002532,0.092117,0.093082,0.0009649999999999936
WJ_RF3,600938,0.030672,0.029744,-0.0009280000000000017
WJ_RF3,601166,0.07285100000000001,0.07205399999999999,-0.0007970000000000199
WJ_RF3,000933,0.752016,0.7513620000000001,-0.0006539999999999324
WJ_RF3,601963,-0.008335,-0.008888,-0.0005529999999999997
WJ_RF3,000792,-0.202873,-0.20319,-0.0003170000000000117
WJ_RF3,601169,0.077455,0.077267,-0.00018799999999999373
WJ_RF3,300059,0.099053,0.09887900000000001,-0.0001739999999999936
WJ_RF3,601328,0.340197,0.340029,-0.00016800000000000148
WJ_RF3,601825,-0.004502,-0.0046370000000000005,-0.00013500000000000057
WJ_RF3,601939,0.009222999999999999,0.009340999999999999,0.00011800000000000005
WJ_RF3,600036,-0.0046429999999999996,-0.00453,0.00011299999999999939
WJ_RF3,601998,-0.002862,-0.0028350000000000007,2.6999999999999247e-05
WJ_RF3,002966,-0.005198,-0.005175,2.300000000000045e-05
WJ_RF3,000661,0.000451,0.000467,1.600000000000001e-05
WJ_RF3,601009,0.000626,0.000639,1.299999999999999e-05
WJ_RF3,601838,-0.001525,-0.001518,7.000000000000062e-06
WJ_RF3,002142,-0.001321,-0.001327,-6.000000000000146e-06
WJ_RF3,601398,-0.001691,-0.001688,2.9999999999999645e-06
WJ_RF3,601288,-0.0005859999999999999,-0.000587,-1.0000000000000243e-06
WJ_RF3,002807,0.0,1e-06,1e-06
WJ_RF3,603993,1e-06,0,-1e-06
WJ_RF3,600897,-0.04300099999999999,-0.04300099999999999,0.0
WJ_RF3,601225,0.37962999999999997,0.37962999999999997,0.0
WJ_RF3,600926,0.0,0.0,0.0
WJ_RF3,600989,0,0.0,0.0
WJ_RF3,002024,0.013792999999999998,0.013792999999999998,0.0
WJ_RF3,601818,-0.002607,-0.002607,0.0
WJ_RF3,600176,-0.005507,-0.005507,0.0
WJ_RF3,000333,0.036804,0.036804,0.0
WJ_RF3,601088,1.065887,1.065887,0.0
WJ_RF3,002304,0.107149,0.107149,0.0
WJ_RF3,601658,0.0,0.0,0.0
WJ_RF3,600000,-0.005595,-0.005595,0.0
WJ_RF3,600031,0.0028519999999999995,0.0028519999999999995,0.0
WJ_RF3,000338,0.6731839999999999,0.6731839999999999,0.0
WJ_RF3,000858,-0.001462,-0.001462,0.0
WJ_RF3,600519,0.000692,0.000692,0.0
WJ_RF3,601916,-0.0004919999999999999,-0.0004919999999999999,0.0
WJ_RF3,600585,0.39278899999999994,0.39278899999999994,0.0
WJ_RF3,600188,-0.006021,-0.006021,0.0
WJ_RF3,000022,4.3e-05,4.3e-05,0.0
WJ_RF3,600066,-0.0073170000000000015,-0.0073170000000000015,0.0
WJ_RF3,002714,0.073449,0.073449,0.0
WJ_RF3,600016,-1.3000000000000001e-05,-1.3000000000000001e-05,0.0
WJ_RF3,600660,0.326366,0.326366,0.0
WJ_RF3,002833,0.000334,0.000334,0.0
WJ_RF3,000568,-0.041608,-0.041608,0.0
WJ_RF3,002839,0.0,0.0,0.0
WJ_RF3,002152,-0.017509,-0.017509,0.0
WJ_RF3,603156,0.000942,0.000942,0.0
WJ_RF4,688516,0.528339,0.485476,-0.042862999999999984
WJ_RF4,002466,-0.18778099999999998,-0.15703899999999998,0.03074199999999999
WJ_RF4,601187,0.035086,0.025631,-0.009454999999999998
WJ_RF4,002001,-0.007454999999999996,0.0006690000000000029,0.008124
WJ_RF4,600970,-0.06285,-0.055593,0.0072570000000000065
WJ_RF4,601229,0.050457,0.056631,0.006173999999999999
WJ_RF4,601665,-0.000297,-0.006084,-0.005787
WJ_RF4,002648,0.080044,0.075316,-0.00472800000000001
WJ_RF4,002128,1.0304900000000001,1.026234,-0.0042560000000000375
WJ_RF4,601988,0.141347,0.139095,-0.002252000000000004
WJ_RF4,000001,0.015288000000000001,0.013379000000000002,-0.0019089999999999992
WJ_RF4,600919,0.064248,0.062829,-0.0014190000000000036
WJ_RF4,000651,0.6874479999999998,0.688755,0.0013070000000001691
WJ_RF4,600309,0.04563099999999999,0.04435499999999999,-0.0012759999999999994
WJ_RF4,002532,0.092117,0.093082,0.0009649999999999936
WJ_RF4,600938,0.030672,0.029744,-0.0009280000000000017
WJ_RF4,601166,0.07285100000000001,0.07205399999999999,-0.0007970000000000199
WJ_RF4,000933,0.752016,0.7513620000000001,-0.0006539999999999324
WJ_RF4,601963,-0.008335,-0.008888,-0.0005529999999999997
WJ_RF4,000792,-0.202873,-0.20319,-0.0003170000000000117
WJ_RF4,601169,0.077455,0.077267,-0.00018799999999999373
WJ_RF4,300059,0.099053,0.09887900000000001,-0.0001739999999999936
WJ_RF4,601328,0.340197,0.340029,-0.00016800000000000148
WJ_RF4,601825,-0.004502,-0.0046370000000000005,-0.00013500000000000057
WJ_RF4,601939,0.009222999999999999,0.009340999999999999,0.00011800000000000005
WJ_RF4,600036,-0.0046429999999999996,-0.00453,0.00011299999999999939
WJ_RF4,601998,-0.002862,-0.0028350000000000007,2.6999999999999247e-05
WJ_RF4,002966,-0.005198,-0.005175,2.300000000000045e-05
WJ_RF4,000661,0.000451,0.000467,1.600000000000001e-05
WJ_RF4,601009,0.000626,0.000639,1.299999999999999e-05
WJ_RF4,601838,-0.001525,-0.001518,7.000000000000062e-06
WJ_RF4,002142,-0.001321,-0.001327,-6.000000000000146e-06
WJ_RF4,601398,-0.001691,-0.001688,2.9999999999999645e-06
WJ_RF4,601288,-0.0005859999999999999,-0.000587,-1.0000000000000243e-06
WJ_RF4,002807,0.0,1e-06,1e-06
WJ_RF4,603993,1e-06,0,-1e-06
WJ_RF4,600897,-0.04300099999999999,-0.04300099999999999,0.0
WJ_RF4,601225,0.37962999999999997,0.37962999999999997,0.0
WJ_RF4,600926,0.0,0.0,0.0
WJ_RF4,600989,0,0.0,0.0
WJ_RF4,002024,0.013792999999999998,0.013792999999999998,0.0
WJ_RF4,601818,-0.002607,-0.002607,0.0
WJ_RF4,600176,-0.005507,-0.005507,0.0
WJ_RF4,000333,0.036804,0.036804,0.0
WJ_RF4,601088,1.065887,1.065887,0.0
WJ_RF4,002304,0.107149,0.107149,0.0
WJ_RF4,601658,0.0,0.0,0.0
WJ_RF4,600000,-0.005595,-0.005595,0.0
WJ_RF4,600031,0.0028519999999999995,0.0028519999999999995,0.0
WJ_RF4,000338,0.6731839999999999,0.6731839999999999,0.0
WJ_RF4,000858,-0.001462,-0.001462,0.0
WJ_RF4,600519,0.000692,0.000692,0.0
WJ_RF4,601916,-0.0004919999999999999,-0.0004919999999999999,0.0
WJ_RF4,600585,0.39278899999999994,0.39278899999999994,0.0
WJ_RF4,600188,-0.006021,-0.006021,0.0
WJ_RF4,000022,4.3e-05,4.3e-05,0.0
WJ_RF4,600066,-0.0073170000000000015,-0.0073170000000000015,0.0
WJ_RF4,002714,0.073449,0.073449,0.0
WJ_RF4,600016,-1.3000000000000001e-05,-1.3000000000000001e-05,0.0
WJ_RF4,600660,0.326366,0.326366,0.0
WJ_RF4,002833,0.000334,0.000334,0.0
WJ_RF4,000568,-0.041608,-0.041608,0.0
WJ_RF4,002839,0.0,0.0,0.0
WJ_RF4,002152,-0.017509,-0.017509,0.0
WJ_RF4,603156,0.000942,0.000942,0.0
WJ_RF6,688516,0.528339,0.485476,-0.042862999999999984
WJ_RF6,002466,-0.18778099999999998,-0.15703899999999998,0.03074199999999999
WJ_RF6,601187,0.035086,0.025631,-0.009454999999999998
WJ_RF6,002001,-0.007454999999999996,0.0006690000000000029,0.008124
WJ_RF6,600970,-0.06285,-0.055593,0.0072570000000000065
WJ_RF6,601229,0.050457,0.056631,0.006173999999999999
WJ_RF6,601665,-0.000297,-0.006084,-0.005787
WJ_RF6,002648,0.080044,0.075316,-0.00472800000000001
WJ_RF6,002128,1.0304900000000001,1.026234,-0.0042560000000000375
WJ_RF6,601988,0.141347,0.139095,-0.002252000000000004
WJ_RF6,000001,0.015288000000000001,0.013379000000000002,-0.0019089999999999992
WJ_RF6,600919,0.064248,0.062829,-0.0014190000000000036
WJ_RF6,000651,0.6874479999999998,0.688755,0.0013070000000001691
WJ_RF6,600309,0.04563099999999999,0.04435499999999999,-0.0012759999999999994
WJ_RF6,002532,0.092117,0.093082,0.0009649999999999936
WJ_RF6,600938,0.030672,0.029744,-0.0009280000000000017
WJ_RF6,601166,0.07285100000000001,0.07205399999999999,-0.0007970000000000199
WJ_RF6,000933,0.752016,0.7513620000000001,-0.0006539999999999324
WJ_RF6,601963,-0.008335,-0.008888,-0.0005529999999999997
WJ_RF6,000792,-0.202873,-0.20319,-0.0003170000000000117
WJ_RF6,601169,0.077455,0.077267,-0.00018799999999999373
WJ_RF6,300059,0.099053,0.09887900000000001,-0.0001739999999999936
WJ_RF6,601328,0.340197,0.340029,-0.00016800000000000148
WJ_RF6,601825,-0.004502,-0.0046370000000000005,-0.00013500000000000057
WJ_RF6,601939,0.009222999999999999,0.009340999999999999,0.00011800000000000005
WJ_RF6,600036,-0.0046429999999999996,-0.00453,0.00011299999999999939
WJ_RF6,601998,-0.002862,-0.0028350000000000007,2.6999999999999247e-05
WJ_RF6,002966,-0.005198,-0.005175,2.300000000000045e-05
WJ_RF6,000661,0.000451,0.000467,1.600000000000001e-05
WJ_RF6,601009,0.000626,0.000639,1.299999999999999e-05
WJ_RF6,601838,-0.001525,-0.001518,7.000000000000062e-06
WJ_RF6,002142,-0.001321,-0.001327,-6.000000000000146e-06
WJ_RF6,601398,-0.001691,-0.001688,2.9999999999999645e-06
WJ_RF6,601288,-0.0005859999999999999,-0.000587,-1.0000000000000243e-06
WJ_RF6,002807,0.0,1e-06,1e-06
WJ_RF6,603993,1e-06,0,-1e-06
WJ_RF6,600897,-0.04300099999999999,-0.04300099999999999,0.0
WJ_RF6,601225,0.37962999999999997,0.37962999999999997,0.0
WJ_RF6,600926,0.0,0.0,0.0
WJ_RF6,600989,0,0.0,0.0
WJ_RF6,002024,0.013792999999999998,0.013792999999999998,0.0
WJ_RF6,601818,-0.002607,-0.002607,0.0
WJ_RF6,600176,-0.005507,-0.005507,0.0
WJ_RF6,000333,0.036804,0.036804,0.0
WJ_RF6,601088,1.065887,1.065887,0.0
WJ_RF6,002304,0.107149,0.107149,0.0
WJ_RF6,601658,0.0,0.0,0.0
WJ_RF6,600000,-0.005595,-0.005595,0.0
WJ_RF6,600031,0.0028519999999999995,0.0028519999999999995,0.0
WJ_RF6,000338,0.6731839999999999,0.6731839999999999,0.0
WJ_RF6,000858,-0.001462,-0.001462,0.0
WJ_RF6,600519,0.000692,0.000692,0.0
WJ_RF6,601916,-0.0004919999999999999,-0.0004919999999999999,0.0
WJ_RF6,600585,0.39278899999999994,0.39278899999999994,0.0
WJ_RF6,600188,-0.006021,-0.006021,0.0
WJ_RF6,000022,4.3e-05,4.3e-05,0.0
WJ_RF6,600066,-0.0073170000000000015,-0.0073170000000000015,0.0
WJ_RF6,002714,0.073449,0.073449,0.0
WJ_RF6,600016,-1.3000000000000001e-05,-1.3000000000000001e-05,0.0
WJ_RF6,600660,0.326366,0.326366,0.0
WJ_RF6,002833,0.000334,0.000334,0.0
WJ_RF6,000568,-0.041608,-0.041608,0.0
WJ_RF6,002839,0.0,0.0,0.0
WJ_RF6,002152,-0.017509,-0.017509,0.0
WJ_RF6,603156,0.000942,0.000942,0.0
WJ_RF7,688516,0.528339,0.485476,-0.042862999999999984
WJ_RF7,002466,-0.18778099999999998,-0.15703899999999998,0.03074199999999999
WJ_RF7,601187,0.035086,0.025631,-0.009454999999999998
WJ_RF7,002001,-0.007454999999999996,0.0006690000000000029,0.008124
WJ_RF7,600970,-0.06285,-0.055593,0.0072570000000000065
WJ_RF7,601229,0.050457,0.056631,0.006173999999999999
WJ_RF7,601665,-0.000297,-0.006084,-0.005787
WJ_RF7,002648,0.080044,0.075316,-0.00472800000000001
WJ_RF7,002128,1.0304900000000001,1.026234,-0.0042560000000000375
WJ_RF7,601988,0.141347,0.139095,-0.002252000000000004
WJ_RF7,000001,0.015288000000000001,0.013379000000000002,-0.0019089999999999992
WJ_RF7,600919,0.064248,0.062829,-0.0014190000000000036
WJ_RF7,000651,0.6874479999999998,0.688755,0.0013070000000001691
WJ_RF7,600309,0.04563099999999999,0.04435499999999999,-0.0012759999999999994
WJ_RF7,002532,0.092117,0.093082,0.0009649999999999936
WJ_RF7,600938,0.030672,0.029744,-0.0009280000000000017
WJ_RF7,601166,0.07285100000000001,0.07205399999999999,-0.0007970000000000199
WJ_RF7,000933,0.752016,0.7513620000000001,-0.0006539999999999324
WJ_RF7,601963,-0.008335,-0.008888,-0.0005529999999999997
WJ_RF7,000792,-0.202873,-0.20319,-0.0003170000000000117
WJ_RF7,601169,0.077455,0.077267,-0.00018799999999999373
WJ_RF7,300059,0.099053,0.09887900000000001,-0.0001739999999999936
WJ_RF7,601328,0.340197,0.340029,-0.00016800000000000148
WJ_RF7,601825,-0.004502,-0.0046370000000000005,-0.00013500000000000057
WJ_RF7,601939,0.009222999999999999,0.009340999999999999,0.00011800000000000005
WJ_RF7,600036,-0.0046429999999999996,-0.00453,0.00011299999999999939
WJ_RF7,601998,-0.002862,-0.0028350000000000007,2.6999999999999247e-05
WJ_RF7,002966,-0.005198,-0.005175,2.300000000000045e-05
WJ_RF7,000661,0.000451,0.000467,1.600000000000001e-05
WJ_RF7,601009,0.000626,0.000639,1.299999999999999e-05
WJ_RF7,601838,-0.001525,-0.001518,7.000000000000062e-06
WJ_RF7,002142,-0.001321,-0.001327,-6.000000000000146e-06
WJ_RF7,601398,-0.001691,-0.001688,2.9999999999999645e-06
WJ_RF7,601288,-0.0005859999999999999,-0.000587,-1.0000000000000243e-06
WJ_RF7,002807,0.0,1e-06,1e-06
WJ_RF7,603993,1e-06,0,-1e-06
WJ_RF7,600897,-0.04300099999999999,-0.04300099999999999,0.0
WJ_RF7,601225,0.37962999999999997,0.37962999999999997,0.0
WJ_RF7,600926,0.0,0.0,0.0
WJ_RF7,600989,0,0.0,0.0
WJ_RF7,002024,0.013792999999999998,0.013792999999999998,0.0
WJ_RF7,601818,-0.002607,-0.002607,0.0
WJ_RF7,600176,-0.005507,-0.005507,0.0
WJ_RF7,000333,0.036804,0.036804,0.0
WJ_RF7,601088,1.065887,1.065887,0.0
WJ_RF7,002304,0.107149,0.107149,0.0
WJ_RF7,601658,0.0,0.0,0.0
WJ_RF7,600000,-0.005595,-0.005595,0.0
WJ_RF7,600031,0.0028519999999999995,0.0028519999999999995,0.0
WJ_RF7,000338,0.6731839999999999,0.6731839999999999,0.0
WJ_RF7,000858,-0.001462,-0.001462,0.0
WJ_RF7,600519,0.000692,0.000692,0.0
WJ_RF7,601916,-0.0004919999999999999,-0.0004919999999999999,0.0
WJ_RF7,600585,0.39278899999999994,0.39278899999999994,0.0
WJ_RF7,600188,-0.006021,-0.006021,0.0
WJ_RF7,000022,4.3e-05,4.3e-05,0.0
WJ_RF7,600066,-0.0073170000000000015,-0.0073170000000000015,0.0
WJ_RF7,002714,0.073449,0.073449,0.0
WJ_RF7,600016,-1.3000000000000001e-05,-1.3000000000000001e-05,0.0
WJ_RF7,600660,0.326366,0.326366,0.0
WJ_RF7,002833,0.000334,0.000334,0.0
WJ_RF7,000568,-0.041608,-0.041608,0.0
WJ_RF7,002839,0.0,0.0,0.0
WJ_RF7,002152,-0.017509,-0.017509,0.0
WJ_RF7,603156,0.000942,0.000942,0.0
WJ_RF5S04,688516,0.528339,0.485476,-0.042862999999999984
WJ_RF5S04,002466,-0.18778099999999998,-0.15703899999999998,0.03074199999999999
WJ_RF5S04,601187,0.035086,0.025631,-0.009454999999999998
WJ_RF5S04,002001,-0.007454999999999996,0.0006690000000000029,0.008124
WJ_RF5S04,600970,-0.06285,-0.055593,0.0072570000000000065
WJ_RF5S04,601229,0.050457,0.056631,0.006173999999999999
WJ_RF5S04,601665,-0.000297,-0.006084,-0.005787
WJ_RF5S04,002648,0.080044,0.075316,-0.00472800000000001
WJ_RF5S04,002128,1.0304900000000001,1.026234,-0.0042560000000000375
WJ_RF5S04,601988,0.141347,0.139095,-0.002252000000000004
WJ_RF5S04,000001,0.015288000000000001,0.013379000000000002,-0.0019089999999999992
WJ_RF5S04,600919,0.064248,0.062829,-0.0014190000000000036
WJ_RF5S04,000651,0.6874479999999998,0.688755,0.0013070000000001691
WJ_RF5S04,600309,0.04563099999999999,0.04435499999999999,-0.0012759999999999994
WJ_RF5S04,002532,0.092117,0.093082,0.0009649999999999936
WJ_RF5S04,600938,0.030672,0.029744,-0.0009280000000000017
WJ_RF5S04,601166,0.07285100000000001,0.07205399999999999,-0.0007970000000000199
WJ_RF5S04,000933,0.752016,0.7513620000000001,-0.0006539999999999324
WJ_RF5S04,601963,-0.008335,-0.008888,-0.0005529999999999997
WJ_RF5S04,000792,-0.202873,-0.20319,-0.0003170000000000117
WJ_RF5S04,601169,0.077455,0.077267,-0.00018799999999999373
WJ_RF5S04,300059,0.099053,0.09887900000000001,-0.0001739999999999936
WJ_RF5S04,601328,0.340197,0.340029,-0.00016800000000000148
WJ_RF5S04,601825,-0.004502,-0.0046370000000000005,-0.00013500000000000057
WJ_RF5S04,601939,0.009222999999999999,0.009340999999999999,0.00011800000000000005
WJ_RF5S04,600036,-0.0046429999999999996,-0.00453,0.00011299999999999939
WJ_RF5S04,601998,-0.002862,-0.0028350000000000007,2.6999999999999247e-05
WJ_RF5S04,002966,-0.005198,-0.005175,2.300000000000045e-05
WJ_RF5S04,000661,0.000451,0.000467,1.600000000000001e-05
WJ_RF5S04,601009,0.000626,0.000639,1.299999999999999e-05
WJ_RF5S04,601838,-0.001525,-0.001518,7.000000000000062e-06
WJ_RF5S04,002142,-0.001321,-0.001327,-6.000000000000146e-06
WJ_RF5S04,601398,-0.001691,-0.001688,2.9999999999999645e-06
WJ_RF5S04,601288,-0.0005859999999999999,-0.000587,-1.0000000000000243e-06
WJ_RF5S04,002807,0.0,1e-06,1e-06
WJ_RF5S04,603993,1e-06,0,-1e-06
WJ_RF5S04,600897,-0.04300099999999999,-0.04300099999999999,0.0
WJ_RF5S04,601225,0.37962999999999997,0.37962999999999997,0.0
WJ_RF5S04,600926,0.0,0.0,0.0
WJ_RF5S04,600989,0,0.0,0.0
WJ_RF5S04,002024,0.013792999999999998,0.013792999999999998,0.0
WJ_RF5S04,601818,-0.002607,-0.002607,0.0
WJ_RF5S04,600176,-0.005507,-0.005507,0.0
WJ_RF5S04,000333,0.036804,0.036804,0.0
WJ_RF5S04,601088,1.065887,1.065887,0.0
WJ_RF5S04,002304,0.107149,0.107149,0.0
WJ_RF5S04,601658,0.0,0.0,0.0
WJ_RF5S04,600000,-0.005595,-0.005595,0.0
WJ_RF5S04,600031,0.0028519999999999995,0.0028519999999999995,0.0
WJ_RF5S04,000338,0.6731839999999999,0.6731839999999999,0.0
WJ_RF5S04,000858,-0.001462,-0.001462,0.0
WJ_RF5S04,600519,0.000692,0.000692,0.0
WJ_RF5S04,601916,-0.0004919999999999999,-0.0004919999999999999,0.0
WJ_RF5S04,600585,0.39278899999999994,0.39278899999999994,0.0
WJ_RF5S04,600188,-0.006021,-0.006021,0.0
WJ_RF5S04,000022,4.3e-05,4.3e-05,0.0
WJ_RF5S04,600066,-0.0073170000000000015,-0.0073170000000000015,0.0
WJ_RF5S04,002714,0.073449,0.073449,0.0
WJ_RF5S04,600016,-1.3000000000000001e-05,-1.3000000000000001e-05,0.0
WJ_RF5S04,600660,0.326366,0.326366,0.0
WJ_RF5S04,002833,0.000334,0.000334,0.0
WJ_RF5S04,000568,-0.041608,-0.041608,0.0
WJ_RF5S04,002839,0.0,0.0,0.0
WJ_RF5S04,002152,-0.017509,-0.017509,0.0
WJ_RF5S04,603156,0.000942,0.000942,0.0
WJ_RF5S06,688516,0.528339,0.485476,-0.042862999999999984
WJ_RF5S06,002466,-0.18778099999999998,-0.15703899999999998,0.03074199999999999
WJ_RF5S06,601187,0.035086,0.025631,-0.009454999999999998
WJ_RF5S06,002001,-0.007454999999999996,0.0006690000000000029,0.008124
WJ_RF5S06,600970,-0.06285,-0.055593,0.0072570000000000065
WJ_RF5S06,601229,0.050457,0.056631,0.006173999999999999
WJ_RF5S06,601665,-0.000297,-0.006084,-0.005787
WJ_RF5S06,002648,0.080044,0.075316,-0.00472800000000001
WJ_RF5S06,002128,1.0304900000000001,1.026234,-0.0042560000000000375
WJ_RF5S06,601988,0.141347,0.139095,-0.002252000000000004
WJ_RF5S06,000001,0.015288000000000001,0.013379000000000002,-0.0019089999999999992
WJ_RF5S06,600919,0.064248,0.062829,-0.0014190000000000036
WJ_RF5S06,000651,0.6874479999999998,0.688755,0.0013070000000001691
WJ_RF5S06,600309,0.04563099999999999,0.04435499999999999,-0.0012759999999999994
WJ_RF5S06,002532,0.092117,0.093082,0.0009649999999999936
WJ_RF5S06,600938,0.030672,0.029744,-0.0009280000000000017
WJ_RF5S06,601166,0.07285100000000001,0.07205399999999999,-0.0007970000000000199
WJ_RF5S06,000933,0.752016,0.7513620000000001,-0.0006539999999999324
WJ_RF5S06,601963,-0.008335,-0.008888,-0.0005529999999999997
WJ_RF5S06,000792,-0.202873,-0.20319,-0.0003170000000000117
WJ_RF5S06,601169,0.077455,0.077267,-0.00018799999999999373
WJ_RF5S06,300059,0.099053,0.09887900000000001,-0.0001739999999999936
WJ_RF5S06,601328,0.340197,0.340029,-0.00016800000000000148
WJ_RF5S06,601825,-0.004502,-0.0046370000000000005,-0.00013500000000000057
WJ_RF5S06,601939,0.009222999999999999,0.009340999999999999,0.00011800000000000005
WJ_RF5S06,600036,-0.0046429999999999996,-0.00453,0.00011299999999999939
WJ_RF5S06,601998,-0.002862,-0.0028350000000000007,2.6999999999999247e-05
WJ_RF5S06,002966,-0.005198,-0.005175,2.300000000000045e-05
WJ_RF5S06,000661,0.000451,0.000467,1.600000000000001e-05
WJ_RF5S06,601009,0.000626,0.000639,1.299999999999999e-05
WJ_RF5S06,601838,-0.001525,-0.001518,7.000000000000062e-06
WJ_RF5S06,002142,-0.001321,-0.001327,-6.000000000000146e-06
WJ_RF5S06,601398,-0.001691,-0.001688,2.9999999999999645e-06
WJ_RF5S06,601288,-0.0005859999999999999,-0.000587,-1.0000000000000243e-06
WJ_RF5S06,002807,0.0,1e-06,1e-06
WJ_RF5S06,603993,1e-06,0,-1e-06
WJ_RF5S06,600897,-0.04300099999999999,-0.04300099999999999,0.0
WJ_RF5S06,601225,0.37962999999999997,0.37962999999999997,0.0
WJ_RF5S06,600926,0.0,0.0,0.0
WJ_RF5S06,600989,0,0.0,0.0
WJ_RF5S06,002024,0.013792999999999998,0.013792999999999998,0.0
WJ_RF5S06,601818,-0.002607,-0.002607,0.0
