security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
000651,格力电器,2011-05-10,2011-05-26,16,12,1,1774824.00,1675212.00,0.00,-0.056125,0.084112,0.076914,21.6725,60,0.8503,0.1633,26.8611,26.5119,27.2103,跌破建仓日MA60止损
601088,中国神华,2011-05-23,2011-05-24,1,1,1,146386.00,146121.00,0.00,-0.001810,0.000000,0.000000,28.4548,60,0.8827,0.1694,32.2989,31.8790,32.7188,跌破建仓日MA60止损
601088,中国神华,2011-06-29,2011-08-08,40,13,1,1783480.00,1603485.00,0.00,-0.100923,0.132595,0.136509,28.2343,60,0.9354,0.0753,31.5489,31.1388,31.9590,跌破建仓日MA60止损
000651,格力电器,2011-07-04,2011-08-05,32,14,1,1775919.00,1660365.00,0.00,-0.065067,0.096311,0.102516,22.1723,60,0.8844,0.1160,26.5611,26.2158,26.9064,跌破建仓日MA60止损
600660,福耀玻璃,2011-07-19,2011-07-25,6,4,1,561394.00,539648.00,0.00,-0.038736,0.046154,0.054449,10.2480,60,0.9418,0.0795,11.0428,10.8992,11.1864,跌破建仓日MA60止损
600897,,2011-11-07,2011-11-18,11,9,1,1147981.00,1108107.00,0.00,-0.034734,0.049860,0.049671,13.6617,60,0.9067,0.1085,15.5296,15.3277,15.7315,跌破建仓日MA60止损
601088,中国神华,2011-11-10,2011-11-22,12,8,1,1006312.00,961614.00,0.00,-0.044418,0.083685,0.083781,26.1442,60,0.7726,0.3251,35.7117,35.2474,36.1760,跌破建仓日MA60止损
601088,中国神华,2012-02-03,2012-03-23,49,12,1,1461386.00,1393958.00,0.00,-0.046140,0.078592,0.074966,26.0030,60,0.7628,0.3057,35.7117,35.2474,36.1760,跌破建仓日MA60止损
600660,福耀玻璃,2012-02-03,2012-03-28,54,16,1,1485612.00,1389862.00,0.00,-0.064452,0.111965,0.108051,8.1995,60,0.7462,0.3187,11.5256,11.3758,11.6754,跌破建仓日MA60止损
000651,格力电器,2012-02-09,2014-10-08,972,14,18,1325142.00,2172982.00,159750.00,0.639811,0.231263,0.221570,15.0045,60,0.6135,0.6300,30.7100,30.3108,31.1092,换仓：让位给空间更大的000933
000338,潍柴动力,2012-02-14,2012-03-20,35,8,1,670045.00,646800.00,0.00,-0.034692,0.084097,0.084097,33.3847,60,0.5769,0.7548,58.2580,57.5006,59.0154,跌破建仓日MA60止损
002024,,2012-02-20,2012-06-07,108,4,3,296887.00,288366.00,960.00,-0.028701,0.229111,0.240527,8.6278,60,0.8727,0.1459,10.1065,9.9751,10.2379,跌破建仓日MA60止损
000022,,2012-02-24,2012-03-26,31,5,1,316540.00,305910.00,0.00,-0.033582,0.114490,0.090146,9.9080,60,0.5877,0.6674,17.4746,17.2474,17.7018,跌破建仓日MA60止损
002128,电投能源,2012-03-23,2012-03-29,6,4,1,471886.00,441524.00,0.00,-0.064342,0.068196,0.053094,14.8538,60,0.8068,0.2687,20.4128,20.1474,20.6782,跌破建仓日MA60止损
600897,,2012-03-23,2012-03-29,6,4,1,470601.00,454818.00,0.00,-0.033538,0.040663,0.030627,12.7550,60,0.8680,0.1659,15.5296,15.3277,15.7315,跌破建仓日MA60止损
002128,电投能源,2012-04-16,2012-06-14,59,15,1,1444150.00,1324984.00,0.00,-0.082516,0.145434,0.159489,15.2215,60,0.7637,0.3153,20.4128,20.1474,20.6782,跌破建仓日MA60止损
600585,,2012-05-03,2012-05-07,4,2,1,246026.00,242242.00,0.00,-0.015380,0.012245,0.009065,17.0648,60,0.5354,0.9152,33.0568,32.6271,33.4865,跌破建仓日MA60止损
000022,,2012-05-07,2012-05-11,4,4,1,490379.00,479142.00,0.00,-0.022915,0.027488,0.019113,10.2833,60,0.8067,0.2431,13.2018,13.0302,13.3734,跌破建仓日MA60止损
600309,万华化学,2012-05-10,2012-06-25,46,12,1,1307226.00,1244700.00,0.00,-0.047831,0.085317,0.097832,13.8583,60,0.8949,0.1204,16.5713,16.3559,16.7867,跌破建仓日MA60止损
000022,,2012-05-18,2012-05-25,7,2,1,96518.00,91710.00,0.00,-0.049815,0.040490,0.040490,10.3545,60,0.8067,0.2190,13.2018,13.0302,13.3734,跌破建仓日MA60止损
600660,福耀玻璃,2012-05-21,2012-06-04,14,6,2,278845.00,267908.00,0.00,-0.039223,0.050733,0.045067,8.5700,60,0.7263,0.3754,12.0757,11.9187,12.2327,跌破建仓日MA60止损
000022,,2012-06-04,2012-06-05,1,1,1,16224.00,16160.00,0.00,-0.003945,0.000000,0.000000,10.3715,60,0.7999,0.3020,13.2018,13.0302,13.3734,跌破建仓日MA60止损
002001,新和成,2012-06-04,2012-07-04,30,14,1,1279251.00,1200641.00,3240.00,-0.061450,0.091364,0.095246,20.3067,60,0.7778,0.3024,28.1966,27.8300,28.5632,跌破建仓日MA60止损
000792,盐湖股份,2012-07-12,2012-08-24,43,14,1,1301301.00,1187550.00,0.00,-0.087413,0.121339,0.128314,32.6110,60,0.5854,0.6662,58.1516,57.3956,58.9076,跌破建仓日MA60止损
600066,宇通客车,2012-09-03,2012-09-26,23,13,1,1159370.00,1107272.00,0.00,-0.044936,0.068172,0.081868,22.9143,60,0.6876,0.4702,33.7556,33.3168,34.1944,跌破建仓日MA60止损
600585,,2012-09-27,2013-06-17,263,17,3,1147487.00,1104151.00,14625.00,-0.037766,0.331765,0.277565,14.2650,60,0.5936,0.6322,25.6420,25.3087,25.9753,跌破建仓日MA60止损
600309,万华化学,2012-10-09,2012-11-05,27,5,5,476412.00,455956.00,0.00,-0.042938,0.057880,0.051659,13.1558,60,0.9015,0.1030,15.8062,15.6007,16.0117,换仓：让位给空间更大的000338
002024,,2012-10-10,2012-11-13,34,14,1,763968.00,704522.00,0.00,-0.077812,0.112813,0.107332,6.5832,60,0.7175,0.3664,9.7698,9.6428,9.8968,跌破建仓日MA60止损
600897,,2012-10-11,2012-10-15,4,2,1,190380.00,187872.00,0.00,-0.013174,0.014354,0.015534,12.4932,60,0.9161,0.1073,13.8517,13.6716,14.0318,跌破建仓日MA60止损
601939,建设银行,2012-10-22,2012-11-23,32,5,1,2500.00,2490.00,0.00,-0.004000,0.039352,0.043194,3.9958,60,0.9599,0.0367,4.3336,4.2773,4.3899,换仓：让位给空间更大的600660
000338,潍柴动力,2012-11-05,2013-06-24,231,20,1,1121085.00,928720.00,0.00,-0.171588,0.368011,0.351835,19.2032,60,0.5058,0.9558,41.7182,41.1759,42.2605,跌破建仓日MA60止损
600897,,2012-11-13,2012-11-14,1,1,1,92053.00,91396.00,0.00,-0.007137,0.000000,0.000000,12.5567,60,0.8829,0.1470,14.4635,14.2755,14.6515,跌破建仓日MA60止损
000022,,2012-12-04,2013-03-06,92,1,1,888.00,1327.00,0.00,0.494369,0.162198,0.162198,8.8022,60,0.6704,0.5017,13.3348,13.1614,13.5082,换仓：让位给空间更大的002001
600660,福耀玻璃,2012-12-17,2014-12-26,739,35,11,978511.00,1345395.00,58250.00,0.374941,0.191886,0.178202,6.1270,60,0.6180,0.5992,12.2658,12.1063,12.4253,换仓：让位给空间更大的002128
002024,,2013-01-15,2013-02-26,42,3,1,2970.00,2620.00,0.00,-0.117845,0.130146,0.123703,6.5535,60,0.6715,0.4235,10.6481,10.5097,10.7865,跌破建仓日MA60止损
000792,盐湖股份,2013-01-15,2013-04-17,92,10,4,440673.00,434968.00,0.00,-0.012946,0.090816,0.091995,25.3240,60,0.4208,1.2861,63.0268,62.2075,63.8461,换仓：让位给空间更大的600066
600309,万华化学,2013-04-15,2013-06-13,59,4,1,240045.00,221128.00,9170.00,-0.078806,0.143915,0.141321,16.2008,60,0.6541,0.5423,27.8697,27.5074,28.2320,跌破建仓日MA60止损
