security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
601088,中国神华,2017-05-03,2018-03-29,330,6,4,897742.00,969478.00,20746.00,0.079907,0.277100,0.265118,17.6415,60,0.9848,0.0018,20.1063,19.8449,20.3677,移出股票库·逐步清仓
000651,格力电器,2017-05-03,2019-07-29,817,19,9,1853877.00,3190752.00,132780.00,0.721124,0.378397,0.348582,27.2835,60,0.9044,0.1166,36.4567,35.9828,36.9306,换仓：让位给空间更大的601225
600309,万华化学,2017-05-18,2020-11-26,1288,33,16,4814202.00,9351119.00,416600.00,0.942403,0.491557,0.383895,17.8754,60,0.8907,0.3479,31.9317,31.5166,32.3468,涨幅≥125%清空
600585,,2017-06-14,2017-06-15,1,1,1,163471.00,163086.00,0.00,-0.002355,0.000000,0.000000,21.2360,60,0.9802,0.0611,22.5268,22.2340,22.8196,跌破建仓日MA60止损
601225,陕西煤业,2017-06-15,2019-01-08,572,8,5,718951.00,875199.00,58069.00,0.217328,0.302899,0.297095,5.4333,60,0.9400,0.0721,6.9046,6.8148,6.9944,换仓：让位给空间更大的600066
000338,潍柴动力,2017-06-16,2024-04-26,2506,70,14,18747000.00,26055603.00,1460867.00,0.389855,0.633442,0.579995,3.1246,60,0.9265,0.0916,12.5423,12.3793,12.7053,换仓：让位给空间更大的000001
600585,,2017-06-28,2022-05-12,1779,44,14,11209588.00,11089414.00,238305.00,-0.010721,0.426284,0.459252,13.7263,60,0.9797,0.0198,22.0268,21.7405,22.3131,移出股票库·逐步清仓
002128,电投能源,2019-02-25,2020-02-03,343,36,1,3197259.00,2683504.00,52920.00,-0.160686,0.264132,0.259683,7.1708,60,0.4684,1.0306,17.0567,16.8350,17.2784,跌破建仓日MA60止损
002466,天齐锂业,2019-04-03,2019-04-25,22,5,1,830612.00,741698.00,0.00,-0.107046,0.121268,0.116798,33.3448,60,0.3670,1.7309,101.7260,100.4036,103.0484,跌破建仓日MA60止损
600066,宇通客车,2019-07-18,2019-07-22,4,1,1,2638.00,2604.00,0.00,-0.012889,0.016616,0.016616,13.2490,60,0.8453,0.2135,16.0063,15.7982,16.2144,跌破建仓日MA60止损
600016,,2019-07-26,2019-08-05,10,2,1,19932.00,19305.00,0.00,-0.031457,0.036244,0.036244,5.9238,60,0.9163,0.0931,6.6024,6.5166,6.6882,跌破建仓日MA60止损
601225,陕西煤业,2019-09-04,2019-09-23,19,4,1,363476.00,350760.00,0.00,-0.034984,0.040000,0.040597,8.9488,60,0.5171,0.9255,17.8498,17.6178,18.0818,跌破建仓日MA60止损
002466,天齐锂业,2019-09-26,2020-03-23,179,31,1,5294752.50,4141335.00,0.00,-0.217842,0.452163,0.452163,20.9368,60,0.3025,2.4007,95.4905,94.2491,96.7319,跌破建仓日MA60止损
600016,,2019-10-28,2019-11-01,4,1,1,618.00,618.00,0.00,0.000000,0.001623,0.001623,5.9983,60,0.9224,0.0859,6.7106,6.6234,6.7978,换仓：让位给空间更大的600690
600016,,2019-12-05,2020-01-23,49,4,1,2514.00,2432.00,0.00,-0.032617,0.047022,0.054047,6.1392,60,0.9222,0.0808,6.6796,6.5928,6.7664,跌破建仓日MA60止损
601225,陕西煤业,2020-01-14,2020-01-21,7,1,1,214144.00,203389.00,0.00,-0.050223,0.038418,0.038418,8.6082,60,0.4733,1.1271,19.0587,18.8109,19.3065,跌破建仓日MA60止损
002128,电投能源,2020-05-15,2026-08-28,2296,92,11,60039806.00,94348045.00,6307569.00,0.571425,0.385809,0.444701,2.9462,60,0.3314,2.0287,23.8359,23.5260,24.1458,回测截止清算
002466,天齐锂业,2020-06-16,2020-09-10,86,9,1,1852281.00,1464588.00,0.00,-0.209306,0.393162,0.416028,19.8567,60,0.3808,1.6000,67.3128,66.4377,68.1879,跌破建仓日MA60止损
601328,,2020-07-07,2020-07-16,9,1,1,565.00,522.50,31.50,-0.075221,0.081384,0.076855,4.8473,60,0.8681,0.1560,6.5312,6.4463,6.6161,换仓：让位给空间更大的601088
601225,陕西煤业,2020-07-08,2022-07-28,750,37,18,12372904.00,27914046.00,2238530.00,1.256063,0.293538,0.281079,4.8293,60,0.3294,1.9740,24.8920,24.5684,25.2156,涨幅≥125%清空
601169,,2020-07-20,2020-07-23,3,1,1,499.00,488.00,0.00,-0.022044,0.010142,0.010142,4.6818,60,0.7701,0.2673,6.3239,6.2417,6.4061,换仓：让位给空间更大的601088
600016,,2020-08-14,2020-08-21,7,2,1,1131.00,1120.00,0.00,-0.009726,0.022727,0.027048,5.5180,60,0.7503,0.3233,7.4501,7.3532,7.5470,换仓：让位给空间更大的601088
600016,,2020-08-24,2020-08-25,1,1,1,558.00,556.00,0.00,-0.003584,0.000000,0.000000,5.5465,60,0.7517,0.3351,7.4501,7.3532,7.5470,换仓：让位给空间更大的601088
601916,,2020-09-10,2020-10-26,46,9,3,4287416.00,4204487.00,0.00,-0.019342,0.041667,0.040811,4.1478,60,0.8760,0.1498,4.7831,4.7209,4.8453,跌破建仓日MA60止损
601818,,2020-10-27,2020-12-08,42,7,4,1575785.00,1592402.00,0.00,0.010545,0.084444,0.041261,3.8440,60,0.9671,0.0366,4.1568,4.1028,4.2108,换仓：让位给空间更大的601088
002466,天齐锂业,2020-11-16,2021-09-22,310,7,10,3283807.00,8247970.00,0.00,1.511710,0.513357,0.441131,21.9518,60,0.3652,1.9666,67.3128,66.4377,68.1879,涨幅≥125%清空
601169,,2021-01-07,2021-01-11,4,1,1,484.00,478.00,0.00,-0.012397,0.014433,0.014433,4.8178,60,0.8178,0.2253,5.9305,5.8534,6.0076,跌破建仓日MA60止损
600000,,2021-01-18,2021-01-26,8,1,1,267120.00,256520.00,0.00,-0.039683,0.047244,0.047244,9.7035,60,0.8503,0.1574,11.6666,11.5149,11.8183,跌破建仓日MA60止损
600000,,2021-02-02,2021-03-22,48,5,1,18907.00,19350.00,0.00,0.023430,0.045579,0.047445,9.8057,60,0.9011,0.1337,11.5861,11.4355,11.7367,换仓：让位给空间更大的601088
601328,,2021-09-17,2024-11-11,1151,43,10,18966420.00,29476691.20,2697327.20,0.554152,0.193026,0.175135,3.3361,60,0.6893,0.4540,6.5428,6.4577,6.6279,换仓：让位给空间更大的000792
601288,农业银行,2022-05-11,2022-05-17,6,2,1,609.00,604.00,0.00,-0.008210,0.009836,0.008210,3.0265,60,0.7230,0.4013,4.2740,4.2184,4.3296,跌破建仓日MA60止损
600176,中国巨石,2022-05-27,2022-07-11,45,2,1,336244.00,312914.00,0.00,-0.069384,0.128014,0.128014,15.2922,60,0.8190,0.1993,18.9493,18.7030,19.1956,跌破建仓日MA60止损
601825,,2022-06-08,2022-08-03,56,20,1,17819404.00,17225796.00,314760.00,-0.033312,0.045669,0.048331,6.0665,60,0.5530,0.8027,11.8079,11.6544,11.9614,跌破建仓日MA60止损
600066,宇通客车,2022-06-24,2022-08-02,39,2,1,1700.00,1512.00,0.00,-0.110588,0.202532,0.181435,7.7585,60,0.9748,0.0475,9.4381,9.3154,9.5608,跌破建仓日MA60止损
601398,工商银行,2022-07-12,2022-07-13,1,1,1,902.00,884.00,0.00,-0.019956,0.000000,0.000000,4.4221,60,0.7873,0.3491,6.0844,6.0053,6.1635,跌破建仓日MA60止损
601288,农业银行,2022-07-27,2022-08-02,6,2,1,569.00,562.00,0.00,-0.012302,0.014035,0.015768,2.8181,60,0.6667,0.5106,4.2900,4.2342,4.3458,跌破建仓日MA60止损
