security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
600897,,2011-11-07,2011-11-18,11,9,1,1344255.00,1297527.00,0.00,-0.034761,0.049860,0.049694,13.6617,60,0.9067,0.1085,15.5296,15.3277,15.7315,跌破建仓日MA60止损
601088,中国神华,2011-11-10,2011-11-22,12,8,1,1180912.00,1128398.00,0.00,-0.044469,0.083685,0.083830,26.1442,60,0.7726,0.3251,35.7117,35.2474,36.1760,跌破建仓日MA60止损
601088,中国神华,2012-02-03,2012-03-23,49,12,1,1719326.00,1640103.00,0.00,-0.046078,0.078592,0.074907,26.0030,60,0.7628,0.3057,35.7117,35.2474,36.1760,跌破建仓日MA60止损
600660,福耀玻璃,2012-02-03,2012-03-28,54,14,1,1745581.00,1633371.00,0.00,-0.064282,0.111965,0.107912,8.1995,60,0.7462,0.3187,11.5256,11.3758,11.6754,跌破建仓日MA60止损
000651,格力电器,2012-02-09,2014-10-09,973,14,19,1557233.00,2553422.00,183000.00,0.639717,0.231263,0.221570,15.0045,60,0.6135,0.6300,30.7100,30.3108,31.1092,换仓：让位给空间更大的000933
000338,潍柴动力,2012-02-14,2012-03-20,35,8,1,786379.00,759000.00,0.00,-0.034817,0.084097,0.084097,33.3847,60,0.5769,0.7548,58.2580,57.5006,59.0154,跌破建仓日MA60止损
000022,,2012-02-24,2012-03-26,31,5,1,372896.00,360360.00,0.00,-0.033618,0.114490,0.090173,9.9080,60,0.5877,0.6674,17.4746,17.2474,17.7018,跌破建仓日MA60止损
002128,电投能源,2012-03-23,2012-03-29,6,4,1,554703.00,519010.00,0.00,-0.064346,0.068196,0.053156,14.8538,60,0.8068,0.2687,20.4128,20.1474,20.6782,跌破建仓日MA60止损
600897,,2012-03-23,2012-03-29,6,4,1,554953.00,536354.00,0.00,-0.033515,0.040663,0.030603,12.7550,60,0.8680,0.1659,15.5296,15.3277,15.7315,跌破建仓日MA60止损
002128,电投能源,2012-04-16,2012-06-14,59,14,1,1695782.00,1555416.00,0.00,-0.082774,0.145434,0.159712,15.2215,60,0.7637,0.3153,20.4128,20.1474,20.6782,跌破建仓日MA60止损
600585,,2012-05-03,2012-05-07,4,2,1,290759.00,286286.00,0.00,-0.015384,0.012245,0.009069,17.0648,60,0.5354,0.9152,33.0568,32.6271,33.4865,跌破建仓日MA60止损
000022,,2012-05-07,2012-05-11,4,4,1,576496.00,563274.00,0.00,-0.022935,0.027488,0.019110,10.2833,60,0.8067,0.2431,13.2018,13.0302,13.3734,跌破建仓日MA60止损
600309,万华化学,2012-05-10,2012-06-25,46,13,1,1541233.00,1471512.00,0.00,-0.045237,0.085317,0.097039,13.8583,60,0.8949,0.1204,16.5713,16.3559,16.7867,跌破建仓日MA60止损
000022,,2012-05-18,2012-05-25,7,1,1,135375.00,127375.00,0.00,-0.059095,0.040490,0.040490,10.3545,60,0.8067,0.2190,13.2018,13.0302,13.3734,跌破建仓日MA60止损
600660,福耀玻璃,2012-05-21,2012-06-04,14,6,1,288715.00,278702.00,0.00,-0.034681,0.050733,0.056352,8.5700,60,0.7263,0.3754,12.0757,11.9187,12.2327,跌破建仓日MA60止损
000022,,2012-06-04,2012-06-05,1,1,1,20280.00,20200.00,0.00,-0.003945,0.000000,0.000000,10.3715,60,0.7999,0.3020,13.2018,13.0302,13.3734,跌破建仓日MA60止损
002001,新和成,2012-06-04,2012-07-04,30,12,1,1510616.00,1419132.00,3840.00,-0.060561,0.091364,0.096051,20.3067,60,0.7778,0.3024,28.1966,27.8300,28.5632,跌破建仓日MA60止损
000792,盐湖股份,2012-07-12,2012-08-24,43,14,1,1536022.00,1401750.00,0.00,-0.087415,0.121339,0.128218,32.6110,60,0.5854,0.6662,58.1516,57.3956,58.9076,跌破建仓日MA60止损
600066,宇通客车,2012-09-03,2012-09-26,23,13,1,1370762.00,1309213.00,0.00,-0.044901,0.068172,0.081900,22.9143,60,0.6876,0.4702,33.7556,33.3168,34.1944,跌破建仓日MA60止损
600585,,2012-09-27,2013-06-17,263,17,2,1356196.00,1261160.00,19325.00,-0.070075,0.331765,0.301732,14.2650,60,0.5936,0.6322,25.6420,25.3087,25.9753,跌破建仓日MA60止损
600309,万华化学,2012-10-09,2012-11-05,27,5,5,563407.00,539219.00,0.00,-0.042932,0.057880,0.051695,13.1558,60,0.9015,0.1030,15.8062,15.6007,16.0117,换仓：让位给空间更大的000338
002024,,2012-10-10,2012-11-13,34,15,1,904172.00,833833.00,0.00,-0.077794,0.112813,0.107333,6.5832,60,0.7175,0.3664,9.7698,9.6428,9.8968,跌破建仓日MA60止损
600897,,2012-10-11,2012-10-15,4,2,1,224196.00,221244.00,0.00,-0.013167,0.014354,0.015528,12.4932,60,0.9161,0.1073,13.8517,13.6716,14.0318,跌破建仓日MA60止损
601939,建设银行,2012-10-22,2012-11-23,32,4,1,1666.00,1660.00,0.00,-0.003601,0.039352,0.039352,3.9958,60,0.9599,0.0367,4.3336,4.2773,4.3899,换仓：让位给空间更大的600660
000338,潍柴动力,2012-11-05,2013-06-24,231,22,1,1335215.00,1105534.00,0.00,-0.172018,0.368011,0.352706,19.2032,60,0.5058,0.9558,41.7182,41.1759,42.2605,跌破建仓日MA60止损
600897,,2012-11-13,2012-11-14,1,1,1,109707.00,108924.00,0.00,-0.007137,0.000000,0.000000,12.5567,60,0.8829,0.1470,14.4635,14.2755,14.6515,跌破建仓日MA60止损
000022,,2012-12-04,2013-03-06,92,1,1,888.00,1327.00,0.00,0.494369,0.162198,0.162198,8.8022,60,0.6704,0.5017,13.3348,13.1614,13.5082,换仓：让位给空间更大的002001
600660,福耀玻璃,2012-12-05,2014-12-26,751,41,10,1112145.00,1555711.00,65950.00,0.398838,0.191886,0.185834,6.1015,60,0.5862,0.6598,12.2658,12.1063,12.4253,换仓：让位给空间更大的002128
000792,盐湖股份,2013-01-15,2013-04-16,91,10,4,512789.00,506526.00,0.00,-0.012214,0.090816,0.091898,25.3240,60,0.4208,1.2861,63.0268,62.2075,63.8461,换仓：让位给空间更大的600309
002024,,2013-01-18,2013-02-26,39,4,1,2925.00,2620.00,0.00,-0.104274,0.127830,0.105466,6.5722,60,0.6931,0.4197,10.6481,10.5097,10.7865,跌破建仓日MA60止损
002001,新和成,2013-01-21,2013-02-27,37,2,1,3697.00,3576.00,0.00,-0.032729,0.061417,0.061417,17.9912,60,0.6506,0.5239,28.5882,28.2166,28.9598,跌破建仓日MA60止损
600309,万华化学,2013-04-16,2013-06-13,58,3,1,102307.00,92840.00,3850.00,-0.092535,0.143915,0.157521,16.2393,60,0.6484,0.5613,27.8697,27.5074,28.2320,跌破建仓日MA60止损
600066,宇通客车,2013-06-19,2013-10-15,118,8,6,671880.00,677654.00,0.00,0.008594,0.148628,0.154639,16.4792,60,0.9116,0.0899,20.1843,19.9219,20.4467,换仓：让位给空间更大的600188
601398,工商银行,2013-07-01,2013-08-28,58,7,1,92823.00,91568.00,0.00,-0.013520,0.034826,0.025311,3.8679,60,0.9272,0.0758,4.3356,4.2792,4.3920,换仓：让位给空间更大的600309
002024,,2013-08-08,2013-10-23,76,3,1,66189.00,105648.00,0.00,0.596156,0.187991,0.187991,5.7133,60,0.7455,0.2574,9.0407,8.9232,9.1582,换仓：让位给空间更大的601088
600585,,2013-08-19,2013-09-03,15,2,1,12950.00,12752.00,0.00,-0.015290,0.071779,0.071779,14.7675,60,0.7258,0.3349,21.8394,21.5555,22.1233,换仓：让位给空间更大的601088
000933,神火股份,2013-08-22,2013-10-28,67,21,1,949457.00,862110.00,0.00,-0.091997,0.169355,0.160341,5.2100,60,0.4404,1.3218,13.3968,13.2226,13.5710,跌破建仓日MA60止损
000338,潍柴动力,2013-08-30,2014-01-06,129,10,1,764149.00,694792.00,560.00,-0.090764,0.166196,0.186531,18.2868,60,0.4395,1.2174,42.5072,41.9546,43.0598,跌破建仓日MA60止损
601988,,2013-09-24,2013-10-16,22,7,1,2241.00,2240.00,0.00,-0.000446,0.017606,0.019775,2.6900,60,0.9588,0.0468,2.8996,2.8619,2.9373,换仓：让位给空间更大的600031
601988,,2013-10-23,2013-10-25,2,1,1,282.00,278.00,0.00,-0.014184,0.003584,0.003584,2.7268,60,0.9661,0.0351,2.9189,2.8810,2.9568,换仓：让位给空间更大的600188
600897,,2013-10-28,2013-12-12,45,1,1,123816.00,129780.00,0.00,0.048168,0.059480,0.059480,13.4643,60,0.8520,0.1666,17.1951,16.9716,17.4186,换仓：让位给空间更大的600585
