security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
000338,潍柴动力,2017-11-02,2024-04-24,2365,63,18,14246044.00,18544219.60,868385.60,0.301710,0.633442,0.591541,5.0330,60,0.8088,0.2379,10.6337,10.4955,10.7719,换仓：让位给空间更大的000001
600585,,2017-11-09,2020-08-24,1019,18,12,1883094.00,3818541.00,271708.00,1.027802,0.277820,0.293195,19.6900,60,0.9186,0.0805,27.7808,27.4196,28.1420,涨幅≥125%清空
601225,陕西煤业,2018-05-18,2018-05-24,6,3,2,499495.00,460371.00,0.00,-0.078327,0.082474,0.067924,8.1368,60,0.9016,0.0752,9.5052,9.3816,9.6288,跌破建仓日MA60止损
601225,陕西煤业,2018-06-04,2018-06-28,24,8,1,1089241.00,1033107.00,0.00,-0.051535,0.107263,0.107263,8.0282,60,0.8785,0.1480,9.5052,9.3816,9.6288,跌破建仓日MA60止损
600309,万华化学,2018-06-08,2018-10-09,123,15,1,1432984.00,1190768.00,0.00,-0.169029,0.265103,0.279980,39.8482,60,0.9092,0.1122,52.7632,52.0773,53.4491,跌破建仓日MA60止损
002152,,2018-10-22,2018-10-29,7,3,1,413039.00,377699.00,0.00,-0.085561,0.100813,0.076640,5.7582,60,0.9633,0.0030,6.2288,6.1478,6.3098,跌破建仓日MA60止损
002152,,2018-11-05,2018-11-08,3,3,1,412164.00,404928.00,0.00,-0.017556,0.013699,0.004083,5.7688,60,0.9534,0.0577,6.2825,6.2008,6.3642,跌破建仓日MA60止损
000651,格力电器,2018-11-09,2018-11-15,6,4,1,402564.00,396859.00,0.00,-0.014172,0.022329,0.028503,38.6083,60,0.6296,0.6110,62.2491,61.4399,63.0583,跌破建仓日MA60止损
002152,,2018-11-13,2018-11-30,17,5,2,514850.00,489157.00,0.00,-0.049904,0.059968,0.064404,5.8198,60,0.9343,0.0401,6.2825,6.2008,6.3642,跌破建仓日MA60止损
002152,,2018-12-04,2018-12-06,2,1,1,131181.00,125049.00,0.00,-0.046745,0.027257,0.027257,5.9307,60,0.9550,0.0488,6.2825,6.2008,6.3642,跌破建仓日MA60止损
600690,海尔智家,2018-12-28,2019-01-02,5,1,1,120495.00,117711.00,0.00,-0.023105,0.000000,0.000000,13.8105,60,0.8733,0.1649,16.1344,15.9247,16.3441,跌破建仓日MA60止损
600066,宇通客车,2019-01-02,2019-01-29,27,15,1,491823.00,476190.00,0.00,-0.031786,0.064000,0.069662,11.7878,60,0.5849,0.7026,20.2612,19.9978,20.5246,跌破建仓日MA60止损
600309,万华化学,2019-01-25,2020-11-27,672,18,8,1333371.00,2579123.00,107840.00,0.934288,0.324728,0.343378,27.0355,60,0.4678,1.0829,67.3411,66.4657,68.2165,涨幅≥125%清空
600660,福耀玻璃,2019-01-29,2019-03-11,41,2,1,144741.00,149792.00,0.00,0.034897,0.051292,0.051292,22.3675,60,0.9579,0.0305,24.0619,23.7491,24.3747,换仓：让位给空间更大的002128
000651,格力电器,2019-01-29,2019-03-13,43,1,1,139740.00,154870.00,2040.00,0.108273,0.054989,0.054298,37.1370,60,0.6472,0.5146,62.2491,61.4399,63.0583,换仓：让位给空间更大的002128
601225,陕西煤业,2019-01-31,2019-03-14,42,8,1,13588.00,13920.00,0.00,0.024433,0.065005,0.070845,7.8298,60,0.7796,0.2583,10.5950,10.4573,10.7327,换仓：让位给空间更大的002128
600066,宇通客车,2019-02-13,2019-05-17,93,6,1,11987.00,12402.00,450.00,0.034621,0.205422,0.205422,11.3343,60,0.5967,0.6446,20.2612,19.9978,20.5246,换仓：让位给空间更大的601225
002128,电投能源,2019-03-14,2020-02-03,326,37,1,1554440.00,1282528.00,38120.00,-0.174926,0.264132,0.247772,7.3898,60,0.5212,0.9079,17.0567,16.8350,17.2784,跌破建仓日MA60止损
002466,天齐锂业,2019-04-03,2019-04-25,22,3,1,474449.00,419076.00,0.00,-0.116710,0.121268,0.127346,33.3448,60,0.3670,1.7309,101.7260,100.4036,103.0484,跌破建仓日MA60止损
600016,,2019-04-03,2019-05-09,36,2,1,1311.00,1224.00,0.00,-0.066362,0.085202,0.085202,6.1558,60,0.9476,0.0472,6.8070,6.7185,6.8955,跌破建仓日MA60止损
601225,陕西煤业,2019-09-06,2019-09-23,17,2,1,59585.00,57720.00,0.00,-0.031300,0.040000,0.040725,8.9753,60,0.5143,0.9487,17.8498,17.6178,18.0818,跌破建仓日MA60止损
002466,天齐锂业,2019-09-27,2020-03-23,178,33,1,3083744.00,2417712.00,0.00,-0.215982,0.452163,0.452563,20.9378,60,0.2941,2.5107,95.4905,94.2491,96.7319,跌破建仓日MA60止损
600016,,2019-10-14,2019-11-01,18,1,1,627.00,618.00,0.00,-0.014354,0.027157,0.027157,5.9677,60,0.9194,0.0703,6.7106,6.6234,6.7978,换仓：让位给空间更大的600690
