security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
002152,,2018-11-05,2018-11-08,3,3,1,448509.00,440640.00,0.00,-0.017545,0.013699,0.004084,5.7688,60,0.9534,0.0577,6.2825,6.2008,6.3642,跌破建仓日MA60止损
000651,格力电器,2018-11-09,2018-11-15,6,4,1,593028.00,585656.00,0.00,-0.012431,0.022329,0.026788,38.6083,60,0.6296,0.6110,62.2491,61.4399,63.0583,跌破建仓日MA60止损
002152,,2018-11-13,2018-11-30,17,9,2,1338134.00,1287272.00,0.00,-0.038010,0.059968,0.056800,5.8198,60,0.9343,0.0401,6.2825,6.2008,6.3642,跌破建仓日MA60止损
000651,格力电器,2018-11-20,2018-11-21,1,1,1,148161.00,148083.00,0.00,-0.000526,0.000000,0.000000,38.5477,60,0.6243,0.6386,62.2491,61.4399,63.0583,跌破建仓日MA60止损
002152,,2018-12-04,2018-12-06,2,2,1,149091.00,142179.00,0.00,-0.046361,0.027257,0.026866,5.9307,60,0.9550,0.0488,6.2825,6.2008,6.3642,跌破建仓日MA60止损
600690,海尔智家,2018-12-28,2019-01-02,5,1,1,145425.00,142065.00,0.00,-0.023105,0.000000,0.000000,13.8105,60,0.8733,0.1649,16.1344,15.9247,16.3441,跌破建仓日MA60止损
000338,潍柴动力,2019-01-02,2019-01-03,1,1,1,145908.00,144557.00,0.00,-0.009259,0.000000,0.000000,7.6482,60,0.4401,1.3142,17.4951,17.2677,17.7225,跌破建仓日MA60止损
600066,宇通客车,2019-01-02,2019-01-29,27,13,1,1803403.00,1732770.00,0.00,-0.039167,0.064000,0.070076,11.7878,60,0.5849,0.7026,20.2612,19.9978,20.5246,跌破建仓日MA60止损
600690,海尔智家,2019-01-10,2019-07-29,200,11,9,1479418.00,1677569.00,0.00,0.133938,0.157553,0.105813,13.6703,60,0.8677,0.1558,16.1344,15.9247,16.3441,换仓：让位给空间更大的601225
000338,潍柴动力,2019-01-10,2024-03-25,1901,52,16,15253377.00,19832399.60,837957.60,0.300197,0.633442,0.610863,5.8203,60,0.4436,1.2372,17.4951,17.2677,17.7225,换仓：让位给空间更大的600919
600660,福耀玻璃,2019-01-16,2019-03-18,61,7,6,1019981.00,1075304.00,0.00,0.054239,0.051292,0.051292,22.2662,60,0.9363,0.0642,24.0619,23.7491,24.3747,换仓：让位给空间更大的002128
600309,万华化学,2019-01-25,2020-12-08,683,24,15,2956136.00,5764682.00,186440.00,0.950073,0.324728,0.356779,27.0355,60,0.4678,1.0829,67.3411,66.4657,68.2165,换仓：让位给空间更大的601088
601225,陕西煤业,2019-01-31,2019-03-22,50,5,1,158457.00,169200.00,0.00,0.067798,0.065005,0.065489,7.8298,60,0.7796,0.2583,10.5950,10.4573,10.7327,换仓：让位给空间更大的002128
600066,宇通客车,2019-02-13,2019-08-01,169,14,4,482849.00,486785.00,17550.00,0.008152,0.241615,0.208628,11.3343,60,0.5967,0.6446,20.2612,19.9978,20.5246,换仓：让位给空间更大的601225
002128,电投能源,2019-03-22,2019-08-06,137,9,1,969875.00,833973.00,0.00,-0.140123,0.221125,0.222291,7.9375,60,0.5318,0.8806,17.0567,16.8350,17.2784,跌破建仓日MA60止损
600585,,2019-03-29,2022-05-16,1144,33,17,12755543.00,11652642.00,70373.00,-0.086464,0.426284,0.372710,27.7165,60,0.6040,0.6196,61.8361,61.0322,62.6400,移出股票库·逐步清仓
002466,天齐锂业,2019-04-03,2019-04-25,22,3,1,410988.00,362534.00,0.00,-0.117896,0.121268,0.127568,33.3448,60,0.3670,1.7309,101.7260,100.4036,103.0484,跌破建仓日MA60止损
