策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,强平次数,最低担保比例,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家盈亏,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w0.013_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrcTW02520101101,368491165.27583253,1.0554656657659323,0.14600679287339635,2.0943997845018316,0.9878028844872684,0.4677787038780461,0.5036321891601134,0.2686999768334224,0.0915032679738562,153,0.549963210339836,0.400921244109683,0.1521172235165118,-0.0962041495506526,0.4677787038780461,1.1250986046772136,1.03238288631737,0.05426356589147287,129,0.5174301253723257,0.34084322891035757,0.6495033836453479,0.0,69,0.34226515223887155,0.5055778681217932,-0.27204627709344786,1.9481519665264808,0.7333333333333333,15,121.8303884252775,0.35669420578756705,0.48576572550116837,0.6495033836453479,2015-06-09~2015-08-25,0.5491799038607239,0.6703606053136079,0,1.783764984855626,1.6576725926913,215,5,4.0,0.6541149424155686,0.8862830822517003,1.1204803411786735,1.493084657921972,1.6720565160415202,2.2758926710462903,0.7975045489992202,0.022615024694567196,0.31627906976744186,9.66425708978136,136.15813953488373,1752,489,4.256484947263268,002128/002466/601328/601225/000338,334354947.8,0.7912952950166073,1831427.2515660005,0.6104757505220002,1.94%（同期超额 +33.73%）
