signal_date,exec_date,source_code,close,ma,ma_prev,weak_run,cross_count,hold_pv,trigger_code,trigger_pv,block_reason,next_source,shares_held
2014-04-21,2014-04-22,601988,2.6000,2.6060,2.5710,0,0,0.8623,000338,0.5062,均线未下行,000858,700
2014-04-29,2014-04-30,601988,2.6100,2.6225,2.6105,0,0,0.8656,000333,0.4688,均线未下行,,900
2014-05-12,2014-05-13,000651,29.7100,29.9075,29.8275,0,0,0.7284,601088,0.4357,均线未下行,,82000
2014-05-16,2014-05-19,000651,29.4200,29.6335,29.9325,0,0,0.7213,000338,0.5304,冷却余8日,,77400
2014-05-20,2014-05-21,000651,29.2200,29.5720,29.8140,0,0,0.7164,000338,0.5258,冷却余6日,,77400
2014-05-21,2014-05-22,000651,29.2900,29.5855,29.7285,0,0,0.7181,000338,0.5331,冷却余5日,,77400
2014-05-22,2014-05-23,000651,29.2400,29.5725,29.6845,0,0,0.7169,000338,0.5264,冷却余4日,,77400
2014-05-23,2014-05-26,000651,29.3000,29.5230,29.6335,0,0,0.7184,000338,0.5307,冷却余3日,,77400
2014-06-03,2014-06-04,600660,8.0800,8.0920,8.0120,0,0,0.6591,000333,0.4487,均线未下行,,193600
2014-06-04,2014-06-05,600660,8.0500,8.0985,8.0350,0,0,0.6566,000333,0.4408,均线未下行,,193600
2014-06-16,2014-06-17,600066,15.3100,15.4290,15.5315,0,0,0.5779,002128,0.3646,冷却余10日,,14340
2014-06-24,2014-06-25,601288,2.5000,2.5185,2.5075,0,0,0.8575,600188,0.5791,均线未下行,,100
2014-06-25,2014-06-26,601288,2.5100,2.5205,2.5110,0,0,0.8610,600188,0.5866,均线未下行,601398,100
2014-06-27,2014-06-30,601288,2.5200,2.5245,2.5150,0,0,0.8644,000858,0.7051,均线未下行,,100
2014-06-30,2014-07-01,601288,2.5200,2.5260,2.5165,0,0,0.8630,000858,0.7086,均线未下行,,100
2014-07-02,2014-07-03,601288,2.5200,2.5290,2.5205,0,0,0.8630,000858,0.6938,均线未下行,,100
2014-07-23,2014-07-24,601988,2.5600,2.5667,2.5617,0,0,0.8427,002128,0.3753,均线未下行,,1600
2014-08-08,2014-08-11,601398,3.5100,3.5165,3.4875,0,0,0.8965,600031,0.5532,均线未下行,,100
2014-08-12,2014-08-13,000651,29.4600,29.5545,29.0595,0,0,0.7499,600031,0.5522,均线未下行,,77400
2014-08-13,2014-08-14,601398,3.5100,3.5275,3.5095,0,0,0.8965,600031,0.5513,均线未下行,,100
2014-08-14,2014-08-15,601398,3.5100,3.5305,3.5130,0,0,0.8965,600031,0.5464,均线未下行,,100
2014-08-15,2014-08-18,601398,3.5200,3.5340,3.5165,0,0,0.8991,600031,0.5503,均线未下行,,100
2014-08-18,2014-08-19,601398,3.5100,3.5385,3.5220,0,0,0.8965,600031,0.5532,均线未下行,,100
2014-08-19,2014-08-20,601939,4.1000,4.1055,4.0550,0,0,0.9135,600031,0.5513,均线未下行,,500
2014-08-20,2014-08-21,601288,2.5000,2.5040,2.4680,0,0,0.9441,600031,0.5493,均线未下行,,100
2014-08-21,2014-08-22,601288,2.4800,2.5080,2.4745,0,0,0.9366,600188,0.6418,均线未下行,,100
2014-08-22,2014-08-25,601288,2.4800,2.5095,2.4825,0,0,0.9366,000792,0.6902,均线未下行,,100
2014-08-25,2014-08-26,601288,2.4600,2.5060,2.4895,0,0,0.9290,000792,0.6676,均线未下行,,100
2014-08-26,2014-08-27,601288,2.4600,2.5030,2.4970,0,0,0.9290,000792,0.6646,均线未下行,601398,100
2014-09-11,2014-09-12,600066,18.4700,18.5865,18.5820,0,0,0.7588,600031,0.5569,均线未下行,,14340
2014-09-12,2014-09-15,600066,18.4300,18.5940,18.5845,0,0,0.7572,600031,0.5676,均线未下行,,14340
2014-09-16,2014-09-17,600066,18.1400,18.5565,18.6030,0,0,0.7453,600031,0.5501,冷却余10日,,5540
2014-09-17,2014-09-18,600066,18.2800,18.5185,18.5925,0,0,0.7510,600031,0.5657,冷却余9日,,5540
2014-09-18,2014-09-19,600066,18.3500,18.5025,18.5865,0,0,0.7539,600031,0.5589,冷却余8日,,5540
2014-09-19,2014-09-22,600066,18.4900,18.5085,18.5940,0,0,0.7597,600031,0.5579,冷却余7日,,5540
2014-09-22,2014-09-23,601988,2.6700,2.6990,2.6970,0,0,0.9060,600188,0.6918,均线未下行,,2000
2014-09-23,2014-09-24,601988,2.6800,2.6980,2.6980,0,0,0.9094,600188,0.6942,均线未下行,,2000
2014-09-24,2014-09-25,600660,10.1500,10.1730,10.1375,0,0,0.7531,600031,0.5540,均线未下行,002304,194000
2014-09-25,2014-09-26,601988,2.7000,2.7005,2.6995,0,0,0.9162,600031,0.5598,均线未下行,,2000
2014-09-26,2014-09-29,601988,2.6900,2.7035,2.7010,0,0,0.9128,600031,0.5608,均线未下行,,2000
2014-09-29,2014-09-30,601988,2.6800,2.7035,2.6990,0,0,0.9094,600031,0.5657,均线未下行,,2000
2014-09-30,2014-10-08,601988,2.7000,2.7055,2.6980,0,0,0.8765,600031,0.5676,均线未下行,600066,2000
2014-10-08,2014-10-09,601988,2.6900,2.7055,2.6990,0,0,0.8733,600031,0.5763,均线未下行,,2000
2014-10-09,2014-10-10,601988,2.7000,2.7050,2.7005,0,0,0.8765,600031,0.5734,均线未下行,,2000
2014-10-10,2014-10-13,601988,2.6900,2.7035,2.7035,0,0,0.8733,600031,0.5657,均线未下行,,2000
2014-10-15,2014-10-16,600660,10.2100,10.2395,10.2920,0,0,0.7576,600031,0.5754,冷却余10日,,178300
2014-10-16,2014-10-17,600660,10.0700,10.2250,10.3060,0,0,0.7472,600031,0.5724,冷却余9日,,178300
2015-01-13,2015-01-14,601939,6.1800,6.2785,6.0965,0,0,1.2271,000792,0.8231,均线未下行,,100
2015-01-14,2015-01-15,601939,6.3300,6.3300,6.1225,0,0,1.2569,002304,0.8286,均线未下行,,100
2015-01-19,2015-01-20,601939,5.9800,6.4215,6.2415,0,0,1.1874,000651,0.8435,均线未下行,,100
2015-01-20,2015-01-21,601939,5.9400,6.4140,6.2785,0,0,1.1794,000651,0.9128,均线未下行,,100
2015-01-21,2015-01-22,601939,6.2700,6.3980,6.3300,0,0,1.2450,000792,0.8177,均线未下行,,100
2015-01-22,2015-01-23,601939,6.2000,6.3950,6.3755,0,0,1.2311,000792,0.8311,均线未下行,,100
2015-01-27,2015-01-28,601398,4.7800,4.8820,4.7875,0,0,1.0880,000792,0.8604,均线未下行,,500
2015-01-28,2015-01-29,601398,4.6900,4.8860,4.7980,0,0,1.0675,000792,0.8470,均线未下行,,500
2015-04-29,2015-04-30,600031,10.4500,10.7625,10.4255,0,0,1.1904,000792,0.7915,均线未下行,,1400
2015-12-07,2015-12-08,002128,10.0700,10.3615,10.3535,0,0,0.9389,000338,0.6351,均线未下行,,160500
2015-12-16,2015-12-17,002128,9.0500,9.8915,10.2175,0,0,0.8438,000792,0.6243,冷却余10日,,143000
2015-12-17,2015-12-18,002128,9.2700,9.8310,10.1510,0,0,0.8643,000338,0.6195,冷却余9日,,143000
2015-12-18,2015-12-21,002128,9.1900,9.7650,10.0840,0,0,0.8568,000792,0.6414,冷却余8日,,143000
2015-12-21,2015-12-22,002128,9.3500,9.7170,10.0235,0,0,0.8718,000792,0.6309,冷却余7日,,143000
2015-12-22,2015-12-23,002128,9.4000,9.6720,9.9500,0,0,0.8764,000792,0.6280,冷却余6日,,143000
2015-12-23,2015-12-24,002128,9.2400,9.6075,9.8915,0,0,0.8615,000338,0.6182,冷却余5日,,143000
2015-12-24,2015-12-25,002128,8.9500,9.5140,9.8310,0,0,0.8345,000338,0.6226,冷却余4日,,143000
2015-12-25,2015-12-28,002128,8.9700,9.4440,9.7650,0,0,0.8363,000338,0.6226,冷却余3日,,143000
2016-03-28,2016-03-29,002128,7.9800,8.1835,8.0920,0,0,0.8395,600031,0.6591,均线未下行,,143000
2016-03-29,2016-03-30,002128,7.7200,8.1605,8.1010,0,0,0.8122,600031,0.6463,均线未下行,,143000
2016-03-30,2016-03-31,002128,7.9500,8.1280,8.1250,0,0,0.8364,000338,0.6007,均线未下行,,143000
2016-04-08,2016-04-11,002128,7.9200,8.0550,8.1010,0,0,0.8332,000792,0.4918,冷却余6日,,126800
2016-07-22,2016-07-25,601398,4.2800,4.2835,4.2552,0,0,0.9333,000338,0.6070,均线未下行,,100
2016-07-27,2016-07-28,002128,7.9100,8.0130,7.8575,0,0,0.8121,000338,0.6202,均线未下行,,128400
2016-07-28,2016-07-29,601288,3.1000,3.1041,3.0804,0,0,0.9455,000338,0.6451,均线未下行,,200
2016-07-29,2016-08-01,601398,4.3000,4.3083,4.2835,0,0,0.9246,600585,0.6365,均线未下行,,100
2016-08-01,2016-08-02,601225,5.7700,6.0090,5.8805,0,0,0.7913,000338,0.6373,均线未下行,,22200
2016-08-04,2016-08-05,601988,3.3200,3.3200,3.2960,0,0,0.9517,600585,0.6509,均线未下行,,100
2018-10-19,2018-10-22,601225,8.3800,8.4720,8.3745,0,0,1.4388,002152,0.9865,均线未下行,,58800
2018-10-23,2018-10-24,601225,8.4800,8.5205,8.4050,0,0,1.4560,002152,1.0111,均线未下行,,58800
2018-11-05,2018-11-06,601225,8.4100,8.4970,8.5500,0,0,1.5316,002152,0.9676,冷却余10日,,26600
2018-11-12,2018-11-13,601225,8.0900,8.4110,8.4970,0,0,1.4733,002152,0.9562,冷却余5日,,26600
2018-11-13,2018-11-14,601225,8.0900,8.4020,8.4820,0,0,1.4733,002152,0.9839,冷却余4日,,26600
2018-11-14,2018-11-15,601225,8.1500,8.3875,8.4545,0,0,1.4842,002152,0.9774,冷却余3日,,26600
2018-11-15,2018-11-16,601225,8.1300,8.3830,8.4495,0,0,1.4806,002152,0.9985,冷却余2日,,26600
2018-11-16,2018-11-19,601225,8.0100,8.3645,8.4245,0,0,1.4587,002152,1.0051,冷却余1日,,26600
2019-09-25,2019-09-26,600066,14.5000,14.7510,14.5245,0,0,0.9325,002466,0.4066,均线未下行,,20500
2019-09-26,2019-09-27,600066,14.0100,14.7235,14.5955,0,0,0.9010,002466,0.3952,均线未下行,,20500
2019-09-27,2019-09-30,600066,13.9400,14.6830,14.6525,0,0,0.8965,002466,0.3828,均线未下行,002128,20500
2020-01-16,2020-01-17,600016,6.3000,6.3045,6.2865,0,0,0.9888,600566,0.7685,均线未下行,,200
2020-01-17,2020-01-20,600016,6.2900,6.3040,6.2935,0,0,0.9872,600566,0.7662,均线未下行,,200
2020-05-29,2020-06-01,600585,56.8000,59.1100,59.4720,0,0,0.8028,601088,0.5839,冷却余10日,,113800
2020-06-01,2020-06-02,600585,58.3500,59.0275,59.3310,0,0,0.8247,601088,0.5904,冷却余9日,,113800
2020-06-02,2020-06-03,600585,57.6600,58.9125,59.3060,0,0,0.8150,601088,0.5896,冷却余8日,,113800
2020-06-03,2020-06-04,603156,21.8100,21.9646,21.4965,0,0,0.9347,601088,0.5943,均线未下行,,50760
2020-06-04,2020-06-05,603156,22.0100,22.0255,21.5982,0,0,0.9433,601088,0.5843,均线未下行,,50760
2020-06-05,2020-06-08,603156,21.4400,22.0350,21.7172,0,0,0.9188,601088,0.5839,均线未下行,,50760
2020-06-08,2020-06-09,603156,21.4100,22.0497,21.8322,0,0,0.9175,601088,0.5936,均线未下行,,50760
2020-06-09,2020-06-10,603156,21.4600,22.0664,21.9183,0,0,0.9197,601088,0.6046,均线未下行,,50760
2020-06-10,2020-06-11,603156,21.0700,22.0203,21.9646,0,0,0.9030,601088,0.5964,均线未下行,,50760
2020-06-12,2020-06-15,603156,20.8800,21.8733,22.0350,0,0,0.8948,002466,0.4619,冷却余10日,600585,24560
2020-08-12,2020-08-13,600309,64.4400,65.6540,62.7490,0,0,1.1535,600897,0.8180,均线未下行,603156,20800
2020-08-13,2020-08-14,600309,65.9500,66.1020,63.4840,0,0,1.1805,600897,0.8091,均线未下行,,20800
2020-11-13,2020-11-16,601818,4.0000,4.0370,4.0040,0,0,1.0213,002466,0.4850,均线未下行,601916,300
2020-12-07,2020-12-08,601818,4.1900,4.2615,4.1910,0,0,1.0849,601328,0.8179,均线未下行,,600
2021-03-05,2021-03-08,601818,4.1400,4.1455,4.1405,0,0,1.0784,600897,0.7804,均线未下行,,600
2021-03-08,2021-03-09,601818,4.1200,4.1460,4.1375,0,0,1.0731,600897,0.7694,均线未下行,,600
2021-03-09,2021-03-10,601818,4.0700,4.1500,4.1340,0,0,1.0601,600897,0.7654,均线未下行,,600
2021-03-10,2021-03-11,601818,4.0300,4.1520,4.1355,0,0,1.0497,600897,0.7641,均线未下行,,600
2021-03-11,2021-03-12,601818,4.1100,4.1585,4.1410,0,0,1.0705,600897,0.7707,均线未下行,,600
2021-03-22,2021-03-23,600000,10.7500,10.8005,10.7715,0,0,0.9987,600016,0.7864,均线未下行,,100
2021-03-23,2021-03-24,600000,10.7800,10.8005,10.7930,0,0,1.0015,600016,0.7879,均线未下行,,100
2021-03-24,2021-03-25,600000,10.6800,10.8045,10.8045,0,0,0.9922,601328,0.8246,均线未下行,,100
2021-03-26,2021-03-29,600000,10.6200,10.8000,10.7985,0,0,0.9866,601328,0.8246,均线未下行,,100
2021-03-30,2021-03-31,601916,4.1100,4.1540,4.1540,0,0,0.9546,600016,0.7939,均线未下行,,105000
2021-09-01,2021-09-02,000338,19.6800,19.7396,19.5380,0,0,0.9711,600585,0.5708,均线未下行,,96600
2021-10-19,2021-10-20,601225,14.8500,15.0650,15.2305,0,0,0.9445,600897,0.7827,冷却余10日,,533000
2022-04-20,2022-04-21,601088,29.5600,29.6435,28.1830,0,0,0.9972,601288,0.7084,均线未下行,,600500
2022-04-21,2022-04-22,601088,29.2200,29.7605,28.5905,0,0,0.9857,601288,0.7108,均线未下行,,600500
2022-04-22,2022-04-25,601088,29.6900,29.9175,28.9020,0,0,1.0016,601288,0.7154,均线未下行,,600500
2022-04-26,2022-04-27,601088,28.4700,30.0570,29.4705,0,0,0.9604,601288,0.7108,均线未下行,,600500
2022-07-08,2022-07-11,600066,8.4500,8.5600,8.4730,0,0,0.9012,600897,0.7284,均线未下行,,53500
2022-07-28,2022-07-29,601225,19.4700,19.8760,19.9615,0,0,0.8561,601288,0.6980,冷却余10日,,442700
2022-08-01,2022-08-02,601225,19.5500,19.7550,19.9470,0,0,0.8596,601288,0.6858,冷却余8日,,442700
2023-01-03,2023-01-04,603156,21.5000,21.7575,21.3720,0,0,1.0141,601288,0.7125,均线未下行,,31900
2023-01-04,2023-01-05,603156,21.5300,21.8080,21.4625,0,0,1.0156,601288,0.7199,均线未下行,,31900
2023-01-05,2023-01-06,603156,21.6700,21.8145,21.5470,0,0,1.0222,000338,0.5673,均线未下行,,31900
2023-01-06,2023-01-09,603156,21.5000,21.7620,21.6170,0,0,1.0141,000338,0.5647,均线未下行,,31900
2023-01-09,2023-01-10,603156,21.6200,21.7605,21.7025,0,0,1.0198,000338,0.5763,均线未下行,,31900
2023-08-07,2023-08-08,601169,4.6000,4.6050,4.5355,0,0,0.7252,000792,0.4484,均线未下行,,2023700
2023-08-08,2023-08-09,601328,5.6100,5.6160,5.5498,0,0,0.7351,000792,0.4472,均线未下行,,4777600
2023-08-09,2023-08-10,601328,5.6200,5.6255,5.5619,0,0,0.7364,000792,0.4474,均线未下行,,4777600
2023-08-10,2023-08-11,601328,5.6200,5.6310,5.5786,0,0,0.7364,000792,0.4484,均线未下行,,4777600
2023-08-23,2023-08-24,601825,5.7800,5.8405,5.8035,0,0,0.8260,601225,0.6570,均线未下行,,383800
2024-01-18,2024-01-19,601988,4.0100,4.0390,4.0215,0,0,0.8249,601166,0.6062,均线未下行,,6530500
2024-01-19,2024-01-22,601988,3.9700,4.0385,4.0240,0,0,0.8167,601166,0.6086,均线未下行,,6530500
2024-01-22,2024-01-23,601988,4.0000,4.0390,4.0310,0,0,0.8229,601166,0.6106,均线未下行,,6530500
2024-01-23,2024-01-24,601988,3.9800,4.0370,4.0350,0,0,0.8188,601166,0.6066,均线未下行,,6530500
2024-02-02,2024-02-05,601825,6.2000,6.2845,6.1590,0,0,0.8409,601166,0.6134,均线未下行,,383800
2024-02-05,2024-02-06,601825,6.1300,6.2915,6.1970,0,0,0.8314,601166,0.6185,均线未下行,,383800
2024-02-06,2024-02-07,601825,6.2400,6.3015,6.2275,0,0,0.8463,601166,0.6216,均线未下行,,383800
2024-02-07,2024-02-08,601825,6.0600,6.3015,6.2520,0,0,0.8219,601166,0.6236,均线未下行,,383800
2024-02-08,2024-02-19,601825,6.1000,6.2960,6.2730,0,0,0.8274,601166,0.6267,均线未下行,,383800
2024-02-28,2024-02-29,601825,6.2900,6.3205,6.2875,0,0,0.8531,601166,0.6454,均线未下行,,383800
2024-03-12,2024-03-13,601988,4.3900,4.4945,4.4470,0,0,0.8580,000792,0.5309,均线未下行,,6530500
2024-03-13,2024-03-14,601988,4.3600,4.4895,4.4610,0,0,0.8521,000792,0.5344,均线未下行,,6530500
2024-03-14,2024-03-15,601988,4.3700,4.4905,4.4735,0,0,0.8541,000792,0.5281,均线未下行,,6530500
2024-03-15,2024-03-18,601988,4.3500,4.4925,4.4875,0,0,0.8502,000792,0.5369,均线未下行,,6530500
2024-03-18,2024-03-19,601825,6.3600,6.3835,6.3475,0,0,0.8432,000001,0.6358,均线未下行,,383800
2024-03-19,2024-03-20,601825,6.3400,6.3825,6.3580,0,0,0.8405,000792,0.5244,均线未下行,,383800
2024-03-20,2024-03-21,601988,4.3500,4.4620,4.4895,0,0,0.8502,000792,0.5247,冷却余9日,601328,5763600
2024-03-21,2024-03-22,601988,4.3700,4.4525,4.4905,0,0,0.8541,000001,0.6316,冷却余8日,,5763600
2024-03-28,2024-03-29,601988,4.3800,4.4350,4.4525,0,0,0.8560,000001,0.6328,冷却余3日,,5763600
2024-03-29,2024-04-01,601988,4.4000,4.4310,4.4420,0,0,0.7985,000001,0.6277,冷却余2日,,5763600
2024-07-18,2024-07-19,600938,32.9800,33.0727,32.9675,0,0,0.8861,601166,0.7219,均线未下行,,245800
2024-07-31,2024-08-01,601288,4.5900,4.6370,4.5770,0,0,0.8606,601166,0.6972,均线未下行,,900
2024-10-25,2024-10-28,601288,4.8200,4.8440,4.7550,0,0,0.9042,002466,0.3905,均线未下行,,900
2024-10-28,2024-10-29,601988,4.8800,4.9710,4.8975,0,0,0.8942,002466,0.3922,均线未下行,,5763700
2024-10-29,2024-10-30,601288,4.7900,4.8505,4.7940,0,0,0.8986,002466,0.3802,均线未下行,,900
2024-10-30,2024-10-31,601825,7.7700,7.7830,7.4942,0,0,0.9130,002466,0.3757,均线未下行,,552400
2024-10-31,2024-11-01,601825,7.7500,7.8155,7.5687,0,0,0.9096,002466,0.3873,均线未下行,,552400
2024-11-01,2024-11-04,601825,7.8100,7.8510,7.6326,0,0,0.9167,002466,0.3888,均线未下行,601288,552400
2024-11-04,2024-11-05,601825,7.8200,7.8705,7.6846,0,0,0.9179,000933,0.3676,均线未下行,601398,552400
2024-11-05,2024-11-06,601825,7.8500,7.8820,7.7385,0,0,0.9214,002236,0.6214,均线未下行,601169,552400
2024-11-06,2024-11-07,601988,4.8900,4.9550,4.9675,0,0,0.8951,000338,0.6280,冷却余8日,,4782900
2024-11-07,2024-11-08,601988,4.9200,4.9505,4.9590,0,0,0.9006,000661,0.7045,冷却余7日,,4782900
2024-11-08,2024-11-11,601825,7.9300,7.9515,7.8510,0,0,0.9308,000661,0.6922,均线未下行,,552400
2024-11-11,2024-11-12,601825,7.7900,7.9355,7.8705,0,0,0.9143,600426,0.6909,均线未下行,,552400
2024-11-12,2024-11-13,601825,7.7400,7.9180,7.8820,0,0,0.9085,000661,0.7195,均线未下行,,552400
2024-11-14,2024-11-15,601988,4.8400,4.8900,4.9505,0,0,0.8859,000661,0.6855,冷却余2日,601818,4782900
2024-11-15,2024-11-18,601988,4.8600,4.8805,4.9425,0,0,0.8896,000661,0.6753,冷却余1日,,4782900
2025-01-20,2025-01-21,000651,45.0800,45.7965,45.1530,0,0,0.7755,000933,0.3603,均线未下行,601169,113900
2025-02-24,2025-02-25,601818,3.7700,3.7781,3.7186,0,0,0.8398,000933,0.3523,均线未下行,002532,400
2025-02-26,2025-02-27,601818,3.7500,3.7860,3.7485,0,0,0.8354,000933,0.3507,均线未下行,000651,500
2025-03-10,2025-03-11,601818,3.7400,3.7830,3.7815,0,0,0.8540,600970,0.6130,均线未下行,,600
2025-03-11,2025-03-12,601818,3.7500,3.7830,3.7760,0,0,0.8563,600970,0.6117,均线未下行,,600
2025-03-12,2025-03-13,601818,3.7800,3.7840,3.7795,0,0,0.8631,600970,0.6104,均线未下行,,600
2025-03-17,2025-03-18,601229,9.3500,9.3580,9.3020,0,0,0.8032,600970,0.6193,均线未下行,,3768100
2025-03-18,2025-03-19,601229,9.3100,9.3570,9.3165,0,0,0.7997,600970,0.6218,均线未下行,,3768100
2025-03-24,2025-03-25,601229,9.3100,9.3575,9.3580,0,0,0.7997,000661,0.6105,冷却余10日,,3276000
2025-03-26,2025-03-27,601818,3.8100,3.8160,3.7985,0,0,0.8700,600426,0.6514,均线未下行,,700
2025-03-27,2025-03-28,000338,15.7600,16.1905,16.1165,0,0,0.8034,600426,0.6511,均线未下行,,145500
2025-04-01,2025-04-02,000338,15.9600,16.2525,16.2035,0,0,0.8136,000661,0.6248,均线未下行,,145500
2025-04-02,2025-04-03,000338,15.9800,16.2475,16.2045,0,0,0.8147,000661,0.6214,均线未下行,,145500
2025-06-09,2025-06-10,601229,10.6400,10.8640,10.7845,0,0,0.7812,002466,0.4962,均线未下行,000651,3276000
2025-06-27,2025-06-30,601998,8.4600,8.4700,8.2350,0,0,0.8756,000792,0.5830,均线未下行,,580000
2025-06-30,2025-07-01,601825,9.7000,9.8383,9.7425,0,0,0.8324,000792,0.5837,均线未下行,,100
2025-07-01,2025-07-02,600938,26.1300,26.5400,26.4245,0,0,0.6932,000933,0.3620,均线未下行,,416700
