arm,start,group,excluded,tag,策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
BASE,2009-11-01,full,,BASEfull20091101,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_BASEfull20091101,1117955507.028432,m3,2009-11-02,2026-08-28,1.0644524459782296,0.09655121973289121,1.9596067563387656,0.980159408078192,0.4267761741089984,0.4500941632403779,0.3168130779453744,0.06666666666666667,165,0.5049624695786901,0.39273838112855963,0.16555583292343323,0.05984227840930889,0.43725234682673053,1.1434573720209285,1.0556124837965588,0.0,141,2014-11=0.09741191501;2014-12=0.1655558329;2015-01=0.1536907328;2015-02=0.1698368808;2015-03=0.2058802134;2015-04=0.2647291995;2015-05=0.266816871;2015-06=0.2704511283;2015-07=0.2559934842;2015-08=0.2469894406;2015-09=0.2507867172;2015-10=0.1543990418;2015-11=0.1348154756;2015-12=0.1503457798;2016-01=0.07168960111;2016-02=0.06700399386;2016-03=0.07046650966;2016-04=0.07948432601;2016-05=0.06857864755;2016-06=0.05984227841;2016-07=0.09114164612;2016-08=0.1282631863;2016-09=0.1618975414;2016-10=0.1882424915;2016-11=0.2530383943;2016-12=0.2213829283;2017-01=0.2449649334;2017-02=0.2339724516;2017-03=0.29801572;2017-04=0.2734122663;2017-05=0.2793030626;2017-06=0.3927383811;2017-07=0.4169601484;2017-08=0.5049624696;2017-09=0.4833908724;2017-10=0.5173020626;2017-11=0.5325783009;2017-12=0.4951510659;2018-01=0.5128023701;2018-02=0.5105671232;2018-03=0.5510792684;2018-04=0.5738528146;2018-05=0.5632062207;2018-06=0.6506132828;2018-07=0.6621978399;2018-08=0.6339366949;2018-09=0.593107829;2018-10=0.4639349667;2018-11=0.4455519482;2018-12=0.4248799249;2019-01=0.5544440921;2019-02=0.625610752;2019-03=0.6961304956;2019-04=0.6733361093;2019-05=0.6358108804;2019-06=0.6771826176;2019-07=0.6208112048;2019-08=0.6162231189;2019-09=0.6038180847;2019-10=0.6194382022;2019-11=0.6417588889;2019-12=0.6355506337;2020-01=0.6043853227;2020-02=0.5918303888;2020-03=0.4413732543;2020-04=0.4121065859;2020-05=0.4051134367;2020-06=0.4043750396;2020-07=0.5341405405;2020-08=0.5172653629;2020-09=0.4744859543;2020-10=0.4718364028;2020-11=0.5585271809;2020-12=0.5519756519;2021-01=0.6954818981;2021-02=0.7159044733;2021-03=0.7300156776;2021-04=0.7140534092;2021-05=0.7500463838;2021-06=0.727523381;2021-07=0.6743183239;2021-08=0.7846929048;2021-09=0.7943913803;2021-10=0.6796222655;2021-11=0.5991926178;2021-12=0.7436788524;2022-01=0.6936155283;2022-02=0.7357772849;2022-03=0.7216664277;2022-04=0.6891306683;2022-05=0.675717918;2022-06=0.6064683087;2022-07=0.563901264;2022-08=0.4968691089;2022-09=0.5059472959;2022-10=0.4317225053;2022-11=0.4400935031;2022-12=0.4128415197;2023-01=0.3753405019;2023-02=0.3833119189;2023-03=0.3965287326;2023-04=0.4187322811;2023-05=0.4315598505;2023-06=0.4265648532;2023-07=0.4256657607;2023-08=0.425084928;2023-09=0.4502673601;2023-10=0.5365532184;2023-11=0.5585588536;2023-12=0.5733797296;2024-01=0.5199735949;2024-02=0.5055389662;2024-03=0.4556359417;2024-04=0.5040487163;2024-05=0.5730931312;2024-06=0.5173533451;2024-07=0.4767754124;2024-08=0.4648123213;2024-09=0.550529147;2024-10=0.5147367967;2024-11=0.4571588309;2024-12=0.3675402835;2025-01=0.4162941581;2025-02=0.4101178165;2025-03=0.5078660259;2025-04=0.4263943652;2025-05=0.4506952986;2025-06=0.4675591651;2025-07=0.3788069593;2025-08=0.4594507987;2025-09=0.5561590727;2025-10=0.59094815;2025-11=0.5084671168;2025-12=0.5392615954;2026-01=0.6786133239;2026-02=0.6597493002;2026-03=0.6108573745;2026-04=0.6174050361;2026-05=0.5701414024;2026-06=0.5612221371;2026-07=0.6354145311,2016-06-30,0.6354145310872823,3,0.4856163886115594,0.3482267433177699,0.43725234682673053,0.0,81,0.42550036860929696,0.5351368535850248,-0.26943626483380334,2.2064855625153887,0.8125,16,371.65183567614395,0.4219500562325311,0.42375596949963956,0.41607428551595976,0.4635402303821319,2011-07-13~2013-06-25,2011-07-13,2013-06-25,0.9102770991089278,0.984084818723218,0.9845890410958904,0,1.8652654138895246,2020-03-23,0.3030482470110304,2020-03-23,0.3030482470110304,2020-03-23,-9.313225746154785e-10,2025-04-10,0,1.4415858688871739,274,6.0,4.0,0.6370978283243554,0.8552953732356718,1.14548278759364,1.4340773867886498,1.6389709802149106,2.0574844534723047,0.6837256908904811,0.04912998976458546,0.3795620437956204,7.983180148867096,138.94525547445255,2196,1029,6.453937855095949,000651/000933/002128/601088/000338,4.621268085504553,0.5629642137577099,5426085.7380920015,1.8086952460306671,1.96%（同期超额 +40.24%）
BASE,2010-05-01,full,,BASEfull20100501,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_BASEfull20100501,1117955507.028432,m3,2010-05-04,2026-08-28,1.1150913022993978,0.09655121973289121,1.9774819548102047,0.9942183774727854,0.4267761741089984,0.45556494996663766,0.3310465357643977,0.06918238993710692,159,0.5078660258708949,0.41011781648411416,0.22138292828393835,0.05984227840930889,0.43725234682673053,1.157046139313705,1.0690262241328101,0.0,135,2015-05=0.266816871;2015-06=0.2704511283;2015-07=0.2559934842;2015-08=0.2469894406;2015-09=0.2507867172;2015-10=0.1543990418;2015-11=0.1348154756;2015-12=0.1503457798;2016-01=0.07168960111;2016-02=0.06700399386;2016-03=0.07046650966;2016-04=0.07948432601;2016-05=0.06857864755;2016-06=0.05984227841;2016-07=0.09114164612;2016-08=0.1282631863;2016-09=0.1618975414;2016-10=0.1882424915;2016-11=0.2530383943;2016-12=0.2213829283;2017-01=0.2449649334;2017-02=0.2339724516;2017-03=0.29801572;2017-04=0.2734122663;2017-05=0.2793030626;2017-06=0.3927383811;2017-07=0.4169601484;2017-08=0.5049624696;2017-09=0.4833908724;2017-10=0.5173020626;2017-11=0.5325783009;2017-12=0.4951510659;2018-01=0.5128023701;2018-02=0.5105671232;2018-03=0.5510792684;2018-04=0.5738528146;2018-05=0.5632062207;2018-06=0.6506132828;2018-07=0.6621978399;2018-08=0.6339366949;2018-09=0.593107829;2018-10=0.4639349667;2018-11=0.4455519482;2018-12=0.4248799249;2019-01=0.5544440921;2019-02=0.625610752;2019-03=0.6961304956;2019-04=0.6733361093;2019-05=0.6358108804;2019-06=0.6771826176;2019-07=0.6208112048;2019-08=0.6162231189;2019-09=0.6038180847;2019-10=0.6194382022;2019-11=0.6417588889;2019-12=0.6355506337;2020-01=0.6043853227;2020-02=0.5918303888;2020-03=0.4413732543;2020-04=0.4121065859;2020-05=0.4051134367;2020-06=0.4043750396;2020-07=0.5341405405;2020-08=0.5172653629;2020-09=0.4744859543;2020-10=0.4718364028;2020-11=0.5585271809;2020-12=0.5519756519;2021-01=0.6954818981;2021-02=0.7159044733;2021-03=0.7300156776;2021-04=0.7140534092;2021-05=0.7500463838;2021-06=0.727523381;2021-07=0.6743183239;2021-08=0.7846929048;2021-09=0.7943913803;2021-10=0.6796222655;2021-11=0.5991926178;2021-12=0.7436788524;2022-01=0.6936155283;2022-02=0.7357772849;2022-03=0.7216664277;2022-04=0.6891306683;2022-05=0.675717918;2022-06=0.6064683087;2022-07=0.563901264;2022-08=0.4968691089;2022-09=0.5059472959;2022-10=0.4317225053;2022-11=0.4400935031;2022-12=0.4128415197;2023-01=0.3753405019;2023-02=0.3833119189;2023-03=0.3965287326;2023-04=0.4187322811;2023-05=0.4315598505;2023-06=0.4265648532;2023-07=0.4256657607;2023-08=0.425084928;2023-09=0.4502673601;2023-10=0.5365532184;2023-11=0.5585588536;2023-12=0.5733797296;2024-01=0.5199735949;2024-02=0.5055389662;2024-03=0.4556359417;2024-04=0.5040487163;2024-05=0.5730931312;2024-06=0.5173533451;2024-07=0.4767754124;2024-08=0.4648123213;2024-09=0.550529147;2024-10=0.5147367967;2024-11=0.4571588309;2024-12=0.3675402835;2025-01=0.4162941581;2025-02=0.4101178165;2025-03=0.5078660259;2025-04=0.4263943652;2025-05=0.4506952986;2025-06=0.4675591651;2025-07=0.3788069593;2025-08=0.4594507987;2025-09=0.5561590727;2025-10=0.59094815;2025-11=0.5084671168;2025-12=0.5392615954;2026-01=0.6786133239;2026-02=0.6597493002;2026-03=0.6108573745;2026-04=0.6174050361;2026-05=0.5701414024;2026-06=0.5612221371;2026-07=0.6354145311,2016-06-30,0.6354145310872823,3,0.494281029018099,0.3528349264124868,0.43725234682673053,0.0,75,0.4189333918447722,0.5355282680059975,-0.26943626483380334,2.2064855625153887,0.8,15,371.65183567614395,0.43740320978122926,0.43944193059523595,0.4224485400361977,0.4635402303821319,2011-07-13~2013-06-25,2011-07-13,2013-06-25,0.9436143426443141,1.0006098445467801,1.0,0,1.8652654138895246,2020-03-23,0.3030482470110304,2020-03-23,0.3030482470110304,2020-03-23,-9.313225746154785e-10,2025-04-10,0,1.4862946590720258,274,6.0,4.0,0.6370978283243554,0.8552953732356718,1.14548278759364,1.4340773867886498,1.6389709802149106,2.0574844534723047,0.6837256908904811,0.04912998976458546,0.3795620437956204,7.983180148867096,138.94525547445255,2196,1029,6.458356943788044,000651/000933/002128/601088/000338,4.621268085504553,0.5629642137577099,5426085.7380920015,1.8086952460306671,2.75%（同期超额 +40.99%）
BASE,2010-11-01,full,,BASEfull20101101,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_BASEfull20101101,314143951.7347913,m3,2010-11-01,2026-08-28,0.9791908834589349,0.3061494268428115,1.6569597150561477,0.9315612427952459,0.4213536688760797,0.3996123809332064,0.29309797122531367,0.0718954248366013,153,0.4140848621369655,0.33728283817526683,0.13929040593839126,0.02480812841261515,0.452449829818909,0.9951724113710719,0.9527174384594301,0.0,129,2015-11=0.09606556563;2015-12=0.1113601368;2016-01=0.03956685104;2016-02=0.03877450268;2016-03=0.0448890768;2016-04=0.05645306519;2016-05=0.03133783297;2016-06=0.02480812841;2016-07=0.0527696813;2016-08=0.08968768607;2016-09=0.09430140999;2016-10=0.1392904059;2016-11=0.1486952371;2016-12=0.1316916928;2017-01=0.1639330423;2017-02=0.1565887876;2017-03=0.2117795915;2017-04=0.1867639825;2017-05=0.1885400227;2017-06=0.2808143378;2017-07=0.304230021;2017-08=0.3616644997;2017-09=0.3526064274;2017-10=0.3510894475;2017-11=0.3750592425;2017-12=0.3186645872;2018-01=0.3347589252;2018-02=0.3311001631;2018-03=0.370633588;2018-04=0.3861904208;2018-05=0.3776372289;2018-06=0.4626600479;2018-07=0.4683934381;2018-08=0.4353975678;2018-09=0.4161264295;2018-10=0.3377383996;2018-11=0.3145671784;2018-12=0.2968298614;2019-01=0.4050037075;2019-02=0.4578279319;2019-03=0.5156043233;2019-04=0.5056638578;2019-05=0.471233264;2019-06=0.5001338655;2019-07=0.4502655882;2019-08=0.4467983892;2019-09=0.436766589;2019-10=0.4493726035;2019-11=0.4701183444;2019-12=0.4546570513;2020-01=0.4373551813;2020-02=0.4309541044;2020-03=0.3298044688;2020-04=0.305368072;2020-05=0.2975548837;2020-06=0.2939738895;2020-07=0.413855908;2020-08=0.3854281143;2020-09=0.3435750542;2020-10=0.3333918614;2020-11=0.4246407168;2020-12=0.3832391107;2021-01=0.4587284997;2021-02=0.4852389241;2021-03=0.4986056853;2021-04=0.4851611586;2021-05=0.5346978493;2021-06=0.5088601805;2021-07=0.461692578;2021-08=0.546124672;2021-09=0.581444573;2021-10=0.4786497873;2021-11=0.4532145516;2021-12=0.5637802504;2022-01=0.5191893453;2022-02=0.5415752468;2022-03=0.5478278097;2022-04=0.5510010571;2022-05=0.5311475645;2022-06=0.4904893524;2022-07=0.4635713013;2022-08=0.4140848621;2022-09=0.4251246349;2022-10=0.3946055292;2022-11=0.3863624727;2022-12=0.3927205107;2023-01=0.3494426131;2023-02=0.3598751134;2023-03=0.3730423008;2023-04=0.3989687171;2023-05=0.4075022364;2023-06=0.4025282526;2023-07=0.413919791;2023-08=0.420675319;2023-09=0.4265365327;2023-10=0.4761803048;2023-11=0.4990994142;2023-12=0.5133952675;2024-01=0.4791925271;2024-02=0.469069726;2024-03=0.4284469481;2024-04=0.4624155418;2024-05=0.5254581743;2024-06=0.4652998849;2024-07=0.4183792049;2024-08=0.4004167908;2024-09=0.4957992302;2024-10=0.4682502296;2024-11=0.4118990308;2024-12=0.3372828382;2025-01=0.395578393;2025-02=0.3608412053;2025-03=0.4435120471;2025-04=0.3641026008;2025-05=0.3956299378;2025-06=0.4068693775;2025-07=0.316948989;2025-08=0.3933824454;2025-09=0.4861896563;2025-10=0.5417788064;2025-11=0.4550643089;2025-12=0.5238199647;2026-01=0.702941156;2026-02=0.6728591092;2026-03=0.6233812281;2026-04=0.6309488738;2026-05=0.5940774116;2026-06=0.5843109204;2026-07=0.6651240679,2016-06-30,0.4616925780023622,3,0.3893963195390542,0.2512881902827675,0.4671659841700513,0.0,69,0.3582100801111594,0.4244943820304716,-0.2368115631928619,1.8911205562201445,0.7333333333333333,15,103.71465057826376,0.3417465363154115,0.3430364214738577,0.40615688481141987,0.4885971773200485,2011-07-13~2013-06-25,2011-07-13,2013-06-25,0.6994443524825266,0.8534302299942743,1.0,0,1.869249737246315,2013-06-17,0.30453380621302384,2013-06-17,0.30453380621302384,2013-06-17,-2.2737367544323206e-13,2013-11-26,0,1.48873652448309,257,6,5.0,0.6291315972062456,0.7859779972646929,1.0308255562955833,1.4306617071376448,1.6014243443079006,1.985270285263609,0.6998133830978406,0.010130631831511597,0.3540856031128405,10.464429288682298,139.85603112840468,2063,760,5.866223274870536,002128/601088/000338/000933/000651,4.155265690627991,0.6028786396512182,1422345.308664,0.47411510288799996,1.93%（同期超额 +32.24%）
BASE,2011-05-01,full,,BASEfull20110501,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_BASEfull20110501,343087298.83257675,m3,2011-05-03,2026-08-28,1.037382616342849,0.5034799343588328,1.7099588367971394,0.9605441232663892,0.4218012700619348,0.42562655381575953,0.32170437117606254,0.027210884353741496,147,0.42754760746082443,0.3606884867545981,0.21110930398037597,0.04367648066301055,0.452720260099603,1.03541726929606,0.9747527969502836,0.0,123,2016-05=0.04367648066;2016-06=0.04689839123;2016-07=0.07686816331;2016-08=0.1068155376;2016-09=0.1052369751;2016-10=0.1370907127;2016-11=0.1474850879;2016-12=0.1302286957;2017-01=0.1635369893;2017-02=0.1561181823;2017-03=0.211109304;2017-04=0.1981615465;2017-05=0.2033948733;2017-06=0.2883394842;2017-07=0.314869757;2017-08=0.3687851374;2017-09=0.3606884868;2017-10=0.3616414003;2017-11=0.3858634692;2017-12=0.3292815817;2018-01=0.3465352686;2018-02=0.3429388609;2018-03=0.3835301245;2018-04=0.3988523415;2018-05=0.3900792171;2018-06=0.4764644089;2018-07=0.4825627271;2018-08=0.4491218038;2018-09=0.4317277198;2018-10=0.3550881768;2018-11=0.331659595;2018-12=0.3146519998;2019-01=0.4221278756;2019-02=0.4770223702;2019-03=0.535118029;2019-04=0.5256303276;2019-05=0.4952651032;2019-06=0.5252070929;2019-07=0.4687543755;2019-08=0.4624282825;2019-09=0.4486518409;2019-10=0.4621605698;2019-11=0.4823877258;2019-12=0.4754119277;2020-01=0.4535201409;2020-02=0.4425563115;2020-03=0.3329238022;2020-04=0.3072690129;2020-05=0.3007591937;2020-06=0.296553592;2020-07=0.4182183198;2020-08=0.3932934657;2020-09=0.3537076998;2020-10=0.3454437931;2020-11=0.4357414954;2020-12=0.3900388731;2021-01=0.4642426842;2021-02=0.491400406;2021-03=0.5040005346;2021-04=0.4903359433;2021-05=0.5385146629;2021-06=0.511644407;2021-07=0.4625244702;2021-08=0.5495738604;2021-09=0.5866962088;2021-10=0.4843167694;2021-11=0.4574606045;2021-12=0.5686302;2022-01=0.5225234896;2022-02=0.5453267083;2022-03=0.5521376916;2022-04=0.5549603385;2022-05=0.5350077153;2022-06=0.4936538955;2022-07=0.4665289942;2022-08=0.4203261724;2022-09=0.4305936491;2022-10=0.3978109597;2022-11=0.3888825373;2022-12=0.3940791602;2023-01=0.3506047544;2023-02=0.3607211113;2023-03=0.3747019998;2023-04=0.401128044;2023-05=0.4102599382;2023-06=0.405730827;2023-07=0.4171639658;2023-08=0.4238835015;2023-09=0.4275476075;2023-10=0.4754111518;2023-11=0.4988960792;2023-12=0.5126322281;2024-01=0.4802889172;2024-02=0.4714830688;2024-03=0.4309468507;2024-04=0.4647334719;2024-05=0.5295218869;2024-06=0.4667173603;2024-07=0.4204674589;2024-08=0.4026815096;2024-09=0.5032958537;2024-10=0.4783828061;2024-11=0.420998377;2024-12=0.3444810466;2025-01=0.4037705462;2025-02=0.3677103682;2025-03=0.4514828849;2025-04=0.3722414696;2025-05=0.4022652618;2025-06=0.4122385578;2025-07=0.3267259427;2025-08=0.3990556449;2025-09=0.4856074742;2025-10=0.540277585;2025-11=0.4564822488;2025-12=0.5236527272;2026-01=0.7008053685;2026-02=0.6703065202;2026-03=0.6211720538;2026-04=0.6293895611;2026-05=0.5872640758;2026-06=0.580469519;2026-07=0.6604850539,2016-05-31,0.4625244701777047,3,0.4046349076937339,0.324198526740185,0.46781381881664474,0.0,63,0.4063551680135027,0.4725420887125179,-0.16380672383712624,1.8650096784104817,0.7142857142857143,14,113.36243294419225,0.3625229250703983,0.3639180724649824,0.40981606751536814,0.471089844941737,2013-02-08~2013-06-25,2013-02-08,2013-06-25,0.7695409463034255,0.8878029844050656,1.0,0,1.8697546736341173,2013-06-17,0.30472162025765825,2013-06-17,0.30472162025765825,2013-06-17,0.0,2011-07-19,0,1.5146979055276255,269,7,5,0.6270334804849027,0.7676610111237112,1.0253170347019784,1.4239934892435422,1.61694158856661,1.9848130852098715,0.7038686334539382,0.006123016977456165,0.3828996282527881,9.211403546580433,134.95167286245353,2090,755,5.8564159852521405,002128/601088/000338/000933/000651,4.155506871154899,0.5972874038993253,1583489.245908,0.527829748636,2.52%（同期超额 +33.73%）
BASE,2011-11-01,full,,BASEfull20111101,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_BASEfull20111101,576895780.9197335,m3,2011-11-01,2026-08-28,1.1706043182720993,0.6395952884490121,1.9070868003176806,1.0005151647738295,0.37807661416511684,0.4453525221212513,0.33141705797049625,0.0,141,0.4794408528892582,0.39550468253654136,0.3480102299731678,0.15631045750629768,0.40081137417111967,1.205990047208054,1.0703432571695597,0.0,117,2016-11=0.1893035121;2016-12=0.1563104575;2017-01=0.1847070966;2017-02=0.1835309555;2017-03=0.2576282093;2017-04=0.2496234608;2017-05=0.2595248111;2017-06=0.3595633381;2017-07=0.3864156925;2017-08=0.4674275072;2017-09=0.4484431642;2017-10=0.4779169417;2017-11=0.5017502687;2017-12=0.4574512097;2018-01=0.4797911078;2018-02=0.4775532419;2018-03=0.5229634097;2018-04=0.5403037036;2018-05=0.5307120813;2018-06=0.6263226311;2018-07=0.6402180681;2018-08=0.6106328371;2018-09=0.5804263325;2018-10=0.4794408529;2018-11=0.4543522392;2018-12=0.4341582548;2019-01=0.5534523136;2019-02=0.6199494468;2019-03=0.6875149405;2019-04=0.6686483155;2019-05=0.6321741484;2019-06=0.6672735469;2019-07=0.6044132188;2019-08=0.5957726019;2019-09=0.5757324371;2019-10=0.5936466496;2019-11=0.6125838107;2019-12=0.5988583277;2020-01=0.5784414576;2020-02=0.5741885117;2020-03=0.4610115311;2020-04=0.4372905688;2020-05=0.4277499387;2020-06=0.4247532291;2020-07=0.5631002618;2020-08=0.5300698283;2020-09=0.4778631665;2020-10=0.4672553557;2020-11=0.5670138544;2020-12=0.5218629352;2021-01=0.603898104;2021-02=0.629459095;2021-03=0.6388817645;2021-04=0.6228093657;2021-05=0.6570780671;2021-06=0.6293794229;2021-07=0.5770041764;2021-08=0.6773958682;2021-09=0.68687443;2021-10=0.5918096201;2021-11=0.5272970316;2021-12=0.6649785975;2022-01=0.6234997086;2022-02=0.6375014961;2022-03=0.6195776785;2022-04=0.6150445632;2022-05=0.5873837971;2022-06=0.5296005627;2022-07=0.5004387389;2022-08=0.4301660534;2022-09=0.4506356607;2022-10=0.3902254431;2022-11=0.3844707714;2022-12=0.3744613572;2023-01=0.3281020142;2023-02=0.3365909919;2023-03=0.3487432181;2023-04=0.3737892911;2023-05=0.3821310372;2023-06=0.3767917743;2023-07=0.3820800921;2023-08=0.3821785262;2023-09=0.3955046825;2023-10=0.4576237678;2023-11=0.4796121259;2023-12=0.4952379958;2024-01=0.4619898567;2024-02=0.4464581678;2024-03=0.4037240244;2024-04=0.4436397138;2024-05=0.5100207617;2024-06=0.4479178545;2024-07=0.4005302565;2024-08=0.3844036855;2024-09=0.4792905861;2024-10=0.4521327968;2024-11=0.3979163491;2024-12=0.3251814231;2025-01=0.3869111981;2025-02=0.3499419378;2025-03=0.4284419772;2025-04=0.34801023;2025-05=0.3794412489;2025-06=0.3879809231;2025-07=0.2980711242;2025-08=0.3753278114;2025-09=0.471639257;2025-10=0.5269713773;2025-11=0.4426576989;2025-12=0.5088108472;2026-01=0.6861246391;2026-02=0.6555263231;2026-03=0.6110773841;2026-04=0.618199433;2026-05=0.5816473072;2026-06=0.5732826314;2026-07=0.6542081561,2016-12-30,0.6156061662138469,2,0.4669243556082756,0.4018964123307329,0.4697910473982998,0.0,57,0.35843517319648555,0.5364288521529313,-0.10296908638738966,2.135329871564187,0.7142857142857143,14,191.29859363991116,0.4258903296668408,0.4278215424906482,0.4158530159552115,0.4710105263689186,2013-02-08~2013-06-25,2013-02-08,2013-06-25,0.9042055449377846,0.9918119968650372,1.0,0,1.870611977611682,2013-06-17,0.30504026727136385,2013-06-17,0.3050402672713639,2013-06-17,-1.1368683772161603e-13,2013-11-26,0,1.56977527059834,252,7,5,0.6268800876904709,0.7612601999037117,1.028536028314914,1.4370311922753278,1.6460542509692995,1.9847464372419625,0.6971573318322545,0.007317759639741064,0.36507936507936506,10.312133414306023,149.015873015873,2035,736,5.858471861864717,002128/000651/601088/000933/000338,4.365073750513139,0.589194683097024,2614641.9490759997,0.8715473163586666,3.82%（同期超额 +38.77%）
