group,arm,metric,level_median,base_level_median,paired_delta_median,positive_starts,negative_flips
full,MA60_1M16,滚动5年年化最差,0.2848128638249181,0.2594033733764016,-0.004823622793108995,5,0
full,MA60_1M16,滚动5年回撤中位,0.46327867792423777,0.43893119595986746,0.01633182480426887,13,0
full,MA60_1M16,滚动5年Calmar中位,1.1388533999403365,1.1511262460601799,-0.01505976606269177,7,0
full,MA60_1M16,滚动5年Sharpe中位,1.081780209688299,1.0623193539646845,0.014495530976495252,8,0
full,MA60_1M16,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
full,MA60_1M16,滚动5年窗口数,102.0,102.0,0.0,0,0
full,MA60_1M16,互不重叠5年块中位,0.627110519519305,0.612813208179275,0.024458887302005405,8,0
full,MA60_1M16,滚动10年年化中位,0.49958425883128676,0.4852973371698348,0.021668646126074997,8,0
full,MA60_1M16,滚动10年窗口数,42.0,42.0,0.0,0,0
full,MA60_1M16,逐年收益中位,0.3812078138104035,0.418879880907686,-0.0712515462654717,2,0
full,MA60_1M16,逐年为正比例,0.8,0.8,0.0,2,0
full,MA60_1M16,逐年最差,-0.17797365417503175,-0.1660505656082219,-0.010460126679692427,5,0
full,MA60_1M16,完整自然年数,12.5,12.5,0.0,0,0
full,MA60_1M16,强平次数,0.0,0.0,0.0,0,0
full,MA60_1M16,最低担保比例,1.8702687122191013,1.8695022054402162,-0.004899187273693317,6,0
full,MA60_1M16,最低股票同跌缓冲,0.304912715745546,0.30462771323534105,-0.0018271109778488503,6,0
full,MA60_1M16,最低总资产冲击缓冲,0.304912715745546,0.30462771323534105,-0.0018271109778488226,6,0
full,MA60_1M16,rf覆盖率,1.0,1.0,0.0,0,0
full,MA60_1M16,年化_交易日口径,0.4860121513118101,0.4540042265768597,0.010560124108468516,8,0
full,MA60_1M16,最低担保比例日,20200323.0,20200323.0,0.0,4,0
full,MA60_1M16,最低股票同跌缓冲日,20200323.0,20200323.0,0.0,4,0
full,MA60_1M16,滚动5年年化最差窗口末日,20181228.0,20181228.0,0.0,2,0
full,MA60_1M16,最大回撤起日,20210922.0,20140317.5,14803.5,7,0
full,MA60_1M16,最大回撤止日,20211116.0,20145577.5,19745.0,9,0
full,MA60_1M16,末次净值日,20260828.0,20260828.0,0.0,0,0
full,MA60_1M16,最低现金,-3.865352482534945e-12,-5.684341886080802e-14,0.0,4,0
full,MA60_1M16,负现金日数,0.0,0.0,0.0,0,0
full,MA60_1M16,最低现金日,20165569.5,20145812.5,0.0,6,0
full,MA60_1M16,滚动5年窗口年化,,,0.020284057449999948,8,0
full,MA60_1M17,年化,0.4735326182539239,0.4522173275500333,0.0041902820542970565,7,0
full,MA60_1M17,最大回撤,0.4769389387405662,0.46234257954981917,0.018072680874321845,13,0
full,MA60_1M17,Sharpe,1.036183862149803,1.0162630653408953,-0.013175472475039307,6,0
full,MA60_1M17,Calmar,0.9785192815580264,0.9826680682561915,-0.0410246568543437,6,0
full,MA60_1M17,平均仓位,1.571755786553653,1.5750076773458161,-0.0025995115474224395,4,0
full,MA60_1M17,年均换手,5.5651453624955405,6.442062708227521,-0.8018549429006514,0,0
full,MA60_1M17,持仓数中位,7.0,7.0,1.0,10,0
full,MA60_1M17,单票权重中位,0.6163108794651289,0.6282212248030954,-0.015823305541777022,0,0
full,MA60_1M17,单票权重P90,0.7193511423318883,0.7294064572020779,0.002292414966415801,7,0
full,MA60_1M17,单票权重最大,0.8617812849876447,0.917860452009332,-0.015150362191115763,1,0
full,MA60_1M17,前三权重中位,1.3478126495376843,1.4311572389585825,-0.08524449709981907,0,0
full,MA60_1M17,单票超60%天数占比,0.5929059325982394,0.6958091602579974,-0.10423125329255101,0,0
full,MA60_1M17,滚动3年年化中位,0.5055161914903464,0.47045772367160477,0.029889026225187076,10,0
full,MA60_1M17,滚动3年回撤中位,0.4480905939401455,0.42909517248183904,0.02852901003774916,12,0
full,MA60_1M17,滚动3年Calmar中位,1.1261956838234912,1.1553612522201917,-0.026028981619209635,5,0
full,MA60_1M17,滚动3年Sharpe中位,1.0624702721990715,1.0084958386776646,0.04494436815215852,10,0
full,MA60_1M17,滚动3年为负的窗口占比,0.0,0.0,0.0,2,0
full,MA60_1M17,滚动5年年化中位,0.5212125535657094,0.503280507009283,0.02563110736985652,8,0
full,MA60_1M17,滚动5年年化P25,0.439488083114998,0.4212344192134505,-0.0022211547331260073,7,0
full,MA60_1M17,滚动5年年化最差,0.2877935757605522,0.2594033733764016,-0.008985776722135741,4,0
full,MA60_1M17,滚动5年回撤中位,0.47172684759465444,0.43893119595986746,0.0246321714842328,13,0
full,MA60_1M17,滚动5年Calmar中位,1.1196989891984948,1.1511262460601799,-0.04252296066917183,6,0
full,MA60_1M17,滚动5年Sharpe中位,1.0764698709465308,1.0623193539646845,0.004961786014700875,8,0
full,MA60_1M17,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
full,MA60_1M17,滚动5年窗口数,102.0,102.0,0.0,0,0
full,MA60_1M17,互不重叠5年块中位,0.6200058632829641,0.612813208179275,0.014741772229906636,8,0
full,MA60_1M17,滚动10年年化中位,0.49275331741084016,0.4852973371698348,0.014460030151029923,8,0
full,MA60_1M17,滚动10年窗口数,42.0,42.0,0.0,0,0
full,MA60_1M17,逐年收益中位,0.39361981043125527,0.418879880907686,-0.022927479347978286,4,0
full,MA60_1M17,逐年为正比例,0.8,0.8,0.0,2,0
full,MA60_1M17,逐年最差,-0.17583953903893673,-0.1660505656082219,-0.010403874559797355,6,0
full,MA60_1M17,完整自然年数,12.5,12.5,0.0,0,0
full,MA60_1M17,强平次数,0.0,0.0,0.0,0,0
full,MA60_1M17,最低担保比例,1.8223076398272178,1.8695022054402162,-0.04938537387861763,1,0
full,MA60_1M17,最低股票同跌缓冲,0.2866150618228969,0.30462771323534105,-0.018954568660004334,1,0
full,MA60_1M17,最低总资产冲击缓冲,0.2866150618228969,0.30462771323534105,-0.018954568660004334,1,0
full,MA60_1M17,rf覆盖率,1.0,1.0,0.0,0,0
full,MA60_1M17,年化_交易日口径,0.47498890906308855,0.4540042265768597,0.00421288054800717,7,0
full,MA60_1M17,最低担保比例日,20211116.0,20200323.0,10793.0,14,0
full,MA60_1M17,最低股票同跌缓冲日,20211116.0,20200323.0,10793.0,14,0
full,MA60_1M17,滚动5年年化最差窗口末日,20181228.0,20181228.0,0.0,2,0
full,MA60_1M17,最大回撤起日,20210922.0,20140317.5,60495.0,10,0
full,MA60_1M17,最大回撤止日,20211116.0,20145577.5,50544.5,12,0
full,MA60_1M17,末次净值日,20260828.0,20260828.0,0.0,0,0
full,MA60_1M17,最低现金,0.0,-5.684341886080802e-14,0.0,6,0
full,MA60_1M17,负现金日数,0.0,0.0,0.0,0,0
full,MA60_1M17,最低现金日,20140964.0,20145812.5,0.0,5,0
full,MA60_1M17,滚动5年窗口年化,,,0.01288829775,7,0
full,MA60_1M18,年化,0.4215298957500482,0.4522173275500333,-0.0466355566482628,3,0
full,MA60_1M18,最大回撤,0.4861461892747584,0.46234257954981917,0.024480135818983784,12,0
full,MA60_1M18,Sharpe,0.9592598021874987,1.0162630653408953,-0.06508445524798001,2,0
full,MA60_1M18,Calmar,0.8693358261448989,0.9826680682561915,-0.1367398328975814,3,0
full,MA60_1M18,平均仓位,1.5610417917427388,1.5750076773458161,-0.013264484349309158,0,0
full,MA60_1M18,年均换手,5.377387767512638,6.442062708227521,-0.8298847881752307,0,0
full,MA60_1M18,持仓数中位,7.0,7.0,1.0,8,0
full,MA60_1M18,单票权重中位,0.6187710973214626,0.6282212248030954,-0.010599144532910831,1,0
full,MA60_1M18,单票权重P90,0.7105981109288881,0.7294064572020779,-0.012328256563897078,3,0
full,MA60_1M18,单票权重最大,0.8706140329708096,0.917860452009332,-0.03398054994646005,2,0
full,MA60_1M18,前三权重中位,1.3434050388047525,1.4311572389585825,-0.08742140305745039,0,0
full,MA60_1M18,单票超60%天数占比,0.6030475053699906,0.6958091602579974,-0.0954378520950569,0,0
full,MA60_1M18,滚动3年年化中位,0.4617587171366617,0.47045772367160477,-0.036596469645145846,4,0
full,MA60_1M18,滚动3年回撤中位,0.4529957478408487,0.42909517248183904,0.034256487563801785,12,0
full,MA60_1M18,滚动3年Calmar中位,1.0086966138828268,1.1553612522201917,-0.15551682611246365,2,0
full,MA60_1M18,滚动3年Sharpe中位,0.9972411678220499,1.0084958386776646,-0.05528621979816695,3,0
full,MA60_1M18,滚动3年为负的窗口占比,0.0,0.0,0.0,0,0
full,MA60_1M18,滚动5年年化中位,0.4593423271827697,0.503280507009283,-0.027408996952759335,4,0
full,MA60_1M18,滚动5年年化P25,0.40442258801447195,0.4212344192134505,-0.039242225942053954,4,0
full,MA60_1M18,滚动5年年化最差,0.24930940346935226,0.2594033733764016,-0.0315058154915302,2,0
full,MA60_1M18,滚动5年回撤中位,0.466007761954204,0.43893119595986746,0.021352627917196554,14,0
full,MA60_1M18,滚动5年Calmar中位,0.9851250258203086,1.1511262460601799,-0.14663037418581593,2,0
full,MA60_1M18,滚动5年Sharpe中位,0.9964155645937068,1.0623193539646845,-0.05800736275936358,3,0
full,MA60_1M18,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
full,MA60_1M18,滚动5年窗口数,102.0,102.0,0.0,0,0
full,MA60_1M18,互不重叠5年块中位,0.5476868565741007,0.612813208179275,-0.057803162738855385,3,0
full,MA60_1M18,滚动10年年化中位,0.4407323099489875,0.4852973371698348,-0.051254809228876264,3,0
full,MA60_1M18,滚动10年窗口数,42.0,42.0,0.0,0,0
full,MA60_1M18,逐年收益中位,0.4091035063617296,0.418879880907686,-0.023379607418649195,4,0
full,MA60_1M18,逐年为正比例,0.8,0.8,0.0,2,0
full,MA60_1M18,逐年最差,-0.24040724877234815,-0.1660505656082219,-0.041089280042167,3,0
full,MA60_1M18,完整自然年数,12.5,12.5,0.0,0,0
full,MA60_1M18,强平次数,0.0,0.0,0.0,0,0
full,MA60_1M18,最低担保比例,1.8634259073931905,1.8695022054402162,-0.015203996622890514,4,0
full,MA60_1M18,最低股票同跌缓冲,0.30236005373404407,0.30462771323534105,-0.0057087027302064886,4,0
full,MA60_1M18,最低总资产冲击缓冲,0.302360053734044,0.30462771323534105,-0.005708702730206516,4,0
full,MA60_1M18,rf覆盖率,1.0,1.0,0.0,0,0
full,MA60_1M18,年化_交易日口径,0.42288815737581453,0.4540042265768597,-0.046777112674586396,3,0
full,MA60_1M18,最低担保比例日,20211116.0,20200323.0,10793.0,11,0
full,MA60_1M18,最低股票同跌缓冲日,20211116.0,20200323.0,10793.0,11,0
full,MA60_1M18,滚动5年年化最差窗口末日,20181228.0,20181228.0,0.0,3,0
full,MA60_1M18,最大回撤起日,20150427.0,20140317.5,0.0,6,0
full,MA60_1M18,最大回撤止日,20160513.0,20145577.5,4894.5,8,0
full,MA60_1M18,末次净值日,20260828.0,20260828.0,0.0,0,0
full,MA60_1M18,最低现金,0.0,-5.684341886080802e-14,0.0,6,0
full,MA60_1M18,负现金日数,0.0,0.0,0.0,0,0
full,MA60_1M18,最低现金日,20135812.5,20145812.5,0.0,5,0
full,MA60_1M18,滚动5年窗口年化,,,-0.036920862,3,0
full,MA60_1M19,年化,0.3734943607509743,0.4522173275500333,-0.07572462845385386,1,0
full,MA60_1M19,最大回撤,0.48735087681808104,0.46234257954981917,0.023352330192882964,13,0
full,MA60_1M19,Sharpe,0.8903903639174049,1.0162630653408953,-0.12099624128517683,1,0
full,MA60_1M19,Calmar,0.7602053550231923,0.9826680682561915,-0.18370345443583957,0,0
full,MA60_1M19,平均仓位,1.5551369929462568,1.5750076773458161,-0.014870694553069108,3,0
full,MA60_1M19,年均换手,4.876931461894353,6.442062708227521,-1.4323732388845745,0,0
full,MA60_1M19,持仓数中位,7.0,7.0,0.5,7,0
full,MA60_1M19,单票权重中位,0.6091426778609617,0.6282212248030954,-0.01935774559930281,0,0
full,MA60_1M19,单票权重P90,0.7103085339030409,0.7294064572020779,-0.012887268357891335,3,0
full,MA60_1M19,单票权重最大,0.8608316651651986,0.917860452009332,-0.03230844452398007,1,0
full,MA60_1M19,前三权重中位,1.3470804580869937,1.4311572389585825,-0.08519925971230624,0,0
full,MA60_1M19,单票超60%天数占比,0.5357417131125384,0.6958091602579974,-0.15974399378839377,0,0
full,MA60_1M19,滚动3年年化中位,0.42090675611107686,0.47045772367160477,-0.037791489342365536,2,0
full,MA60_1M19,滚动3年回撤中位,0.4557758309771277,0.42909517248183904,0.033517281418194766,12,0
full,MA60_1M19,滚动3年Calmar中位,0.9541543704957277,1.1553612522201917,-0.17345037373811323,0,0
full,MA60_1M19,滚动3年Sharpe中位,0.9734531253183217,1.0084958386776646,-0.0325895691656547,2,0
full,MA60_1M19,滚动3年为负的窗口占比,0.0,0.0,0.0,0,0
full,MA60_1M19,滚动5年年化中位,0.44575048805915507,0.503280507009283,-0.04248645264773665,3,0
full,MA60_1M19,滚动5年年化P25,0.37247645964372833,0.4212344192134505,-0.052238338476216395,2,0
full,MA60_1M19,滚动5年年化最差,0.2150180839766691,0.2594033733764016,-0.03561026081731067,3,0
full,MA60_1M19,滚动5年回撤中位,0.4628391265274722,0.43893119595986746,0.01968803826175647,13,0
full,MA60_1M19,滚动5年Calmar中位,0.9609226131451581,1.1511262460601799,-0.1599466198346604,1,0
full,MA60_1M19,滚动5年Sharpe中位,0.9836093794060586,1.0623193539646845,-0.07128562664690846,3,0
full,MA60_1M19,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
full,MA60_1M19,滚动5年窗口数,102.0,102.0,0.0,0,0
full,MA60_1M19,互不重叠5年块中位,0.49974516565600846,0.612813208179275,-0.1015845340669349,2,0
full,MA60_1M19,滚动10年年化中位,0.42295460569844767,0.4852973371698348,-0.05493630600372956,2,0
full,MA60_1M19,滚动10年窗口数,42.0,42.0,0.0,0,0
full,MA60_1M19,逐年收益中位,0.3658367306146067,0.418879880907686,-0.0659582834042643,1,0
full,MA60_1M19,逐年为正比例,0.7928571428571429,0.8,0.0,2,0
full,MA60_1M19,逐年最差,-0.23630791618293612,-0.1660505656082219,-0.07736975223411957,5,0
full,MA60_1M19,完整自然年数,12.5,12.5,0.0,0,0
full,MA60_1M19,强平次数,0.0,0.0,0.0,0,0
full,MA60_1M19,最低担保比例,1.8273743515983223,1.8695022054402162,-0.04782242316245533,3,0
full,MA60_1M19,最低股票同跌缓冲,0.28859544592060904,0.30462771323534105,-0.018177573987837092,3,0
full,MA60_1M19,最低总资产冲击缓冲,0.288595445920609,0.30462771323534105,-0.018177573987837037,3,0
full,MA60_1M19,rf覆盖率,1.0,1.0,0.0,0,0
full,MA60_1M19,年化_交易日口径,0.37520617588619654,0.4540042265768597,-0.07597750821160842,1,0
full,MA60_1M19,最低担保比例日,20211116.0,20200323.0,10793.0,9,0
full,MA60_1M19,最低股票同跌缓冲日,20211116.0,20200323.0,10793.0,9,0
full,MA60_1M19,滚动5年年化最差窗口末日,20181228.0,20181228.0,0.0,3,0
full,MA60_1M19,最大回撤起日,20150917.0,20140317.5,20310.0,8,0
full,MA60_1M19,最大回撤止日,20160563.0,20145577.5,29795.0,10,0
full,MA60_1M19,末次净值日,20260828.0,20260828.0,0.0,0,0
full,MA60_1M19,最低现金,0.0,-5.684341886080802e-14,0.0,4,0
full,MA60_1M19,负现金日数,0.0,0.0,0.0,0,0
full,MA60_1M19,最低现金日,20140809.5,20145812.5,1.0,7,0
full,MA60_1M19,滚动5年窗口年化,,,-0.04431821135,2,0
full,MA60_1M20,年化,0.3629744912671389,0.4522173275500333,-0.08360003059355359,0,0
full,MA60_1M20,最大回撤,0.48741521242041497,0.46234257954981917,0.023874982038283088,13,0
full,MA60_1M20,Sharpe,0.8749757231780326,1.0162630653408953,-0.13116327683463685,0,0
full,MA60_1M20,Calmar,0.7498920617050686,0.9826680682561915,-0.20530601044277774,0,0
full,MA60_1M20,平均仓位,1.5546189642439145,1.5750076773458161,-0.017609652716631397,4,0
full,MA60_1M20,年均换手,4.900372521750359,6.442062708227521,-1.2485760047433057,0,0
full,MA60_1M20,持仓数中位,7.0,7.0,0.5,7,0
full,MA60_1M20,单票权重中位,0.6082816534383987,0.6282212248030954,-0.01741402234216799,0,0
full,MA60_1M20,单票权重P90,0.7098841709569015,0.7294064572020779,-0.010255604607944446,4,0
full,MA60_1M20,单票权重最大,0.8612068246919122,0.917860452009332,-0.02449593313957482,1,0
full,MA60_1M20,前三权重中位,1.3363136721210576,1.4311572389585825,-0.09330885390083665,0,0
full,MA60_1M20,单票超60%天数占比,0.5277313463427735,0.6958091602579974,-0.1665539809720672,0,0
full,MA60_1M20,滚动3年年化中位,0.42927002025245087,0.47045772367160477,-0.04085409108936833,5,0
full,MA60_1M20,滚动3年回撤中位,0.4546090932237832,0.42909517248183904,0.027832919114784804,13,0
full,MA60_1M20,滚动3年Calmar中位,0.974685137879262,1.1553612522201917,-0.17724897617838842,0,0
full,MA60_1M20,滚动3年Sharpe中位,0.9805601969044602,1.0084958386776646,-0.04875069828715051,5,0
full,MA60_1M20,滚动3年为负的窗口占比,0.0,0.0,0.0,0,0
full,MA60_1M20,滚动5年年化中位,0.4518895752177474,0.503280507009283,-0.03314541324207121,5,0
full,MA60_1M20,滚动5年年化P25,0.3898224434641534,0.4212344192134505,-0.03818976136026786,4,0
full,MA60_1M20,滚动5年年化最差,0.253174329951131,0.2594033733764016,-0.02503560202806865,4,0
full,MA60_1M20,滚动5年回撤中位,0.46565274566888337,0.43893119595986746,0.021889991118323904,14,0
full,MA60_1M20,滚动5年Calmar中位,0.9962193324455105,1.1511262460601799,-0.17718072280019953,2,0
full,MA60_1M20,滚动5年Sharpe中位,0.9932403609938553,1.0623193539646845,-0.07184274889648551,4,0
full,MA60_1M20,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
full,MA60_1M20,滚动5年窗口数,102.0,102.0,0.0,0,0
full,MA60_1M20,互不重叠5年块中位,0.4874375914441961,0.612813208179275,-0.10383711555180092,2,0
full,MA60_1M20,滚动10年年化中位,0.4302627973506704,0.4852973371698348,-0.04294689300748655,4,0
full,MA60_1M20,滚动10年窗口数,42.0,42.0,0.0,0,0
full,MA60_1M20,逐年收益中位,0.38591346213669364,0.418879880907686,-0.04263679151860611,2,0
full,MA60_1M20,逐年为正比例,0.8,0.8,0.0,2,0
full,MA60_1M20,逐年最差,-0.2455840366518932,-0.1660505656082219,-0.040806242186739616,6,0
full,MA60_1M20,完整自然年数,12.5,12.5,0.0,0,0
full,MA60_1M20,强平次数,0.0,0.0,0.0,0,0
full,MA60_1M20,最低担保比例,1.8586873740412808,1.8695022054402162,-0.019583862624350856,5,0
full,MA60_1M20,最低股票同跌缓冲,0.3005787833743328,0.30462771323534105,-0.007087422347447303,5,0
full,MA60_1M20,最低总资产冲击缓冲,0.3005787833743328,0.30462771323534105,-0.0070874223474473586,5,0
full,MA60_1M20,rf覆盖率,1.0,1.0,0.0,0,0
full,MA60_1M20,年化_交易日口径,0.36451299672016846,0.4540042265768597,-0.08390087979736816,0,0
full,MA60_1M20,最低担保比例日,20211116.0,20200323.0,10793.0,8,0
full,MA60_1M20,最低股票同跌缓冲日,20211116.0,20200323.0,10793.0,8,0
full,MA60_1M20,滚动5年年化最差窗口末日,20176228.5,20181228.0,0.0,3,0
full,MA60_1M20,最大回撤起日,20150609.0,20140317.5,0.0,6,0
full,MA60_1M20,最大回撤止日,20160613.0,20145577.5,4894.5,8,0
full,MA60_1M20,末次净值日,20260828.0,20260828.0,0.0,0,0
full,MA60_1M20,最低现金,0.0,-5.684341886080802e-14,0.0,6,0
full,MA60_1M20,负现金日数,0.0,0.0,0.0,0,0
full,MA60_1M20,最低现金日,20135812.5,20145812.5,0.0,5,0
full,MA60_1M20,滚动5年窗口年化,,,-0.026130953199999973,5,0
A,MA60_1M10,年化,0.5071076058601689,0.5487056496624471,-0.03560713827705031,3,0
A,MA60_1M10,最大回撤,0.4986490131351149,0.4995341892279412,-0.0005974929885854685,6,0
A,MA60_1M10,Sharpe,1.1648006801860473,1.257835977763889,-0.07541128398311092,3,0
A,MA60_1M10,Calmar,0.9896457931580515,1.0975302417468942,-0.0799498176683564,3,0
A,MA60_1M10,平均仓位,1.5154695754584004,1.5219268554674827,-0.004500205724328854,6,0
A,MA60_1M10,年均换手,7.40568588620021,6.0066912945534625,1.2986719148908752,14,0
A,MA60_1M10,持仓数中位,7.0,6.5,0.0,3,0
A,MA60_1M10,单票权重中位,0.6126011078864007,0.6067101592470738,0.005771443857278957,13,0
A,MA60_1M10,单票权重P90,0.720728610916757,0.7269178763124164,-0.004853349383151517,3,0
A,MA60_1M10,单票权重最大,0.9237745455169101,0.964940315268213,-0.038730341160737536,0,0
A,MA60_1M10,前三权重中位,1.3361297834872503,1.3571306465466026,-0.023070508924887045,1,0
A,MA60_1M10,单票超60%天数占比,0.6206397047172827,0.5649998476919234,0.05938169596590681,13,0
A,MA60_1M10,滚动3年年化中位,0.4969153025189543,0.5214764480063493,-0.023183184036622784,3,0
A,MA60_1M10,滚动3年回撤中位,0.3894886049001695,0.41762545996502254,-0.021108144908098536,3,0
A,MA60_1M10,滚动3年Calmar中位,1.2382249996659447,1.2418921323304777,-0.016022003720426836,7,0
A,MA60_1M10,滚动3年Sharpe中位,1.171534697054185,1.2640076530046813,-0.08771104621801695,2,0
A,MA60_1M10,滚动3年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M10,滚动5年年化中位,0.5116452485278845,0.5943104817682796,-0.052236336325722665,3,0
A,MA60_1M10,滚动5年年化P25,0.41596772125562476,0.43258412502304133,-0.01856416038346953,4,0
A,MA60_1M10,滚动5年年化最差,0.24442983668788054,0.2412865640166122,0.02172614498809,10,0
A,MA60_1M10,滚动5年回撤中位,0.4886328179044835,0.49420065216000947,-0.00028133699392185463,7,0
A,MA60_1M10,滚动5年Calmar中位,1.1760587091531765,1.2749771485617827,-0.08498459677421477,2,0
A,MA60_1M10,滚动5年Sharpe中位,1.1705054906758132,1.2945918571643549,-0.06448806074301827,4,0
A,MA60_1M10,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M10,滚动5年窗口数,102.0,102.0,0.0,0,0
A,MA60_1M10,互不重叠5年块中位,0.6450701720853158,0.7024891483355105,-0.05609487163283816,0,0
A,MA60_1M10,滚动10年年化中位,0.4781288914714513,0.5134375159062935,-0.03961234974521177,1,0
A,MA60_1M10,滚动10年窗口数,42.0,42.0,0.0,0,0
A,MA60_1M10,逐年收益中位,0.47611840874609757,0.4910262277432145,-0.027512935280053163,4,0
A,MA60_1M10,逐年为正比例,0.8,0.7846153846153847,0.0,4,0
A,MA60_1M10,逐年最差,-0.2607035066459417,-0.264039210307847,0.004430268807873838,8,0
A,MA60_1M10,完整自然年数,12.5,12.5,0.0,0,0
A,MA60_1M10,强平次数,0.0,0.0,0.0,0,0
A,MA60_1M10,最低担保比例,1.933207734128069,1.883872818326442,0.03240451021365898,12,0
A,MA60_1M10,最低股票同跌缓冲,0.3275425168175843,0.3099321847174408,0.011667172443894341,12,0
A,MA60_1M10,最低总资产冲击缓冲,0.3275425168175843,0.3099321847174409,0.011667172443894258,12,0
A,MA60_1M10,rf覆盖率,1.0,1.0,0.0,0,0
A,MA60_1M10,年化_交易日口径,0.5086796636764467,0.5504299832581293,-0.0357504426090377,3,0
A,MA60_1M10,最低担保比例日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M10,最低股票同跌缓冲日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M10,滚动5年年化最差窗口末日,20181228.0,20190779.5,0.0,2,0
A,MA60_1M10,最大回撤起日,20180730.0,20180730.0,0.0,3,0
A,MA60_1M10,最大回撤止日,20190103.0,20190103.0,0.0,3,0
A,MA60_1M10,末次净值日,20260828.0,20260828.0,0.0,0,0
A,MA60_1M10,最低现金,0.0,-1.8189894035458565e-12,1.8189894035458565e-12,7,0
A,MA60_1M10,负现金日数,0.0,0.0,0.0,0,0
A,MA60_1M10,最低现金日,20131108.0,20155609.0,-293.5,5,0
A,MA60_1M10,滚动5年窗口年化,,,-0.07116916224999997,3,0
A,MA60_1M11,年化,0.5330970091523635,0.5487056496624471,-0.017097220285966053,4,0
A,MA60_1M11,最大回撤,0.4986490131351149,0.4995341892279412,-0.00019943812615513812,7,0
A,MA60_1M11,Sharpe,1.2175354784956638,1.257835977763889,-0.03900321617321301,4,0
A,MA60_1M11,Calmar,1.040067139660787,1.0975302417468942,-0.040561233243909145,3,0
A,MA60_1M11,平均仓位,1.5114078654731684,1.5219268554674827,-0.0036942497677373565,5,0
A,MA60_1M11,年均换手,6.636860412234014,6.0066912945534625,0.7161497081920514,14,0
A,MA60_1M11,持仓数中位,7.0,6.5,0.0,1,0
A,MA60_1M11,单票权重中位,0.6106341225646754,0.6067101592470738,0.004334145693109637,13,0
A,MA60_1M11,单票权重P90,0.7109140040542503,0.7269178763124164,-0.012154971173743645,2,0
A,MA60_1M11,单票权重最大,0.9252021171911426,0.964940315268213,-0.03858912759336508,0,0
A,MA60_1M11,前三权重中位,1.3874850604124285,1.3571306465466026,0.02124946281147333,10,0
A,MA60_1M11,单票超60%天数占比,0.6089761600535013,0.5649998476919234,0.03727988687269057,13,0
A,MA60_1M11,滚动3年年化中位,0.5020560065751137,0.5214764480063493,-0.00677464246287085,5,0
A,MA60_1M11,滚动3年回撤中位,0.390009535666182,0.41762545996502254,-0.024220095010532516,3,0
A,MA60_1M11,滚动3年Calmar中位,1.288789045919726,1.2418921323304777,-0.017306343510365862,6,0
A,MA60_1M11,滚动3年Sharpe中位,1.233205816943539,1.2640076530046813,-0.04691154783444573,5,0
A,MA60_1M11,滚动3年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M11,滚动5年年化中位,0.5432941831079618,0.5943104817682796,-0.0483279225826414,4,0
A,MA60_1M11,滚动5年年化P25,0.4448761454496404,0.43258412502304133,-0.00219977038694541,7,0
A,MA60_1M11,滚动5年年化最差,0.24606676707882325,0.2412865640166122,0.026825539374129903,10,0
A,MA60_1M11,滚动5年回撤中位,0.4889895390570223,0.49420065216000947,-0.00028091953443409867,7,0
A,MA60_1M11,滚动5年Calmar中位,1.213153680459928,1.2749771485617827,-0.03285498555219157,5,0
A,MA60_1M11,滚动5年Sharpe中位,1.2311093098822303,1.2945918571643549,-0.042593922824314734,4,0
A,MA60_1M11,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M11,滚动5年窗口数,102.0,102.0,0.0,0,0
A,MA60_1M11,互不重叠5年块中位,0.6583274145667853,0.7024891483355105,-0.032147901907728316,4,0
A,MA60_1M11,滚动10年年化中位,0.492623881036482,0.5134375159062935,-0.021770637336242293,3,0
A,MA60_1M11,滚动10年窗口数,42.0,42.0,0.0,0,0
A,MA60_1M11,逐年收益中位,0.49748386897686203,0.4910262277432145,0.010887409110071133,7,0
A,MA60_1M11,逐年为正比例,0.8,0.7846153846153847,0.0,4,0
A,MA60_1M11,逐年最差,-0.2583988573113768,-0.264039210307847,0.0027059002796382403,9,0
A,MA60_1M11,完整自然年数,12.5,12.5,0.0,0,0
A,MA60_1M11,强平次数,0.0,0.0,0.0,0,0
A,MA60_1M11,最低担保比例,1.9248799099625151,1.883872818326442,0.032398647493920185,12,0
A,MA60_1M11,最低股票同跌缓冲,0.32462098843780957,0.3099321847174408,0.011665067734765333,12,0
A,MA60_1M11,最低总资产冲击缓冲,0.32462098843780957,0.3099321847174409,0.011665067734765333,12,0
A,MA60_1M11,rf覆盖率,1.0,1.0,0.0,0,0
A,MA60_1M11,年化_交易日口径,0.5347649678099453,0.5504299832581293,-0.017181802137441138,4,0
A,MA60_1M11,最低担保比例日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M11,最低股票同跌缓冲日,20200323.0,20200323.0,0.0,0,0
