group,months,count,mean,median,p10,p25,p75,positive_count,zero_count,positive_share,worst,worst_start,best,best_start
nonoverlapping,1,67,0.0057360742226658075,-0.0008873265600000124,-0.0538446978339105,-0.02702375267928503,0.035712770720114695,25,6,0.373134328358209,-0.12492879676965218,2020-01-01,0.2613974723095067,2026-01-01
nonoverlapping,3,66,0.04548609571084971,0.013810305736666306,-0.10769144735185099,-0.06624895388072174,0.10322093106444985,36,2,0.5454545454545454,-0.379114753090368,2020-01-01,0.5843833776647129,2014-10-01
nonoverlapping,6,33,0.14501648166119385,0.08088422834755615,-0.16351215520164075,-0.13158327163375372,0.2823921142482926,22,0,0.6666666666666666,-0.3901557631896104,2020-01-01,0.8773489292666303,2014-07-01
nonoverlapping,12,16,0.35193605828778224,0.22357737692442636,-0.20150308065112815,0.02481147845053805,0.5953900666338212,12,0,0.75,-0.3372851625118597,2018-01-01,1.2963018208039987,2017-01-01
nonoverlapping,36,5,1.5813849804930258,1.4714506508489262,0.583538362230299,1.0272165655376857,1.6944153150278942,5,0,1.0,0.2877528933587077,2010-01-01,3.4260894776919146,2019-01-01
