start,tag,elapsed_seconds,策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
2012-07-01,2012-07-01,14.35663830442354,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2012-07-01,7557472.217283554,m3,2012-07-02,2015-06-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.2492138465825195,0.2492138465825195,-0.11292542043726794,0.6113531136023069,0.5,2,1.519157405761185,0.36172148303667107,0.3629711650507552,0.43028634380037184,0.5033107263894178,2013-02-08~2013-06-25,2013-02-08,2013-06-25,0.7186842323658381,0.8476074740277469,1.0,0,1.8209427721663123,2013-06-17,0.28608409892341913,2013-06-17,0.286084098923419,2013-06-17,0.0,2012-10-15,0,1.4956523496621743,55,6,4,0.6529542033846047,0.9120535205030548,0.9607846107722348,1.4134840707937382,1.7856625073549124,2.1592403523741313,0.6507713884992987,0.0,0.41818181818181815,7.144056357163797,128.4,490,247,6.77371428242809,000651/600660/000933/601088/002304,1.3421857130656127,0.8902195044868394,28777.69965599999,0.009592566551999996,22.03%（同期超额 +14.14%）
2012-10-01,2012-10-01,14.237487201113254,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2012-10-01,7014413.644067083,m3,2012-10-08,2015-09-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.2705314580421133,0.2705314580421133,-0.10367614295175098,0.6447390590359776,0.5,2,1.3381378813556943,0.3302904334891126,0.3298490596522181,0.43855473285991875,0.5017534748351555,2013-02-08~2013-06-25,2013-02-08,2013-06-25,0.6582723390159383,0.7836798656854881,1.0,0,1.8220670410650193,2013-06-17,0.2865246060100319,2013-06-17,0.2865246060100318,2013-06-17,0.0,2012-10-16,0,1.488292952525011,64,6.0,4.0,0.6629430997160997,0.9219495258489145,0.9714758715551559,1.416989080615616,1.746407683025384,2.159441689171972,0.7024793388429752,0.0,0.40625,7.668626651437953,116.515625,487,274,5.467202119297714,000651/000933/600660/002304/601088,1.2409230525987545,0.9128750999360056,27343.832359999964,0.009114610786666654,12.26%（同期超额 +20.77%）
2013-01-01,2013-01-01,14.296274940948933,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2013-01-01,7414351.952546779,m3,2013-01-04,2015-12-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.3905566803091698,0.38043803708738855,0.037212552194350934,0.7135448787586449,1.0,3,1.4714506508489262,0.35379922009387754,0.35483009058349047,0.4014643504534317,0.3252902051093186,2013-02-08~2014-03-20,2013-02-08,2014-03-20,1.0876417873540891,0.8638948171400048,1.0,0,2.1147303954553784,2015-02-06,0.3852644276576624,2015-02-06,0.38526442765766233,2015-02-06,0.0,2013-01-08,0,1.4378195072719153,75,7.0,5.0,0.5702969697316802,0.6912390127804239,0.7383972514556821,1.270701937591258,1.5823582901359252,1.6919925753249774,0.41460055096418735,0.0,0.37333333333333335,9.404950448840308,106.82666666666667,561,301,6.695132437800549,600660/000651/000933/002304/601088,1.1330175196965784,0.8387232966709395,38725.51433800001,0.012908504779333337,13.97%（同期超额 +21.41%）
2013-04-01,2013-04-01,14.16922173788771,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2013-04-01,4446212.930353066,m3,2013-04-01,2016-03-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.39972274485465054,0.39972274485465054,0.36862517468750355,0.4308203150217975,1.0,2,0.4820709767843554,0.14023756685919442,0.14054487918596803,0.40226650829910654,0.3861412244361563,2015-06-09~2016-02-01,2015-06-09,2016-02-01,0.36317688447787316,0.43670620305612406,1.0,0,2.1222991559934843,2015-02-06,0.3874567605944092,2015-02-06,0.38745676059440926,2015-02-06,0.0,2013-04-22,0,1.361524203954737,78,7,3,0.6059507978182254,0.7274796687718565,0.7862408723722434,1.2337304615657256,1.465651097219932,1.6614274122993558,0.5349794238683128,0.0,0.32051282051282054,3.80166168016824,89.84615384615384,570,270,8.16086017920969,000651/002304/000933/601088/600066,0.9764392182074557,0.8970308095777049,38030.287913999986,0.012676762637999996,8.89%（同期超额 +5.14%）
2013-07-01,2013-07-01,14.01483554393053,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2013-07-01,4039692.0650598076,m3,2013-07-01,2016-06-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.3859805564781098,0.3859805564781098,0.3411723614332558,0.4307887515229638,1.0,2,0.3465640216866026,0.10434602607363264,0.10397260477730641,0.4144083521401223,0.4500455445637527,2015-06-09~2016-06-13,2015-06-09,2016-06-13,0.23185659170291187,0.35906292860388794,1.0,0,2.137812527959599,2015-02-06,0.39190177670033394,2015-02-06,0.3919017767003339,2015-02-06,0.0,2013-07-16,0,1.360731684648372,80,7,4,0.5874230121303785,0.7600293072743761,0.8208870959239225,1.3081323307121715,1.505769429933776,1.5898080177710907,0.46521145975443384,0.0,0.375,2.4794555040258652,87.5,559,262,8.526442169313176,002304/000651/000933/601088/002024,0.9931171816084243,0.9359136841265514,43023.72745799998,0.014341242485999993,12.54%（同期超额 -2.10%）
2013-10-01,2013-10-01,14.296672716736794,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2013-10-01,5284922.28461336,m3,2013-10-08,2016-09-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.39585912546797386,0.39585912546797386,0.3439223759695067,0.447795874966441,1.0,2,0.7616407615377865,0.20936209729930266,0.20711623796244116,0.3972427152706957,0.39293347830575753,2015-06-09~2016-02-01,2015-06-09,2016-02-01,0.5328181711622686,0.5844498016607587,1.0,0,2.14485103244867,2015-02-06,0.39389730086948993,2015-02-06,0.39389730086948993,2015-02-06,0.0,2013-10-14,0,1.4232450122822542,86,7,5,0.5811085183939343,0.7299465722521548,0.7738573108985783,1.3350018175376088,1.5662153420576965,1.7256482424068662,0.4829467939972715,0.0,0.38372093023255816,3.738430382004115,85.86046511627907,540,265,7.255679934177931,000651/002304/601088/000933/000333,1.155591352307986,0.9523933395279783,38256.820014,0.012752273338,10.11%（同期超额 +10.82%）
2014-01-01,2014-01-01,17.10720922285691,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2014-01-01,5810237.642785762,m3,2014-01-02,2016-12-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.2666017090711288,0.3169737571890063,-0.1796683103861756,0.8639878728820656,0.6666666666666666,3,0.9367458809285876,0.2471871845916045,0.2461213399648714,0.42171529692911375,0.45929404346118297,2015-04-27~2016-06-13,2015-04-27,2016-06-13,0.5381893976434629,0.6518821137085645,1.0,0,2.0982820540455176,2015-02-02,0.38044554234566247,2015-02-02,0.3804455423456624,2015-02-02,0.0,2014-02-20,0,1.3367107770110611,80,7.0,4.0,0.6507659800167243,0.7440612781607358,0.8184146633835063,1.413147219266206,1.6070105959658179,1.720217058061789,0.7019230769230769,0.0,0.475,2.527308283493043,88.1375,572,289,7.296894970826385,002304/601088/000933/000858/000338,1.1272862231765481,0.8561163957106936,46753.49831799995,0.015584499439333316,12.58%（同期超额 +12.14%）
2014-04-01,2014-04-01,16.95430133724585,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2014-04-01,7730945.50860108,m3,2014-04-01,2017-03-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.052148139781305614,0.052148139781305614,-0.17374038587690577,0.278036665439517,0.5,2,1.57698183620036,0.3712952769054587,0.369820688184477,0.3973995574120851,0.4563392999544714,2015-04-27~2016-06-13,2015-04-27,2016-06-13,0.8136386170169927,0.9081781225277982,1.0,0,2.093315515551155,2015-02-06,0.37897560575921146,2015-02-06,0.3789756057592115,2015-02-06,0.0,2014-04-09,0,1.3838710280439388,74,9,6,0.6017322740662921,0.7434427730474772,0.8177546266752157,1.3613161651660874,1.5377188243450393,1.6262676687694848,0.5034106412005457,0.0,0.4864864864864865,3.4842902659737187,117.10810810810811,584,284,6.683387476433976,601088/002304/000933/000338/600585,1.200038677321289,0.7991705573848661,47529.54432800003,0.01584318144266668,16.92%（同期超额 +20.21%）
2014-07-01,2014-07-01,16.848438920918852,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2014-07-01,10001104.014360141,m3,2014-07-01,2017-06-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.05579749894259539,0.05579749894259539,-0.1766601432928293,0.2882551411780201,0.5,2,2.333701338120047,0.4942672776254131,0.49303880142881873,0.4076546184412631,0.453307579815991,2015-04-27~2016-06-13,2015-04-27,2016-06-13,1.0903574077143132,1.1092701103140465,1.0,0,2.102255310281179,2015-02-02,0.3816164984137328,2015-02-02,0.3816164984137328,2015-02-02,0.0,2014-07-03,0,1.3857879563075444,65,6.0,5.0,0.6754716857911642,0.7672596183280366,0.8449222331584187,1.4349433217634564,1.5605326134106694,1.661322132037745,0.7103825136612022,0.0,0.5230769230769231,2.787002608769696,86.41538461538461,517,296,6.029870789426965,601088/000933/000338/000333/601009,1.438694484818468,0.8191414014001701,44769.22749599999,0.014923075831999998,19.22%（同期超额 +30.20%）
2014-10-01,2014-10-01,16.876184253953397,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2014-10-01,11306026.406087253,m3,2014-10-08,2017-09-29,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.08610799569607841,0.08610799569607841,-0.15695503524813437,0.3291710266402912,0.5,2,2.768675468695751,0.5617408069538516,0.5552524368968146,0.38746675205069303,0.46141258529826046,2015-04-27~2016-05-30,2015-04-27,2016-05-30,1.2174371156147341,1.2537286088315691,1.0,0,2.1620580598788663,2016-12-23,0.3987210500383902,2016-12-23,0.3987210500383902,2016-12-23,0.0,2014-10-10,0,1.3602437687567028,66,9,7,0.6355457102271782,0.6994633449666242,0.757647045533665,1.3016058717541954,1.4977941575387441,1.5974920442706897,0.6623376623376623,0.0,0.4393939393939394,6.058859793885645,119.87878787878788,514,285,6.7117974011128005,000651/000933/601088/002128/600031,1.368415813028967,0.734778731294428,52765.919494799964,0.017588639831599986,15.82%（同期超额 +40.36%）
