group,months,count,mean,median,p10,p25,p75,positive_count,zero_count,positive_share,worst,worst_start,best,best_start
nonoverlapping,1,201,0.009862737173803144,0.0,-0.06388597936546092,-0.031220782920587054,0.037650528385931636,89,17,0.4427860696517413,-0.14911724388145986,2026-06-01,0.28788794613053104,2024-09-01
nonoverlapping,3,67,0.06254072118826741,0.0005101252899999409,-0.14163189170654372,-0.0433955790996251,0.15992488939287486,34,1,0.5074626865671642,-0.293437279338873,2015-11-01,0.6535789158935656,2025-08-01
nonoverlapping,6,33,0.11540585117902129,-0.024996330713333736,-0.21816184889634144,-0.1081478691020713,0.3109157955774793,15,0,0.45454545454545453,-0.2998310045243261,2015-11-01,1.1068737292970119,2014-11-01
nonoverlapping,12,16,0.21904146968206614,0.14703418525988432,-0.15221608966990746,-0.07881503193461353,0.4645486728239529,9,0,0.5625,-0.22158197628486487,2011-11-01,0.9577499280645512,2014-11-01
nonoverlapping,36,5,1.3207020300705279,1.1725762146518246,0.49629233273629375,1.1697903077690035,1.603933019796493,5,0,1.0,0.047293682714487195,2009-11-01,2.6099169254208308,2018-11-01
