start,tag,elapsed_seconds,策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
2009-11-01,2009-11-01,20.3666352070868,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2009-11-01,3141881.0481434613,m3,2009-11-02,2012-10-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.1051837654020999,0.1051837654020999,-0.2697635777643991,0.48013110856859886,0.5,2,0.047293682714487195,0.015547392399590576,0.015565226564348889,0.2521571174371781,0.4283068736004063,2011-07-13~2012-09-26,2011-07-13,2012-09-26,0.036299656526399084,0.05492090819697807,0.9135802469135802,0,2.2839164215105185,2011-08-08,0.4308022886668434,2011-08-08,0.43080228866684345,2011-08-08,0.0,2010-09-06,0,0.7308519477588111,36,3.0,1.0,0.5826912044523642,0.8422081626476178,0.9396109649711738,0.668282036364845,1.5141213503672584,1.6870442341761642,0.491044776119403,0.0,0.19444444444444445,4.928750440066737,82.83333333333333,379,352,6.2211406305736086,000651/000933/600309/600585/601988,0.5405975254493615,1.0,28158.928698000003,0.009386309566000001,-12.75%（同期超额 +14.31%）
2009-12-01,2009-12-01,20.53056293167174,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2009-12-01,3257218.1300480077,m3,2009-12-01,2012-11-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.1158652368922809,0.1158652368922809,-0.2605264537954062,0.492256927579968,0.5,2,0.08573937668266929,0.02781910514241326,0.027838356079613158,0.2561129980704011,0.4205696292432668,2011-07-13~2012-09-26,2011-07-13,2012-09-26,0.06614625310074891,0.10115735488036412,0.9424657534246575,0,2.2834448377536223,2011-08-08,0.4306847362781502,2011-08-08,0.4306847362781502,2011-08-08,0.0,2010-09-06,0,0.7644626452593655,35,2.0,1.0,0.6233125920797233,0.8494267784198516,0.9509107496941973,0.6604369606024684,1.5250592838725494,1.7256080923359607,0.5238805970149254,0.0,0.2,5.049309934958792,80.11428571428571,387,325,6.4499567905100275,000651/000933/600309/600585/000338,0.5931140930481799,0.999999548398005,29043.912910000017,0.00968130430333334,-15.62%（同期超额 +18.41%）
2010-01-01,2010-01-01,20.467177489306778,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-01-01,3863258.680076123,m3,2010-01-04,2012-12-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.17076385277680828,0.13568419906308046,-0.2695687201386401,0.5058574645510732,0.6666666666666666,3,0.2877528933587077,0.08826977837860794,0.0883322702989755,0.2659735138318647,0.428424000588303,2011-07-13~2012-09-26,2011-07-13,2012-09-26,0.20603369152381218,0.31802046677515505,0.9739010989010989,0,2.2841223023455735,2011-08-08,0.4308535936692071,2011-08-08,0.43085359366920706,2011-08-08,0.0,2010-09-06,0,0.8109719637221575,38,3,2,0.6510442105644958,0.8887101877413826,0.9621942213268194,0.7092841806690269,1.5727153719199647,1.701807446549231,0.5593984962406015,0.0,0.2631578947368421,4.682907372173705,84.5,387,322,6.3759544656793885,000651/000933/600585/000338/600309,0.7433922084353112,0.9999992754830203,29400.082039999998,0.009800027346666665,-10.67%（同期超额 +19.50%）
2010-02-01,2010-02-01,20.612493166234344,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-02-01,4403969.066285122,m3,2010-02-01,2013-01-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.049959037676261864,-0.049959037676261864,-0.26956322518180675,0.16964514982928303,0.5,2,0.46798968876170743,0.13661242596725165,0.13711145881577047,0.2754672901461546,0.4288744789982879,2011-07-13~2012-09-26,2011-07-13,2012-09-26,0.31853708405856673,0.47222808163028374,1.0,0,2.283875437036347,2011-08-08,0.43079207433180566,2011-08-08,0.43079207433180566,2011-08-08,0.0,2010-09-06,0,0.840996163080821,37,4.0,2.0,0.6573094191835054,0.8896157041275313,0.9625352344723145,0.8370303105758676,1.5913907022717848,1.7022241383124443,0.6012269938650306,0.0,0.21621621621621623,7.365856180048902,87.8108108108108,390,310,6.386317883582944,000651/000933/600585/000338/600309,0.8896577560325012,0.9999993943105012,30044.115384000008,0.010014705128000003,-5.19%（同期超额 +18.85%）
2010-03-01,2010-03-01,20.894083957653493,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-03-01,4256401.675249821,m3,2010-03-01,2013-02-28,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.06904056882960269,-0.06904056882960269,-0.2694385066129442,0.13135736895373884,0.5,2,0.4188005584166068,0.12376405229650866,0.12421363199331559,0.2842629177857799,0.4489554288066666,2011-07-13~2012-09-26,2011-07-13,2012-09-26,0.2756711342715606,0.4260445997181607,1.0,0,2.232088707792591,2013-02-26,0.4175858712686978,2013-02-26,0.41758587126869773,2013-02-26,0.0,2010-09-06,0,0.8674952115815313,39,4.0,2.0,0.6594819210092494,0.9218450244059766,0.993339218726815,0.8497337271507899,1.5941836847340929,1.7259682129831482,0.6204268292682927,0.0,0.23076923076923078,6.287840586277028,84.17948717948718,408,306,6.62769150201953,000651/000933/600585/000338/600309,0.8825249325642472,0.9999993552574568,31025.140304,0.010341713434666666,-7.01%（同期超额 +19.39%）
2010-04-01,2010-04-01,20.957394269295037,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-04-01,3839291.5603650645,m3,2010-04-01,2013-03-29,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.04933389724014947,-0.04933389724014947,-0.26966858703655294,0.171000792556254,0.5,2,0.2797638534550215,0.08592490400732866,0.08631441993261624,0.3031252963992486,0.42833482948650026,2011-07-13~2012-09-26,2011-07-13,2012-09-26,0.20060218803672314,0.30465459843815984,1.0,0,2.1168700948572305,2013-03-13,0.3858857928229758,2013-03-13,0.38588579282297586,2013-03-13,0.0,2010-09-06,0,0.9189890846671411,37,4.0,2.0,0.6655534740974671,0.9018042890701784,0.9621607352412926,1.0395443890406022,1.6240366817785656,1.8019601103785603,0.6604938271604939,0.0,0.21621621621621623,5.973926057721308,93.16216216216216,384,291,6.103968708087463,000651/000933/600585/600309/000022,0.7749323693240204,0.9999996578544226,29319.66334000001,0.009773221113333336,-9.75%（同期超额 +18.35%）
2010-05-01,2010-05-01,20.98507153475657,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-05-01,3592646.7845352353,m3,2010-05-04,2013-04-26,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.04933389724014947,-0.04933389724014947,-0.26966858703655294,0.171000792556254,0.5,2,0.19754892817841174,0.06238921684731569,0.06263992369535276,0.3123917350187288,0.42833482948650026,2011-07-13~2012-09-26,2011-07-13,2012-09-26,0.1456552504079802,0.2342761931245149,1.0,0,2.0870363832400187,2013-04-26,0.37710716955407575,2013-04-26,0.37710716955407575,2013-04-26,0.0,2010-09-06,0,0.968979200666823,37,4.0,2.0,0.66726274514704,0.9076389130202024,0.9681386153485667,1.0913557239137046,1.6495711407050389,1.822947646340146,0.6696696696696697,0.0,0.21621621621621623,5.479945654618819,96.1891891891892,384,291,6.089959251203595,000651/000933/600585/600309/000338,0.7093250227218503,0.9999902370586262,29174.61510000001,0.009724871700000004,-6.81%（同期超额 +13.05%）
2010-06-01,2010-06-01,20.786958255805075,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-06-01,3746601.4096201933,m3,2010-06-01,2013-05-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.04933389724014947,-0.04933389724014947,-0.26966858703655294,0.171000792556254,0.5,2,0.24886713654006454,0.07694646441955011,0.07755132211903026,0.32336500379275346,0.42833482948650026,2011-07-13~2012-09-26,2011-07-13,2012-09-26,0.1796409236946612,0.2797480371444951,1.0,0,2.0481340784768287,2013-05-14,0.36527592911944845,2013-05-14,0.3652759291194483,2013-05-14,0.0,2010-09-06,0,1.02334223087537,37,4.0,2.0,0.6695847307509699,0.9139479679571413,0.9681386153485667,1.1473299638874734,1.6880238323448722,1.8496046782979556,0.6802325581395349,0.0,0.24324324324324326,5.0909458486764185,99.97297297297297,384,291,6.040437910182243,000651/000933/600585/000338/600309,0.7551822872925488,0.9999908298925521,29275.304140000007,0.009758434713333335,-1.70%（同期超额 +9.40%）
2010-07-01,2010-07-01,20.73170611495152,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-07-01,2865569.120494674,m3,2010-07-01,2013-06-28,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.04933389724014947,-0.04933389724014947,-0.26966858703655294,0.171000792556254,0.5,2,-0.044810293168441984,-0.015203462322716743,-0.015331881504289435,0.3383821142380389,0.46312554536342465,2011-07-13~2013-06-25,2011-07-13,2013-06-25,-0.032827950163678093,0.01555108789128267,1.0,0,1.8858553961261628,2013-06-17,0.3106576449761737,2013-06-17,0.31065764497617365,2013-06-17,0.0,2010-09-06,0,1.0675731576190313,38,4,2,0.6715854596768419,0.9200023882395661,1.1446923997697669,1.1547209188083287,1.7078119778249439,1.969817354570055,0.6879432624113475,0.01702127659574468,0.21052631578947367,3.902276233317397,100.0,393,293,6.381932548308283,000651/000933/600309/000022/601988,0.6290260762371125,1.0,29591.28212000001,0.00986376070666667,-4.50%（同期超额 +2.98%）
2010-08-01,2010-08-01,20.980246688704938,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-08-01,3035630.7290141545,m3,2010-08-02,2013-07-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.04943823508445755,-0.04943823508445755,-0.2695048503393136,0.1706283801703985,0.5,2,0.011876909671384883,0.003949719491602277,0.003981548948876812,0.34668929150335276,0.46319474438559716,2011-07-13~2013-06-25,2011-07-13,2013-06-25,0.008527125014860363,0.07941600493572674,1.0,0,1.8861837767381133,2013-06-17,0.31077765802430707,2013-06-17,0.310777658024307,2013-06-17,0.0,2010-09-06,0,1.1179459911049208,39,4.0,3.0,0.6799254617390624,0.9316970202902194,1.1442444695425267,1.1742266599846918,1.702522356224711,1.9700632284892206,0.7016574585635359,0.04834254143646409,0.20512820512820512,4.362982467749885,105.07692307692308,400,322,6.40393535675652,000651/000933/600309/000022/601988,0.7250879658759227,0.9999994590766383,29755.829504000012,0.009918609834666671,-9.09%（同期超额 +9.48%）
2010-09-01,2010-09-01,20.835327673703432,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-09-01,3081011.9086938556,m3,2010-09-01,2013-08-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.032134480787266106,-0.032134480787266106,-0.21773234931506003,0.1534633877405278,0.5,2,0.02700396956461848,0.008935828147397462,0.009008018818719599,0.34249604615691703,0.45849620031642624,2013-02-08~2013-06-25,2013-02-08,2013-06-25,0.01948942682890392,0.09031579668296646,1.0,0,1.8803777410160598,2013-06-17,0.30864954862869903,2013-06-17,0.3086495486286991,2013-06-17,0.0,2010-09-10,0,1.1180356894771335,43,4.0,3.0,0.6619809236842755,0.9072425595458641,1.104025367734697,1.2588313069738464,1.7044781020258597,1.9763120549923163,0.7472375690607734,0.07734806629834254,0.18604651162790697,5.003290177873456,92.95348837209302,417,253,6.8156537955452725,000651/000933/600309/600660/002024,0.6830129392542217,0.9999992252767234,30950.05446,0.01031668482,-7.09%（同期超额 +7.98%）
2010-10-01,2010-10-01,20.978276427835226,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-10-01,2513714.795747234,m3,2010-10-08,2013-09-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.02159613144381345,-0.02159613144381345,-0.1905749650433064,0.1473827021556795,0.5,2,-0.16209506808425533,-0.05764208310646146,-0.057782731365131346,0.324179912343482,0.4595474800176155,2013-02-08~2013-06-25,2013-02-08,2013-06-25,-0.1254322689447713,-0.13389534539707718,1.0,0,1.8785946563748186,2013-06-17,0.3079933472670205,2013-06-17,0.30799334726702055,2013-06-17,0.0,2011-07-19,0,1.0970212293284174,41,4.0,2.0,0.6785606203882713,0.9519239663473111,1.09088169210289,1.2179150740436895,1.7023664675453314,1.976739759468343,0.744475138121547,0.0856353591160221,0.17073170731707318,3.7602447531419854,86.14634146341463,373,233,5.725938877088807,000651/002024/600309/600660,0.459766112004234,1.0000000000000002,19788.20760999999,0.00659606920333333,-7.56%（同期超额 +1.79%）
2010-11-01,2010-11-01,20.971258495002985,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-11-01,2188026.4934596317,m3,2010-11-01,2013-10-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.10513627128486108,-0.10513627128486108,-0.2368115631928619,0.02653902062313973,0.5,2,-0.2706578355134561,-0.09992407324305652,-0.10051027445149052,0.3219430499077105,0.4885431379579446,2011-07-13~2013-06-25,2011-07-13,2013-06-25,-0.20453480046967382,-0.28212393299058014,1.0,0,1.868702782412594,2013-06-17,0.3043302486435904,2013-06-17,0.3043302486435904,2013-06-17,0.0,2011-07-19,0,1.0335802739156896,47,3.0,1.0,0.7071725874657638,0.9446007622947069,1.0235165228376626,1.3184478462065525,1.7342988503018302,1.9868410478262286,0.7206349206349206,0.01746031746031746,0.10638297872340426,5.118459781472992,63.5531914893617,401,97,6.895559174524088,000651/002024,0.4026037515925725,1.0,19584.753789999984,0.006528251263333328,-11.92%（同期超额 +1.93%）
2010-12-01,2010-12-01,21.020994012709707,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2010-12-01,2311654.7758896463,m3,2010-12-01,2013-11-29,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.10518610484103535,-0.10518610484103535,-0.2369024573424129,0.026530247660342177,0.5,2,-0.22944840803678457,-0.0833429518636647,-0.08387359722944765,0.32679359885552756,0.48873370576709174,2011-07-13~2013-06-25,2011-07-13,2013-06-25,-0.1705283488333464,-0.21750261367926474,1.0,0,1.8687468196661066,2013-06-17,0.30434664218865454,2013-06-17,0.3043466421886545,2013-06-17,0.0,2011-07-19,0,1.0833901117222047,46,3,2,0.7113739994383875,0.9475771711344521,1.0236882274247965,1.3462825935340614,1.7318479975887036,1.9878316819922985,0.7318952234206472,0.01694915254237288,0.17391304347826086,3.244510728037699,68.6304347826087,401,96,6.979093949180718,000651/002024/000022,0.4187645792826108,1.0,19702.817419999985,0.006567605806666661,-8.05%（同期超额 -0.28%）
2011-01-01,2011-01-01,21.013800931163132,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2011-01-01,2375261.0732750753,m3,2011-01-04,2013-12-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.01928221050157486,-0.06876065296771668,-0.21359092673876778,0.0265911783371926,0.3333333333333333,3,-0.2082463089083082,-0.07513016256239236,-0.0755778943310993,0.3380424518441596,0.4883739007382095,2011-07-13~2013-06-25,2011-07-13,2013-06-25,-0.1538373824826186,-0.1727191906539859,1.0,0,1.8698949153058126,2013-06-17,0.30477376596994965,2013-06-17,0.30477376596994965,2013-06-17,-2.2737367544323206e-13,2013-11-26,0,1.1253843949250333,50,4,2,0.7221812361446022,0.9480368824071569,1.0230354962858383,1.369659053543586,1.7299568502698661,1.9839423732780173,0.7753510140405616,0.015600624024960999,0.16,3.7861495910524834,66.36,399,89,6.797825062245188,000651/002024/600309/000022,0.4888850532391399,1.0,19495.40308,0.006498467693333333,-9.97%（同期超额 +2.46%）
2011-02-01,2011-02-01,21.014117774087936,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2011-02-01,1956477.762752711,m3,2011-02-01,2014-01-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.0036544839178088706,0.0036544839178088706,-0.01928221050157486,0.0265911783371926,0.5,2,-0.3478407457490963,-0.13300039748536352,-0.13382336462568345,0.3474893995117361,0.4883739007382095,2011-07-13~2013-06-25,2011-07-13,2013-06-25,-0.2723331391876687,-0.34658496208289097,1.0,0,1.8698949153058126,2013-06-17,0.30477376596994965,2013-06-17,0.30477376596994965,2013-06-17,-2.2737367544323206e-13,2013-11-26,0,1.172978442117427,51,4.0,2.0,0.7269683817096869,0.961026387175974,1.0230354962858383,1.3765548610096012,1.7260838729369141,1.9839423732780173,0.7824773413897281,0.02416918429003021,0.11764705882352941,3.6540252726181066,67.74509803921569,403,91,6.928741489591102,000651/002024/000022,0.3563264507362772,1.0,19302.97829999999,0.006434326099999997,-10.57%（同期超额 -2.73%）
2011-03-01,2011-03-01,21.053389254026115,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2011-03-01,1899787.2937975253,m3,2011-03-01,2014-02-28,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.022424194612900683,0.022424194612900683,-0.017098592196540974,0.06194698142234234,0.5,2,-0.3667375687341582,-0.14135046156501785,-0.14215985422906696,0.3698288177422836,0.4922787901336576,2011-07-13~2013-06-25,2011-07-13,2013-06-25,-0.2871349820426756,-0.3304099827610638,1.0,0,1.8701165536912898,2013-06-17,0.304856161272931,2013-06-17,0.304856161272931,2013-06-17,0.0,2011-07-14,0,1.3374356534109695,45,4.0,2.0,0.7278803131517639,0.9761903806272283,1.0324361822207186,1.4137772878405168,1.7140229989248337,1.983341046666754,0.8787878787878788,0.04269972451790634,0.13333333333333333,2.9788863666895953,85.15555555555555,383,119,5.717519131080554,000651/002024/601988,0.32533385996582287,1.0,16313.6306,0.005437876866666667,-12.53%（同期超额 -1.61%）
2011-04-01,2011-04-01,20.906447602901608,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2011-04-01,1905915.7443430612,m3,2011-04-01,2014-03-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.020101698171622384,-0.020101698171622384,-0.02626883831202842,-0.013934558031216349,0.0,2,-0.36469475188564626,-0.14042752573462458,-0.14159270152999137,0.3563364544312094,0.4927162808299399,2011-07-13~2013-06-25,2011-07-13,2013-06-25,-0.2850068714962818,-0.35540920879496807,1.0,0,1.8682499022541035,2013-06-17,0.3041616121957194,2013-06-17,0.30416161219571947,2013-06-17,0.0,2011-07-19,0,1.2140295266717143,52,4.0,2.0,0.7443642832522255,0.9729150290853911,1.0186583426480869,1.470075670099698,1.7303493449101255,1.9849830511947064,0.8265625,0.028125,0.09615384615384616,4.465635034761957,68.9423076923077,422,75,7.528531767071335,000651/002024/600660/000022,0.3720971980520659,1.0,20237.27392,0.006745757973333333,-13.13%（同期超额 -0.92%）
2011-05-01,2011-05-01,21.030970868188888,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2011-05-01,2167272.0554816453,m3,2011-05-03,2014-04-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.019853483719418585,-0.019853483719418585,-0.027971250063224207,-0.011735717375612964,0.0,2,-0.2775759815061183,-0.1029589887910145,-0.10338292987583653,0.36049720296842197,0.471089844941737,2013-02-08~2013-06-25,2013-02-08,2013-06-25,-0.21855488904403822,-0.22643264524955328,1.0,0,1.8697546736341173,2013-06-17,0.30472162025765825,2013-06-17,0.30472162025765825,2013-06-17,0.0,2011-07-19,0,1.2083057012353442,53,4.0,3.0,0.7716096945617732,0.9763812333687361,1.0253170347019784,1.5422303348117206,1.7510125844141526,1.9848130852098715,0.8686868686868687,0.037037037037037035,0.18867924528301888,2.6627720522424223,68.13207547169812,420,65,7.844556400178635,000651/002024/600660/002304/000858,0.5032780076949327,0.9998980050243516,21585.64212800003,0.007195214042666676,-12.43%（同期超额 +2.13%）
2011-06-01,2011-06-01,21.077817184850574,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2011-06-01,2240750.2201785943,m3,2011-06-01,2014-05-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.02115054493526841,-0.02115054493526841,-0.028274220433619934,-0.014026869436916889,0.0,2,-0.25308325994046854,-0.09282760777116694,-0.09341550903092888,0.36201428732621566,0.47143231203797764,2013-02-08~2013-06-25,2013-02-08,2013-06-25,-0.19690548441594502,-0.1939977205263804,1.0,0,1.8670596319138955,2013-06-17,0.30371800783492425,2013-06-17,0.3037180078349243,2013-06-17,0.0,2011-07-19,0,1.2522753818219363,58,4.0,3.0,0.7761918738109856,0.9800503145929393,1.0221539590844553,1.5382377500408366,1.7412567250331543,1.9884290371911253,0.8903654485049833,0.03488372093023256,0.15517241379310345,3.5936517843914224,65.22413793103448,435,70,7.8652305648735075,000651/600660/002024/002304/601988,0.5462896125001135,1.0,21869.507699999984,0.007289835899999994,-10.48%（同期超额 +1.20%）
2011-07-01,2011-07-01,21.05933488998562,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2011-07-01,2247652.359622229,m3,2011-07-01,2014-06-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,-0.018986175906019365,-0.018986175906019365,-0.02760831718961776,-0.01036403462242097,0.0,2,-0.2507825467925904,-0.0918156782664944,-0.0925993881307432,0.36421345180901554,0.4714981101068728,2013-02-08~2013-06-25,2013-02-08,2013-06-25,-0.19473180549055194,-0.188593062213012,1.0,0,1.867930416175683,2013-06-17,0.3040425977635923,2013-06-17,0.3040425977635923,2013-06-17,-1.1368683772161603e-13,2013-11-26,0,1.2951063895150576,63,4,3.0,0.7717787762919626,0.97568131500881,1.025281855464711,1.5398540821295232,1.750272082271046,1.9876472133291914,0.8966074313408724,0.03877221324717286,0.23809523809523808,2.155374861964539,63.857142857142854,480,76,8.33920960010064,000651/600660/002024/000333/601857,0.561217673905869,0.9998779977438538,23133.49529999999,0.007711165099999997,-10.80%（同期超额 +1.62%）
