signal,H,N,days,dw_mean,dw_excess,mean,median,win,p_ge_2,p_ge_5,mean_excess,excess_win,mkt_mean,mfe_ge_2,mfe_ge_3,mfe_ge_5,mfe_ge_10,mfe_mean
any,3,3997139,4399,0.001624695840291679,0.0,0.0014281211188063025,0.0,0.4905393582760069,0.29859031672403685,0.12758625606965382,7.563278475730684e-11,0.43983959527051725,0.0014281210023909807,0.5772523797646266,0.4423463882541988,0.2605320955813646,0.07712266198398404,0.03775177150964737
any,5,3997139,4399,0.0028871060349047184,0.0,0.002590607851743698,0.0,0.49447817551503714,0.34305787214305034,0.18054713633926667,5.415975445899335e-10,0.4365695063394093,0.002590607386082411,0.6650181542348165,0.5468031009179316,0.3657716181498817,0.1374227916517289,0.05081840232014656
any,10,3997139,4399,0.005996795371174812,0.0,0.0054113962687551975,0.0,0.496891151396036,0.38907703735096527,0.25374148859972095,1.3217843486401648e-10,0.4320059922859826,0.0054113962687551975,0.759827716774423,0.6692489302973952,0.5132696160929104,0.2572384898298508,0.07584654539823532
any,20,3997139,4399,0.012282750569283962,0.0,0.011251668445765972,-0.0004094243049621582,0.494372850181092,0.4214817147965082,0.32108365508429904,9.395644262610858e-10,0.4268483032488988,0.011251667514443398,0.8253065505102525,0.7589255715150262,0.6385006876168179,0.4059400986555634,0.11411041021347046
any,60,3997139,4399,0.03827103227376938,0.0,0.03435089439153671,-0.006116211414337158,0.48410475592667657,0.44083130459060843,0.3801761710063123,-3.893776134855642e-10,0.412526309442829,0.03435089439153671,0.8931130491083747,0.8549645133681866,0.78189224843069,0.6191213265287997,0.2235170155763626
"vol_up(r=0.05,k=2)",3,65544,4366,-0.004921560641378164,-0.006542034447193146,-0.0030089011415839195,-0.00747951865196228,0.431740510191627,0.2930703039179788,0.1595874527035274,-0.0052597434259951115,0.38783107530818994,0.002250842284411192,0.6569174905407055,0.5461369461735628,0.36920236787501526,0.13860917856706945,0.04952584579586983
"vol_up(r=0.05,k=2)",5,65544,4366,-0.007095730863511562,-0.010057470761239529,-0.00399505440145731,-0.009155064821243286,0.4355242279995118,0.3228060539484926,0.19394605150738436,-0.007935608737170696,0.37896680092762114,0.0039405543357133865,0.7178689124862687,0.6228640302697425,0.45998108141096056,0.2062431343830099,0.06422866135835648
"vol_up(r=0.05,k=2)",10,65544,4366,-0.006423398852348328,-0.012611139565706253,-0.0001430730480933562,-0.009877681732177734,0.44981996826559256,0.36589161479311605,0.2597949469058953,-0.009874270297586918,0.37535090931282805,0.00973119679838419,0.7889661906505554,0.7177621139997559,0.585057366044184,0.33403515195898936,0.09265942871570587
"vol_up(r=0.05,k=2)",20,65544,4366,-0.00468748202547431,-0.0172618068754673,0.005525442771613598,-0.013614177703857422,0.454274990845844,0.39619187110948373,0.31603197851824727,-0.013599581085145473,0.3683632369095569,0.01912502385675907,0.8404735750030514,0.787272671792994,0.685966678872208,0.4715000610277066,0.13535237312316895
"vol_up(r=0.05,k=2)",60,65544,4366,0.013234305195510387,-0.025230873376131058,0.02537790685892105,-0.03173014521598816,0.43886549493470034,0.4051934578298548,0.3578054436714268,-0.02033722586929798,0.3542200659099231,0.04571513086557388,0.8941474429390943,0.8589954839497131,0.7943213719028439,0.6469089466617844,0.25216734409332275
"oversold_ma(ma=20,dev=-0.1)",3,222741,3772,0.0004426425730343908,-0.0006187192047946155,0.0037503265775740147,0.005917191505432129,0.5399410077174835,0.3934884013271019,0.2098850234128427,0.0018727380083873868,0.469195163889899,0.0018775885691866279,0.7020306095420241,0.581940459996139,0.3881593420160635,0.1358214248836092,0.05078615993261337
