signal,H,N,days,dw_mean,dw_excess,mean,median,win,p_ge_2,p_ge_5,mean_excess,excess_win,mkt_mean,mfe_ge_2,mfe_ge_3,mfe_ge_5,mfe_ge_10,mfe_mean
dry_pullback_vol_up(ma=60),3,8149,2421,-0.0026404873933643103,-0.003882953431457281,-0.0010121423983946443,-0.003908812999725342,0.45465701313044543,0.28187507669652717,0.12516873235979875,-0.00249828165397048,0.4113388145784759,0.0014861392555758357,0.6119769296846239,0.47490489630629523,0.28751994109706713,0.08332310712970917,0.03983060270547867
dry_pullback_vol_up(ma=60),5,8149,2421,-0.0036447416059672832,-0.005826618056744337,-0.0015358668752014637,-0.005144059658050537,0.4525708675911155,0.3113265431341269,0.1614922076328384,-0.003640904324129224,0.4098662412565959,0.00210503744892776,0.6851147380046632,0.5668180144803043,0.38250092035832617,0.1407534666830286,0.052330709993839264
dry_pullback_vol_up(ma=60),10,8149,2421,-0.0012916882988065481,-0.006724861450493336,0.000741654250305146,-0.008754253387451172,0.4485212909559455,0.35206773837280647,0.2383114492575776,-0.002947133034467697,0.4070438090563259,0.003688787342980504,0.7665971284820223,0.6816787335869432,0.5301263958767947,0.26506319793839733,0.07919708639383316
dry_pullback_vol_up(ma=60),20,8149,2421,0.0015688956482335925,-0.00922432728111744,0.0027003528084605932,-0.015006780624389648,0.44741686096453553,0.3860596392195361,0.29574180881089707,-0.004388800822198391,0.400662657994846,0.007089153863489628,0.8279543502270217,0.7634065529512823,0.6470732605227635,0.40581666462142596,0.11917024850845337
dry_pullback_vol_up(ma=60),60,8149,2421,0.019914021715521812,-0.015103570185601711,0.029189271852374077,-0.01964747905731201,0.4596883053135354,0.4199288256227758,0.3617621794085164,-0.008403297513723373,0.3831144925757762,0.0375925675034523,0.895570008590011,0.8548288133513314,0.7798502883789422,0.6063320652840839,0.22341126203536987
dry_pullback_vol_up(ma=20),3,5573,2126,-0.0007268961053341627,-0.0024603342171758413,0.0008139499695971608,-0.003410041332244873,0.4581015610981518,0.2917638614749686,0.13637179257132603,-0.001896724570542574,0.417190023326754,0.002710674423724413,0.61385250314014,0.4859142293199354,0.29409653687421494,0.08917997487888031,0.04087664559483528
dry_pullback_vol_up(ma=20),5,5573,2126,-0.001375616411678493,-0.004011455457657576,0.0003049660590477288,-0.004464328289031982,0.45612775883725104,0.31634667145164186,0.1727974161134039,-0.0038247378543019295,0.4107303068365333,0.004129704087972641,0.6831150188408398,0.5743764579221246,0.3909922842275256,0.15449488605777859,0.05355054885149002
dry_pullback_vol_up(ma=20),10,5573,2126,-0.0006258958601392806,-0.00462650042027235,0.0012807558523491025,-0.00566709041595459,0.4652790238650637,0.36730665709671634,0.24546922662838686,-0.004376715049147606,0.41844607931096356,0.0056574707850813866,0.7633231652610802,0.6840122016867037,0.5323883007356899,0.2718464022967881,0.07822879403829575
dry_pullback_vol_up(ma=20),20,5573,2126,0.0005762379732914269,-0.008811511099338531,0.007891339249908924,-0.007501423358917236,0.46994437466355643,0.4085770680064597,0.3199354028350978,-0.004431953653693199,0.41108917997487887,0.012323292903602123,0.823793289072313,0.7633231652610802,0.6459716490220707,0.41952269872600034,0.1161850094795227
dry_pullback_vol_up(ma=20),60,5573,2126,0.022349553182721138,-0.010215743444859982,0.04072168096899986,-0.014267206192016602,0.46904719181769244,0.43298044141396014,0.37879059752377536,-0.0038424888625741005,0.403014534362103,0.04456416890025139,0.8962856630181231,0.8587834200610084,0.7814462587475327,0.6239009510138166,0.22881385684013367
any,3,3997139,4399,0.001624695840291679,0.0,0.0014281211188063025,0.0,0.4905393582760069,0.29859031672403685,0.12758625606965382,7.563278475730684e-11,0.43983959527051725,0.0014281210023909807,0.5772523797646266,0.4423463882541988,0.2605320955813646,0.07712266198398404,0.03775177150964737
any,5,3997139,4399,0.0028871060349047184,0.0,0.002590607851743698,0.0,0.49447817551503714,0.34305787214305034,0.18054713633926667,5.415975445899335e-10,0.4365695063394093,0.002590607386082411,0.6650181542348165,0.5468031009179316,0.3657716181498817,0.1374227916517289,0.05081840232014656
any,10,3997139,4399,0.005996795371174812,0.0,0.0054113962687551975,0.0,0.496891151396036,0.38907703735096527,0.25374148859972095,1.3217843486401648e-10,0.4320059922859826,0.0054113962687551975,0.759827716774423,0.6692489302973952,0.5132696160929104,0.2572384898298508,0.07584654539823532
any,20,3997139,4399,0.012282750569283962,0.0,0.011251668445765972,-0.0004094243049621582,0.494372850181092,0.4214817147965082,0.32108365508429904,9.395644262610858e-10,0.4268483032488988,0.011251667514443398,0.8253065505102525,0.7589255715150262,0.6385006876168179,0.4059400986555634,0.11411041021347046
any,60,3997139,4399,0.03827103227376938,0.0,0.03435089439153671,-0.006116211414337158,0.48410475592667657,0.44083130459060843,0.3801761710063123,-3.893776134855642e-10,0.412526309442829,0.03435089439153671,0.8931130491083747,0.8549645133681866,0.78189224843069,0.6191213265287997,0.2235170155763626
