signal,H,N,days,dw_mean,dw_excess,mean,median,win,p_ge_2,p_ge_5,mean_excess,excess_win,mkt_mean,mfe_ge_2,mfe_ge_3,mfe_ge_5,mfe_ge_10,mfe_mean
dry_pullback_vol_up(ma=60),3,1891,988,0.00012927185161970556,-0.0017108089523389935,0.001543503487482667,-0.002341926097869873,0.4632469592808038,0.2596509783183501,0.09941829719725014,-0.00013228546595200896,0.45425700687466947,0.0016757890116423368,0.5721840296139609,0.40772078265468004,0.22633527234267584,0.05552617662612375,0.034048885107040405
dry_pullback_vol_up(ma=60),5,1891,988,-0.0019472615094855428,-0.0043497588485479355,0.0009255557670257986,-0.004262208938598633,0.4531993654151243,0.3051295610787943,0.14013749338974088,-0.0013926485553383827,0.4383923849814913,0.002318204380571842,0.6451612903225806,0.5029085140137494,0.32310946589106293,0.09941829719725014,0.044890742748975754
dry_pullback_vol_up(ma=60),10,1891,988,-0.003396162297576666,-0.0070757074281573296,0.0004641891282517463,-0.006487369537353516,0.46060285563194076,0.34108937070333156,0.19725013220518245,-0.0032214855309575796,0.43733474352194607,0.0036856746301054955,0.7303014278159704,0.6113167636171338,0.45425700687466947,0.2094130089899524,0.06483833491802216
dry_pullback_vol_up(ma=60),20,1891,988,0.006354006472975016,-0.0029872143641114235,0.007355785463005304,-0.007073044776916504,0.4706504494976203,0.3987308302485457,0.298783712321523,-0.0016111719887703657,0.4315177154944474,0.008966957218945026,0.7969328397673189,0.706504494976203,0.5774722369116869,0.33844526705446853,0.09871873259544373
dry_pullback_vol_up(ma=60),60,1891,988,0.03112833946943283,-0.004401444457471371,0.03740154579281807,-0.0033585429191589355,0.4859862506610259,0.43680592279217345,0.370174510840825,-0.0013868798268958926,0.4188260179799048,0.03878842666745186,0.8857747223691169,0.8360655737704918,0.7445795875198308,0.5658381808566896,0.19656889140605927
dry_pullback_vol_up(ma=20),3,1662,972,-0.0005965303862467408,-0.001900192815810442,-6.91446548444219e-05,-0.0022600293159484863,0.46329723225030084,0.2695547533092659,0.10288808664259928,-0.001462962944060564,0.4416365824308063,0.0013938182964920998,0.5716004813477737,0.43742478941034896,0.24187725631768953,0.049338146811071,0.033797211945056915
dry_pullback_vol_up(ma=20),5,1662,972,-0.001863392535597086,-0.0038764365017414093,-0.0014822169905528426,-0.004257678985595703,0.4536702767749699,0.28640192539109505,0.1371841155234657,-0.0030096557457000017,0.44103489771359805,0.001527438755147159,0.634777376654633,0.5138387484957883,0.32611311672683513,0.0950661853188929,0.043376073241233826
dry_pullback_vol_up(ma=20),10,1662,972,-0.0012954219710081816,-0.004836543463170528,-0.002326388144865632,-0.009035348892211914,0.44584837545126355,0.34115523465703973,0.2075812274368231,-0.0033319282811135054,0.42117930204572807,0.0010055401362478733,0.7178098676293622,0.6173285198555957,0.4500601684717208,0.18953068592057762,0.06075277552008629
dry_pullback_vol_up(ma=20),20,1662,972,0.0073127709329128265,-0.004487405996769667,0.004493981134146452,-0.007505685091018677,0.4645006016847172,0.3941034897713598,0.2882069795427196,-0.0039045356679707766,0.43922984356197353,0.008398517034947872,0.7864019253910951,0.7111913357400722,0.5794223826714802,0.33273164861612514,0.09266359359025955
dry_pullback_vol_up(ma=20),60,1662,972,0.030557848513126373,-0.00841278675943613,0.037847958505153656,-0.005083858966827393,0.4825511432009627,0.44584837545126355,0.3832731648616125,-0.0018949066288769245,0.42358604091456076,0.03974286466836929,0.8724428399518652,0.8321299638989169,0.7490974729241877,0.5776173285198556,0.1902024894952774
any,3,1279202,4398,0.0009007778135128319,0.0,0.0009051829692907631,-0.0006006956100463867,0.48221312974807734,0.27207821751373124,0.10872168742700528,-8.293941922143944e-11,0.4560890305049554,0.000905183027498424,0.5328439136274021,0.39476173426870814,0.22078608382413412,0.05769221749184257,0.033131908625364304
any,5,1279202,4398,0.0015938790747895837,0.0,0.0016007779631763697,-0.0006288886070251465,0.486452491475154,0.3169155457855757,0.1562388113839722,1.5096837668870933e-10,0.4541495401039085,0.0016007778467610478,0.6233042162223011,0.4967049770091041,0.3157038528707741,0.10670245981479079,0.04413966089487076
any,10,1279202,4398,0.003287503495812416,0.0,0.003321350086480379,-0.0006344914436340332,0.4904073008015935,0.3662150309333475,0.22386065687827256,-7.678885305395511e-11,0.45034247913933845,0.003321350086480379,0.7252451137506039,0.6227671626529665,0.4559186117595188,0.2081758783991895,0.06498384475708008
any,20,1279202,4398,0.006954003591090441,0.0,0.007006538566201925,-0.001594841480255127,0.48994529401924014,0.40332879404503746,0.2923572664833232,-6.858810047694064e-11,0.4455723177418422,0.007006538566201925,0.7998212948385008,0.7222158814635999,0.5859371702045494,0.3434860170637632,0.09641287475824356
any,60,1279202,4398,0.02343585155904293,0.0,0.023565623909235,-0.004464268684387207,0.4866979570075719,0.43622352060112474,0.36685683730951013,4.771346165388657e-11,0.4340166760214571,0.023565623909235,0.8759374985342424,0.8298767512871306,0.7435917079554285,0.5596293626807963,0.18484489619731903
