signal,year,N,mean20,win20,excess20,excess_win20,days_with_signal
"vol_up(r=0.05,k=2)",2012,6266,0.00602790666744113,0.4762208745611235,-0.015034422278404236,0.3648260453239706,242
"vol_up(r=0.05,k=2)",2013,9346,0.00202182843349874,0.439760325272844,-0.01356314867734909,0.3588701048576931,238
"vol_up(r=0.05,k=2)",2014,8819,0.021585803478956223,0.512189590656537,-0.009159392677247524,0.3838303662546774,245
"vol_up(r=0.05,k=2)",2015,8281,0.061282988637685776,0.6459364811013163,-0.018739987164735794,0.37229803163869096,242
"vol_up(r=0.05,k=2)",2016,7473,-0.01299078669399023,0.4134885588117222,-0.025105740875005722,0.3342700388063696,242
"vol_up(r=0.05,k=2)",2017,6541,-0.02848721295595169,0.3514753095856903,-0.021451296284794807,0.3436783366457728,244
"vol_up(r=0.05,k=2)",2018,9368,-0.04194827377796173,0.31778394534585824,-0.021510867401957512,0.35066182749786506,243
"vol_up(r=0.05,k=2)",2019,13865,0.01004787813872099,0.47969707897583846,-0.021899910643696785,0.33364587089794445,244
"vol_up(r=0.05,k=2)",2020,16256,-0.0030052061192691326,0.4026820866141732,-0.015481787733733654,0.3576525590551181,243
"vol_up(r=0.05,k=2)",2021,18055,0.014055770821869373,0.4573802270839103,-0.007088575977832079,0.38521185267238994,243
"vol_up(r=0.05,k=2)",2022,17981,-0.01693141832947731,0.39931038318224793,-0.019342968240380287,0.36160391524386853,242
"vol_up(r=0.05,k=2)",2023,17401,-0.019977807998657227,0.3742888339750589,-0.017587410286068916,0.35946209987931727,242
"vol_up(r=0.05,k=2)",2024,25995,0.013468686491250992,0.4400461627236007,-0.017912058159708977,0.3465666474321985,242
"vol_up(r=0.05,k=2)",2025,22280,0.022093404084444046,0.4781867145421903,-0.013784118928015232,0.35170556552962295,243
"vol_up(r=0.05,k=2)",2026,12786,-0.019445884972810745,0.3784608165180666,-0.007960999384522438,0.38057250117315816,143
"vol_up(r=0.03,k=1.5)",2005,13508,-9.779609172255732e-06,0.48734083506070475,-0.004390695132315159,0.4284868226236304,242
"vol_up(r=0.03,k=1.5)",2006,13212,0.06581845879554749,0.610127157129882,-0.002998950658366084,0.40750832576445656,241
"vol_up(r=0.03,k=1.5)",2007,15940,0.11782316863536835,0.7493726474278545,-0.008976348675787449,0.4005018820577164,242
"vol_up(r=0.03,k=1.5)",2008,18447,-0.02342090755701065,0.43752371659348405,-0.00981659721583128,0.3945899062178132,246
"vol_up(r=0.03,k=1.5)",2009,19264,0.04313274100422859,0.5819663621262459,-0.009831918403506279,0.385953073089701,244
"vol_up(r=0.03,k=1.5)",2010,14798,0.008538574911653996,0.5031085281794837,-0.0032674476969987154,0.4210704149209353,242
"vol_up(r=0.03,k=1.5)",2011,13461,-0.02810329757630825,0.3705519649357403,-0.009715840220451355,0.3961815615481762,244
"vol_up(r=0.03,k=1.5)",2012,21588,0.020975161343812943,0.5414582175282564,-0.006988386623561382,0.40587363350009265,243
"vol_up(r=0.03,k=1.5)",2013,27215,0.00554457725957036,0.46772000734888847,-0.007957733236253262,0.38056218996876723,238
"vol_up(r=0.03,k=1.5)",2014,25926,0.02764171175658703,0.5457841549024146,-0.0031217781361192465,0.40966597238293606,245
"vol_up(r=0.03,k=1.5)",2015,28807,0.059737443923950195,0.6467178116430035,-0.011315223760902882,0.3950081577394383,244
"vol_up(r=0.03,k=1.5)",2016,24090,3.7949586840113625e-05,0.4682025736820257,-0.014779996126890182,0.3766708177667082,242
"vol_up(r=0.03,k=1.5)",2017,21238,-0.0186505988240242,0.39476410208117524,-0.011614767834544182,0.38897259628966946,244
"vol_up(r=0.03,k=1.5)",2018,29515,-0.030050426721572876,0.3565983398272065,-0.011035269126296043,0.4000338810774183,243
"vol_up(r=0.03,k=1.5)",2019,42066,0.02208712138235569,0.5215138116293444,-0.010775422677397728,0.3671611277516284,244
"vol_up(r=0.03,k=1.5)",2020,46543,0.0035584832075983286,0.43347012440109145,-0.00835784524679184,0.38149668048901014,243
"vol_up(r=0.03,k=1.5)",2021,49323,0.017019977793097496,0.4768971879244977,-0.0035910075530409813,0.40277355392007785,243
"vol_up(r=0.03,k=1.5)",2022,49248,-0.009033960290253162,0.4260071474983756,-0.013048022985458374,0.385680636777128,242
"vol_up(r=0.03,k=1.5)",2023,47182,-0.015179295092821121,0.3957229451909627,-0.013037318363785744,0.37908524437285407,242
"vol_up(r=0.03,k=1.5)",2024,65448,0.027876511216163635,0.48702786945361204,-0.0123750614002347,0.3722650042782056,242
"vol_up(r=0.03,k=1.5)",2025,59317,0.027360353618860245,0.5079488173710741,-0.008206653408706188,0.365392720467994,243
"vol_up(r=0.03,k=1.5)",2026,35525,-0.015368569642305374,0.40185784658691065,-0.0035807727836072445,0.3976354679802956,143
"vol_up_trend(r=0.05,k=2)",2005,808,-0.03947879374027252,0.3155940594059406,-0.01878870651125908,0.3774752475247525,142
"vol_up_trend(r=0.05,k=2)",2006,1449,0.08681336045265198,0.6307798481711525,0.008987467736005783,0.4444444444444444,210
"vol_up_trend(r=0.05,k=2)",2007,2035,0.11696396768093109,0.742014742014742,-0.017493221908807755,0.38476658476658476,196
"vol_up_trend(r=0.05,k=2)",2008,763,-0.08468225598335266,0.26605504587155965,-0.019201619550585747,0.3577981651376147,104
"vol_up_trend(r=0.05,k=2)",2009,2800,0.038542475551366806,0.5407142857142857,-0.01766624115407467,0.3489285714285714,236
"vol_up_trend(r=0.05,k=2)",2010,1657,-0.005645513068884611,0.4230537115268558,-0.006636821664869785,0.39710319855159926,195
"vol_up_trend(r=0.05,k=2)",2011,774,-0.04455075412988663,0.2739018087855297,-0.013027041219174862,0.38372093023255816,172
"vol_up_trend(r=0.05,k=2)",2012,1312,-0.03077234886586666,0.3254573170731707,-0.022674832493066788,0.34984756097560976,200
"vol_up_trend(r=0.05,k=2)",2013,5197,-0.004248365294188261,0.40812006927073313,-0.012310413643717766,0.37098325957283046,237
"vol_up_trend(r=0.05,k=2)",2014,5336,0.024708185344934464,0.5232383808095952,-0.009520557709038258,0.3793103448275862,245
"vol_up_trend(r=0.05,k=2)",2015,4588,0.05586741492152214,0.6166085440278989,-0.021748807281255722,0.36704446381865735,185
"vol_up_trend(r=0.05,k=2)",2016,3133,-0.030316388234496117,0.34663262049154164,-0.02232612669467926,0.34184487711458666,218
"vol_up_trend(r=0.05,k=2)",2017,2798,-0.0344257578253746,0.3259471050750536,-0.018511416390538216,0.3570407433881344,231
"vol_up_trend(r=0.05,k=2)",2018,2320,-0.058468759059906006,0.2711206896551724,-0.02280641347169876,0.3594827586206897,233
"vol_up_trend(r=0.05,k=2)",2019,7416,-0.002828463213518262,0.4534789644012945,-0.025508036836981773,0.328344120819849,243
"vol_up_trend(r=0.05,k=2)",2020,9300,0.00423305481672287,0.40956989247311826,-0.013138105161488056,0.35913978494623655,243
"vol_up_trend(r=0.05,k=2)",2021,9273,0.007926062680780888,0.4244581041734067,-0.010265698656439781,0.37442036018548475,243
"vol_up_trend(r=0.05,k=2)",2022,8579,-0.034292131662368774,0.3459610677235109,-0.026209184899926186,0.34456230329875276,242
"vol_up_trend(r=0.05,k=2)",2023,8814,-0.028939390555024147,0.33412752439301113,-0.021736010909080505,0.33809847969140006,242
"vol_up_trend(r=0.05,k=2)",2024,11681,-0.00798411387950182,0.39688382843934594,-0.021599948406219482,0.32565704991011046,240
"vol_up_trend(r=0.05,k=2)",2025,13122,0.01402216125279665,0.4409388812680994,-0.01750142313539982,0.34095412284712695,243
"vol_up_trend(r=0.05,k=2)",2026,5332,-0.026394087821245193,0.3516504126031508,-0.006119477096945047,0.3801575393848462,142
"bull_align(fast=20,mid=60,slow=120)",2005,3923,-0.005280388984829187,0.46112668875860313,0.015876758843660355,0.5182258475656385,189
"bull_align(fast=20,mid=60,slow=120)",2006,9546,0.13131770491600037,0.7374816677142259,0.02742965705692768,0.5150848522941546,229
"bull_align(fast=20,mid=60,slow=120)",2007,23598,0.18682126700878143,0.8390541571319603,-0.003526736982166767,0.42219679633867274,230
"bull_align(fast=20,mid=60,slow=120)",2008,2707,-0.1540146917104721,0.12855559660140375,-0.013884446583688259,0.39933505725895824,114
"bull_align(fast=20,mid=60,slow=120)",2009,25993,0.05848587304353714,0.654483899511407,-0.0024270820431411266,0.4180356249759551,212
"bull_align(fast=20,mid=60,slow=120)",2010,15307,-0.03186079114675522,0.35839811850787223,0.0010745474137365818,0.4293460508264193,198
"bull_align(fast=20,mid=60,slow=120)",2011,5187,-0.035332661122083664,0.31791016001542316,-0.006539967842400074,0.4156545209176788,184
"bull_align(fast=20,mid=60,slow=120)",2012,6524,0.002825571456924081,0.4811465358675659,-0.013749823905527592,0.4075720416922134,243
"bull_align(fast=20,mid=60,slow=120)",2013,89493,-0.0014113544020801783,0.4417328729621311,0.0015356600051745772,0.4309387326383069,238
"bull_align(fast=20,mid=60,slow=120)",2014,119647,0.041424985975027084,0.6027062943492106,0.004814628511667252,0.439125092981855,245
"bull_align(fast=20,mid=60,slow=120)",2015,88022,0.0407538115978241,0.6147667628547409,-0.012111034244298935,0.3870396037354298,242
"bull_align(fast=20,mid=60,slow=120)",2016,68112,-0.0030423093121498823,0.4442682640357059,-0.0040027000941336155,0.4197204604181348,244
"bull_align(fast=20,mid=60,slow=120)",2017,54523,-0.008763532154262066,0.4263521816481118,0.00839726347476244,0.4819434000330136,244
"bull_align(fast=20,mid=60,slow=120)",2018,25321,-0.043000027537345886,0.3260534734015244,0.0027207087259739637,0.4987164803917697,243
"bull_align(fast=20,mid=60,slow=120)",2019,139205,0.0024320848751813173,0.47550734528213784,-0.00039494509110227227,0.4151646851765382,244
"bull_align(fast=20,mid=60,slow=120)",2020,156595,0.009360094554722309,0.4475877263003289,0.002372810384258628,0.41966218589354704,243
"bull_align(fast=20,mid=60,slow=120)",2021,135760,0.009711678139865398,0.44715674720094284,-0.008691259659826756,0.3955436063641721,243
"bull_align(fast=20,mid=60,slow=120)",2022,101628,-0.04165841266512871,0.31466721769591055,-0.01993369124829769,0.37214153579722126,242
"bull_align(fast=20,mid=60,slow=120)",2023,161345,-0.010138710029423237,0.39465121323871205,-0.002624588320031762,0.4213889491462394,242
"bull_align(fast=20,mid=60,slow=120)",2024,151914,-0.024194449186325073,0.3773779901786537,-0.0060515194199979305,0.4007793883381387,242
"bull_align(fast=20,mid=60,slow=120)",2025,272978,0.021950606256723404,0.4931386412091817,-0.0038906922563910484,0.3744404310970115,243
"bull_align(fast=20,mid=60,slow=120)",2026,103078,-0.017635991796851158,0.38615417450862455,0.005553916096687317,0.41859562661285626,143
ma_pullback(ma=20),2005,4894,-0.018558477982878685,0.39006947282386595,-0.003399711335077882,0.4274621986105435,226
ma_pullback(ma=20),2006,5986,0.066526859998703,0.5957233544938189,0.004939298611134291,0.4291680588038757,237
ma_pullback(ma=20),2007,5837,0.13007451593875885,0.7286277197190337,-0.004671307280659676,0.39780709268459824,227
ma_pullback(ma=20),2008,2254,-0.046113692224025726,0.38065661047027505,-0.013945690356194973,0.38864241348713396,169
ma_pullback(ma=20),2009,9832,0.06435776501893997,0.6577502034174125,-0.004360069055110216,0.40652969894222946,242
ma_pullback(ma=20),2010,9049,-0.004237673245370388,0.4653552878771135,-0.007391851395368576,0.3960658636313405,220
ma_pullback(ma=20),2011,5353,-0.0404869019985199,0.29927143657762,-0.003017525654286146,0.4384457313655894,229
ma_pullback(ma=20),2012,8534,-0.026225803419947624,0.34052027185376144,-0.0048192753456532955,0.433911413170846,240
ma_pullback(ma=20),2013,26097,0.007229635491967201,0.47200827681342683,0.0008014369523152709,0.42227075909108325,238
ma_pullback(ma=20),2014,29547,0.04074813053011894,0.6241581209598267,0.0013674449874088168,0.4286052729549531,245
ma_pullback(ma=20),2015,16575,0.04158225655555725,0.5893212669683258,-0.005724709015339613,0.4000603318250377,230
ma_pullback(ma=20),2016,22861,-0.004753617104142904,0.45085516819036786,-0.0006269681034609675,0.43353309129084466,235
ma_pullback(ma=20),2017,22517,-0.01270324271172285,0.40360616423146956,0.0019037349848076701,0.43922369765066394,244
ma_pullback(ma=20),2018,15632,-0.04218929633498192,0.30040941658137155,-0.006738048512488604,0.4350690890481064,243
ma_pullback(ma=20),2019,29077,-0.00613546883687377,0.4403480414072979,-0.002139656338840723,0.40571585789455583,244
ma_pullback(ma=20),2020,33418,0.014461520127952099,0.46603626787958585,0.0015820706030353904,0.3981387276318152,243
ma_pullback(ma=20),2021,35039,0.009796610102057457,0.46051542566854076,-0.006070894189178944,0.4014098575872599,243
ma_pullback(ma=20),2022,35497,-0.01804717443883419,0.37727131870298897,-0.00803280621767044,0.3985125503563681,242
ma_pullback(ma=20),2023,43020,-0.013700993731617928,0.37863784286378427,-0.0013848745729774237,0.43579730357973034,242
ma_pullback(ma=20),2024,38808,-0.0008095159428194165,0.43769325912183055,-0.00014394171012099832,0.42200061842918984,241
ma_pullback(ma=20),2025,58304,0.023906169459223747,0.536121020856202,-0.0051317764446139336,0.3705577661909989,243
ma_pullback(ma=20),2026,19057,-0.026512039825320244,0.35126200346329434,-0.005686377640813589,0.3890958702838852,143
ma_pullback(ma=60),2005,0,,,,,
ma_pullback(ma=60),2006,0,,,,,
ma_pullback(ma=60),2007,0,,,,,
ma_pullback(ma=60),2008,0,,,,,
ma_pullback(ma=60),2009,0,,,,,
ma_pullback(ma=60),2010,0,,,,,
ma_pullback(ma=60),2011,0,,,,,
ma_pullback(ma=60),2012,0,,,,,
ma_pullback(ma=60),2013,0,,,,,
ma_pullback(ma=60),2014,0,,,,,
ma_pullback(ma=60),2015,0,,,,,
ma_pullback(ma=60),2016,0,,,,,
ma_pullback(ma=60),2017,0,,,,,
ma_pullback(ma=60),2018,0,,,,,
ma_pullback(ma=60),2019,0,,,,,
ma_pullback(ma=60),2020,0,,,,,
ma_pullback(ma=60),2021,0,,,,,
ma_pullback(ma=60),2022,0,,,,,
ma_pullback(ma=60),2023,0,,,,,
ma_pullback(ma=60),2024,0,,,,,
ma_pullback(ma=60),2025,0,,,,,
ma_pullback(ma=60),2026,0,,,,,
"breakout(n=60,k=1.5)",2005,2774,-0.014704229310154915,0.437635183850036,-0.009028065949678421,0.4160057678442682,204
"breakout(n=60,k=1.5)",2006,5712,0.06645919382572174,0.5910364145658263,0.0028851826209574938,0.4331232492997199,238
"breakout(n=60,k=1.5)",2007,8026,0.1440841257572174,0.7752305008721655,-0.003915233537554741,0.42474458011462746,227
"breakout(n=60,k=1.5)",2008,1834,-0.07031705975532532,0.26608505997818976,-0.014882509596645832,0.3816793893129771,135
"breakout(n=60,k=1.5)",2009,10620,0.016549618914723396,0.49453860640301317,-0.01000190805643797,0.39529190207156306,241
"breakout(n=60,k=1.5)",2010,6086,-0.004714636597782373,0.4372329937561617,-0.006144797895103693,0.4107788366743345,215
"breakout(n=60,k=1.5)",2011,2940,-0.03340921923518181,0.32857142857142857,-0.006215283181518316,0.4159863945578231,223
"breakout(n=60,k=1.5)",2012,4160,-0.019095120951533318,0.3872596153846154,-0.014625057578086853,0.3887019230769231,230
"breakout(n=60,k=1.5)",2013,10977,-0.006060793064534664,0.41413865354832835,-0.00743512250483036,0.3945522456044457,238
"breakout(n=60,k=1.5)",2014,14982,0.03543975576758385,0.5762248030970498,-0.0016138952923938632,0.4023494860499266,245
"breakout(n=60,k=1.5)",2015,13932,0.05369207262992859,0.6271174275050244,-0.02052658051252365,0.373097904105656,203
"breakout(n=60,k=1.5)",2016,7365,-0.02061224728822708,0.3714867617107943,-0.016674602404236794,0.36822810590631366,230
"breakout(n=60,k=1.5)",2017,7471,-0.01941724866628647,0.38000267701780216,-0.004917191341519356,0.41948868959978586,240
"breakout(n=60,k=1.5)",2018,4959,-0.057268060743808746,0.2815083686227062,-0.01787237823009491,0.41883444242790885,241
"breakout(n=60,k=1.5)",2019,17079,0.0190587155520916,0.5361555126178348,-0.01832735724747181,0.3485567070671585,243
"breakout(n=60,k=1.5)",2020,17389,0.005562436301261187,0.429064351026511,-0.009746395982801914,0.37817010753924896,243
"breakout(n=60,k=1.5)",2021,16285,0.011226608417928219,0.4385630948725821,-0.005369127728044987,0.3944120356155972,243
"breakout(n=60,k=1.5)",2022,12508,-0.031888049095869064,0.3508954269267669,-0.023081587627530098,0.3725615606012152,242
"breakout(n=60,k=1.5)",2023,15470,-0.0218176431953907,0.34945054945054943,-0.013825553469359875,0.37718164188752423,242
"breakout(n=60,k=1.5)",2024,20040,0.012943821027874947,0.4748003992015968,-0.018746117129921913,0.338622754491018,242
"breakout(n=60,k=1.5)",2025,22050,0.020743807777762413,0.4726530612244898,-0.010784531943500042,0.35369614512471653,243
"breakout(n=60,k=1.5)",2026,10723,-0.017912868410348892,0.3734029655879884,0.002942741848528385,0.4118250489601791,143
"breakout(n=20,k=1.5)",2005,8674,0.01124764233827591,0.541157482130505,-0.0045746248215436935,0.4288678810237491,238
"breakout(n=20,k=1.5)",2006,11657,0.06152644380927086,0.6137085013296731,-0.00028260296676307917,0.41794629836149955,240
"breakout(n=20,k=1.5)",2007,13203,0.1285887211561203,0.7652048776793153,-0.006891718599945307,0.40793758994167995,235
"breakout(n=20,k=1.5)",2008,7704,-0.05259424448013306,0.36838006230529596,-0.013090589083731174,0.37980269989615784,214
"breakout(n=20,k=1.5)",2009,16163,0.03192500025033951,0.5574460186846502,-0.007507045287638903,0.40017323516673886,244
"breakout(n=20,k=1.5)",2010,12256,0.0021933300886303186,0.49404373368146215,-0.003484636079519987,0.4197127937336815,237
"breakout(n=20,k=1.5)",2011,9683,-0.0312800332903862,0.3535061447898379,-0.006286100018769503,0.4156769596199525,242
"breakout(n=20,k=1.5)",2012,14364,0.00794130563735962,0.5013923698134225,-0.010119462385773659,0.3835282651072125,241
"breakout(n=20,k=1.5)",2013,22486,-0.0036118170246481895,0.43974028284265765,-0.0068483310751616955,0.3833941118918438,238
"breakout(n=20,k=1.5)",2014,24840,0.03364508971571922,0.5827294685990339,0.0011094427900388837,0.4247181964573269,245
"breakout(n=20,k=1.5)",2015,23831,0.0721355453133583,0.6830179178381101,-0.01410686131566763,0.38621962989383574,233
"breakout(n=20,k=1.5)",2016,17192,-0.00902205053716898,0.4228711028385295,-0.012159643694758415,0.39233364355514194,237
"breakout(n=20,k=1.5)",2017,17437,-0.011186322197318077,0.411309284854046,-0.003497252007946372,0.41715891495096635,244
"breakout(n=20,k=1.5)",2018,17259,-0.0520811602473259,0.2688452401645518,-0.010746992193162441,0.4239527203198331,243
"breakout(n=20,k=1.5)",2019,34574,0.02914903499186039,0.5598715797998496,-0.012730351649224758,0.35665529010238906,244
"breakout(n=20,k=1.5)",2020,32638,0.0057756612077355385,0.4381395918867578,-0.008018857799470425,0.3791592622096942,243
"breakout(n=20,k=1.5)",2021,33660,0.0178380124270916,0.4769162210338681,-0.0006781437550671399,0.41592394533571003,243
"breakout(n=20,k=1.5)",2022,28978,-0.016400007531046867,0.39391952515701567,-0.015528565272688866,0.38135827179239423,242
"breakout(n=20,k=1.5)",2023,33855,-0.011412685737013817,0.4048441884507458,-0.007357621565461159,0.41122433909319156,242
"breakout(n=20,k=1.5)",2024,37948,0.011782635934650898,0.4640560767365869,-0.017945546656847,0.34331190049541477,242
"breakout(n=20,k=1.5)",2025,43761,0.02461054176092148,0.5019309430771691,-0.006887461990118027,0.36479970750211377,243
"breakout(n=20,k=1.5)",2026,23231,-0.011051616631448269,0.39800266884766045,0.00048060555127449334,0.39903577116783606,143
limit_up(r=0.095),2005,1532,-0.0370124913752079,0.3629242819843342,-0.029436465352773666,0.3453002610966057,226
limit_up(r=0.095),2006,2888,0.03921985626220703,0.5259695290858726,-0.0334755964577198,0.3479916897506925,237
limit_up(r=0.095),2007,6949,0.06220216676592827,0.6056986616779393,-0.022844308987259865,0.36983738667434163,242
limit_up(r=0.095),2008,8293,-0.06461198627948761,0.35367177137344746,-0.014548382721841335,0.38261184131194986,240
limit_up(r=0.095),2009,4932,0.037925370037555695,0.5358880778588808,-0.02146768942475319,0.3410381184103812,244
limit_up(r=0.095),2010,2533,0.003205146873369813,0.45361231741018554,-0.009316462092101574,0.38176075799447295,239
limit_up(r=0.095),2011,1905,-0.032480642199516296,0.3548556430446194,-0.017358951270580292,0.36167979002624673,236
limit_up(r=0.095),2012,3009,-0.011363284662365913,0.41575274177467597,-0.029385944828391075,0.3064140910601529,243
limit_up(r=0.095),2013,4828,-0.002668531611561775,0.4115575807787904,-0.01859535276889801,0.34734879867439933,237
limit_up(r=0.095),2014,4853,0.0023233478423208,0.44014011951370285,-0.025777598842978477,0.33113538017720995,245
limit_up(r=0.095),2015,20193,0.00827057845890522,0.524835338978854,-0.01577923446893692,0.38800574456494824,243
limit_up(r=0.095),2016,5931,-0.018277166411280632,0.39200809307030854,-0.034109849482774734,0.315798347664812,244
limit_up(r=0.095),2017,3221,-0.045705027878284454,0.2974231605091586,-0.038968246430158615,0.29773362309841667,244
limit_up(r=0.095),2018,6226,-0.05370321124792099,0.297141021522647,-0.038956351578235626,0.29328621908127206,243
limit_up(r=0.095),2019,9467,-0.020820438861846924,0.37319108482095703,-0.0403255857527256,0.28203232280553503,244
limit_up(r=0.095),2020,12036,-0.017112448811531067,0.36822864739115985,-0.030163317918777466,0.3300099700897308,243
limit_up(r=0.095),2021,13715,-0.0018794528441503644,0.4075829383886256,-0.021788930520415306,0.35814801312431643,243
limit_up(r=0.095),2022,13554,-0.027769841253757477,0.37568245536373024,-0.03414693474769592,0.3319315331267523,242
limit_up(r=0.095),2023,9101,-0.03470313549041748,0.32194264366553127,-0.03376089781522751,0.2997472805186243,242
limit_up(r=0.095),2024,21442,0.015862327069044113,0.46740042906445295,-0.025234702974557877,0.33924074246805336,242
limit_up(r=0.095),2025,16379,0.008234480395913124,0.4245069906587704,-0.027275726199150085,0.32028817388118935,243
limit_up(r=0.095),2026,13591,-0.028882255777716637,0.3905525715547053,-0.014973260462284088,0.38179677727908173,143
gap_up(g=0.03),2005,1237,-0.029840297996997833,0.39531123686337916,-0.027560601010918617,0.36378334680679064,230
gap_up(g=0.03),2006,1416,0.027497289702296257,0.5021186440677966,-0.03698144853115082,0.3644067796610169,223
gap_up(g=0.03),2007,4383,0.0686514750123024,0.6185261236595939,-0.020690036937594414,0.38786219484371437,241
gap_up(g=0.03),2008,5794,-0.07074060291051865,0.34311356575768037,-0.006588578689843416,0.4168104936140835,234
gap_up(g=0.03),2009,2144,0.04970777407288551,0.5666977611940298,-0.017134470865130424,0.3666044776119403,239
gap_up(g=0.03),2010,1054,0.008980798535048962,0.47058823529411764,-0.0077864439226686954,0.3757115749525617,231
gap_up(g=0.03),2011,907,-0.04616545885801315,0.308710033076075,-0.01388340350240469,0.3814773980154355,221
gap_up(g=0.03),2012,1253,-0.004470418207347393,0.4197924980047885,-0.01659930869936943,0.3559457302474062,234
gap_up(g=0.03),2013,2177,-0.006709224544465542,0.4069820854386771,-0.025640465319156647,0.3394579696830501,237
gap_up(g=0.03),2014,1940,0.01599145494401455,0.47525773195876286,-0.01318537537008524,0.3752577319587629,239
gap_up(g=0.03),2015,9838,0.034538645297288895,0.5673917462898963,-0.004676120355725288,0.42498475299857696,242
gap_up(g=0.03),2016,2351,-0.02118069864809513,0.38068906848149725,-0.029563745483756065,0.3270948532539345,240
gap_up(g=0.03),2017,1415,-0.04216338321566582,0.303886925795053,-0.02780338004231453,0.3335689045936396,236
gap_up(g=0.03),2018,3263,-0.04287237673997879,0.3220962304627643,-0.031816497445106506,0.3199509653692921,243
gap_up(g=0.03),2019,5052,-0.011768565513193607,0.40221694378463974,-0.02936708554625511,0.32026920031670625,243
gap_up(g=0.03),2020,6506,-0.012571975588798523,0.38933292345527204,-0.025284120813012123,0.35229019366738396,243
gap_up(g=0.03),2021,6456,0.016502216458320618,0.4515179677819083,-0.004582079127430916,0.39838909541511774,243
gap_up(g=0.03),2022,6106,-0.024001458659768105,0.391582050442188,-0.027121488004922867,0.3584998362266623,242
gap_up(g=0.03),2023,4171,-0.021432610228657722,0.36801726204747065,-0.02310129441320896,0.3366099256772956,242
gap_up(g=0.03),2024,12082,0.009316323325037956,0.43403410031451745,-0.016898054629564285,0.3553219665618275,242
gap_up(g=0.03),2025,8250,0.02206583134829998,0.47733333333333333,-0.01722690649330616,0.35648484848484846,243
gap_up(g=0.03),2026,7369,0.00532111618667841,0.45474284163387163,0.007609228137880564,0.4358800379970145,143
"golden_cross(fast=20,slow=60)",2005,1327,0.013845215551555157,0.5154483798040693,-0.0019910703413188457,0.4076865109269028,182
"golden_cross(fast=20,slow=60)",2006,1476,0.0858297199010849,0.6876693766937669,0.00891162920743227,0.45934959349593496,171
"golden_cross(fast=20,slow=60)",2007,987,0.10281182825565338,0.713272543059777,0.0059816790744662285,0.4265450861195542,113
