signal,year,N,mean20,win20,excess20,excess_win20,days_with_signal
limit_up_dry_pullback,2005,193,-0.02582160197198391,0.37305699481865284,-0.02762644737958908,0.31088082901554404,107
limit_up_dry_pullback,2006,228,0.07173115760087967,0.5614035087719298,-0.004654574673622847,0.35964912280701755,127
limit_up_dry_pullback,2007,320,0.07689275592565536,0.675,-0.02916259691119194,0.3125,135
limit_up_dry_pullback,2008,341,-0.04605035483837128,0.3724340175953079,-0.014473951421678066,0.3724340175953079,105
limit_up_dry_pullback,2009,267,0.062310364097356796,0.6217228464419475,-0.006507066544145346,0.40823970037453183,133
limit_up_dry_pullback,2010,236,0.013751983642578125,0.5127118644067796,2.6532148694968782e-05,0.4194915254237288,122
limit_up_dry_pullback,2011,156,-0.02839401178061962,0.34615384615384615,-0.010945803485810757,0.391025641025641,91
limit_up_dry_pullback,2012,202,-0.00818699225783348,0.3712871287128713,-0.02168908156454563,0.37623762376237624,112
limit_up_dry_pullback,2013,393,-0.0049972678534686565,0.4071246819338422,-0.020207811146974564,0.33078880407124683,160
limit_up_dry_pullback,2014,328,0.009339319542050362,0.47865853658536583,-0.017885562032461166,0.3231707317073171,157
limit_up_dry_pullback,2015,390,0.057467084378004074,0.6358974358974359,-0.021456219255924225,0.36666666666666664,136
limit_up_dry_pullback,2016,240,-0.008091144263744354,0.4375,-0.019071901217103004,0.32916666666666666,113
limit_up_dry_pullback,2017,157,-0.025162750855088234,0.33121019108280253,-0.021859141066670418,0.3503184713375796,105
limit_up_dry_pullback,2018,210,-0.015878047794103622,0.36666666666666664,0.0029529891908168793,0.4380952380952381,116
limit_up_dry_pullback,2019,251,0.01948363706469536,0.4581673306772908,-0.012880275957286358,0.3386454183266932,131
limit_up_dry_pullback,2020,357,0.005611921660602093,0.4173669467787115,0.0012112779077142477,0.4117647058823529,157
limit_up_dry_pullback,2021,634,0.0042869397439062595,0.45741324921135645,-0.0161618459969759,0.38801261829652994,215
limit_up_dry_pullback,2022,518,-0.005983682349324226,0.44015444015444016,-0.013587229885160923,0.4015444015444015,181
limit_up_dry_pullback,2023,596,-0.012645659036934376,0.37919463087248323,-0.013046669773757458,0.3540268456375839,199
limit_up_dry_pullback,2024,494,0.0017415101174265146,0.43724696356275305,-0.01368587277829647,0.4008097165991903,171
limit_up_dry_pullback,2025,763,0.03829178214073181,0.5150720838794234,0.004587747156620026,0.4089121887287025,206
limit_up_dry_pullback,2026,555,-0.006553915329277515,0.42702702702702705,0.00821265671402216,0.43783783783783786,120
limit_up_dry_pullback(dry=0.5),2005,61,-0.007105528376996517,0.4098360655737705,-0.023966390639543533,0.32786885245901637,47
limit_up_dry_pullback(dry=0.5),2006,73,0.09177783876657486,0.6027397260273972,0.0111701600253582,0.4246575342465753,62
limit_up_dry_pullback(dry=0.5),2007,91,0.07696647197008133,0.6703296703296703,-0.02488926239311695,0.3076923076923077,63
limit_up_dry_pullback(dry=0.5),2008,76,-0.04624438285827637,0.32894736842105265,-0.003850277280434966,0.40789473684210525,40
limit_up_dry_pullback(dry=0.5),2009,36,0.06566295027732849,0.5833333333333334,0.003882245160639286,0.3611111111111111,32
limit_up_dry_pullback(dry=0.5),2010,32,-0.007815958932042122,0.4375,-0.02186126634478569,0.34375,27
limit_up_dry_pullback(dry=0.5),2011,29,-0.04851377382874489,0.3793103448275862,-0.016003545373678207,0.4827586206896552,24
limit_up_dry_pullback(dry=0.5),2012,31,0.00199901289306581,0.41935483870967744,-0.02286498434841633,0.3548387096774194,27
limit_up_dry_pullback(dry=0.5),2013,64,-0.011432630941271782,0.453125,-0.015533802099525928,0.40625,50
limit_up_dry_pullback(dry=0.5),2014,45,0.008743776008486748,0.4888888888888889,-0.01735326647758484,0.3111111111111111,41
limit_up_dry_pullback(dry=0.5),2015,41,0.11185090243816376,0.7073170731707317,-0.0005111552309244871,0.4146341463414634,33
limit_up_dry_pullback(dry=0.5),2016,21,-0.026414627209305763,0.38095238095238093,-0.02222197875380516,0.42857142857142855,18
