signal,universe,hold,k,target,seeds,cagr_median,cagr_p10,cagr_p90,cagr_pos_share,mdd_median,sharpe_median,trades_mean,win_rate_mean,avg_gross_mean,turnover_mean,avg_positions,yearly_median
n_down(n=5),all,20,20,0.0,20,-0.01594067179313624,-0.01904013294797561,-0.01336833775156121,0.0,0.7437031576495348,0.03577412542406566,52512.35,0.4803490360642594,0.005460026812058045,19.297884351189957,200.78177311725455,"{""2005"": -0.19, ""2006"": 0.3106, ""2007"": 0.7553, ""2008"": -0.4909, ""2009"": 0.6339, ""2010"": -0.0037, ""2011"": -0.3235, ""2012"": -0.01, ""2013"": -0.0872, ""2014"": 0.0974, ""2015"": 0.422, ""2016"": -0.1594, ""2017"": -0.1579, ""2018"": -0.3967, ""2019"": 0.089, ""2020"": -0.0766, ""2021"": 0.2104, ""2022"": -0.1332, ""2023"": 0.026, ""2024"": -0.0549, ""2025"": 0.1618, ""2026"": -0.0805}"
n_down(n=5),all,20,20,0.05,20,-0.06765439420528524,-0.06974465946867063,-0.0647577669432979,0.0,0.8186150576963602,-0.2560953927521831,49207.15,0.6605103048912498,-0.0018011958847857004,9.549722131929872,187.949447092469,"{""2005"": -0.1246, ""2006"": 0.0144, ""2007"": 0.1776, ""2008"": -0.322, ""2009"": 0.2033, ""2010"": -0.0631, ""2011"": -0.2693, ""2012"": 0.004, ""2013"": -0.0788, ""2014"": 0.0314, ""2015"": 0.1051, ""2016"": -0.093, ""2017"": -0.1433, ""2018"": -0.3201, ""2019"": -0.0785, ""2020"": -0.0985, ""2021"": 0.0276, ""2022"": -0.0784, ""2023"": 0.0131, ""2024"": -0.1318, ""2025"": 0.0024, ""2026"": -0.0177}"
"oversold_ma(ma=20,dev=-0.1)",all,5,10,0.0,20,-0.06340336387065043,-0.08516466386045096,-0.05076174930452281,0.0,0.9365487375082371,-0.03238519564115171,39126.75,0.49115576243481457,0.0011934366488213339,64.47167337633573,37.31795996186845,"{""2005"": -0.3153, ""2006"": -0.1484, ""2007"": 1.1229, ""2008"": -0.6258, ""2009"": 1.2677, ""2010"": 0.2072, ""2011"": -0.4538, ""2012"": -0.0339, ""2013"": 0.2109, ""2014"": 0.5546, ""2015"": 0.4928, ""2016"": -0.2595, ""2017"": -0.3558, ""2018"": -0.4324, ""2019"": -0.0314, ""2020"": -0.2527, ""2021"": 0.0717, ""2022"": -0.3016, ""2023"": 0.0677, ""2024"": -0.1257, ""2025"": 0.094, ""2026"": -0.1572}"
"oversold_ma(ma=20,dev=-0.1)",all,5,20,0.0,20,-0.06999540422041517,-0.08019919783747284,-0.06037847984722522,0.0,0.9376076841227681,-0.06278409537014629,67288.65,0.49491859578137865,0.001745618007189011,59.20766676013392,64.1704385128694,"{""2005"": -0.3132, ""2006"": -0.1502, ""2007"": 1.1069, ""2008"": -0.6377, ""2009"": 1.2669, ""2010"": 0.2057, ""2011"": -0.4485, ""2012"": -0.0382, ""2013"": 0.2099, ""2014"": 0.545, ""2015"": 0.4952, ""2016"": -0.2688, ""2017"": -0.3537, ""2018"": -0.4236, ""2019"": -0.0289, ""2020"": -0.286, ""2021"": 0.0677, ""2022"": -0.2941, ""2023"": 0.0473, ""2024"": -0.1015, ""2025"": 0.044, ""2026"": -0.1606}"
"oversold_ma(ma=20,dev=-0.1)",all,10,10,0.0,20,-0.07599610827896008,-0.07940679392207736,-0.06096631529933535,0.0,0.9106719489622075,-0.10754297107696119,37742.4,0.4830070679671644,0.0015887041294976683,23.451716845520547,72.02336510962823,"{""2005"": -0.3169, ""2006"": -0.1191, ""2007"": 0.8331, ""2008"": -0.634, ""2009"": 0.9628, ""2010"": 0.0788, ""2011"": -0.4268, ""2012"": -0.012, ""2013"": 0.1821, ""2014"": 0.2242, ""2015"": 0.5225, ""2016"": -0.1932, ""2017"": -0.3021, ""2018"": -0.3624, ""2019"": 0.0468, ""2020"": -0.2072, ""2021"": 0.0405, ""2022"": -0.2786, ""2023"": -0.0226, ""2024"": -0.2166, ""2025"": 0.1112, ""2026"": -0.0902}"
"oversold_ma(ma=20,dev=-0.1)",all,10,20,0.0,20,-0.07792483648867654,-0.08107301653409003,-0.0728492376585565,0.0,0.9023197642372323,-0.13140003776195136,63015.7,0.4919876013351428,0.0033481989593719835,21.67051037808958,120.23205910390845,"{""2005"": -0.3234, ""2006"": -0.1239, ""2007"": 0.8299, ""2008"": -0.6314, ""2009"": 0.9465, ""2010"": 0.0729, ""2011"": -0.4252, ""2012"": -0.0327, ""2013"": 0.1715, ""2014"": 0.2186, ""2015"": 0.531, ""2016"": -0.204, ""2017"": -0.2885, ""2018"": -0.3634, ""2019"": 0.0321, ""2020"": -0.2136, ""2021"": 0.0285, ""2022"": -0.2408, ""2023"": -0.0213, ""2024"": -0.1981, ""2025"": 0.0581, ""2026"": -0.0913}"
"oversold_ma(ma=20,dev=-0.1)",all,60,10,0.0,20,0.03352238765257609,0.030105281335726677,0.03930489662476307,1.0,0.8205197738594397,0.25830112985193576,37278.75,0.4813995890096602,0.025847784590886214,20.052953026272395,428.9997998093422,"{""2005"": -0.1951, ""2006"": 0.2925, ""2007"": 1.2731, ""2008"": -0.5433, ""2009"": 1.2865, ""2010"": 0.1696, ""2011"": -0.3126, ""2012"": 0.1206, ""2013"": 0.2214, ""2014"": 0.3082, ""2015"": 0.8093, ""2016"": -0.0979, ""2017"": -0.2662, ""2018"": -0.3182, ""2019"": 0.0575, ""2020"": -0.1779, ""2021"": 0.1643, ""2022"": -0.1531, ""2023"": -0.0996, ""2024"": -0.1259, ""2025"": 0.1581, ""2026"": -0.105}"
"oversold_ma(ma=20,dev=-0.1)",all,60,20,0.0,20,0.03276926900075172,0.030343773766873538,0.03548187656792985,1.0,0.8045432224590796,0.2551029718839955,62737.6,0.49178388734019435,0.031092272866373345,19.009003105585997,721.4683984747378,"{""2005"": -0.1962, ""2006"": 0.2841, ""2007"": 1.2338, ""2008"": -0.5356, ""2009"": 1.2666, ""2010"": 0.1626, ""2011"": -0.3093, ""2012"": 0.1162, ""2013"": 0.2167, ""2014"": 0.3013, ""2015"": 0.8289, ""2016"": -0.0915, ""2017"": -0.2651, ""2018"": -0.3125, ""2019"": 0.0539, ""2020"": -0.1893, ""2021"": 0.173, ""2022"": -0.1243, ""2023"": -0.0947, ""2024"": -0.1138, ""2025"": 0.1234, ""2026"": -0.1157}"
"oversold_ma(ma=20,dev=-0.2)",all,20,10,0.0,20,-0.11824757196693175,-0.12284576622407045,-0.11483641751345285,0.0,0.9708270895249673,-0.3116035847568284,13899.0,0.5077847302176903,0.016680499199867718,11.99335074643359,53.05804575786463,"{""2005"": -0.1176, ""2006"": 0.1525, ""2007"": 0.1639, ""2008"": -0.3986, ""2009"": 0.3439, ""2010"": 0.0665, ""2011"": -0.2719, ""2012"": 0.0651, ""2013"": 0.4333, ""2014"": 0.1264, ""2015"": 0.3972, ""2016"": -0.0768, ""2017"": -0.1981, ""2018"": -0.4456, ""2019"": -0.2321, ""2020"": -0.3523, ""2021"": 0.1127, ""2022"": -0.2264, ""2023"": -0.2156, ""2024"": -0.4906, ""2025"": -0.2443, ""2026"": -0.2948}"
"oversold_ma(ma=20,dev=-0.2)",all,60,10,0.0,20,-0.055581274418759374,-0.05707636728646852,-0.05264120512378253,0.0,0.9200150923750623,-0.12291253947197706,13242.2,0.487051452032384,0.01494761922455273,7.041011949951387,152.20167778836986,"{""2005"": -0.1414, ""2006"": 0.1335, ""2007"": 0.6705, ""2008"": -0.3948, ""2009"": 0.3639, ""2010"": 0.1336, ""2011"": -0.135, ""2012"": 0.1884, ""2013"": 0.0356, ""2014"": 0.2891, ""2015"": 0.2699, ""2016"": 0.0546, ""2017"": -0.1866, ""2018"": -0.3378, ""2019"": 0.2942, ""2020"": -0.4713, ""2021"": 0.0958, ""2022"": -0.3892, ""2023"": -0.188, ""2024"": -0.1373, ""2025"": -0.2238, ""2026"": -0.2257}"
"oversold_ma(ma=60,dev=-0.3)",all,20,10,0.0,20,-0.08525242074259104,-0.08985495275136508,-0.08109033643096374,0.0,0.9826405127374338,-0.12624097375942372,14598.95,0.5221079811068583,0.020835504499994852,47.12547441104393,55.852020972354616,"{""2005"": 0.0791, ""2006"": 0.0172, ""2007"": 0.39, ""2008"": -0.2945, ""2009"": 0.3572, ""2010"": 0.1617, ""2011"": -0.0994, ""2012"": 0.3434, ""2013"": 0.4359, ""2014"": 0.2567, ""2015"": 0.588, ""2016"": 0.1053, ""2017"": -0.0426, ""2018"": -0.2126, ""2019"": 0.2105, ""2020"": -0.4658, ""2021"": 0.5772, ""2022"": -0.2924, ""2023"": -0.7599, ""2024"": -0.5208, ""2025"": -0.3611, ""2026"": -0.4328}"
"oversold_ma(ma=60,dev=-0.3)",all,60,10,0.0,20,-0.08850417244735559,-0.09248060059029356,-0.08613324731616881,0.0,0.955638894990493,-0.24619233900719514,13305.45,0.4837085642550975,0.006514261754500904,5.95308695740999,152.43425166825546,"{""2005"": -0.1857, ""2006"": 0.1213, ""2007"": 0.3514, ""2008"": -0.3661, ""2009"": 0.3354, ""2010"": 0.222, ""2011"": -0.0692, ""2012"": 0.4171, ""2013"": 0.0543, ""2014"": 0.2501, ""2015"": 0.161, ""2016"": -0.0987, ""2017"": -0.0427, ""2018"": -0.2609, ""2019"": 0.1856, ""2020"": -0.4028, ""2021"": 0.0891, ""2022"": -0.2396, ""2023"": -0.4434, ""2024"": -0.3216, ""2025"": -0.3667, ""2026"": -0.4075}"
