signal,H,N,days,dw_mean,dw_excess,mean,median,win,p_ge_2,p_ge_5,mean_excess,excess_win,mkt_mean,mfe_ge_2,mfe_ge_3,mfe_ge_5,mfe_ge_10,mfe_mean
"breakout(n=120,k=1.5)",3,12887,2728,0.0018569306703284383,0.0003036897396668792,0.0031617283821105957,-0.0032320618629455566,0.46667183983859706,0.309614340032591,0.162256537596027,-0.00020827808475587517,0.44168541941491424,0.0033700065687298775,0.6634593000698378,0.5417862962675565,0.3508962520369365,0.12563048032901372,0.047922879457473755
"breakout(n=120,k=1.5)",5,12887,2728,0.0032210268545895815,0.0007723504095338285,0.005643001291900873,-0.0013821125030517578,0.48428649026150383,0.35190502056335843,0.20625436486381624,0.00015365297440439463,0.4448669201520912,0.0054893484339118,0.7373321952355086,0.6318770854349345,0.451773104679134,0.19779622875766276,0.06320943683385849
"breakout(n=120,k=1.5)",10,12887,2728,0.00799880176782608,0.0032777185551822186,0.010490866377949715,-0.0004106760025024414,0.4932878094203461,0.3944284938309925,0.27011717234422283,0.0017694337293505669,0.4447893225731357,0.008721432648599148,0.8075580041902692,0.7284084736556219,0.5820594397454799,0.32381469698145415,0.09079208970069885
"breakout(n=120,k=1.5)",20,12887,2728,0.011716661043465137,0.0036995369009673595,0.01814890094101429,-0.0008733272552490234,0.4939861876309459,0.42538992783425156,0.3334367967719407,0.003560013836249709,0.44634127415224645,0.014588886871933937,0.853650966089858,0.798401489873516,0.6862729882827656,0.46310235120664234,0.1316399723291397
"breakout(n=120,k=1.5)",60,12887,2728,0.028393805027008057,0.00400984100997448,0.038438234478235245,-0.007784605026245117,0.48071700162954917,0.4392798944672926,0.38232327151392875,0.005524386186152697,0.4328392954139831,0.032913848757743835,0.9004423062000465,0.8648250174594553,0.796383952820672,0.635291378908978,0.23797759413719177
"breakout(n=240,k=1.5)",3,8884,2313,0.0023967204615473747,0.0010050787823274732,0.003786590648815036,-0.003245443105697632,0.46769473210265644,0.3231652408824854,0.17379558757316524,0.00011562174040591344,0.45002251238181,0.0036709688138216734,0.6892165691130122,0.5687753264295362,0.3773075191355245,0.13833858622242234,0.051003217697143555
"breakout(n=240,k=1.5)",5,8884,2313,0.0043173739686608315,0.0019761575385928154,0.0065280417911708355,-0.0009358227252960205,0.4882935614588023,0.3624493471409275,0.22017109410175598,0.0009759535314515233,0.45384961728950923,0.005552088376134634,0.7583295812696983,0.6556731202161189,0.47726249437190454,0.21634398919405673,0.06743685901165009
"breakout(n=240,k=1.5)",10,8884,2313,0.01145150326192379,0.006751019973307848,0.013354086317121983,0.0016453266143798828,0.5058532192705988,0.4089374155785682,0.2861323728050428,0.00374862109310925,0.45936515083295815,0.009605465456843376,0.8264295362449348,0.7497748761819001,0.6092976136875281,0.35085547050877985,0.09762129187583923
"breakout(n=240,k=1.5)",20,8884,2313,0.016689537093043327,0.008581091649830341,0.02229875512421131,0.002568960189819336,0.5065285907248986,0.44214317874831155,0.35479513732552903,0.007088331505656242,0.4627420081044574,0.015210423618555069,0.8692030616839261,0.8184376407023863,0.7121791985592075,0.4969608284556506,0.14258679747581482
"breakout(n=240,k=1.5)",60,8884,2313,0.033380914479494095,0.010834204964339733,0.04002859443426132,-0.007990241050720215,0.48356596127870327,0.44371904547501123,0.38923908149482217,0.011605173349380493,0.4479963980189104,0.02842342108488083,0.9083746060333183,0.8764070238631247,0.8116839261593877,0.6582620441242684,0.2548817992210388
"breakout(n=240,k=0)",3,16890,2802,0.0009047675412148237,-0.00017426007252652198,0.001869316678494215,-0.0033417344093322754,0.46684428656009475,0.31497927767910006,0.16489046773238603,-0.0004421205085236579,0.45364120781527534,0.0023114371579140425,0.6695677915926583,0.5429840142095915,0.354647720544701,0.1280047365304914,0.048472002148628235
