date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2011-07-19,600660,买入,14600,10.230,149358,0.9418,11.043,首次建仓,福耀玻璃
2011-07-20,600660,买入,14400,10.400,149760,0.9264,11.043,定投加仓,福耀玻璃
2011-07-21,600660,买入,14500,10.290,149205,0.9418,11.043,定投加仓,福耀玻璃
2011-07-22,600660,买入,14400,10.360,149184,0.9318,11.043,定投加仓,福耀玻璃
2011-07-25,600660,卖出,57900,9.920,574368,,,跌破建仓日MA60止损,福耀玻璃
2011-11-07,600897,买入,10600,14.010,148506,0.9968,14.126,首次建仓,
2011-11-08,600897,买入,10600,13.920,147552,0.9918,14.126,定投加仓,
2011-11-09,600897,买入,10500,14.070,147735,0.9854,14.126,定投加仓,
2011-11-10,600897,买入,10600,14.030,148718,0.9960,14.126,定投加仓,
2011-11-11,600897,买入,10600,14.020,148612,0.9932,14.126,定投加仓,
2011-11-14,600897,买入,10400,14.230,147992,0.9925,14.126,定投加仓,
2011-11-15,600897,买入,10400,14.240,148096,1.0074,14.126,定投加仓,
2011-11-16,600897,买入,10700,13.800,147660,1.0081,14.126,定投加仓,
2011-11-17,600897,买入,10600,13.840,146704,0.9769,14.126,定投加仓,
2011-11-18,600897,卖出,95000,13.530,1285350,,,跌破建仓日MA60止损,
2012-02-03,600660,买入,16700,8.740,145958,0.7462,11.526,首次建仓,福耀玻璃
2012-02-06,600660,买入,16800,8.680,145824,0.7583,11.526,定投加仓,福耀玻璃
2012-02-07,600660,买入,17100,8.540,146034,0.7531,11.526,定投加仓,福耀玻璃
2012-02-08,600660,买入,16900,8.660,146354,0.7410,11.526,定投加仓,福耀玻璃
2012-02-09,600660,买入,16900,8.620,145678,0.7514,11.526,定投加仓,福耀玻璃
2012-02-10,600660,买入,17000,8.580,145860,0.7479,11.526,定投加仓,福耀玻璃
2012-02-13,600660,买入,16700,8.810,147127,0.7444,11.526,定投加仓,福耀玻璃
2012-02-14,600660,买入,16700,8.750,146125,0.7644,11.526,定投加仓,福耀玻璃
2012-02-15,600660,买入,16700,8.790,146793,0.7592,11.526,定投加仓,福耀玻璃
2012-02-15,600585,买入,8500,17.310,147135,1.0412,16.423,首次建仓,
2012-02-16,600660,买入,16800,8.690,145992,0.7627,11.526,定投加仓,福耀玻璃
2012-02-17,600585,买入,8500,17.050,144925,1.0443,16.423,定投加仓,
2012-02-20,600585,买入,8400,17.210,144564,1.0382,16.423,定投加仓,
2012-02-21,600660,买入,16900,8.630,145847,0.7488,11.526,定投加仓,福耀玻璃
2012-02-22,600660,买入,16800,8.760,147168,0.7488,11.526,定投加仓,福耀玻璃
2012-02-22,600188,买入,5800,25.260,146508,0.9891,25.296,首次建仓,
2012-02-23,600660,买入,1100,8.810,9691,0.7601,11.526,定投加仓,福耀玻璃
2012-02-23,600188,买入,5800,25.420,147436,0.9986,25.296,定投加仓,
2012-02-24,600660,买入,1900,8.910,16929,0.7644,11.526,定投加仓,福耀玻璃
2012-02-24,000022,买入,14300,10.480,149864,0.8282,12.400,首次建仓,
2012-02-24,600188,买入,5700,26.160,149112,1.0049,25.296,定投加仓,
2012-02-24,001872,买入,14300,10.480,149864,1.0421,9.855,首次建仓,
2012-02-27,000022,买入,14300,10.480,149864,0.8452,12.400,定投加仓,
2012-02-27,600188,买入,5700,26.360,150252,1.0341,25.296,定投加仓,
2012-02-28,000022,买入,14200,10.530,149526,0.8452,12.400,定投加仓,
2012-02-28,600897,买入,11400,13.130,149682,0.9387,14.126,首次建仓,
2012-02-28,600188,买入,5700,25.980,148086,1.0421,25.296,定投加仓,
2012-02-29,000022,买入,14300,10.250,146575,0.8492,12.400,定投加仓,
2012-02-29,600897,买入,11200,13.090,146608,0.9295,14.126,定投加仓,
2012-02-29,600188,买入,5700,25.580,145806,1.0270,25.296,定投加仓,
2012-03-01,000022,买入,14300,10.330,147719,0.8266,12.400,定投加仓,
2012-03-01,600897,买入,11100,13.230,146853,0.9267,14.126,定投加仓,
2012-03-01,600188,买入,5700,25.550,145635,1.0112,25.296,定投加仓,
2012-03-01,001872,买入,14300,10.330,147719,1.0401,9.855,定投加仓,
2012-03-02,600660,买入,2600,8.980,23348,0.7644,11.526,定投加仓,福耀玻璃
2012-03-02,000022,买入,14300,10.600,151580,0.8331,12.400,定投加仓,
2012-03-02,600897,买入,3600,13.350,48060,0.9366,14.126,定投加仓,
2012-03-05,000022,买入,900,10.820,9738,0.8548,12.400,定投加仓,
2012-03-09,600660,买入,400,9.110,3644,0.7765,11.526,定投加仓,福耀玻璃
2012-03-09,000022,买入,2000,11.180,22360,0.8984,12.400,定投加仓,
2012-03-15,600585,卖出,25400,16.020,406908,,,跌破建仓日MA60止损,
2012-03-15,000022,买入,13700,10.260,140562,0.8395,12.400,定投加仓,
2012-03-15,600897,买入,5800,13.100,75980,0.9337,14.126,定投加仓,
2012-03-16,000022,买入,3800,10.440,39672,0.8274,12.400,定投加仓,
2012-03-19,000022,买入,2300,10.570,24311,0.8419,12.400,定投加仓,
2012-03-26,000022,卖出,108400,9.900,1073160,,,跌破建仓日MA60止损,
2012-03-26,001872,卖出,28600,9.900,283140,,,跌破建仓日MA60止损,
2012-03-26,600897,买入,10100,13.280,134128,0.9429,14.126,定投加仓,
2012-03-26,600188,买入,5500,24.500,134750,0.9643,25.665,定投加仓,
2012-03-27,600897,买入,10200,13.190,134538,0.9401,14.126,定投加仓,
2012-03-27,600188,买入,5400,24.590,132786,0.9546,25.665,定投加仓,
2012-03-28,600660,卖出,208000,8.090,1682720,,,跌破建仓日MA60止损,福耀玻璃
2012-03-28,600188,卖出,51000,23.210,1183710,,,跌破建仓日MA60止损,
2012-03-28,600897,买入,9900,12.930,128007,0.9337,14.126,定投加仓,
2012-03-29,600897,买入,9900,12.740,126126,0.9153,14.126,定投加仓,
2012-03-30,600897,卖出,83200,12.680,1054976,,,跌破建仓日MA60止损,
2012-04-24,600897,买入,9200,13.710,126132,1.0419,12.967,首次建仓,
2012-05-02,600897,买入,9200,13.740,126408,1.0427,12.967,定投加仓,
2012-05-03,600585,买入,7300,17.260,125998,0.5449,32.483,首次建仓,
2012-05-04,600585,买入,7300,17.150,125195,0.5314,32.483,定投加仓,
2012-05-07,600585,卖出,14600,16.940,247324,,,跌破建仓日MA60止损,
2012-05-10,600309,买入,8500,14.790,125715,1.0171,14.581,首次建仓,万华化学
2012-05-11,600309,买入,8600,14.550,125130,1.0143,14.581,定投加仓,万华化学
2012-05-14,600309,买入,8800,14.200,124960,0.9979,14.581,定投加仓,万华化学
2012-05-15,600309,买入,8800,14.290,125752,0.9739,14.581,定投加仓,万华化学
2012-05-16,600309,买入,8900,13.910,123799,0.9800,14.581,定投加仓,万华化学
2012-05-16,600897,买入,9300,13.330,123969,1.0450,12.967,定投加仓,
2012-05-17,600309,买入,8800,14.300,125840,0.9540,14.581,定投加仓,万华化学
2012-05-17,600897,买入,9200,13.710,126132,1.0280,12.967,定投加仓,
2012-05-18,600309,买入,8900,14.080,125312,0.9807,14.581,定投加仓,万华化学
2012-05-21,600660,买入,14300,8.780,125554,0.7263,12.076,首次建仓,福耀玻璃
