review_batch_id,security_code,security_name,listed_company_name,exchange,cninfo_org_id,annual_report_title,annual_report_source_url,annual_report_fallback_pdf_url,current_report_title,current_report_source_url,current_report_fallback_pdf_url,official_disclosure_page,research_report_title,research_report_org,research_reporter,research_report_publish_date,research_report_source_url,research_report_info_code,source_fetched_at_utc
batch-047,001332,锡装股份,锡装股份,SZSE,9900031494,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225183919&announceTime=1777219200000,https://www.cninfo.com.cn/finalpage/2026-04-27/1225183919.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225183928&announceTime=1777219200000,https://www.cninfo.com.cn/finalpage/2026-04-27/1225183928.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=001332,2024业绩符合预期，盈利能力提升,太平洋证券股份有限公司,崔文娟,2025-04-14 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202504141656451724_1.pdf,AP202504141656451724,2026-06-14T00:00:00+00:00
batch-047,688095,福昕软件,福建福昕软件开发股份有限公司,SSE,gfbj0832422,福建福昕软件开发股份有限公司2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225237471&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225237471.PDF,福建福昕软件开发股份有限公司2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225237588&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225237588.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688095,2025年三季报点评：双转型提速，经营活动现金流改善明显,东兴证券股份有限公司,张永嘉,2025-11-04 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202511041774800142_1.pdf,AP202511041774800142,2026-06-14T00:00:00+00:00
batch-047,002180,奔图科技,奔图科技,SZSE,9900003822,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225106629&announceTime=1776182400000,https://www.cninfo.com.cn/finalpage/2026-04-15/1225106629.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225257772&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225257772.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002180,充电新领域联手合作，芯片业务有望打开长期发展空间,信达证券股份有限公司,庞倩倩,2025-09-02 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202509021738133287_1.pdf,AP202509021738133287,2026-06-14T00:00:00+00:00
batch-047,600976,健民集团,健民药业集团股份有限公司,SSE,gssh0600976,健民集团2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225023543&announceTime=1774022400000,https://www.cninfo.com.cn/finalpage/2026-03-21/1225023543.PDF,健民集团2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225115148&announceTime=1776441600000,https://www.cninfo.com.cn/finalpage/2026-04-18/1225115148.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=600976,医药工业持续高增，结构优化提升盈利能力,西南证券股份有限公司,杜向阳,2025-10-31 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202510311772533618_1.pdf,AP202510311772533618,2026-06-14T00:00:00+00:00
batch-047,301161,唯万密封,唯万密封,SZSE,nssc1000828,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225208373&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225208373.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225208382&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225208382.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=301161,2025年第三季度净利润增长94%，人形和半导体已获订单,国信证券股份有限公司,"吴双,杜松阳",2025-11-04 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202511041774875502_1.pdf,AP202511041774875502,2026-06-14T00:00:00+00:00
batch-047,002006,精工科技,精工科技,SZSE,gssz0002006,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225115471&announceTime=1776441600000,https://www.cninfo.com.cn/finalpage/2026-04-18/1225115471.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225253689&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225253689.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002006,2025年年报及2026年一季报点评：布局碳纤维全产业链，碳纤维业务发展显著,国元证券股份有限公司,"龚斯闻,楼珈利",2026-05-12 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605121822213496_1.pdf,AP202605121822213496,2026-06-14T00:00:00+00:00
batch-047,002268,电科网安,电科网安,SZSE,9900005097,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225122886&announceTime=1776441600000,https://www.cninfo.com.cn/finalpage/2026-04-18/1225122886.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225122900&announceTime=1776441600000,https://www.cninfo.com.cn/finalpage/2026-04-18/1225122900.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002268,布局智慧医院数智化安全，聚焦新赛道谋求新发展,东吴证券股份有限公司,王紫敬,2026-04-30 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202604301821810376_1.pdf,AP202604301821810376,2026-06-14T00:00:00+00:00
batch-047,300066,三川智慧,三川智慧,SZSE,9900010587,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225112970&announceTime=1776355200000,https://www.cninfo.com.cn/finalpage/2026-04-17/1225112970.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225175168&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225175168.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300066,,,,,,,2026-06-14T00:00:00+00:00
batch-047,688570,天玛智控,北京天玛智控科技股份有限公司,SSE,9900056072,天玛智控2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225033609&announceTime=1774540800000,https://www.cninfo.com.cn/finalpage/2026-03-27/1225033609.PDF,天玛智控2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225259978&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225259978.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688570,份额稳居行业前列，智能制造增量发展,信达证券股份有限公司,"高升,李睿,刘波",2026-03-30 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202603301820874320_1.pdf,AP202603301820874320,2026-06-14T00:00:00+00:00
batch-047,300388,节能国祯,节能国祯,SZSE,9900019671,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225030076&announceTime=1774454400000,https://www.cninfo.com.cn/finalpage/2026-03-26/1225030076.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225144328&announceTime=1776873600000,https://www.cninfo.com.cn/finalpage/2026-04-23/1225144328.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300388,,,,,,,2026-06-14T00:00:00+00:00
