review_batch_id,security_code,security_name,listed_company_name,exchange,cninfo_org_id,annual_report_title,annual_report_source_url,annual_report_fallback_pdf_url,current_report_title,current_report_source_url,current_report_fallback_pdf_url,official_disclosure_page,research_report_title,research_report_org,research_reporter,research_report_publish_date,research_report_source_url,research_report_info_code,source_fetched_at_utc
batch-078,603665,康隆达,浙江康隆达特种防护科技股份有限公司,SSE,9900030088,康隆达2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225093086&announceTime=1775836800000,https://www.cninfo.com.cn/finalpage/2026-04-11/1225093086.PDF,康隆达2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225254894&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225254894.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=603665,24年报&25Q1财报点评：主业触底回升，25Q1开门红,太平洋证券股份有限公司,郭彬,2025-05-24 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202505241678370878_1.pdf,AP202505241678370878,2026-06-14T00:00:00+00:00
batch-078,301272,英华特,英华特,SZSE,9900047655,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225204945&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225204945.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225204957&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225204957.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=301272,研发投入增加，上半年业绩短期承压,国金证券股份有限公司,"满在朋,房灵聪",2025-08-28 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202508281735851479_1.pdf,AP202508281735851479,2026-06-14T00:00:00+00:00
batch-078,002366,融发核电,融发核电,SZSE,9900010927,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225194875&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225194875.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225194883&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225194883.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002366,,,,,,,2026-06-14T00:00:00+00:00
batch-078,601168,西部矿业,西部矿业股份有限公司,SSE,9900003262,西部矿业2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225030831&announceTime=1774454400000,https://www.cninfo.com.cn/finalpage/2026-03-26/1225030831.PDF,西部矿业2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225226758&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225226758.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=601168,主业板块积极扩张，冶炼板块扭亏,国信证券股份有限公司,"刘孟峦,焦方冉",2026-04-02 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202604021820987590_1.pdf,AP202604021820987590,2026-06-14T00:00:00+00:00
batch-078,300684,中石科技,中石科技,SZSE,9900030081,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225239191&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225239191.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225239202&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225239202.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300684,材料、模切、组件，散热材料全链条布局,中邮证券有限责任公司,"吴文吉,翟一梦",2025-12-19 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202512191803854101_1.pdf,AP202512191803854101,2026-06-14T00:00:00+00:00
batch-078,300761,立华股份,立华股份,SZSE,9900032565,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225140646&announceTime=1776787200000,https://www.cninfo.com.cn/finalpage/2026-04-22/1225140646.PDF,2026年第一季度报告（更正后）,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225273047&announceTime=1777545976000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225273047.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300761,立华股份：养猪成本管控进入第一方阵，黄鸡业务持续盈利,太平洋证券股份有限公司,程晓东,2026-05-31 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605311823105370_1.pdf,AP202605311823105370,2026-06-14T00:00:00+00:00
batch-078,601668,中国建筑,中国建筑股份有限公司,SSE,9900005970,中国建筑股份有限公司2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225123321&announceTime=1776441600000,https://www.cninfo.com.cn/finalpage/2026-04-18/1225123321.PDF,中国建筑2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225237435&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225237435.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=601668,业绩短期承压，业务结构稳步优化,华源证券股份有限公司,"王彬鹏,戴铭余,郦悦轩",2026-05-07 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605071822019870_1.pdf,AP202605071822019870,2026-06-14T00:00:00+00:00
batch-078,688622,*ST禾信,广州禾信仪器股份有限公司,SSE,gfbj0871079,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225239086&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225239086.PDF,2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225257474&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225257474.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688622,2025年半年报点评：传统主业亏损大幅缩窄，高歌迈进量子计算,民生证券股份有限公司,"吕伟,谢致远,白青瑞",2025-08-05 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202508051721833313_1.pdf,AP202508051721833313,2026-06-14T00:00:00+00:00
batch-078,002170,芭田股份,芭田股份,SZSE,9900003603,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225100959&announceTime=1776182400000,https://www.cninfo.com.cn/finalpage/2026-04-15/1225100959.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225253622&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225253622.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002170,磷矿产能释放推动业绩高增，高分红践行股东回报,华金证券股份有限公司,骆红永,2026-05-06 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605061821993444_1.pdf,AP202605061821993444,2026-06-14T00:00:00+00:00
batch-078,300576,容大感光,容大感光,SZSE,9900030080,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225200275&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225200275.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225200285&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225200285.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300576,,,,,,,2026-06-14T00:00:00+00:00
batch-078,688267,中触媒,中触媒新材料股份有限公司,SSE,gfbj0836546,中触媒新材料股份有限公司2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225139397&announceTime=1776787200000,https://www.cninfo.com.cn/finalpage/2026-04-22/1225139397.PDF,中触媒新材料股份有限公司2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225139448&announceTime=1776787200000,https://www.cninfo.com.cn/finalpage/2026-04-22/1225139448.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688267,受益于尾气催化需求稳步增长，业绩创历史新高,山西证券股份有限公司,"李旋坤,王金源",2026-03-12 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202603121820516694_1.pdf,AP202603121820516694,2026-06-14T00:00:00+00:00
batch-078,603351,威尔药业,南京威尔药业集团股份有限公司,SSE,9900036282,威尔药业2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225210904&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225210904.PDF,威尔药业2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225210922&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225210922.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=603351,合成润滑基础油与药辅双轮驱动，布局战略性新兴行业,山西证券股份有限公司,"李旋坤,邓周宇,魏赟,王金源",2025-08-26 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202508261734830230_1.pdf,AP202508261734830230,2026-06-14T00:00:00+00:00
batch-078,603619,中曼石油,中曼石油天然气集团股份有限公司,SSE,9900031498,中曼石油2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225103636&announceTime=1776182400000,https://www.cninfo.com.cn/finalpage/2026-04-15/1225103636.PDF,中曼石油2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225256094&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225256094.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=603619,Q1销量下滑致利润承压，海外产量平稳,信达证券股份有限公司,"刘红光,胡晓艺",2026-04-30 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202604301821797115_1.pdf,AP202604301821797115,2026-06-14T00:00:00+00:00
batch-078,300777,中简科技,中简科技,SZSE,9900034129,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225102375&announceTime=1776182400000,https://www.cninfo.com.cn/finalpage/2026-04-15/1225102375.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225145344&announceTime=1776873600000,https://www.cninfo.com.cn/finalpage/2026-04-23/1225145344.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300777,,,,,,,2026-06-14T00:00:00+00:00
batch-078,600206,有研新材,有研新材料股份有限公司,SSE,gssh0600206,有研新材2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225177379&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225177379.PDF,有研新材2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225177381&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225177381.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=600206,,,,,,,2026-06-14T00:00:00+00:00
batch-078,600497,驰宏锌锗,云南驰宏锌锗股份有限公司,SSE,gssh0600497,云南驰宏锌锗股份有限公司2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225035088&announceTime=1774540800000,https://www.cninfo.com.cn/finalpage/2026-03-27/1225035088.PDF,驰宏锌锗2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225231421&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225231421.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=600497,资产摊销及销售费用增加，25年净利同比下滑19.9%,国信证券股份有限公司,"刘孟峦,谷瑜",2026-03-30 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202603301820861822_1.pdf,AP202603301820861822,2026-06-14T00:00:00+00:00
batch-078,301630,同宇新材,同宇新材,SZSE,9900056233,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225133883&announceTime=1776700800000,https://www.cninfo.com.cn/finalpage/2026-04-21/1225133883.pdf,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225164951&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225164951.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=301630,新股覆盖研究：同宇新材,华金证券股份有限公司,李蕙,2025-06-29 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202506291699928261_1.pdf,AP202506291699928261,2026-06-14T00:00:00+00:00
batch-078,300481,濮阳惠成,濮阳惠成,SZSE,9900024362,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225043661&announceTime=1774627200000,https://www.cninfo.com.cn/finalpage/2026-03-28/1225043661.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225158736&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225158736.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300481,,,,,,,2026-06-14T00:00:00+00:00
batch-078,000831,中国稀土,中国稀土,SZSE,gssz0000831,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225218157&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225218157.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225218169&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225218169.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=000831,2025年年报及2026年一季报点评：深度受益行业整合浪潮，公司业绩稳步增长,东莞证券股份有限公司,许正堃,2026-05-19 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605191822438695_1.pdf,AP202605191822438695,2026-06-14T00:00:00+00:00
batch-078,301256,华融化学,华融化学,SZSE,nssc1000758,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225019561&announceTime=1773936000000,https://www.cninfo.com.cn/finalpage/2026-03-20/1225019561.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225109658&announceTime=1776355200000,https://www.cninfo.com.cn/finalpage/2026-04-17/1225109658.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=301256,,,,,,,2026-06-14T00:00:00+00:00
