review_batch_id,security_code,security_name,listed_company_name,exchange,cninfo_org_id,annual_report_title,annual_report_source_url,annual_report_fallback_pdf_url,current_report_title,current_report_source_url,current_report_fallback_pdf_url,official_disclosure_page,research_report_title,research_report_org,research_reporter,research_report_publish_date,research_report_source_url,research_report_info_code,source_fetched_at_utc
batch-028,600578,京能电力,北京京能电力股份有限公司,SSE,gssh0600578,京能电力：2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225184640&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225184640.PDF,京能电力：2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225184514&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225184514.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=600578,,,,,,,2026-06-14T00:00:00+00:00
batch-028,002997,瑞鹄模具,瑞鹄模具,SZSE,gfbj0837440,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225170471&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225170471.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225170480&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225170480.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002997,装备与零部件双轮驱动，机器人业务打开成长空间,山西证券股份有限公司,"刘斌,贾国琛",2026-05-12 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605121822208844_1.pdf,AP202605121822208844,2026-06-14T00:00:00+00:00
batch-028,003039,顺控发展,顺控发展,SZSE,gfbj0836242,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225118481&announceTime=1776614400000,https://www.cninfo.com.cn/finalpage/2026-04-20/1225118481.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225176911&announceTime=1777219200000,https://www.cninfo.com.cn/finalpage/2026-04-27/1225176911.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=003039,,,,,,,2026-06-14T00:00:00+00:00
batch-028,601975,招商南油,招商局南京油运股份有限公司,SSE,gssh0600087,招商南油2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225059757&announceTime=1774886400000,https://www.cninfo.com.cn/finalpage/2026-03-31/1225059757.PDF,招商南油2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225205816&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225205816.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=601975,26Q1点评：归母净利大增，关注后续地缘催化,华源证券股份有限公司,"孙延,曾智星,王惠武,张付哲",2026-04-29 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202604291821783471_1.pdf,AP202604291821783471,2026-06-14T00:00:00+00:00
batch-028,688301,奕瑞科技,奕瑞电子科技集团股份有限公司,SSE,9900037040,奕瑞科技2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225063674&announceTime=1774886400000,https://www.cninfo.com.cn/finalpage/2026-03-31/1225063674.PDF,奕瑞科技2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225169160&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225169160.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688301,X线工业端探测器及硅基微显示背板业务有望开辟强劲第二曲线,中邮证券有限责任公司,盛丽华,2026-05-20 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605201822486564_1.pdf,AP202605201822486564,2026-06-14T00:00:00+00:00
batch-028,002106,莱宝高科,莱宝高科,SZSE,9900001921,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225056029&announceTime=1774886400000,https://www.cninfo.com.cn/finalpage/2026-03-31/1225056029.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225200218&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225200218.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002106,,,,,,,2026-06-14T00:00:00+00:00
batch-028,002544,普天科技,普天科技,SZSE,9900017429,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225192185&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225192185.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225192196&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225192196.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002544,2025年三季报点评：深度布局空天计算，构建自身重要卡位优势,民生证券股份有限公司,"吕伟,郭新宇",2025-11-03 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202511031774330837_1.pdf,AP202511031774330837,2026-06-14T00:00:00+00:00
batch-028,301267,华厦眼科,华厦眼科,SZSE,9900041858,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225216267&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225216267.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225216276&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225216276.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=301267,公司简评报告：业绩稳健增长，诊疗术式持续提升,东海证券,杜永宏,2026-05-31 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605311823105465_1.pdf,AP202605311823105465,2026-06-14T00:00:00+00:00
batch-028,688385,复旦微电,上海复旦微电子集团股份有限公司,SSE,gshk0008102,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225048638&announceTime=1774627200000,https://www.cninfo.com.cn/finalpage/2026-03-28/1225048638.PDF,2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225257739&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225257739.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688385,Q3业绩大幅提升，FPGA业务持续成长,太平洋证券股份有限公司,"张世杰,李珏晗",2025-11-10 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202511101778756459_1.pdf,AP202511101778756459,2026-06-14T00:00:00+00:00
batch-028,603231,索宝蛋白,宁波索宝蛋白科技股份有限公司,SSE,nssc1000418,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225166505&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225166505.PDF,2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225254786&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225254786.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=603231,,,,,,,2026-06-14T00:00:00+00:00
