trade_date,security_code,security_name,exchange,quality_tier,quality_tier_label,quality_score,pool_layer,fair_price_low,fair_price_high,band_position,margin_of_safety,model_intrinsic_value,model_band_source,model_pv,hold_intrinsic_value,hold_band_source,hold_pv,strategy_tag,total_market_cap_bn,signal_state,review_frozen,note,gap_trading_days,gap_return,gap_max_vol_ratio,gap_max_vol_day,close,mark_close,mark_date,tradable,adjustment_basis,amount,ma20,ma60,amount_ma20,data_source,screened_at_utc
2026-09-21,688012,中微公司,SSE,L2,L2,77.3,core,43.81,53.55,越带顶+560%,,48.6808,模型带·2026-06-30,7.2626,,,,D-产业链爆发/关键瓶颈型,318.9620,ok,,,,,,,353.55,353.55,2026-09-21,True,2026-09-21,4251826330.0,347.3105,372.7338,4890067448.15,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.688012&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:42+00:00
2026-09-21,688008,澜起科技,SSE,L1,L1,78.2,core,36.03,44.03,越带顶+377%,,40.031,模型带·2026-06-30,5.2484,,,,D-产业链爆发/关键瓶颈型,238.3710,ok,,,,,,,210.1,210.1,2026-09-21,True,2026-09-21,7973399925.0,197.957,217.571,6285057500.55,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.688008&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:44+00:00
2026-09-21,688111,金山办公,SSE,L1,L1,81.2,core,40.32,49.27,越带顶+354%,,44.7947,模型带·2026-06-30,4.9914,,,,N-订阅/递延收入型,107.5070,ok,,,,,,,223.59,223.59,2026-09-21,True,2026-09-21,989524266.0,233.7475,239.2205,1229048288.7,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.688111&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:44+00:00
2026-09-21,600036,招商银行,SSE,L2,L2,69.9,core,48.3775,59.1281,低于带底-14%,0.2981,53.7528,股利折现,0.7635,,,,J-金融资本型,1034.0140,ok,,,,,,,41.04,41.04,2026-09-21,True,2026-09-21,2208225551.0,40.7405,39.0403,2732164518.5,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600036&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:42+00:00
2026-09-21,300059,东方财富,SZSE,L2,L2,72.6,core,23.37,28.56,低于带底-20%,0.3892,25.9638,模型带·2026-06-30,0.7198,,,,J-金融资本型,299.1980,ok,,,,,,,18.69,18.69,2026-09-21,True,2026-09-21,3426746175.45,18.857,19.5855,3401342910.9225,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300059&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:44+00:00
2026-09-21,300124,汇川技术,SZSE,L2,L2,77.1,core,18.16,22.20,越带顶+138%,,20.181,模型带·2026-06-30,2.6183,,,,C-GARP成长型,151.5150,ok,,,,,,,52.84,52.84,2026-09-21,True,2026-09-21,1438805055.44,57.161,60.8643,1447841061.722,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300124&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:44+00:00
2026-09-21,600660,福耀玻璃,SSE,L1,L1,79.9,core,47.38,57.91,带内64%,,52.6419,模型带·2026-06-30,1.0285,,,,A-现金流复利型,143.9010,ok,,,,,,,54.14,54.14,2026-09-21,True,2026-09-21,423304383.0,55.6285,55.0932,522128570.65,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600660&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:44+00:00
2026-09-21,600406,国电南瑞,SSE,L1,L1,74.5,core,12.01,14.68,越带顶+51%,,13.3491,模型带·2026-06-30,1.6555,,,,A-现金流复利型,180.3130,ok,,,,,,,22.1,22.1,2026-09-21,True,2026-09-21,612378216.0,22.5535,23.0947,661480004.5,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600406&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:44+00:00
2026-09-21,300750,宁德时代,SZSE,L1,L1,78.1,core,188.62,230.54,越带顶+29%,,209.5801,模型带·2026-06-30,1.4176,,,,D-产业链爆发/关键瓶颈型,1558.4810,ok,,,,,,,297.1,297.1,2026-09-21,True,2026-09-21,14755805343.98,340.9535,369.0855,11151430343.149,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:44+00:00
2026-09-21,300760,迈瑞医疗,SZSE,L2,L2,79.3,core,81.90,100.10,越带顶+58%,,91.0036,模型带·2026-06-30,1.7367,,,,A-现金流复利型,200.1890,ok,,,,,,,158.05,158.05,2026-09-21,True,2026-09-21,1033560679.4,162.953,152.8625,1347643298.42,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300760&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:44+00:00
2026-09-21,600276,恒瑞医药,SSE,L2,L2,73.5,core,15.66,19.15,越带顶+140%,,17.4051,模型带·2026-06-30,2.6452,,,,M-管线/研发资产型,296.7490,ok,,,,,,,46.04,46.04,2026-09-21,True,2026-09-21,5186778255.0,45.1635,50.9003,2864978573.65,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600276&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:45+00:00
2026-09-21,600309,万华化学,SSE,L2,L2,72.7,core,59.24,72.41,带内86%,,65.8233,模型带·2026-06-30,1.0712,,,,H-成本曲线周期型,246.9000,ok,,,,,,,70.51,70.51,2026-09-21,True,2026-09-21,1878421655.0,74.4485,72.6372,2516699554.7,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600309,day,2020-01-01,2026-09-21,1000,",2026-09-21T07:26:47+00:00
2026-09-21,000858,五粮液,SZSE,L2,L2,75.3,core,69.75,85.25,带内3%,,77.4985,模型带·2026-06-30,0.9067,,,,A-现金流复利型,276.2150,ok,,,,,,,70.27,70.27,2026-09-21,True,2026-09-21,1187499487.77,70.767,72.5297,1525638890.122,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.000858&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:45+00:00
2026-09-21,600809,山西汾酒,SSE,L1,L1,78.3,core,71.17,86.98,越带顶+30%,,79.0767,模型带·2026-06-30,1.4265,,,,A-现金流复利型,145.2000,ok,,,,,,,112.8,112.8,2026-09-21,True,2026-09-21,495853864.0,116.7495,115.4268,635955237.2,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600809&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:45+00:00
2026-09-21,000568,泸州老窖,SZSE,L2,L2,80.7,core,80.13,97.93,低于带底-10%,0.2331,89.0311,模型带·2026-06-30,0.811,,,,A-现金流复利型,113.1890,ok,,,,,,,72.2,72.2,2026-09-21,True,2026-09-21,651137368.92,76.0004,78.6654,723053769.707,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.000568&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:45+00:00
2026-09-21,600132,重庆啤酒,SSE,L2,L2,73.1,core,16.00,19.56,越带顶+95%,,17.7814,模型带·2026-06-30,2.1433,,,,A-现金流复利型,19.2180,ok,,,,,,,38.11,38.11,2026-09-21,True,2026-09-21,89764378.0,39.2255,41.9602,109961946.55,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600132&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:45+00:00
2026-09-21,600600,青岛啤酒,SSE,L2,L2,74.4,core,37.72,46.10,越带顶+9%,,41.9068,模型带·2026-06-30,1.1981,,,,A-现金流复利型,70.0920,ok,,,,,,,50.21,50.21,2026-09-21,True,2026-09-21,156652142.0,50.869,52.1173,171013943.7,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600600&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:45+00:00
2026-09-21,000423,东阿阿胶,SZSE,L2,L2,75.2,core,28.98,35.42,越带顶+29%,,32.204,模型带·2026-06-30,1.416,,,,A-现金流复利型,29.8860,ok,,,,,,,45.6,45.6,2026-09-21,True,2026-09-21,239915280.0,46.8475,48.5895,232732653.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000423,day,2020-01-01,2026-09-21,1000,",2026-09-21T07:26:47+00:00
2026-09-21,000538,云南白药,SZSE,L1,L1,74.9,core,32.36,39.55,越带顶+29%,,35.9515,模型带·2026-06-30,1.4211,,,,A-现金流复利型,90.0520,ok,,,,,,,51.09,51.09,2026-09-21,True,2026-09-21,373037320.41,50.614,50.473,365106325.381,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.000538&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:45+00:00
2026-09-21,000999,华润三九,SZSE,L2,L2,75.3,core,16.03,19.59,越带顶+22%,,17.8081,模型带·2026-06-30,1.3449,,,,A-现金流复利型,41.1060,ok,,,,,,,23.95,23.95,2026-09-21,True,2026-09-21,231157222.25,24.3255,24.6027,191462583.2805,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.000999&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:45+00:00
2026-09-21,600436,片仔癀,SSE,L1,L1,79.0,core,39.98,48.86,越带顶+148%,,44.4188,模型带·2026-06-30,2.7245,,,,A-现金流复利型,73.5320,ok,,,,,,,121.02,121.02,2026-09-21,True,2026-09-21,294658384.0,121.901,126.5297,278203678.5,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600436&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:48+00:00
2026-09-21,600285,羚锐制药,SSE,L2,L2,70.9,core,9.75,11.92,越带顶+60%,,10.8376,模型带·2026-06-30,1.7642,,,,A-现金流复利型,11.0190,ok,,,,,,,19.12,19.12,2026-09-21,True,2026-09-21,78738974.0,19.468,20.9035,109830555.35,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600285&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:45+00:00
2026-09-21,600750,华润江中,SSE,L2,L2,70.9,core,10.48,12.81,越带顶+74%,,11.6481,模型带·2026-06-30,1.9153,,,,A-现金流复利型,14.6950,ok,,,,,,,22.31,22.31,2026-09-21,True,2026-09-21,69987525.0,22.7365,23.6312,93083870.0,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600750&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:46+00:00
2026-09-21,600993,马应龙,SSE,L2,L2,71.1,core,15.54,18.99,越带顶+20%,,17.2642,模型带·2026-06-30,1.316,,,,A-现金流复利型,9.7630,ok,,,,,,,22.72,22.72,2026-09-21,True,2026-09-21,69323080.0,22.847,23.0185,79691388.05,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600993&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:46+00:00
2026-09-21,000651,格力电器,SZSE,L2,L2,71.3,core,59.95,73.27,低于带底-37%,0.7529,66.6102,模型带·2026-06-30,0.5705,,,,A-现金流复利型,217.7270,ok,,,,,,,38.0,38.0,2026-09-21,True,2026-09-21,1862620594.05,38.7285,38.2587,1479731603.629,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.000651&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:45+00:00
2026-09-21,600690,海尔智家,SSE,L2,L2,74.2,core,20.39,24.92,低于带底-2%,0.139,22.6542,模型带·2026-06-30,0.878,,,,A-现金流复利型,198.1560,ok,,,,,,,19.89,19.89,2026-09-21,True,2026-09-21,1860506506.0,21.16,20.8139,681387154.15,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600690&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:46+00:00
2026-09-21,000895,双汇发展,SZSE,L2,L2,70.1,core,13.04,15.94,越带顶+46%,,14.4903,模型带·2026-06-30,1.6052,,,,K-稳态现金分配型,82.7710,ok,,,,,,,23.26,23.26,2026-09-21,True,2026-09-21,213686864.44,23.9395,24.3802,250117714.31,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.000895&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:46+00:00
2026-09-21,600887,伊利股份,SSE,L2,L2,75.8,core,16.42,20.07,越带顶+33%,,18.2434,模型带·2026-06-30,1.4608,,,,A-现金流复利型,167.3060,ok,,,,,,,26.65,26.65,2026-09-21,True,2026-09-21,1016990711.0,26.506,26.0967,1528792981.5,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600887&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:47+00:00
2026-09-21,300866,安克创新,SZSE,L2,L2,72.3,core,63.56,77.68,越带顶+65%,,70.6211,模型带·2026-06-30,1.8146,,,,C-GARP成长型,75.3890,ok,,,,,,,128.15,128.15,2026-09-21,True,2026-09-21,369421563.8,127.9615,119.0907,509241248.39,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300866&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:48+00:00
2026-09-21,603129,春风动力,SSE,L2,L2,71.1,core,128.05,156.51,越带顶+95%,,142.2778,模型带·2026-06-30,2.1481,,,,C-GARP成长型,44.3870,ok,,,,,,,305.62,305.62,2026-09-21,True,2026-09-21,816815522.0,297.047,288.531,351705608.2,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.603129&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:47+00:00
2026-09-21,605499,东鹏饮料,SSE,L2,L2,76.35,core,78.12,95.49,越带顶+19%,,86.8046,模型带·2026-06-30,1.3038,,,,C-GARP成长型,86.0850,ok,,,,,,,113.18,113.18,2026-09-21,True,2026-09-21,353036807.0,117.2625,123.3937,518863104.2,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.605499&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260921&lmt=1000,2026-09-21T07:26:46+00:00
