review_batch_id,security_code,security_name,listed_company_name,exchange,cninfo_org_id,annual_report_title,annual_report_source_url,annual_report_fallback_pdf_url,current_report_title,current_report_source_url,current_report_fallback_pdf_url,official_disclosure_page,research_report_title,research_report_org,research_reporter,research_report_publish_date,research_report_source_url,research_report_info_code,source_fetched_at_utc
batch-082,000968,蓝焰控股,蓝焰控股,SZSE,gssz0000968,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225216683&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225216683.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225216692&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225216692.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=000968,2024年年报及2025年一季报点评：25Q1利润同增，增储上产稳步推进,民生证券股份有限公司,"周泰,李航,王姗姗,卢佳琪",2025-04-25 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202504251662246673_1.pdf,AP202504251662246673,2026-06-14T00:00:00+00:00
batch-082,920077,吉林碳谷,吉林碳谷,BSE,gfbj0836077,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225099873&announceTime=1776009600000,https://www.cninfo.com.cn/finalpage/2026-04-13/1225099873.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225241046&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225241046.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=920077,北交所公司深度报告：碳纤维复苏、15万吨原丝项目完工在即，2025实现归母净利润+90%,开源证券股份有限公司,"诸海滨,余中天",2026-06-09 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202606091823386411_1.pdf,AP202606091823386411,2026-06-14T00:00:00+00:00
batch-082,688186,广大特材,张家港广大特材股份有限公司,SSE,9900039136,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225136286&announceTime=1776787200000,https://www.cninfo.com.cn/finalpage/2026-04-22/1225136286.PDF,2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225136271&announceTime=1776787200000,https://www.cninfo.com.cn/finalpage/2026-04-22/1225136271.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688186,业绩大幅增长，高端装备领域持续突破,华金证券股份有限公司,"贺朝晖,周涛",2025-08-31 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202508311737244462_1.pdf,AP202508311737244462,2026-06-14T00:00:00+00:00
batch-082,000420,吉林化纤,吉林化纤,SZSE,gssz0000420,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225230991&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225230991.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225230999&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225230999.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=000420,,,,,,,2026-06-14T00:00:00+00:00
batch-082,000893,亚钾国际,亚钾国际,SZSE,gssz0000893,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225213241&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225213241.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225213248&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225213248.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=000893,亚钾国际2025年年报&2026年一季报点评：钾肥景气高位，产能稳步扩张,上海证券有限责任公司,"于庭泽,郭吟冬",2026-05-12 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605121822206249_1.pdf,AP202605121822206249,2026-06-14T00:00:00+00:00
batch-082,603065,宿迁联盛,宿迁联盛科技股份有限公司,SSE,9900051383,宿迁联盛2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225227329&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225227329.PDF,宿迁联盛2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225226786&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225226786.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=603065,,,,,,,2026-06-14T00:00:00+00:00
batch-082,002930,宏川智慧,宏川智慧,SZSE,gfbj0834337,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225228640&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225228640.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225228648&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225228648.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002930,2026Q1经营拐点显现，静待盈利持续修复,华源证券股份有限公司,"孙延,王惠武,曾智星,张付哲",2026-04-30 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202604301821819998_1.pdf,AP202604301821819998,2026-06-14T00:00:00+00:00
batch-082,688353,华盛锂电,江苏华盛锂电材料股份有限公司,SSE,9900047233,江苏华盛锂电材料股份有限公司2025年年度报告（更正后）,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225332787&announceTime=1779897600000,https://www.cninfo.com.cn/finalpage/2026-05-28/1225332787.PDF,江苏华盛锂电材料股份有限公司2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225254692&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225254692.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688353,2026年一季报点评：Q1业绩符合预期，盈利水平大幅提升,东吴证券股份有限公司,"曾朵红,阮巧燕,岳斯瑶,朱家佟",2026-05-10 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605101822127789_1.pdf,AP202605101822127789,2026-06-14T00:00:00+00:00
batch-082,920099,瑞华技术,瑞华技术,BSE,gfbj0872869,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225222152&announceTime=1777219200000,https://www.cninfo.com.cn/finalpage/2026-04-27/1225222152.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225224562&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225224562.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=920099,北交所信息更新：催化剂放量+技术出海，2025预计实现营收5.81亿元,开源证券股份有限公司,"诸海滨,余中天",2026-02-27 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202602271820093709_1.pdf,AP202602271820093709,2026-06-14T00:00:00+00:00
batch-082,000859,国风新材,国风新材,SZSE,gssz0000859,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225087375&announceTime=1775750400000,https://www.cninfo.com.cn/finalpage/2026-04-10/1225087375.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225253707&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225253707.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=000859,,,,,,,2026-06-14T00:00:00+00:00
