review_batch_id,security_code,security_name,listed_company_name,exchange,cninfo_org_id,annual_report_title,annual_report_source_url,annual_report_fallback_pdf_url,current_report_title,current_report_source_url,current_report_fallback_pdf_url,official_disclosure_page,research_report_title,research_report_org,research_reporter,research_report_publish_date,research_report_source_url,research_report_info_code,source_fetched_at_utc
batch-069,301302,华如科技,华如科技,SZSE,gfbj0837069,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225129388&announceTime=1776700800000,https://www.cninfo.com.cn/finalpage/2026-04-21/1225129388.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225143539&announceTime=1776873600000,https://www.cninfo.com.cn/finalpage/2026-04-23/1225143539.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=301302,,,,,,,2026-06-14T00:00:00+00:00
batch-069,300121,阳谷华泰,阳谷华泰,SZSE,9900013868,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225036842&announceTime=1774540800000,https://www.cninfo.com.cn/finalpage/2026-03-27/1225036842.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225147020&announceTime=1776873600000,https://www.cninfo.com.cn/finalpage/2026-04-23/1225147020.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300121,橡胶助剂龙头，泰国布局+新材料延伸,环球富盛理财有限公司,庄怀超,2026-05-05 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605051821967366_1.pdf,AP202605051821967366,2026-06-14T00:00:00+00:00
batch-069,002389,航天彩虹,航天彩虹,SZSE,9900011727,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225036384&announceTime=1774540800000,https://www.cninfo.com.cn/finalpage/2026-03-27/1225036384.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225199044&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225199044.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002389,公司事件点评报告：合同负债相较期初增长145.51%，三季度收入实现大幅好转,华鑫证券有限责任公司,宋子豪,2025-11-03 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202511031774364574_1.pdf,AP202511031774364574,2026-06-14T00:00:00+00:00
batch-069,000301,东方盛虹,东方盛虹,SZSE,gssz0000301,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225243361&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225243361.pdf,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225243370&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225243370.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=000301,石化新材料销量稳步增长，高端新材料矩阵持续丰富,中邮证券有限责任公司,"刘海荣,张津圣,刘隆基",2026-05-06 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605061821983758_1.pdf,AP202605061821983758,2026-06-14T00:00:00+00:00
batch-069,688011,新光光电,哈尔滨新光光电科技股份有限公司,SSE,9900038995,哈尔滨新光光电科技股份有限公司2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225173105&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225173105.PDF,哈尔滨新光光电科技股份有限公司2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225173205&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225173205.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688011,,,,,,,2026-06-14T00:00:00+00:00
batch-069,002189,中光学,中光学,SZSE,9900003902,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225217082&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225217082.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225217092&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225217092.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002189,,,,,,,2026-06-14T00:00:00+00:00
batch-069,301260,格力博,格力博,SZSE,9900047302,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225248479&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225248479.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225248490&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225248490.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=301260,,,,,,,2026-06-14T00:00:00+00:00
batch-069,688107,安路科技,上海安路信息科技股份有限公司,SSE,9900048391,安路科技2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225059258&announceTime=1774886400000,https://www.cninfo.com.cn/finalpage/2026-03-31/1225059258.PDF,安路科技2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225234126&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225234126.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688107,2025年半年报点评：25H1毛利率显著改善，静待新产品放量,民生证券股份有限公司,"方竞,李少青",2025-08-29 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202508291736614117_1.pdf,AP202508291736614117,2026-06-14T00:00:00+00:00
batch-069,603599,广信股份,安徽广信农化股份有限公司,SSE,9900023967,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225197864&announceTime=1777219200000,https://www.cninfo.com.cn/finalpage/2026-04-27/1225197864.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225197735&announceTime=1777219200000,https://www.cninfo.com.cn/finalpage/2026-04-27/1225197735.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=603599,2025H1业绩符合预期，行业景气度有望修复,华安证券股份有限公司,"王强峰,刘天其",2025-08-30 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202508301736966155_1.pdf,AP202508301736966155,2026-06-14T00:00:00+00:00
batch-069,000657,中钨高新,中钨高新,SZSE,gssz0000657,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225183873&announceTime=1777219200000,https://www.cninfo.com.cn/finalpage/2026-04-27/1225183873.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225183888&announceTime=1777219200000,https://www.cninfo.com.cn/finalpage/2026-04-27/1225183888.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=000657,2025年报&2026一季报点评：利润同比高增，远景顺利注入平台化能力再上台阶,东吴证券股份有限公司,"周尔双,钱尧天,陶泽",2026-04-29 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202604291821729844_1.pdf,AP202604291821729844,2026-06-14T00:00:00+00:00
batch-069,603668,天马科技,福建天马科技集团股份有限公司,SSE,9900029592,天马科技2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225262790&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225262790.PDF,天马科技2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225262772&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225262772.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=603668,,,,,,,2026-06-14T00:00:00+00:00
batch-069,688496,ST清越,苏州清越光电科技股份有限公司,SSE,9900051401,清越科技2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225241607&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225241607.PDF,清越科技2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225241608&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225241608.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688496,,,,,,,2026-06-14T00:00:00+00:00
batch-069,601928,凤凰传媒,江苏凤凰出版传媒股份有限公司,SSE,9900021782,凤凰传媒2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225132651&announceTime=1776700800000,https://www.cninfo.com.cn/finalpage/2026-04-21/1225132651.PDF,凤凰传媒2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225258791&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225258791.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=601928,,,,,,,2026-06-14T00:00:00+00:00
batch-069,688530,欧莱新材,广东欧莱高新材料股份有限公司,SSE,9900048076,欧莱新材2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225123381&announceTime=1776441600000,https://www.cninfo.com.cn/finalpage/2026-04-18/1225123381.PDF,欧莱新材2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225191564&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225191564.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688530,,,,,,,2026-06-14T00:00:00+00:00
batch-069,688051,佳华科技,罗克佳华科技集团股份有限公司,SSE,9900039347,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225096399&announceTime=1775836800000,https://www.cninfo.com.cn/finalpage/2026-04-11/1225096399.PDF,2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225263632&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225263632.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688051,,,,,,,2026-06-14T00:00:00+00:00
batch-069,002407,多氟多,多氟多,SZSE,9900012449,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225107815&announceTime=1776268800000,https://www.cninfo.com.cn/finalpage/2026-04-16/1225107815.pdf,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225159579&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225159579.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002407,2024年年报及2025年一季报点评：业绩持续承压，六氟磷酸锂出货稳步增长,民生证券股份有限公司,"邓永康,席子屹,李孝鹏,赵丹",2025-04-24 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202504241661770217_1.pdf,AP202504241661770217,2026-06-14T00:00:00+00:00
batch-069,688625,呈和科技,呈和科技股份有限公司,SSE,gfbj0838731,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225260242&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225260242.PDF,2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225260298&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225260298.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688625,主业小而美，蓄势AI阻燃剂+AI树脂,国金证券股份有限公司,"李阳,赵铭",2026-06-14 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202606141823549284_1.pdf,AP202606141823549284,2026-06-14T00:00:00+00:00
batch-069,688229,博睿数据,北京博睿宏远数据科技股份有限公司,SSE,9900034679,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225214976&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225214976.PDF,2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225214943&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225214943.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688229,积极推进降本增效，新品ONE秋季版全球发布,中邮证券有限责任公司,"陈涵泊,王思",2025-11-06 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202511061776155229_1.pdf,AP202511061776155229,2026-06-14T00:00:00+00:00
batch-069,001328,登康口腔,登康口腔,SZSE,GD081685,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225146710&announceTime=1776873600000,https://www.cninfo.com.cn/finalpage/2026-04-23/1225146710.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225146721&announceTime=1776873600000,https://www.cninfo.com.cn/finalpage/2026-04-23/1225146721.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=001328,公司首次覆盖报告：抗敏感龙头，产品升级、渠道拓展驱动业绩稳增长,开源证券股份有限公司,"郭彬,吕明",2026-06-10 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202606101823425880_1.pdf,AP202606101823425880,2026-06-14T00:00:00+00:00
batch-069,300109,新开源,新开源,SZSE,9900013441,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225163711&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225163711.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225163719&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225163719.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300109,高端PVP重塑估值中枢，医疗业务拐点已至,中邮证券有限责任公司,"刘海荣,李家豪",2026-05-13 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605121822230001_1.pdf,AP202605121822230001,2026-06-14T00:00:00+00:00
