trade_date,security_code,security_name,exchange,quality_tier,quality_tier_label,quality_score,pool_layer,fair_price_low,fair_price_high,band_position,margin_of_safety,model_intrinsic_value,model_band_source,model_pv,hold_intrinsic_value,hold_band_source,hold_pv,strategy_tag,total_market_cap_bn,signal_state,review_frozen,note,gap_trading_days,gap_return,gap_max_vol_ratio,gap_max_vol_day,close,mark_close,mark_date,tradable,adjustment_basis,amount,ma20,ma60,amount_ma20,data_source,screened_at_utc
2026-09-23,688012,中微公司,SSE,L2,L2,77.3,core,43.81,53.55,越带顶+552%,,48.6808,模型带·2026-06-30,7.1763,,,,D-产业链爆发/关键瓶颈型,338.6450,ok,,,,,,,349.35,349.35,2026-09-23,True,2026-09-23,3018035750.0,346.1785,368.8823,4770006986.85,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.688012&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260923&lmt=1000,2026-09-23T09:59:03+00:00
2026-09-23,688008,澜起科技,SSE,L1,L1,78.2,core,35.98,43.98,越带顶+408%,,39.9792,模型带·2026-06-30,5.5872,,,,D-产业链爆发/关键瓶颈型,256.4350,ok,,,,,,,223.37,223.37,2026-09-23,True,2026-09-23,7987384308.0,200.446,214.5754,7007073457.75,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.688008&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260923&lmt=1000,2026-09-23T09:59:06+00:00
2026-09-23,688111,金山办公,SSE,L1,L1,81.2,core,40.32,49.27,越带顶+360%,,44.7947,模型带·2026-06-30,5.0586,,,,N-订阅/递延收入型,103.7490,ok,,,,,,,226.6,226.6,2026-09-23,True,2026-09-23,879938506.0,233.2545,239.65,1248591691.3,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.688111&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260923&lmt=1000,2026-09-23T09:59:06+00:00
2026-09-23,600036,招商银行,SSE,L2,L2,69.9,core,48.4137,59.1723,低于带底-15%,0.3122,53.793,股利折现,0.7547,,,,J-金融资本型,1035.0220,ok,,,,,,,40.6,40.6,2026-09-23,True,2026-09-23,1703224579.0,40.8465,39.2405,2651516795.25,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600036&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260923&lmt=1000,2026-09-23T09:59:08+00:00
2026-09-23,300059,东方财富,SZSE,L2,L2,72.6,core,23.37,28.56,低于带底-20%,0.3922,25.9638,模型带·2026-06-30,0.7183,,,,J-金融资本型,295.7170,ok,,,,,,,18.65,18.65,2026-09-23,True,2026-09-23,1972095176.96,18.8135,19.512,3230998193.098,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300059&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260923&lmt=1000,2026-09-23T09:59:12+00:00
2026-09-23,300124,汇川技术,SZSE,L2,L2,77.1,core,18.16,22.20,越带顶+137%,,20.181,模型带·2026-06-30,2.6124,,,,C-GARP成长型,143.1850,ok,,,,,,,52.72,52.72,2026-09-23,True,2026-09-23,1229105568.01,56.335,60.4017,1382382952.5005,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300124&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260923&lmt=1000,2026-09-23T09:59:13+00:00
2026-09-23,600660,福耀玻璃,SSE,L1,L1,79.9,core,47.38,57.90,带内61%,,52.6403,模型带·2026-06-30,1.022,,,,A-现金流复利型,141.2920,ok,,,,,,,53.8,53.8,2026-09-23,True,2026-09-23,316483880.0,55.2635,55.212,502451898.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600660,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:08+00:00
2026-09-23,600406,国电南瑞,SSE,L1,L1,74.5,core,12.01,14.68,越带顶+52%,,13.3491,模型带·2026-06-30,1.6765,,,,A-现金流复利型,177.5020,ok,,,,,,,22.38,22.38,2026-09-23,True,2026-09-23,686604972.0,22.4555,23.0795,674089279.95,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600406,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:10+00:00
2026-09-23,300750,宁德时代,SZSE,L1,L1,78.1,core,187.25,228.86,越带顶+32%,,208.0535,模型带·2026-06-30,1.4467,,,,D-产业链爆发/关键瓶颈型,1374.7510,ok,,,,,,,301.0,301.0,2026-09-23,True,2026-09-23,7447974100.0,333.4485,366.2789,11336440152.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300750,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:09+00:00
2026-09-23,300760,迈瑞医疗,SZSE,L2,L2,79.3,core,77.76,95.04,越带顶+64%,,86.3984,模型带·2026-06-30,1.7993,,,,A-现金流复利型,191.5250,ok,,,,,,,155.46,155.46,2026-09-23,True,2026-09-23,719702070.0,162.5345,153.4837,1265797923.4,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300760,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:11+00:00
2026-09-23,600276,恒瑞医药,SSE,L2,L2,73.5,core,15.66,19.15,越带顶+138%,,17.4051,模型带·2026-06-30,2.6188,,,,M-管线/研发资产型,305.5770,ok,,,,,,,45.58,45.58,2026-09-23,True,2026-09-23,1979922272.0,45.067,50.6583,2770789103.8,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600276,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:11+00:00
2026-09-23,600309,万华化学,SSE,L2,L2,72.7,core,58.51,71.51,越带顶+0%,,65.0133,模型带·2026-06-30,1.1013,,,,H-成本曲线周期型,220.7300,ok,,,,,,,71.6,71.6,2026-09-23,True,2026-09-23,2791189960.0,74.2745,72.7568,2451009447.6,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600309,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:11+00:00
2026-09-23,000858,五粮液,SZSE,L2,L2,75.3,core,69.75,85.25,带内4%,,77.4985,模型带·2026-06-30,0.9076,,,,A-现金流复利型,272.7610,ok,,,,,,,70.34,70.34,2026-09-23,True,2026-09-23,1220919516.0,70.64,72.4887,1501779170.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000858,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:11+00:00
2026-09-23,600809,山西汾酒,SSE,L1,L1,78.3,core,71.17,86.98,越带顶+31%,,79.0767,模型带·2026-06-30,1.442,,,,A-现金流复利型,137.6120,ok,,,,,,,114.03,114.03,2026-09-23,True,2026-09-23,662662539.0,116.4235,115.7622,653207717.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600809,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:12+00:00
2026-09-23,000568,泸州老窖,SZSE,L2,L2,80.7,core,80.13,97.93,低于带底-10%,0.2346,89.0311,模型带·2026-06-30,0.8099,,,,A-现金流复利型,106.2710,ok,,,,,,,72.11,72.11,2026-09-23,True,2026-09-23,756145460.0,75.2491,78.6141,688783487.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000568,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:12+00:00
2026-09-23,600132,重庆啤酒,SSE,L2,L2,73.1,core,16.00,19.56,越带顶+96%,,17.7814,模型带·2026-06-30,2.1551,,,,A-现金流复利型,18.4440,ok,,,,,,,38.32,38.32,2026-09-23,True,2026-09-23,115354696.0,39.063,41.8477,105920624.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600132,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:12+00:00
2026-09-23,600600,青岛啤酒,SSE,L2,L2,74.4,core,37.72,46.10,越带顶+9%,,41.9068,模型带·2026-06-30,1.2041,,,,A-现金流复利型,68.4960,ok,,,,,,,50.46,50.46,2026-09-23,True,2026-09-23,212698992.0,50.7605,52.1205,171613116.35,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600600,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:12+00:00
2026-09-23,000423,东阿阿胶,SZSE,L2,L2,75.2,core,28.98,35.43,越带顶+30%,,32.2048,模型带·2026-06-30,1.4299,,,,A-现金流复利型,29.1760,ok,,,,,,,46.05,46.05,2026-09-23,True,2026-09-23,249052215.0,46.6876,48.6415,226154346.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000423,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:13+00:00
2026-09-23,000538,云南白药,SZSE,L1,L1,74.9,core,32.36,39.55,越带顶+30%,,35.9515,模型带·2026-06-30,1.4286,,,,A-现金流复利型,91.1580,ok,,,,,,,51.36,51.36,2026-09-23,True,2026-09-23,394239360.0,50.7355,50.5953,372893345.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000538,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:16+00:00
2026-09-23,000999,华润三九,SZSE,L2,L2,75.3,core,16.03,19.59,越带顶+21%,,17.8081,模型带·2026-06-30,1.3342,,,,A-现金流复利型,39.8580,ok,,,,,,,23.76,23.76,2026-09-23,True,2026-09-23,150367536.0,24.2775,24.634,181448204.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000999,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:14+00:00
2026-09-23,600436,片仔癀,SSE,L1,L1,79.0,core,39.98,48.86,越带顶+146%,,44.4188,模型带·2026-06-30,2.7038,,,,A-现金流复利型,73.0130,ok,,,,,,,120.1,120.1,2026-09-23,True,2026-09-23,212673080.0,121.27,126.8632,259327950.45,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600436,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:14+00:00
2026-09-23,600285,羚锐制药,SSE,L2,L2,70.9,core,9.75,11.92,越带顶+60%,,10.8376,模型带·2026-06-30,1.7605,,,,A-现金流复利型,10.8430,ok,,,,,,,19.08,19.08,2026-09-23,True,2026-09-23,74459700.0,19.409,20.884,105196452.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600285,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:14+00:00
2026-09-23,600750,华润江中,SSE,L2,L2,70.9,core,10.03,12.26,越带顶+83%,,11.1481,模型带·2026-06-30,2.0138,,,,A-现金流复利型,14.1800,ok,,,,,,,22.45,22.45,2026-09-23,True,2026-09-23,61270540.0,22.6925,23.651,88947462.15,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600750,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:15+00:00
2026-09-23,600993,马应龙,SSE,L2,L2,71.1,core,15.54,18.99,越带顶+18%,,17.2642,模型带·2026-06-30,1.301,,,,A-现金流复利型,9.7940,ok,,,,,,,22.46,22.46,2026-09-23,True,2026-09-23,37721570.0,22.7775,23.061,70732431.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600993,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:14+00:00
2026-09-23,000651,格力电器,SZSE,L2,L2,71.3,core,59.95,73.27,低于带底-36%,0.7364,66.6102,模型带·2026-06-30,0.5759,,,,A-现金流复利型,212.8530,ok,,,,,,,38.36,38.36,2026-09-23,True,2026-09-23,660915948.0,38.5955,38.3518,1364186855.4,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000651,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:14+00:00
2026-09-23,600690,海尔智家,SSE,L2,L2,74.2,core,20.39,24.92,低于带底-1%,0.1215,22.6542,模型带·2026-06-30,0.8917,,,,A-现金流复利型,185.0380,ok,,,,,,,20.2,20.2,2026-09-23,True,2026-09-23,497831020.0,21.061,20.8491,694206388.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600690,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:14+00:00
2026-09-23,000895,双汇发展,SZSE,L2,L2,70.1,core,13.04,15.94,越带顶+46%,,14.4903,模型带·2026-06-30,1.61,,,,K-稳态现金分配型,80.5880,ok,,,,,,,23.33,23.33,2026-09-23,True,2026-09-23,174884013.0,23.763,24.3983,242436490.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000895,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:17+00:00
2026-09-23,600887,伊利股份,SSE,L2,L2,75.8,core,16.42,20.07,越带顶+34%,,18.2434,模型带·2026-06-30,1.4756,,,,A-现金流复利型,168.5710,ok,,,,,,,26.92,26.92,2026-09-23,True,2026-09-23,1107469956.0,26.5905,26.187,1506965722.75,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600887,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:15+00:00
2026-09-23,300866,安克创新,SZSE,L2,L2,72.3,core,63.56,77.68,越带顶+60%,,70.6211,模型带·2026-06-30,1.7636,,,,C-GARP成长型,75.5360,ok,,,,,,,124.55,124.55,2026-09-23,True,2026-09-23,543274645.0,128.0345,119.6943,516677606.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300866,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:14+00:00
2026-09-23,603129,春风动力,SSE,L2,L2,71.1,core,128.05,156.51,越带顶+90%,,142.2778,模型带·2026-06-30,2.0873,,,,C-GARP成长型,46.9070,ok,,,,,,,296.97,296.97,2026-09-23,True,2026-09-23,353186421.0,296.6475,290.0615,361905981.75,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603129,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:15+00:00
2026-09-23,605499,东鹏饮料,SSE,L2,L2,76.35,core,78.12,95.49,越带顶+20%,,86.8046,模型带·2026-06-30,1.3185,,,,C-GARP成长型,83.0970,ok,,,,,,,114.45,114.45,2026-09-23,True,2026-09-23,402932670.0,116.5075,123.026,489693168.65,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh605499,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:16+00:00
2026-09-23,603529,爱玛科技,SSE,L2,L2,70.1,core,27.59,33.72,低于带底-21%,0.4153,30.6563,模型带·2026-06-30,0.7065,,,,A-现金流复利型,18.7630,ok,,,,,,,21.66,21.66,2026-09-23,True,2026-09-23,86066010.0,21.626,21.172,94179118.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603529,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:19+00:00
2026-09-23,002372,伟星新材,SZSE,L2,L2,75.7,core,5.04,6.16,越带顶+34%,,5.603,模型带·2026-06-30,1.4742,,,,A-现金流复利型,13.0390,ok,,,,,,,8.26,8.26,2026-09-23,True,2026-09-23,74096330.0,8.4175,8.3817,72860759.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002372,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:15+00:00
2026-09-23,603993,洛阳钼业,SSE,L2,L2,72.0,core,9.62,11.76,越带顶+50%,,10.6867,模型带·2026-06-30,1.6525,,,,F-资源NAV型,376.3260,ok,,,,,,,17.66,17.66,2026-09-23,True,2026-09-23,2129645890.0,18.3343,18.5564,3019638811.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603993,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:15+00:00
2026-09-23,000408,藏格矿业,SZSE,L2,L2,66.0,core,19.11,23.35,越带顶+216%,,21.2315,模型带·2026-06-30,3.4783,,,,F-资源NAV型,113.4480,ok,,,,,,,73.85,73.85,2026-09-23,True,2026-09-23,497172970.0,74.7045,75.5243,742106690.35,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000408,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:16+00:00
2026-09-23,000792,盐湖股份,SZSE,L2,L2,73.1,core,20.26,24.76,带内94%,,22.5105,模型带·2026-06-30,1.0875,,,,F-资源NAV型,132.0780,ok,,,,,,,24.48,24.48,2026-09-23,True,2026-09-23,1060059888.0,26.179,26.9938,1319407373.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000792,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:17+00:00
2026-09-23,002532,天山铝业,SZSE,L2,L2,69.7,core,13.85,16.93,低于带底-10%,0.2401,15.391,模型带·2026-06-30,0.8063,,,,H-成本曲线周期型,58.0910,ok,,,,,,,12.41,12.41,2026-09-23,True,2026-09-23,571708844.0,13.0635,12.5872,815591311.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002532,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:16+00:00
2026-09-23,000933,神火股份,SZSE,L2,L2,69.8,core,23.39,28.59,带内53%,,25.992,模型带·2026-06-30,1.0049,,,,F-资源NAV型,59.0140,ok,,,,,,,26.12,26.12,2026-09-23,True,2026-09-23,633937624.0,27.1505,25.7622,1008122710.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000933,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:17+00:00
2026-09-23,002128,电投能源,SZSE,L2,L2,71.7,core,24.96,30.51,带内56%,,27.7337,模型带·2026-06-30,1.0125,,,,F-资源NAV型,85.9780,ok,,,,,,,28.08,28.08,2026-09-23,True,2026-09-23,274277016.0,28.295,26.9567,401018029.35,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002128,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:24+00:00
2026-09-23,600989,宝丰能源,SSE,L2,L2,73.0,core,22.60,27.63,低于带底-0%,0.1123,25.1154,模型带·2026-06-30,0.899,,,,H-成本曲线周期型,173.8010,ok,,,,,,,22.58,22.58,2026-09-23,True,2026-09-23,1252169384.0,23.9745,22.7898,1672670100.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600989,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:24+00:00
2026-09-23,603505,金石资源,SSE,L1,L1,74.9,core,5.28,6.45,越带顶+136%,,5.8649,模型带·2026-06-30,2.5951,,,,F-资源NAV型,12.9530,ok,,,,,,,15.22,15.22,2026-09-23,True,2026-09-23,88362754.0,15.405,16.2142,131933007.9,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603505,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:17+00:00
2026-09-23,000893,亚钾国际,SZSE,L2,L2,65.3,core,23.47,28.69,越带顶+36%,,26.0792,模型带·2026-06-30,1.4947,,,,F-资源NAV型,37.2300,ok,,,,,,,38.98,38.98,2026-09-23,True,2026-09-23,360763798.0,43.803,45.3703,682341961.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000893,day,2020-01-01,2026-09-23,1000,",2026-09-23T09:59:17+00:00
