number,security_code,as_of_year,cutoff_notice
1,000959,2016,2017-03-30
2,000488,2016,2017-02-18
3,000807,2016,2017-04-07
4,600221,2016,2017-03-29
5,600487,2016,2017-04-22
6,601877,2016,2017-04-24
7,002468,2016,2017-04-18
8,300207,2016,2017-03-10
9,601238,2016,2017-03-31
10,601012,2016,2017-03-11
11,000553,2016,2017-04-06
12,300498,2016,2017-04-07
