trade_date,security_code,security_name,exchange,quality_tier,quality_tier_label,quality_score,pool_layer,fair_price_low,fair_price_high,band_position,margin_of_safety,model_intrinsic_value,model_band_source,model_pv,hold_intrinsic_value,hold_band_source,hold_pv,strategy_tag,total_market_cap_bn,signal_state,review_frozen,note,gap_trading_days,gap_return,gap_max_vol_ratio,gap_max_vol_day,close,mark_close,mark_date,tradable,adjustment_basis,amount,ma20,ma60,amount_ma20,data_source,screened_at_utc
2026-09-18,688012,中微公司,SSE,L2,L2,77.3,core,43.81,53.55,越带顶+563%,,48.6808,模型带·2026-06-30,7.2908,,,,D-产业链爆发/关键瓶颈型,318.9620,ok,,,,,,,354.92,354.92,2026-09-18,True,2026-09-18,7336173265.0,347.5155,374.4528,5037953049.1,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.688012&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:19+00:00
2026-09-18,688008,澜起科技,SSE,L1,L1,78.2,core,36.03,44.03,越带顶+360%,,40.031,模型带·2026-06-30,5.0593,,,,D-产业链爆发/关键瓶颈型,238.3710,ok,,,,,,,202.53,202.53,2026-09-18,True,2026-09-18,8073519298.0,197.0435,218.9972,6207223066.55,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.688008&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:17+00:00
2026-09-18,688111,金山办公,SSE,L1,L1,81.2,core,40.32,49.27,越带顶+354%,,44.7947,模型带·2026-06-30,4.9919,,,,N-订阅/递延收入型,107.5070,ok,,,,,,,223.61,223.61,2026-09-18,True,2026-09-18,1139410078.0,234.233,239.0387,1250785339.6,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.688111&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:18+00:00
2026-09-18,600036,招商银行,SSE,L2,L2,69.9,core,48.3749,59.1248,低于带底-15%,0.3125,53.7499,股利折现,0.7552,,,,J-金融资本型,1034.0140,ok,,,,,,,40.59,40.59,2026-09-18,True,2026-09-18,1972732196.0,40.6675,38.9465,2828019731.25,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600036&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:16+00:00
2026-09-18,300059,东方财富,SZSE,L2,L2,72.6,core,23.37,28.56,低于带底-21%,0.4134,25.9638,模型带·2026-06-30,0.7075,,,,J-金融资本型,299.1980,ok,,,,,,,18.37,18.37,2026-09-18,True,2026-09-18,2778970439.23,18.8685,19.609,3405487652.7115,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300059&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:17+00:00
2026-09-18,300124,汇川技术,SZSE,L2,L2,77.1,core,18.16,22.20,越带顶+136%,,20.181,模型带·2026-06-30,2.599,,,,C-GARP成长型,151.5150,ok,,,,,,,52.45,52.45,2026-09-18,True,2026-09-18,1955538276.35,57.434,61.0708,1424111452.5175,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300124&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:18+00:00
2026-09-18,600660,福耀玻璃,SSE,L1,L1,79.9,core,47.38,57.91,带内60%,,52.6419,模型带·2026-06-30,1.0197,,,,A-现金流复利型,143.9010,ok,,,,,,,53.68,53.68,2026-09-18,True,2026-09-18,633322008.0,55.746,55.06,520174339.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600660,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:20+00:00
2026-09-18,600406,国电南瑞,SSE,L1,L1,74.5,core,12.01,14.68,越带顶+50%,,13.3491,模型带·2026-06-30,1.6518,,,,A-现金流复利型,180.3130,ok,,,,,,,22.05,22.05,2026-09-18,True,2026-09-18,502504065.0,22.612,23.1084,665499409.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600406,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:20+00:00
2026-09-18,300750,宁德时代,SZSE,L1,L1,78.1,core,188.62,230.54,越带顶+31%,,209.5801,模型带·2026-06-30,1.4407,,,,D-产业链爆发/关键瓶颈型,1558.4810,ok,,,,,,,301.95,301.95,2026-09-18,True,2026-09-18,11495629035.0,345.493,370.6497,10661744702.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300750,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:20+00:00
2026-09-18,300760,迈瑞医疗,SZSE,L2,L2,79.3,core,81.90,100.10,越带顶+57%,,91.0036,模型带·2026-06-30,1.7238,,,,A-现金流复利型,200.1890,ok,,,,,,,156.87,156.87,2026-09-18,True,2026-09-18,778955150.54,162.918,152.4977,1389667749.627,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300760&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:18+00:00
2026-09-18,600276,恒瑞医药,SSE,L2,L2,73.5,core,15.66,19.15,越带顶+129%,,17.4051,模型带·2026-06-30,2.5228,,,,M-管线/研发资产型,296.7490,ok,,,,,,,43.91,43.91,2026-09-18,True,2026-09-18,2499985113.0,45.1995,51.0152,2807041854.75,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600276,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:20+00:00
2026-09-18,600309,万华化学,SSE,L2,L2,72.7,core,59.24,72.41,带内90%,,65.8233,模型带·2026-06-30,1.0809,,,,H-成本曲线周期型,246.9000,ok,,,,,,,71.15,71.15,2026-09-18,True,2026-09-18,2045085795.0,74.542,72.6473,2508191567.9,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600309,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:20+00:00
2026-09-18,000858,五粮液,SZSE,L2,L2,75.3,core,69.75,85.25,带内2%,,77.4985,模型带·2026-06-30,0.9032,,,,A-现金流复利型,276.2150,ok,,,,,,,70.0,70.0,2026-09-18,True,2026-09-18,1249885000.0,70.8275,72.5489,1543121555.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000858,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:21+00:00
2026-09-18,600809,山西汾酒,SSE,L1,L1,78.3,core,71.17,86.98,越带顶+30%,,79.0767,模型带·2026-06-30,1.4252,,,,A-现金流复利型,145.2000,ok,,,,,,,112.7,112.7,2026-09-18,True,2026-09-18,456750560.0,116.9645,115.2583,646114740.4,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600809,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:20+00:00
2026-09-18,000568,泸州老窖,SZSE,L2,L2,80.7,core,80.13,97.93,低于带底-10%,0.2379,89.0311,模型带·2026-06-30,0.8078,,,,A-现金流复利型,113.1890,ok,,,,,,,71.92,71.92,2026-09-18,True,2026-09-18,392360484.43,76.4451,78.6586,731751221.4305,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.000568&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:19+00:00
2026-09-18,600132,重庆啤酒,SSE,L2,L2,73.1,core,16.00,19.56,越带顶+93%,,17.7814,模型带·2026-06-30,2.1241,,,,A-现金流复利型,19.2180,ok,,,,,,,37.77,37.77,2026-09-18,True,2026-09-18,102390693.0,39.2985,42.03,116930278.75,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600132,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:20+00:00
2026-09-18,600600,青岛啤酒,SSE,L2,L2,74.4,core,37.72,46.10,越带顶+9%,,41.9068,模型带·2026-06-30,1.1946,,,,A-现金流复利型,70.0920,ok,,,,,,,50.06,50.06,2026-09-18,True,2026-09-18,165762228.0,50.8945,52.1247,172562708.05,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600600&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:19+00:00
2026-09-18,000423,东阿阿胶,SZSE,L2,L2,75.2,core,28.98,35.42,越带顶+28%,,32.204,模型带·2026-06-30,1.4054,,,,A-现金流复利型,29.8860,ok,,,,,,,45.26,45.26,2026-09-18,True,2026-09-18,233731692.0,46.9003,48.5704,242830329.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000423,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:21+00:00
2026-09-18,000538,云南白药,SZSE,L1,L1,74.9,core,32.36,39.55,越带顶+29%,,35.9515,模型带·2026-06-30,1.42,,,,A-现金流复利型,90.0520,ok,,,,,,,51.05,51.05,2026-09-18,True,2026-09-18,428794475.0,50.5345,50.4303,367473785.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000538,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:21+00:00
2026-09-18,000999,华润三九,SZSE,L2,L2,75.3,core,16.03,19.59,越带顶+20%,,17.8081,模型带·2026-06-30,1.3252,,,,A-现金流复利型,41.1060,ok,,,,,,,23.6,23.6,2026-09-18,True,2026-09-18,181446240.0,24.308,24.591,195086490.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000999,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:21+00:00
2026-09-18,600436,片仔癀,SSE,L1,L1,79.0,core,39.98,48.86,越带顶+142%,,44.4188,模型带·2026-06-30,2.6635,,,,A-现金流复利型,73.5320,ok,,,,,,,118.31,118.31,2026-09-18,True,2026-09-18,198252067.0,122.038,126.376,288946421.45,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600436,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:21+00:00
2026-09-18,600285,羚锐制药,SSE,L2,L2,70.9,core,9.75,11.92,越带顶+60%,,10.8376,模型带·2026-06-30,1.7633,,,,A-现金流复利型,11.0190,ok,,,,,,,19.11,19.11,2026-09-18,True,2026-09-18,61914489.0,19.491,20.9167,112903870.7,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600285,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:21+00:00
2026-09-18,600750,华润江中,SSE,L2,L2,70.9,core,10.48,12.81,越带顶+74%,,11.6481,模型带·2026-06-30,1.9093,,,,A-现金流复利型,14.6950,ok,,,,,,,22.24,22.24,2026-09-18,True,2026-09-18,68403568.0,22.722,23.637,101808197.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600750,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:21+00:00
2026-09-18,600993,马应龙,SSE,L2,L2,71.1,core,15.54,18.99,越带顶+19%,,17.2642,模型带·2026-06-30,1.3131,,,,A-现金流复利型,9.7630,ok,,,,,,,22.67,22.67,2026-09-18,True,2026-09-18,65019635.0,22.8475,22.9993,84842946.4,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600993&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:21+00:00
2026-09-18,000651,格力电器,SZSE,L2,L2,71.3,core,59.95,73.27,低于带底-36%,0.7274,66.6102,模型带·2026-06-30,0.5789,,,,A-现金流复利型,217.7270,ok,,,,,,,38.56,38.56,2026-09-18,True,2026-09-18,1151949152.0,38.801,38.224,1500596628.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000651,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:22+00:00
2026-09-18,600690,海尔智家,SSE,L2,L2,74.2,core,20.39,24.92,带内6%,,22.6542,模型带·2026-06-30,0.9129,,,,A-现金流复利型,198.1560,ok,,,,,,,20.68,20.68,2026-09-18,True,2026-09-18,562721412.0,21.2125,20.8079,632427982.05,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600690,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:22+00:00
2026-09-18,000895,双汇发展,SZSE,L2,L2,70.1,core,13.04,15.94,越带顶+46%,,14.4903,模型带·2026-06-30,1.6073,,,,K-稳态现金分配型,82.7710,ok,,,,,,,23.29,23.29,2026-09-18,True,2026-09-18,170564315.0,24.0455,24.3723,251830234.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000895,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:22+00:00
2026-09-18,600887,伊利股份,SSE,L2,L2,75.8,core,16.42,20.07,越带顶+33%,,18.2434,模型带·2026-06-30,1.4581,,,,A-现金流复利型,167.3060,ok,,,,,,,26.6,26.6,2026-09-18,True,2026-09-18,838611213.0,26.4655,26.0622,1565109331.9,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.600887&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:21+00:00
2026-09-18,300866,安克创新,SZSE,L2,L2,72.3,core,63.56,77.68,越带顶+63%,,70.6211,模型带·2026-06-30,1.7982,,,,C-GARP成长型,75.3890,ok,,,,,,,126.99,126.99,2026-09-18,True,2026-09-18,305360154.0,127.3255,118.7718,504975308.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300866,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:23+00:00
2026-09-18,603129,春风动力,SSE,L2,L2,71.1,core,128.05,156.51,越带顶+86%,,142.2778,模型带·2026-06-30,2.041,,,,C-GARP成长型,44.3870,ok,,,,,,,290.39,290.39,2026-09-18,True,2026-09-18,425925932.0,297.195,287.65,333513167.75,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.603129&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:22+00:00
2026-09-18,605499,东鹏饮料,SSE,L2,L2,76.35,core,78.12,95.49,越带顶+17%,,86.8046,模型带·2026-06-30,1.285,,,,C-GARP成长型,86.0850,ok,,,,,,,111.54,111.54,2026-09-18,True,2026-09-18,331887270.0,117.653,123.5405,526486034.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh605499,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:22+00:00
2026-09-18,603529,爱玛科技,SSE,L2,L2,70.1,core,27.59,33.72,低于带底-22%,0.4305,30.6563,模型带·2026-06-30,0.699,,,,A-现金流复利型,18.8580,ok,,,,,,,21.43,21.43,2026-09-18,True,2026-09-18,59842952.0,21.6405,21.0723,112106687.4,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=1.603529&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:22+00:00
2026-09-18,002372,伟星新材,SZSE,L2,L2,75.7,core,5.04,6.16,越带顶+31%,,5.603,模型带·2026-06-30,1.4421,,,,A-现金流复利型,13.4370,ok,,,,,,,8.08,8.08,2026-09-18,True,2026-09-18,51909152.0,8.463,8.3833,78784829.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002372,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:23+00:00
2026-09-18,603993,洛阳钼业,SSE,L2,L2,72.0,core,9.62,11.76,越带顶+49%,,10.6867,模型带·2026-06-30,1.6385,,,,F-资源NAV型,408.4170,ok,,,,,,,17.51,17.51,2026-09-18,True,2026-09-18,2254267167.0,18.517,18.5553,3600726827.35,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603993,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:23+00:00
2026-09-18,000408,藏格矿业,SZSE,L2,L2,66.0,core,19.13,23.38,越带顶+209%,,21.2509,模型带·2026-06-30,3.3956,,,,F-资源NAV型,123.2540,ok,,,,,,,72.16,72.16,2026-09-18,True,2026-09-18,748660000.0,75.192,75.2767,849748915.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000408,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:23+00:00
2026-09-18,000792,盐湖股份,SZSE,L2,L2,73.1,core,20.26,24.76,带内100%,,22.5105,模型带·2026-06-30,1.099,,,,F-资源NAV型,141.3910,ok,,,,,,,24.74,24.74,2026-09-18,True,2026-09-18,1324220870.0,26.6675,27.2605,1463194342.35,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000792,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:23+00:00
2026-09-18,002532,天山铝业,SZSE,L2,L2,69.7,core,13.85,16.93,低于带底-8%,0.2014,15.391,模型带·2026-06-30,0.8323,,,,H-成本曲线周期型,64.9870,ok,,,,,,,12.81,12.81,2026-09-18,True,2026-09-18,617474025.0,13.087,12.4883,848404000.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002532,day,2020-01-01,2026-09-18,1000,",2026-09-19T17:50:23+00:00
2026-09-18,000933,神火股份,SZSE,L2,L2,69.8,core,23.39,28.59,带内66%,,25.992,模型带·2026-06-30,1.0315,,,,F-资源NAV型,65.0190,ok,,,,,,,26.81,26.81,2026-09-18,True,2026-09-18,777124035.76,27.143,25.5217,1043657406.2945,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.000933&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61&klt=101&fqt=0&beg=20200101&end=20260918&lmt=1000,2026-09-19T17:50:22+00:00
