number,security_code,as_of_year,cutoff_notice
1,600104,2002,2004-03-03
2,600153,2002,2004-04-21
3,600606,2002,2004-03-27
4,600057,2002,2004-03-27
5,000002,2002,2004-03-09
6,600050,2002,2004-03-26
