review_batch_id,security_code,security_name,listed_company_name,exchange,cninfo_org_id,annual_report_title,annual_report_source_url,annual_report_fallback_pdf_url,current_report_title,current_report_source_url,current_report_fallback_pdf_url,official_disclosure_page,research_report_title,research_report_org,research_reporter,research_report_publish_date,research_report_source_url,research_report_info_code,source_fetched_at_utc
batch-073,600458,时代新材,株洲时代新材料科技股份有限公司,SSE,gssh0600458,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225046354&announceTime=1774627200000,https://www.cninfo.com.cn/finalpage/2026-03-28/1225046354.PDF,2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225256722&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225256722.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=600458,风电叶片业绩稳步增长，新材料平台高增可期,山西证券股份有限公司,冀泳洁,2026-05-11 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605111822164380_1.pdf,AP202605111822164380,2026-06-14T00:00:00+00:00
batch-073,300514,友讯达,友讯达,SZSE,9900031732,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225130284&announceTime=1776700800000,https://www.cninfo.com.cn/finalpage/2026-04-21/1225130284.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225145726&announceTime=1776873600000,https://www.cninfo.com.cn/finalpage/2026-04-23/1225145726.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300514,,,,,,,2026-06-14T00:00:00+00:00
batch-073,300957,贝泰妮,贝泰妮,SZSE,9900041876,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225192408&announceTime=1777219200000,https://www.cninfo.com.cn/finalpage/2026-04-27/1225192408.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225192416&announceTime=1777219200000,https://www.cninfo.com.cn/finalpage/2026-04-27/1225192416.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300957,2025年报&2026一季报点评：26Q1收入利润高增，经营改善趋势明确,东吴证券股份有限公司,"吴劲草,郗越",2026-04-30 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202604301821799048_1.pdf,AP202604301821799048,2026-06-14T00:00:00+00:00
batch-073,300818,耐普矿机,耐普矿机,SZSE,gfbj0834947,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225100366&announceTime=1776182400000,https://www.cninfo.com.cn/finalpage/2026-04-15/1225100366.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225160407&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225160407.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300818,新签订单高增长，业绩有望改善,国金证券股份有限公司,"满在朋,李嘉伦",2026-04-15 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202604151821227115_1.pdf,AP202604151821227115,2026-06-14T00:00:00+00:00
batch-073,601106,中国一重,中国第一重型机械股份公司,SSE,9900010530,中国第一重型机械股份公司2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225261665&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225261665.PDF,公告2026-020（中国第一重型机械股份公司2026年第一季度报告）,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225261693&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225261693.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=601106,,,,,,,2026-06-14T00:00:00+00:00
batch-073,002372,伟星新材,伟星新材,SZSE,9900011087,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225076292&announceTime=1775145600000,https://www.cninfo.com.cn/finalpage/2026-04-03/1225076292.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225203234&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225203234.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002372,业绩压力仍在,华源证券股份有限公司,"戴铭余,王彬鹏,邓力,赵梦妮",2026-04-18 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202604181821316348_1.pdf,AP202604181821316348,2026-06-14T00:00:00+00:00
batch-073,301456,盘古智能,盘古智能,SZSE,9900047323,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225180189&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225180189.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225180202&announceTime=1777046400000,https://www.cninfo.com.cn/finalpage/2026-04-25/1225180202.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=301456,,,,,,,2026-06-14T00:00:00+00:00
batch-073,603026,石大胜华,石大胜华新材料集团股份有限公司,SSE,9900022966,石大胜华2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225062219&announceTime=1774886400000,https://www.cninfo.com.cn/finalpage/2026-03-31/1225062219.PDF,石大胜华2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225237458&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225237458.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=603026,六氟磷酸锂需求向好，产业链配套优势明显,环球富盛理财,庄怀超,2025-12-18 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202512181802906232_1.pdf,AP202512181802906232,2026-06-14T00:00:00+00:00
batch-073,688231,隆达股份,江苏隆达超合金股份有限公司,SSE,9900048065,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225144969&announceTime=1776873600000,https://www.cninfo.com.cn/finalpage/2026-04-23/1225144969.PDF,2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225205133&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225205133.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688231,,,,,,,2026-06-14T00:00:00+00:00
batch-073,002324,普利特,普利特,SZSE,9900009450,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225163957&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225163957.PDF,2026年第一季度报告（更正后）,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225199202&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225199202.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002324,25H1业绩大幅改善，改性塑料稳步增长，电池业务修复，新材料新能源双轮驱动,华金证券股份有限公司,骆红永,2025-09-13 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202509131742811217_1.pdf,AP202509131742811217,2026-06-14T00:00:00+00:00
