review_batch_id,security_code,security_name,listed_company_name,exchange,cninfo_org_id,annual_report_title,annual_report_source_url,annual_report_fallback_pdf_url,current_report_title,current_report_source_url,current_report_fallback_pdf_url,official_disclosure_page,research_report_title,research_report_org,research_reporter,research_report_publish_date,research_report_source_url,research_report_info_code,source_fetched_at_utc
batch-030,688099,晶晨股份,晶晨半导体(上海)股份有限公司,SSE,9900038936,晶晨股份2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225058928&announceTime=1774886400000,https://www.cninfo.com.cn/finalpage/2026-03-31/1225058928.PDF,晶晨股份2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225234011&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225234011.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688099,端侧AI+无线连接，加速深化万物智联,中邮证券有限责任公司,"万玮,吴文吉",2026-05-15 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605151822359974_1.pdf,AP202605151822359974,2026-06-14T00:00:00+00:00
batch-030,600216,浙江医药,浙江医药股份有限公司,SSE,gssh0600216,浙江医药2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225093516&announceTime=1775836800000,https://www.cninfo.com.cn/finalpage/2026-04-11/1225093516.PDF,浙江医药2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225159682&announceTime=1776960000000,https://www.cninfo.com.cn/finalpage/2026-04-24/1225159682.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=600216,,,,,,,2026-06-14T00:00:00+00:00
batch-030,002222,福晶科技,福晶科技,SZSE,9900004361,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225227139&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225227139.pdf,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225227147&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225227147.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=002222,三大业务并驾齐驱，至期光子构筑新增长曲线,中航证券有限公司,"刘一楠,刘牧野",2025-06-03 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202506031683952542_1.pdf,AP202506031683952542,2026-06-14T00:00:00+00:00
batch-030,688213,思特威,思特威(上海)电子科技股份有限公司,SSE,9900048605,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225047323&announceTime=1774627200000,https://www.cninfo.com.cn/finalpage/2026-03-28/1225047323.PDF,2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225257736&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225257736.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688213,业绩强劲增长，多领域技术突破巩固市场领先地位,中银国际证券股份有限公司,"苏凌瑶,茅珈恺",2026-04-07 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202604071821042030_1.pdf,AP202604071821042030,2026-06-14T00:00:00+00:00
batch-030,300503,昊志机电,昊志机电,SZSE,9900023867,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225129989&announceTime=1776700800000,https://www.cninfo.com.cn/finalpage/2026-04-21/1225129989.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225129998&announceTime=1776700800000,https://www.cninfo.com.cn/finalpage/2026-04-21/1225129998.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300503,公司动态研究报告：PCB主轴龙头业绩爆发，机器人与商业航天打开新空间,华鑫证券有限责任公司,尤少炜,2026-05-29 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202605291822986063_1.pdf,AP202605291822986063,2026-06-14T00:00:00+00:00
batch-030,688161,威高骨科,山东威高骨科材料股份有限公司,SSE,nssc1000274,山东威高骨科材料股份有限公司2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225047100&announceTime=1774627200000,https://www.cninfo.com.cn/finalpage/2026-03-28/1225047100.PDF,山东威高骨科材料股份有限公司2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225254601&announceTime=1777478400000,https://www.cninfo.com.cn/finalpage/2026-04-30/1225254601.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=688161,深耕传统核心领域，拓展智能设备、微创治疗等前沿领域,国信证券股份有限公司,"张超,陈曦炳,彭思宇",2026-04-23 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202604231821485726_1.pdf,AP202604231821485726,2026-06-14T00:00:00+00:00
batch-030,000409,云鼎科技,云鼎科技,SZSE,gssz0000409,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225084580&announceTime=1775664000000,https://www.cninfo.com.cn/finalpage/2026-04-09/1225084580.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225144427&announceTime=1776873600000,https://www.cninfo.com.cn/finalpage/2026-04-23/1225144427.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=000409,,,,,,,2026-06-14T00:00:00+00:00
batch-030,600558,大西洋,四川大西洋焊接材料股份有限公司,SSE,gssh0600558,大西洋2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225080888&announceTime=1775491200000,https://www.cninfo.com.cn/finalpage/2026-04-07/1225080888.PDF,大西洋2026年第一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225199171&announceTime=1777305600000,https://www.cninfo.com.cn/finalpage/2026-04-28/1225199171.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=600558,,,,,,,2026-06-14T00:00:00+00:00
batch-030,001391,国货航,国货航,SZSE,9900057395,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225091199&announceTime=1775750400000,https://www.cninfo.com.cn/finalpage/2026-04-10/1225091199.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225228003&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225228003.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=001391,,,,,,,2026-06-14T00:00:00+00:00
batch-030,300236,上海新阳,上海新阳,SZSE,9900019391,2025年年度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225006867&announceTime=1773331200000,https://www.cninfo.com.cn/finalpage/2026-03-13/1225006867.PDF,2026年一季度报告,https://www.cninfo.com.cn/new/announcement/download?bulletinId=1225235321&announceTime=1777392000000,https://www.cninfo.com.cn/finalpage/2026-04-29/1225235321.PDF,https://www.cninfo.com.cn/new/disclosure/stock?stockCode=300236,公司信息更新报告：五大材料布局驱动业绩高增，三大基地共振开启新周期,开源证券股份有限公司,"陈蓉芳,祁海超",2026-03-19 00:00:00.000,https://pdf.dfcfw.com/pdf/H3_AP202603191820635980_1.pdf,AP202603191820635980,2026-06-14T00:00:00+00:00
