date,signal_day,observed_on,spread,percentile,cap,exposure,debt,cash,equity,constraint_equity,active_sells,unresolved
2012-11-02,2012-11-01,2012-10-31,0.06996924524312895,0.9833333333333333,,0.29904116982810425,0.0,2102807.3196599996,2999901.3196599996,2999901.3196599996,0,False
2012-11-05,2012-11-02,2012-10-31,0.06996924524312895,0.9833333333333333,,0.5974090805420258,0.0,1206354.7207199996,2996477.7207199996,2996477.7207199996,0,False
2012-11-06,2012-11-05,2012-10-31,0.06996924524312895,0.9833333333333333,,0.9452319707459468,0.0,163674.03845999957,2988496.0384599995,2988496.0384599995,0,False
2012-11-07,2012-11-06,2012-10-31,0.06996924524312895,0.9833333333333333,,1.2934272816643333,870665.7264000004,0.0,2967228.2735999995,2967228.2735999995,0,False
2012-11-08,2012-11-07,2012-10-31,0.06996924524312895,0.9833333333333333,,1.5487816328950132,1585844.6562243125,0.0,2889755.3437756877,2889755.3437756877,0,False
2012-11-09,2012-11-08,2012-10-31,0.06996924524312895,0.9833333333333333,,1.5037627848533701,1585996.7235201148,130981.36929000003,2888294.645769885,2888294.645769885,0,False
2012-11-12,2012-11-09,2012-10-31,0.06996924524312895,0.9833333333333333,,1.6658728239961458,1915984.2769629082,0.0,2877402.723037092,2877402.723037092,0,False
2012-11-13,2012-11-12,2012-10-31,0.06996924524312895,0.9833333333333333,,1.5900707682249071,1855780.361012577,211966.09337996025,2785791.7323673833,2785791.7323673833,0,False
2012-11-14,2012-11-13,2012-10-31,0.06996924524312895,0.9833333333333333,,1.3280970918370896,1855958.312554044,932208.2041799601,2815477.8916259166,2815477.8916259166,0,False
2012-11-15,2012-11-14,2012-10-31,0.06996924524312895,0.9833333333333333,,0.9782423820922692,1830530.2527317218,1890314.6693723244,2747746.416640602,2747746.416640602,0,False
2012-11-16,2012-11-15,2012-10-31,0.06996924524312895,0.9833333333333333,,1.0778971841478486,1829125.6343040352,1615188.4338864305,2746404.799582395,2746404.799582395,0,False
2012-11-19,2012-11-16,2012-10-31,0.06996924524312895,0.9833333333333333,,1.173529652403806,1829651.8211303419,1341758.3598864304,2811585.5387560884,2811585.5387560884,0,False
2012-11-20,2012-11-19,2012-10-31,0.06996924524312895,0.9833333333333333,,1.2138396555825977,1829827.2671953817,1223123.3114664303,2837191.0442710486,2837191.0442710486,0,False
2012-11-21,2012-11-20,2012-10-31,0.06996924524312895,0.9833333333333333,,1.2317375768801564,1830002.730084017,1150813.5385764302,2930854.808492413,2930854.808492413,0,False
2012-11-22,2012-11-21,2012-10-31,0.06996924524312895,0.9833333333333333,,1.2350672588761558,1830178.2097978606,1150813.5385764302,2890086.328778569,2890086.328778569,0,False
2012-11-23,2012-11-22,2012-10-31,0.06996924524312895,0.9833333333333333,,1.2820568113657653,1830353.7063385262,1004632.4604264302,2927499.754087904,2927499.754087904,0,False
