security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
600009,,2014-11-04,2015-01-15,72,4,4,593722.00,726469.00,0.00,0.223584,0.089882,0.089882,14.3832,60,0.8244,0.2315,19.4453,18.1677,20.7229,换仓：让位给空间更大的000651
600309,万华化学,2014-11-04,2015-01-26,83,4,4,592077.00,659400.00,0.00,0.113706,0.117695,0.060354,17.2083,60,0.6240,0.6132,28.8280,26.9340,30.7220,换仓：让位给空间更大的000651
600000,,2014-11-04,2015-01-29,86,4,5,594959.00,894435.00,0.00,0.503356,0.124469,0.100182,9.6940,60,0.8861,0.1387,11.4665,10.7132,12.2198,换仓：让位给空间更大的000792
600188,,2014-11-04,2015-02-05,93,4,4,596050.00,878140.00,0.00,0.473266,0.157282,0.118508,8.3267,60,0.7682,0.2819,11.7034,10.9345,12.4723,换仓：让位给空间更大的002128
600660,福耀玻璃,2014-11-04,2015-02-10,98,5,4,596339.00,690202.00,0.00,0.157399,0.113379,0.113379,10.2470,60,0.8087,0.2663,13.6637,12.7660,14.5614,换仓：让位给空间更大的002128
600031,三一重工,2014-11-04,2015-02-25,113,17,5,611113.00,821218.00,0.00,0.343807,0.231898,0.162090,5.7430,60,0.5487,0.6946,11.1166,10.3862,11.8470,换仓：让位给空间更大的000651
000933,神火股份,2014-11-04,2015-04-15,162,29,14,2860446.00,3510723.00,0.00,0.227334,0.210926,0.236052,4.4495,60,0.3459,1.7785,13.5314,12.6424,14.4204,移出股票库·逐步清仓
600897,,2014-11-05,2014-12-08,33,3,2,368986.00,385560.00,0.00,0.044918,0.083969,0.083969,17.3040,60,0.9143,0.0814,22.2018,20.7431,23.6605,换仓：让位给空间更大的601088
601398,工商银行,2014-11-05,2015-02-02,89,9,3,448777.00,572781.00,0.00,0.276315,0.143689,0.113788,3.5327,60,0.8006,0.2700,4.5466,4.2479,4.8453,换仓：让位给空间更大的002128
000333,美的集团,2014-11-26,2017-07-24,971,36,21,3495158.00,6077058.00,321460.00,0.738708,0.414490,0.411989,11.5530,60,0.3635,1.7359,61.2846,57.2582,65.3110,涨幅≥125%清空
601088,中国神华,2014-12-08,2015-08-25,260,33,1,3732913.00,2705486.00,137788.00,-0.275235,0.460274,0.447318,14.7173,60,0.4377,1.1872,41.0091,38.3148,43.7034,跌破建仓日MA60止损
000858,五粮液,2015-01-28,2015-02-06,9,1,1,2270.00,2033.00,0.00,-0.104405,0.085470,0.085470,20.3513,60,0.7637,0.3284,30.1543,28.1732,32.1354,跌破建仓日MA60止损
000568,泸州老窖,2015-03-17,2015-05-07,51,3,1,184931.00,173160.00,0.00,-0.063651,0.146297,0.146297,20.0992,60,0.6995,0.3663,30.8922,28.8626,32.9218,换仓：让位给空间更大的000651
600309,万华化学,2015-03-23,2015-07-02,101,17,1,2465804.00,2187185.00,30030.00,-0.112993,0.261986,0.259322,22.0877,60,0.7078,0.4110,32.5520,30.4133,34.6907,跌破建仓日MA60止损
600031,三一重工,2015-03-27,2015-04-29,33,8,1,8116.00,8360.00,0.00,0.030064,0.103774,0.103774,8.7473,60,0.8582,0.1776,11.1166,10.3862,11.8470,换仓：让位给空间更大的000651
600585,,2015-03-31,2015-04-30,30,2,1,18414.00,19016.00,0.00,0.032693,0.077610,0.077610,20.7818,60,0.8811,0.1534,26.3427,24.6120,28.0734,换仓：让位给空间更大的000651
002304,,2015-04-13,2015-05-06,23,1,1,44270.00,44955.00,0.00,0.015473,0.106529,0.106529,79.9743,60,0.7958,0.2504,110.7085,103.4350,117.9820,换仓：让位给空间更大的000651
600690,海尔智家,2015-05-27,2015-07-03,37,5,1,502526.00,438828.00,0.00,-0.126756,0.216770,0.205198,25.5325,60,0.8337,0.2173,37.7006,35.2237,40.1775,跌破建仓日MA60止损
600519,贵州茅台,2015-10-28,2015-12-14,47,10,10,1417560.00,1403897.00,0.00,-0.009638,0.065833,0.052036,199.7063,60,0.8700,0.1646,247.4021,231.1478,263.6564,换仓：让位给空间更大的000651
601398,工商银行,2015-11-05,2015-12-09,34,6,4,535679.00,532100.00,0.00,-0.006681,0.052083,0.055658,4.5203,60,0.9034,0.0878,5.0474,4.7158,5.3790,换仓：让位给空间更大的000651
000792,盐湖股份,2015-11-06,2016-01-11,66,19,1,2160459.00,1694600.00,0.00,-0.215630,0.334060,0.327484,19.3525,60,0.5753,0.7059,38.5533,36.0203,41.0863,跌破建仓日MA60止损
601088,中国神华,2015-11-19,2015-11-24,5,3,1,327796.00,322350.00,0.00,-0.016614,0.019169,0.013472,15.4812,60,0.4770,1.0832,32.7067,30.5579,34.8555,跌破建仓日MA60止损
000338,潍柴动力,2015-11-19,2016-01-04,46,20,1,970328.00,876033.00,0.00,-0.097178,0.145455,0.125503,9.3480,60,0.6289,0.5729,15.9806,14.9307,17.0305,跌破建仓日MA60止损
601288,农业银行,2015-12-11,2015-12-29,18,7,1,4248.00,4212.00,0.00,-0.008475,0.033233,0.038837,3.1725,60,0.8945,0.1179,3.6108,3.3736,3.8480,换仓：让位给空间更大的000651
600519,贵州茅台,2016-01-04,2016-01-05,1,1,1,147000.00,148974.00,0.00,0.013429,0.000000,0.000000,213.7067,60,0.8819,0.1781,247.4021,231.1478,263.6564,跌破建仓日MA60止损
600188,,2016-03-08,2016-05-10,63,14,10,1418549.00,1388936.00,0.00,-0.020876,0.238781,0.103360,9.2810,60,0.8589,0.2016,13.1451,12.2815,14.0087,移出股票库·逐步清仓
600519,贵州茅台,2016-03-09,2016-04-20,42,5,4,499709.00,533880.00,0.00,0.068382,0.072975,0.058201,211.3663,60,0.9265,0.0878,247.4021,231.1478,263.6564,换仓：让位给空间更大的601088
601288,农业银行,2016-03-21,2016-03-29,8,3,1,1592.00,1575.00,0.00,-0.010678,0.009434,0.006289,3.0957,60,0.8581,0.1690,3.7524,3.5059,3.9989,换仓：让位给空间更大的600031
600031,三一重工,2016-03-31,2016-04-29,29,15,1,547408.00,530280.00,0.00,-0.031289,0.111842,0.098743,5.4078,60,0.6286,0.5853,9.0202,8.4276,9.6128,跌破建仓日MA60止损
000792,盐湖股份,2016-04-11,2016-04-25,14,8,1,801855.00,758016.00,0.00,-0.054672,0.071503,0.067127,18.2555,60,0.4835,1.0270,38.5533,36.0203,41.0863,跌破建仓日MA60止损
600066,宇通客车,2016-04-26,2016-08-22,118,14,11,1583272.00,1778525.00,93900.00,0.123322,0.080326,0.073769,18.0912,60,0.8609,0.1644,23.4632,21.9217,25.0047,换仓：让位给空间更大的601088
601009,,2016-04-29,2017-05-05,371,29,9,2146650.00,2282600.00,9760.00,0.063331,0.186047,0.142646,8.4692,60,0.9103,0.1058,18.5877,17.3665,19.8089,换仓：让位给空间更大的600900
601225,陕西煤业,2016-06-30,2019-03-26,999,47,12,3363023.00,4596674.40,249484.40,0.366828,0.305595,0.321033,4.1088,60,0.4830,1.1343,11.0343,10.3093,11.7593,换仓：让位给空间更大的002128
601939,建设银行,2016-07-01,2016-08-05,35,2,1,982.00,1010.00,0.00,0.028513,0.030888,0.040129,4.5356,60,0.8392,0.1891,5.6599,5.2880,6.0318,换仓：让位给空间更大的601088
601398,工商银行,2016-08-08,2016-09-07,30,5,1,3099.00,3136.00,0.00,0.011939,0.032751,0.032751,4.2011,60,0.8866,0.1253,4.8840,4.5631,5.2049,换仓：让位给空间更大的000338
601088,中国神华,2016-09-06,2018-04-02,573,19,6,1724599.00,2379842.00,51060.00,0.379939,0.277100,0.267928,14.1440,60,0.5407,0.8543,28.0366,26.1946,29.8786,移出股票库·逐步清仓
