security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
000022,,2010-11-02,2010-11-16,14,10,1,1490554.00,1356736.00,0.00,-0.089777,0.113973,0.100966,14.1387,60,0.8840,0.0960,17.2177,16.0865,18.3489,跌破建仓日MA60止损
601088,中国神华,2010-11-03,2010-11-16,13,7,1,1035695.00,919758.00,0.00,-0.111941,0.143782,0.137215,25.2385,60,0.9154,0.1087,31.3199,29.2622,33.3776,跌破建仓日MA60止损
600309,万华化学,2010-11-03,2011-11-25,387,16,2,1704033.00,1592591.10,32120.00,-0.065399,0.379641,0.347727,13.4028,60,0.9259,0.1236,22.5613,21.0790,24.0436,跌破建仓日MA60止损
000022,,2010-12-20,2010-12-29,9,6,2,801573.00,758591.00,0.00,-0.053622,0.078912,0.081863,14.4943,60,0.8700,0.1769,17.2177,16.0865,18.3489,跌破建仓日MA60止损
000022,,2011-02-09,2011-05-30,110,6,1,863257.00,745040.00,0.00,-0.136943,0.282025,0.282025,14.4895,60,0.8828,0.1123,17.2177,16.0865,18.3489,跌破建仓日MA60止损
601088,中国神华,2011-03-03,2012-06-25,480,14,1,2052252.00,1807370.00,122925.00,-0.119324,0.263518,0.250077,22.8492,60,0.8266,0.2306,31.3199,29.2622,33.3776,跌破建仓日MA60止损
000651,格力电器,2011-03-24,2011-10-20,210,14,1,1331665.00,1081410.00,9030.00,-0.187926,0.250000,0.248431,18.7493,60,0.8878,0.1224,25.2762,23.6156,26.9368,跌破建仓日MA60止损
000338,潍柴动力,2011-04-12,2011-04-22,10,3,1,324584.00,310184.00,0.00,-0.044364,0.052613,0.055755,54.7632,60,0.8474,0.1979,66.7565,62.3706,71.1424,跌破建仓日MA60止损
600897,,2011-11-07,2011-11-18,11,4,1,422449.00,407253.00,0.00,-0.035971,0.049860,0.051577,13.6617,60,0.9067,0.1085,15.5296,14.5093,16.5499,跌破建仓日MA60止损
600660,福耀玻璃,2012-02-03,2012-03-28,54,12,1,866318.00,808191.00,0.00,-0.067097,0.111965,0.111950,8.1995,60,0.7462,0.3187,11.5256,10.7684,12.2828,跌破建仓日MA60止损
000651,格力电器,2012-02-09,2015-02-10,1097,17,15,1142694.00,2473784.00,174300.00,1.164870,0.231263,0.221570,15.0045,60,0.6135,0.6300,30.7100,28.6924,32.7276,涨幅≥125%清空
000338,潍柴动力,2012-02-14,2012-03-20,35,7,1,296502.00,287100.00,0.00,-0.031710,0.084097,0.085420,33.3847,60,0.4302,1.3532,78.1262,72.9933,83.2591,跌破建仓日MA60止损
002024,,2012-02-23,2012-06-07,105,9,1,403170.00,352692.00,6060.00,-0.125203,0.229111,0.294268,8.5807,60,0.6727,0.4637,13.3196,12.4445,14.1947,跌破建仓日MA60止损
000792,盐湖股份,2012-03-20,2012-03-28,8,1,1,30944.00,27296.00,0.00,-0.117890,0.133130,0.133130,35.1812,60,0.6986,0.4829,57.3589,53.5904,61.1274,跌破建仓日MA60止损
002001,新和成,2012-06-07,2012-07-04,27,12,1,867018.00,823588.00,0.00,-0.050091,0.091364,0.081033,20.3303,60,0.7877,0.3288,28.1966,26.3441,30.0491,跌破建仓日MA60止损
600897,,2012-06-27,2012-07-04,7,2,1,177287.00,175427.00,0.00,-0.010491,0.016406,0.016406,13.3040,60,0.9232,0.0881,14.5260,13.5716,15.4804,跌破建仓日MA60止损
000792,盐湖股份,2012-07-12,2012-08-24,43,14,1,1135671.00,1036350.00,0.00,-0.087456,0.121339,0.128264,32.6110,60,0.5525,0.7654,61.6129,57.5649,65.6609,跌破建仓日MA60止损
600066,宇通客车,2012-09-03,2012-09-26,23,13,1,1014451.00,968863.00,0.00,-0.044939,0.068172,0.081870,22.9143,60,0.6876,0.4702,33.7556,31.5379,35.9733,跌破建仓日MA60止损
600585,,2012-09-27,2013-06-17,263,16,4,1001826.00,991211.00,11425.00,-0.010596,0.331765,0.251157,14.2650,60,0.5934,0.6327,25.6505,23.9653,27.3357,跌破建仓日MA60止损
600309,万华化学,2012-10-09,2012-11-05,27,5,5,415067.00,397245.00,0.00,-0.042938,0.057880,0.051669,13.1558,60,0.9015,0.1030,15.8062,14.7677,16.8447,换仓：让位给空间更大的000338
002024,,2012-10-10,2012-11-13,34,16,1,834173.00,768222.00,0.00,-0.079062,0.112813,0.110233,6.5832,60,0.4918,0.9934,14.2527,13.3163,15.1891,跌破建仓日MA60止损
600897,,2012-10-11,2012-10-15,4,2,1,165330.00,163152.00,0.00,-0.013174,0.014354,0.015534,12.4932,60,0.8452,0.2001,15.0134,14.0270,15.9998,跌破建仓日MA60止损
000338,潍柴动力,2012-11-05,2013-06-24,231,22,1,1034684.00,846564.00,0.00,-0.181814,0.368011,0.355624,19.2032,60,0.3789,1.6107,55.6857,52.0271,59.3443,跌破建仓日MA60止损
600897,,2012-11-13,2012-11-14,1,1,1,80704.00,80128.00,0.00,-0.007137,0.000000,0.000000,12.5567,60,0.8146,0.2432,15.6765,14.6466,16.7064,跌破建仓日MA60止损
000022,,2012-12-04,2013-03-04,90,1,1,888.00,1281.00,0.00,0.442568,0.162198,0.162198,8.8022,60,0.6704,0.5017,13.3348,12.4587,14.2109,换仓：让位给空间更大的600271
600660,福耀玻璃,2012-12-05,2014-10-13,677,34,11,826865.00,1058918.00,39150.00,0.280642,0.191886,0.189744,6.1015,60,0.5862,0.6598,12.2658,11.4599,13.0717,换仓：让位给空间更大的000933
002024,,2013-01-14,2013-03-04,49,8,1,9520.00,8151.00,0.00,-0.143803,0.167331,0.187010,6.5468,60,0.4440,1.1734,15.5401,14.5191,16.5611,跌破建仓日MA60止损
000792,盐湖股份,2013-01-15,2013-04-17,92,10,4,396809.00,391100.00,0.00,-0.014387,0.090816,0.092220,25.3240,60,0.4080,1.3579,65.0073,60.7363,69.2783,换仓：让位给空间更大的600066
600309,万华化学,2013-04-15,2013-06-13,59,4,1,216178.00,199184.00,8260.00,-0.078611,0.143915,0.140903,16.2008,60,0.6260,0.6115,29.1197,27.2065,31.0329,跌破建仓日MA60止损
600066,宇通客车,2013-04-17,2013-10-18,184,14,8,682177.00,676677.80,70.00,-0.008061,0.148628,0.236284,14.7727,60,0.7228,0.3451,38.3231,35.8053,40.8409,换仓：让位给空间更大的600188
601398,工商银行,2013-07-02,2013-07-31,29,4,1,8329.00,8169.00,0.00,-0.019210,0.022613,0.028143,3.8721,60,0.9295,0.0785,4.3356,4.0508,4.6204,换仓：让位给空间更大的600271
600271,,2013-08-06,2013-09-03,28,3,1,60812.00,63498.00,0.00,0.044169,0.086538,0.086538,14.4583,60,0.7395,0.3447,21.8656,20.4290,23.3022,换仓：让位给空间更大的601088
002024,,2013-08-19,2013-10-23,65,2,1,16681.00,27264.00,0.00,0.634434,0.187991,0.187991,5.8153,60,0.6773,0.4268,9.7451,9.1048,10.3854,换仓：让位给空间更大的002128
000933,神火股份,2013-08-22,2013-10-28,67,18,1,300546.00,277070.00,0.00,-0.078111,0.169355,0.142049,5.2100,60,0.4404,1.3218,13.3968,12.5166,14.2770,跌破建仓日MA60止损
000338,潍柴动力,2013-08-30,2014-01-06,129,20,1,908642.00,813708.00,2590.00,-0.104479,0.166196,0.168991,18.2868,60,0.3891,1.5045,48.0108,44.8565,51.1651,跌破建仓日MA60止损
600309,万华化学,2013-10-28,2014-03-19,142,12,1,461876.00,405720.00,0.00,-0.121582,0.215909,0.238009,16.7275,60,0.5398,0.8483,31.5877,29.5124,33.6630,跌破建仓日MA60止损
600897,,2013-10-28,2014-05-05,189,2,2,94680.00,97080.00,0.00,0.025349,0.143653,0.120788,13.4643,60,0.7492,0.3265,19.5531,18.2685,20.8377,换仓：让位给空间更大的000858
601857,,2013-12-10,2013-12-16,6,1,1,810.00,781.00,0.00,-0.035802,0.024969,0.024969,7.8916,60,0.8088,0.2456,10.0891,9.4262,10.7520,跌破建仓日MA60止损
