security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
000022,,2009-11-06,2010-05-06,181,14,1,1871405.00,1687060.00,0.00,-0.098506,0.211765,0.211765,13.5325,60,0.6091,0.6719,23.7406,22.1808,25.3004,跌破建仓日MA60止损
000651,格力电器,2010-07-29,2015-02-11,1658,19,21,2326694.00,5730243.00,434940.00,1.462826,0.330738,0.336649,10.1443,60,0.9253,0.0873,16.1460,15.0852,17.2068,换仓·涨幅≥125%让位：让位给空间更大的002128
000022,,2010-08-05,2011-08-08,368,23,4,2410875.00,2320229.00,0.00,-0.037599,0.383264,0.325188,12.5827,60,0.6967,0.4224,19.1176,17.8616,20.3736,跌破建仓日MA60止损
000933,神火股份,2010-08-06,2011-11-28,479,19,3,1794752.00,1757909.00,16140.00,-0.020528,0.399674,0.362612,11.6869,60,0.7450,0.3196,26.5511,24.8067,28.2955,跌破建仓日MA60止损
600309,万华化学,2010-08-19,2010-08-26,7,3,2,192356.00,180088.00,0.00,-0.063778,0.046484,0.035323,16.4332,60,0.8281,0.2215,21.1200,19.7324,22.5076,跌破建仓日MA60止损
600309,万华化学,2010-09-06,2011-04-01,207,2,1,14252.00,20416.00,0.00,0.432501,0.199196,0.199196,16.1715,60,0.7879,0.2265,21.1200,19.7324,22.5076,换仓：让位给空间更大的601088
000338,潍柴动力,2011-04-12,2011-04-22,10,2,1,440915.00,422492.00,0.00,-0.041784,0.052613,0.052613,54.7632,60,0.8474,0.1979,66.7565,62.3706,71.1424,跌破建仓日MA60止损
600897,,2011-11-07,2011-11-18,11,7,1,1113257.00,1070223.00,0.00,-0.038656,0.049860,0.053540,13.6617,60,0.9067,0.1085,15.5296,14.5093,16.5499,跌破建仓日MA60止损
601088,中国神华,2012-02-03,2012-03-23,49,8,1,1070824.00,1015672.00,0.00,-0.051504,0.078592,0.078592,26.0030,60,0.7325,0.3596,37.1861,34.7430,39.6292,跌破建仓日MA60止损
600660,福耀玻璃,2012-02-03,2012-03-28,54,12,1,1280600.00,1205410.00,0.00,-0.058715,0.111965,0.105138,8.1995,60,0.7462,0.3187,11.5256,10.7684,12.2828,跌破建仓日MA60止损
000338,潍柴动力,2012-02-14,2012-03-20,35,10,1,426592.00,409200.00,0.00,-0.040770,0.084097,0.094069,33.3847,60,0.4302,1.3532,78.1262,72.9933,83.2591,跌破建仓日MA60止损
002024,,2012-02-20,2012-06-07,108,18,1,1797640.00,1526877.00,26235.00,-0.150621,0.229111,0.320196,8.6278,60,0.6622,0.5102,13.3196,12.4445,14.1947,跌破建仓日MA60止损
000022,,2012-02-27,2012-03-26,28,6,1,305991.00,297990.00,0.00,-0.026148,0.114490,0.092872,9.9018,60,0.5997,0.6674,17.4746,16.3265,18.6227,跌破建仓日MA60止损
000792,盐湖股份,2012-03-20,2012-03-28,8,3,1,358536.00,337788.00,0.00,-0.057869,0.133130,0.089939,35.1812,60,0.6986,0.4829,57.3589,53.5904,61.1274,跌破建仓日MA60止损
002128,电投能源,2012-03-23,2012-03-29,6,2,1,280260.00,263160.00,0.00,-0.061015,0.068196,0.040790,14.8538,60,0.8068,0.2687,20.4128,19.0717,21.7539,跌破建仓日MA60止损
600897,,2012-03-23,2012-03-29,6,2,1,280953.00,272636.00,0.00,-0.029603,0.040663,0.026680,12.7550,60,0.8680,0.1659,15.5296,14.5093,16.5499,跌破建仓日MA60止损
002128,电投能源,2012-04-16,2012-06-14,59,9,3,1032204.00,1013929.00,0.00,-0.017705,0.145434,0.133836,15.2215,60,0.7637,0.3153,20.4128,19.0717,21.7539,跌破建仓日MA60止损
000022,,2012-05-07,2012-05-11,4,1,1,31860.00,30780.00,0.00,-0.033898,0.027488,0.027488,10.2833,60,0.8067,0.2431,13.2018,12.3344,14.0692,跌破建仓日MA60止损
000022,,2012-06-04,2012-06-05,1,1,1,2028.00,2020.00,0.00,-0.003945,0.000000,0.000000,10.3715,60,0.7999,0.3020,13.2018,12.3344,14.0692,跌破建仓日MA60止损
002001,新和成,2012-06-04,2012-07-04,30,16,1,1517723.00,1421469.00,180.00,-0.063420,0.091364,0.092754,20.3067,60,0.7778,0.3024,28.1966,26.3441,30.0491,跌破建仓日MA60止损
600309,万华化学,2012-06-12,2012-06-25,13,4,1,538393.00,503412.00,0.00,-0.064973,0.076769,0.084947,13.9527,60,0.8889,0.1304,16.5713,15.4826,17.6600,跌破建仓日MA60止损
000792,盐湖股份,2012-07-12,2012-08-24,43,13,1,1474256.00,1345050.00,0.00,-0.087641,0.121339,0.128481,32.6110,60,0.5525,0.7654,61.6129,57.5649,65.6609,跌破建仓日MA60止损
600066,宇通客车,2012-09-03,2012-09-26,23,10,1,1188078.00,1129962.00,0.00,-0.048916,0.068172,0.085757,22.9143,60,0.6876,0.4702,33.7556,31.5379,35.9733,跌破建仓日MA60止损
600585,,2012-09-27,2013-06-17,263,11,5,931627.00,975726.00,6325.00,0.047335,0.331765,0.165554,14.2650,60,0.5934,0.6327,25.6505,23.9653,27.3357,跌破建仓日MA60止损
600309,万华化学,2012-10-09,2012-10-25,16,2,2,237961.00,227136.00,0.00,-0.045491,0.051604,0.046156,13.1558,60,0.9015,0.1030,15.8062,14.7677,16.8447,换仓：让位给空间更大的000338
002024,,2012-10-10,2012-11-13,34,13,1,729523.00,668213.00,0.00,-0.084041,0.112813,0.098940,6.5832,60,0.4918,0.9934,14.2527,13.3163,15.1891,跌破建仓日MA60止损
600897,,2012-11-13,2012-11-14,1,1,1,121056.00,120192.00,0.00,-0.007137,0.000000,0.000000,12.5567,60,0.8146,0.2432,15.6765,14.6466,16.7064,跌破建仓日MA60止损
000338,潍柴动力,2012-11-13,2013-06-21,220,18,1,1172634.00,1012024.00,0.00,-0.136965,0.319179,0.298631,19.3016,60,0.3732,1.7137,55.6857,52.0271,59.3443,跌破建仓日MA60止损
600660,福耀玻璃,2012-12-14,2014-09-23,648,27,8,1062829.00,1308574.00,42300.00,0.231218,0.191886,0.171042,6.1185,60,0.5984,0.6182,12.2658,11.4599,13.0717,换仓：让位给空间更大的000933
002024,,2013-01-14,2013-03-04,49,9,1,23714.00,20691.00,0.00,-0.127477,0.167331,0.169385,6.5468,60,0.4440,1.1734,15.5401,14.5191,16.5611,跌破建仓日MA60止损
000792,盐湖股份,2013-01-15,2013-04-17,92,10,4,573822.00,566316.00,0.00,-0.013081,0.090816,0.093184,25.3240,60,0.4080,1.3579,65.0073,60.7363,69.2783,换仓：让位给空间更大的600066
600309,万华化学,2013-04-15,2013-06-13,59,4,1,350395.00,322408.00,13370.00,-0.079873,0.143915,0.142472,16.2008,60,0.6260,0.6115,29.1197,27.2065,31.0329,跌破建仓日MA60止损
600066,宇通客车,2013-06-24,2013-10-08,106,6,4,578413.00,586074.00,0.00,0.013245,0.148628,0.168471,16.6671,60,0.8488,0.2313,21.5484,20.1327,22.9641,换仓：让位给空间更大的600188
601398,工商银行,2013-07-01,2013-08-23,53,5,3,60860.00,59517.00,0.00,-0.022067,0.032338,0.029547,3.8679,60,0.9272,0.0758,4.3356,4.0508,4.6204,换仓：让位给空间更大的600585
600271,,2013-07-31,2013-09-05,36,6,2,193066.00,202715.00,0.00,0.049978,0.086538,0.086538,14.2873,60,0.6978,0.4181,21.6116,20.1917,23.0315,换仓：让位给空间更大的600031
002024,,2013-08-08,2013-10-23,76,3,1,66237.00,107920.00,0.00,0.629301,0.187991,0.187991,5.7133,60,0.6916,0.3554,9.7451,9.1048,10.3854,换仓：让位给空间更大的002128
000933,神火股份,2013-08-22,2013-10-28,67,16,1,466811.00,432085.00,0.00,-0.074390,0.169355,0.139372,5.2100,60,0.4404,1.3218,13.3968,12.5166,14.2770,跌破建仓日MA60止损
000338,潍柴动力,2013-08-30,2014-01-06,129,22,1,1291764.00,1161434.00,3200.00,-0.100893,0.166196,0.172505,18.2868,60,0.3891,1.5045,48.0108,44.8565,51.1651,跌破建仓日MA60止损
600309,万华化学,2013-10-28,2014-03-19,142,10,1,702501.00,621000.00,0.00,-0.116015,0.215909,0.242703,16.7275,60,0.5398,0.8483,31.5877,29.5124,33.6630,跌破建仓日MA60止损
601857,,2013-12-04,2013-12-16,12,1,1,820.00,781.00,0.00,-0.047561,0.045232,0.045232,7.8639,60,0.8098,0.2304,10.0891,9.4262,10.7520,跌破建仓日MA60止损
600585,,2013-12-06,2014-01-03,28,2,1,3659.00,3146.00,0.00,-0.140202,0.142779,0.142779,16.0640,60,0.6772,0.4969,27.3936,25.5938,29.1934,跌破建仓日MA60止损
600809,山西汾酒,2014-01-06,2014-01-07,1,1,1,162247.00,164116.00,0.00,0.011519,0.000000,0.000000,18.5922,60,0.7632,0.3735,25.0391,23.3940,26.6842,跌破建仓日MA60止损
002050,三花智控,2014-01-06,2014-01-07,1,1,1,127136.00,123540.00,0.00,-0.028285,0.000000,0.000000,11.0752,60,0.8410,0.2422,13.6141,12.7197,14.5085,跌破建仓日MA60止损
600066,宇通客车,2014-02-12,2014-02-25,13,3,1,118344.00,105958.00,0.00,-0.104661,0.135996,0.135805,17.5040,60,0.8537,0.1937,22.5965,21.1119,24.0811,跌破建仓日MA60止损
002050,三花智控,2014-02-19,2014-05-08,78,4,1,7235.00,7710.00,0.00,0.065653,0.076804,0.091312,11.0215,60,0.8873,0.1440,13.6141,12.7197,14.5085,换仓：让位给空间更大的600009
002304,,2014-02-19,2014-09-25,218,14,6,765259.00,841172.58,11036.58,0.099200,0.144621,0.168019,39.6150,60,0.5532,0.7445,95.0776,88.8310,101.3242,换仓：让位给空间更大的000933
000869,,2014-03-19,2014-03-20,1,1,1,15804.00,15192.00,0.00,-0.038724,0.000000,0.000000,25.7807,60,0.9098,0.1145,29.3569,27.4282,31.2856,跌破建仓日MA60止损
600519,贵州茅台,2014-03-19,2014-03-27,8,1,1,34874.00,31532.00,0.00,-0.095831,0.080163,0.080163,138.8497,60,0.7986,0.2303,214.5302,200.4356,228.6248,换仓：让位给空间更大的000568
601857,,2014-03-25,2014-03-26,1,1,1,3840.00,3815.00,0.00,-0.006510,0.000000,0.000000,7.6348,60,0.8447,0.1870,9.1158,8.5169,9.7147,跌破建仓日MA60止损
601988,,2014-04-08,2014-04-22,14,4,1,1857.00,1841.00,0.00,-0.008616,0.029851,0.033821,2.5210,60,0.8623,0.1421,3.0152,2.8171,3.2133,换仓：让位给空间更大的000338
600585,,2014-04-10,2014-04-30,20,2,1,7234.00,6800.00,0.00,-0.059994,0.101952,0.101952,15.7995,60,0.6394,0.4214,27.1493,25.3656,28.9330,换仓：让位给空间更大的000333
002128,电投能源,2014-05-20,2014-06-06,17,7,1,247745.00,236816.00,0.00,-0.044114,0.081232,0.094987,6.5732,60,0.2663,2.8556,26.0639,24.3515,27.7763,跌破建仓日MA60止损
601398,工商银行,2014-05-20,2014-06-26,37,3,1,1086.00,1095.51,78.51,0.008757,0.039309,0.057878,3.1396,60,0.8330,0.1971,4.1538,3.8809,4.4267,换仓：让位给空间更大的600188
