security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
601088,中国神华,2015-05-05,2015-05-18,13,9,1,1344271.00,1271802.00,0.00,-0.053910,0.070389,0.072419,20.0070,60,0.7213,0.4728,31.8857,29.7908,33.9806,跌破建仓日MA60止损
600309,万华化学,2015-05-05,2015-06-26,52,15,1,1995208.00,1878156.00,24360.00,-0.058667,0.218151,0.215932,23.0657,60,0.8162,0.2762,31.5106,29.4404,33.5808,跌破建仓日MA60止损
000333,美的集团,2015-05-05,2015-07-08,64,17,1,2019290.00,1759251.00,0.00,-0.128777,0.240759,0.245137,31.3807,60,0.5791,0.8275,62.3007,58.2075,66.3939,跌破建仓日MA60止损
600519,贵州茅台,2015-05-06,2015-06-12,37,5,5,665241.00,703554.00,0.00,0.057593,0.115016,0.115016,204.3900,60,0.9168,0.0830,262.8245,245.5569,280.0921,换仓：让位给空间更大的000651
600690,海尔智家,2015-05-21,2015-07-08,48,16,1,1761985.00,1476706.00,0.00,-0.161908,0.238199,0.215446,25.0155,60,0.7316,0.2929,37.7006,35.2237,40.1775,跌破建仓日MA60止损
600585,,2015-05-25,2015-06-25,31,1,1,172362.00,157251.00,4485.00,-0.087670,0.199566,0.194984,22.1490,60,0.9307,0.0495,26.2159,24.4935,27.9383,跌破建仓日MA60止损
601088,中国神华,2015-05-26,2015-05-29,3,2,1,188823.00,174760.00,0.00,-0.074477,0.090668,0.091260,20.6347,60,0.6896,0.4363,31.8857,29.7908,33.9806,跌破建仓日MA60止损
000792,盐湖股份,2015-06-08,2015-06-26,18,2,1,121387.00,103548.20,318.20,-0.146958,0.178300,0.177850,28.9092,60,0.8664,0.1419,37.6841,35.2083,40.1599,跌破建仓日MA60止损
600519,贵州茅台,2015-10-28,2016-01-12,76,18,11,1674623.00,1600851.00,0.00,-0.044053,0.133198,0.077038,199.7063,60,0.8700,0.1646,247.4021,231.1478,263.6564,跌破建仓日MA60止损
601398,工商银行,2015-11-05,2015-12-30,55,16,10,977986.00,974208.00,0.00,-0.003863,0.055556,0.054998,4.5203,60,0.9034,0.0878,5.0474,4.7158,5.3790,换仓：让位给空间更大的000333
