security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
600585,,2012-05-03,2012-05-07,4,2,1,297641.00,293062.00,0.00,-0.015384,0.012245,0.009069,17.0648,60,0.5353,0.9158,33.0674,30.8949,35.2399,跌破建仓日MA60止损
002128,电投能源,2012-05-03,2012-06-06,34,12,2,1491357.00,1363728.00,0.00,-0.085579,0.127396,0.103647,15.5022,60,0.8742,0.1498,19.8917,18.5848,21.1986,跌破建仓日MA60止损
000651,格力电器,2012-05-03,2012-08-22,111,16,1,1816228.00,1686099.00,41550.00,-0.071648,0.112556,0.110134,19.9523,60,0.6365,0.5846,34.8288,32.5405,37.1171,跌破建仓日MA60止损
000022,,2012-05-07,2012-05-11,4,4,1,594283.00,580716.00,0.00,-0.022829,0.027488,0.019129,10.2833,60,0.8067,0.2431,13.2018,12.3344,14.0692,跌破建仓日MA60止损
600309,万华化学,2012-05-10,2012-06-25,46,10,1,1294154.00,1250232.00,0.00,-0.033939,0.085317,0.083955,13.8583,60,0.8949,0.1204,16.5713,15.4826,17.6600,跌破建仓日MA60止损
600897,,2012-05-10,2012-07-05,56,12,2,1573427.00,1518968.00,5370.00,-0.034612,0.067343,0.050557,13.1273,60,0.9340,0.0739,14.6260,13.6651,15.5869,跌破建仓日MA60止损
000022,,2012-05-18,2012-05-25,7,1,1,142956.00,134508.00,0.00,-0.059095,0.040490,0.040490,10.3545,60,0.8067,0.2190,13.2018,12.3344,14.0692,跌破建仓日MA60止损
600660,福耀玻璃,2012-05-21,2012-06-04,14,6,1,267360.00,261862.00,0.00,-0.020564,0.050733,0.060105,8.5700,60,0.7263,0.3754,12.0757,11.2823,12.8691,跌破建仓日MA60止损
000022,,2012-06-04,2012-06-05,1,1,1,143988.00,143420.00,0.00,-0.003945,0.000000,0.000000,10.3715,60,0.7999,0.3020,13.2018,12.3344,14.0692,跌破建仓日MA60止损
002001,新和成,2012-06-04,2012-07-04,30,15,1,1386466.00,1312209.00,10860.00,-0.053558,0.091364,0.083201,20.3067,60,0.7778,0.3024,28.1966,26.3441,30.0491,跌破建仓日MA60止损
