date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2012-05-02,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2012-05-03,3005800.87,2553270.87,3,0.8494,0.00,,0.0506,0.1506
2012-05-04,3000979.62,2105496.62,3,0.7016,0.00,,0.0999,0.2984
2012-05-07,3004979.57,1950363.57,3,0.6490,0.00,,0.1505,0.3510
2012-05-08,2991545.46,1503810.46,3,0.5027,0.00,,0.2001,0.4973
2012-05-09,2961315.84,1061769.84,3,0.3585,0.00,,0.2495,0.6415
2012-05-10,2975283.44,321731.44,5,0.1081,0.00,,0.2983,0.7920
2012-05-11,2945935.61,314789.61,4,0.1069,0.00,,0.3474,0.7939
2012-05-14,2926466.62,0.00,4,0.0000,121540.38,25.0781,0.3932,0.8940
2012-05-15,2939578.78,0.00,4,0.0000,414139.22,8.0980,0.4524,0.9920
2012-05-16,2873418.33,0.00,4,0.0000,984620.67,3.9183,0.5047,1.1432
2012-05-17,2947634.38,0.00,4,0.0000,1571434.62,2.8758,0.5473,1.2833
2012-05-18,2878141.61,0.00,5,0.0000,1917878.39,2.5007,0.5960,1.3613
2012-05-21,2906912.66,0.00,6,0.0000,1935678.34,2.5018,0.6003,1.3721
2012-05-22,2979999.56,0.00,6,0.0000,1984603.44,2.5016,0.6055,1.3714
2012-05-23,2951580.26,0.00,6,0.0000,1984793.74,2.4871,0.6113,1.3751
2012-05-24,2932483.93,0.00,6,0.0000,1984984.07,2.4773,0.6091,1.3808
2012-05-25,2881069.01,199.75,5,0.0001,1919062.75,2.5013,0.6200,1.4164
2012-05-28,2953449.47,0.00,5,0.0000,1966830.53,2.5016,0.6117,1.4030
2012-05-29,3042143.29,0.00,5,0.0000,2025615.71,2.5018,0.6065,1.3916
2012-05-30,3039402.05,0.00,5,0.0000,2025809.95,2.5003,0.6103,1.3942
2012-05-31,3099319.42,0.00,5,0.0000,2063334.58,2.5021,0.6113,1.3890
2012-06-01,3059255.57,0.00,5,0.0000,2063532.43,2.4825,0.6134,1.3934
2012-06-04,2930342.69,438.14,6,0.0001,1946573.44,2.5054,0.6361,1.3688
2012-06-05,2881003.00,259.95,5,0.0001,1918817.95,2.5014,0.6377,1.3744
2012-06-06,2839385.33,767368.88,4,0.2703,1891556.55,2.5011,0.6447,1.2543
2012-06-07,2770634.45,318075.29,4,0.1148,1845272.84,2.5015,0.6419,1.3628
2012-06-08,2746710.36,275.86,4,0.0001,1829332.50,2.5015,0.6378,1.4273
2012-06-11,2830569.22,0.00,4,0.0000,1884516.78,2.5020,0.6291,1.4127
2012-06-12,2833728.49,0.00,4,0.0000,1886839.51,2.5018,0.6367,1.4125
2012-06-13,2906189.08,0.00,4,0.0000,1935205.92,2.5017,0.6276,1.3961
2012-06-14,2855521.51,0.00,4,0.0000,1935391.49,2.4754,0.6271,1.4072
2012-06-15,2887200.93,0.00,4,0.0000,1935577.07,2.4916,0.6295,1.3976
2012-06-18,2885231.12,0.00,4,0.0000,1936133.88,2.4902,0.6322,1.3986
2012-06-19,2847290.46,0.00,4,0.0000,1936319.54,2.4705,0.6319,1.4086
2012-06-20,2833969.79,0.00,4,0.0000,1936505.21,2.4634,0.6319,1.4105
2012-06-21,2808385.09,0.00,4,0.0000,1936690.91,2.4501,0.6418,1.4196
2012-06-25,2701168.08,843045.61,3,0.3121,1799505.53,2.5011,0.6537,1.3541
2012-06-26,2704910.94,574041.02,3,0.2122,1799678.08,2.5030,0.6507,1.4531
2012-06-27,2648399.26,273433.55,3,0.1032,1763853.29,2.5015,0.6464,1.5628
2012-06-28,2665643.85,7248.28,3,0.0027,1764022.43,2.5111,0.6481,1.6590
2012-06-29,2695621.32,0.00,3,0.0000,1794982.68,2.5018,0.6428,1.6659
2012-07-02,2700272.93,0.00,3,0.0000,1797631.07,2.5021,0.6395,1.6657
2012-07-03,2754107.20,0.00,3,0.0000,1833474.80,2.5021,0.6517,1.6657
2012-07-04,2646488.56,1229269.18,2,0.4645,1764536.62,2.4998,0.6720,1.2023
2012-07-05,2620379.40,2579745.20,1,0.9845,1746015.81,2.5008,0.6818,0.6818
2012-07-06,2656775.97,2621295.20,1,0.9866,1746183.24,2.5215,0.6706,0.6706
2012-07-09,2650456.64,2621295.20,1,0.9890,1746685.56,2.5174,0.6700,0.6700
2012-07-10,2656106.15,2621295.20,1,0.9869,1746853.05,2.5205,0.6708,0.6708
2012-07-11,2664248.65,2621295.20,1,0.9839,1747020.56,2.5250,0.6718,0.6718
2012-07-12,2661629.54,2488660.62,2,0.9350,1747188.08,2.5234,0.6728,0.7214
2012-07-13,2711251.41,2356026.03,2,0.8690,1747355.62,2.5516,0.6777,0.7755
2012-07-16,2673583.32,2224893.61,2,0.8322,1747858.28,2.5296,0.6770,0.8216
2012-07-17,2706410.93,2090478.82,2,0.7724,1748025.89,2.5483,0.6810,0.8735
