date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2017-05-02,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2017-05-03,3000257.10,2555428.10,3,0.8517,0.00,,0.0499,0.1483
2017-05-04,3000409.15,2110349.15,3,0.7034,0.00,,0.0999,0.2966
2017-05-05,3009774.08,1664178.08,3,0.5529,0.00,,0.1501,0.4471
2017-05-08,2992345.25,1220265.25,3,0.4078,0.00,,0.2016,0.5922
2017-05-09,2968430.54,777422.54,3,0.2619,0.00,,0.2504,0.7381
2017-05-10,2993389.59,353108.59,3,0.1180,0.00,,0.2982,0.8820
2017-05-11,3057036.65,0.00,3,0.0000,100913.35,31.2937,0.3463,1.0330
2017-05-12,3062544.95,0.00,3,0.0000,555741.05,6.5107,0.3974,1.1815
2017-05-15,3053861.94,0.00,3,0.0000,1011769.06,4.0183,0.4478,1.3313
2017-05-16,3088405.72,0.00,3,0.0000,1468233.28,3.1035,0.4991,1.4754
2017-05-17,3004124.98,0.00,3,0.0000,1913454.02,2.5700,0.5549,1.6369
2017-05-18,3000079.50,0.00,4,0.0000,1997620.50,2.5018,0.5755,1.6649
2017-05-19,3078628.43,0.00,4,0.0000,2049785.57,2.5019,0.5849,1.6643
2017-05-22,3179917.67,0.00,4,0.0000,2116960.33,2.5021,0.5988,1.6635
2017-05-23,3218076.42,0.00,4,0.0000,2142442.58,2.5021,0.6020,1.6635
2017-05-24,3196814.98,0.00,4,0.0000,2142648.02,2.4920,0.6018,1.6680
2017-05-25,3140836.52,0.00,4,0.0000,2142853.48,2.4657,0.6096,1.6800
2017-05-26,3177585.04,0.00,4,0.0000,2143058.96,2.4827,0.6112,1.6722
2017-05-31,3217943.55,0.00,4,0.0000,2144086.45,2.5008,0.6037,1.6641
2017-06-01,3254745.74,0.00,4,0.0000,2165798.26,2.5028,0.5980,1.6599
2017-06-02,3216703.06,0.00,4,0.0000,2166005.94,2.4851,0.5967,1.6677
2017-06-05,3179464.96,0.00,4,0.0000,2166629.04,2.4675,0.5996,1.6757
2017-06-06,3310513.82,0.00,4,0.0000,2204528.18,2.5017,0.6044,1.6604
2017-06-07,3366252.07,0.00,4,0.0000,2241399.93,2.5019,0.6054,1.6600
2017-06-08,3565225.03,0.00,4,0.0000,2373903.97,2.5018,0.6263,1.6507
2017-06-09,3534888.39,0.00,4,0.0000,2374131.61,2.4889,0.6280,1.6562
2017-06-12,3639046.93,0.00,4,0.0000,2423574.07,2.5015,0.6360,1.6371
2017-06-13,3589553.54,0.00,4,0.0000,2423806.46,2.4810,0.6410,1.6457
2017-06-14,3460442.12,0.00,4,0.0000,2424038.88,2.4276,0.6485,1.6707
2017-06-15,3478724.68,0.00,4,0.0000,2424271.32,2.4350,0.6470,1.6675
2017-06-16,3416341.21,0.00,4,0.0000,2424503.79,2.4091,0.6489,1.6793
2017-06-19,3572626.75,0.00,4,0.0000,2425201.25,2.4731,0.6433,1.6496
2017-06-20,3601027.20,0.00,4,0.0000,2425433.80,2.4847,0.6382,1.6446
2017-06-21,3786234.09,0.00,5,0.0000,2521436.91,2.5016,0.6270,1.6124
2017-06-22,3789580.29,0.00,5,0.0000,2523821.71,2.5015,0.6278,1.6118
2017-06-23,3980044.37,0.00,5,0.0000,2650514.63,2.5016,0.6192,1.5816
2017-06-26,4024070.61,0.00,5,0.0000,2679765.39,2.5017,0.6221,1.5733
2017-06-27,4066704.36,-4.02,5,-0.0000,2708428.62,2.5015,0.6276,1.5676
2017-06-28,3943210.64,-4.02,5,-0.0000,2708688.33,2.4558,0.6305,1.5852
2017-06-29,3994842.91,-4.02,5,-0.0000,2708948.07,2.4747,0.6245,1.5769
2017-06-30,4053513.15,-4.02,5,-0.0000,2709207.83,2.4962,0.6256,1.5684
2017-07-03,3947988.78,-4.02,5,-0.0000,2709987.19,2.4568,0.6318,1.5838
2017-07-04,3901755.92,-4.02,5,-0.0000,2710247.06,2.4396,0.6295,1.5913
2017-07-05,4015468.90,684.60,5,0.0002,2674307.71,2.5015,0.6023,1.5472
2017-07-06,4005994.46,0.00,5,0.0000,2673879.54,2.4982,0.6028,1.5477
2017-07-07,3924150.06,0.00,5,0.0000,2674135.94,2.4674,0.6029,1.5588
2017-07-10,3970557.79,0.00,5,0.0000,2674905.21,2.4844,0.6060,1.5529
2017-07-11,4208917.35,0.00,5,0.0000,2801847.65,2.5022,0.6078,1.5217
2017-07-12,4061350.68,0.00,5,0.0000,2802116.32,2.4494,0.6187,1.5427
2017-07-13,4068264.99,0.00,5,0.0000,2802385.01,2.4517,0.6210,1.5433
2017-07-14,4134794.42,1617.06,5,0.0004,2753776.64,2.5015,0.6120,1.5113
2017-07-17,4124013.24,0.00,5,0.0000,2752951.76,2.4980,0.6133,1.5129
2017-07-18,4040584.25,0.00,5,0.0000,2753215.75,2.4676,0.6133,1.5227
2017-07-19,4032503.25,0.00,5,0.0000,2753479.75,2.4645,0.6109,1.5237
2017-07-20,4185868.88,0.00,5,0.0000,2786989.12,2.5019,0.6040,1.5002
2017-07-21,4164077.64,0.00,5,0.0000,2787256.36,2.4940,0.6022,1.4973
2017-07-24,4249434.41,0.00,5,0.0000,2829085.59,2.5021,0.5987,1.4894
2017-07-25,4224925.13,0.00,5,0.0000,2829356.87,2.4932,0.5981,1.4932
2017-07-26,4121300.82,0.00,5,0.0000,2829628.18,2.4565,0.5979,1.5055
2017-07-27,3999887.49,0.00,5,0.0000,2829899.51,2.4134,0.5991,1.5221
2017-07-28,4076539.13,0.00,5,0.0000,2830170.87,2.4404,0.5979,1.5148
2017-07-31,4044949.97,0.00,5,0.0000,2830985.03,2.4288,0.5976,1.5161
2017-08-01,4057681.51,0.00,5,0.0000,2831256.49,2.4332,0.5960,1.5138
2017-08-02,4043290.02,0.00,5,0.0000,2831527.98,2.4280,0.5945,1.5166
