date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2013-05-02,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2013-05-03,2996623.11,2700967.11,2,0.9013,0.00,,0.0503,0.0987
2013-05-06,3005507.85,2253106.85,3,0.7497,0.00,,0.1011,0.2503
2013-05-07,3008164.40,1803461.40,3,0.5995,0.00,,0.1512,0.4005
2013-05-08,3003416.00,1354353.00,3,0.4509,0.00,,0.1999,0.5491
2013-05-09,3028559.20,901607.20,3,0.2977,0.00,,0.2505,0.7023
2013-05-10,3052251.05,445626.05,3,0.1460,0.00,,0.2999,0.8540
2013-05-13,3039370.23,0.00,3,0.0000,7341.77,414.9832,0.3536,1.0024
2013-05-14,3001870.37,0.00,3,0.0000,454220.63,7.6088,0.4003,1.1513
2013-05-15,3083828.53,0.00,4,0.0000,864919.07,4.5655,0.4450,1.2371
2013-05-16,3106083.60,0.00,5,0.0000,1621320.20,2.9158,0.5010,1.3847
2013-05-17,3201038.99,0.00,5,0.0000,2118848.41,2.5107,0.5245,1.4714
2013-05-20,3135255.46,0.00,5,0.0000,2119457.94,2.4793,0.5413,1.4820
2013-05-21,3265416.89,0.00,5,0.0000,2174374.11,2.5018,0.5159,1.4785
2013-05-22,3267236.98,0.00,5,0.0000,2175457.62,2.5019,0.5185,1.4776
2013-05-23,3226000.38,0.00,5,0.0000,2175666.22,2.4828,0.5294,1.4832
2013-05-24,3271240.12,0.00,5,0.0000,2178543.88,2.5016,0.5291,1.4775
2013-05-27,3337279.39,0.00,5,0.0000,2222020.01,2.5019,0.5264,1.4782
2013-05-28,3293715.52,0.00,5,0.0000,2222233.08,2.4822,0.5302,1.4839
2013-05-29,3293729.23,0.00,5,0.0000,2222446.17,2.4820,0.5292,1.4831
2013-05-30,3290705.32,0.00,5,0.0000,2222659.28,2.4805,0.5270,1.4843
2013-05-31,3209177.59,0.00,5,0.0000,2222872.41,2.4437,0.5294,1.4981
2013-06-03,3193175.73,0.00,5,0.0000,2223511.87,2.4361,0.5530,1.4985
2013-06-04,3173596.12,0.00,5,0.0000,2205475.08,2.4390,0.5511,1.5050
2013-06-05,3338690.06,0.00,6,0.0000,2223321.74,2.5017,0.5508,1.4856
2013-06-06,3261850.86,0.00,6,0.0000,2223534.94,2.4670,0.5492,1.4977
2013-06-07,3227428.80,0.00,5,0.0000,2213833.80,2.4578,0.5598,1.5031
2013-06-13,3049341.52,1085770.02,4,0.3561,2031523.30,2.5010,0.5786,1.2144
2013-06-14,3129667.50,1362908.00,3,0.4355,2031718.10,2.5404,0.5880,1.2137
2013-06-17,3186086.32,1203698.49,3,0.3778,2032302.57,2.5677,0.5937,1.2601
2013-06-18,3230539.71,1004356.16,3,0.3109,2032497.45,2.5894,0.6098,1.3183
2013-06-19,3199066.02,1004356.16,3,0.3140,2032692.35,2.5738,0.6198,1.3214
2013-06-20,3040491.70,996436.38,3,0.3277,2024967.47,2.5015,0.6366,1.3383
2013-06-21,3067899.13,996436.38,3,0.3248,2025161.65,2.5149,0.6383,1.3353
2013-06-24,2813082.15,844204.86,3,0.3001,1873512.71,2.5015,0.6660,1.3659
2013-06-25,2825365.81,570652.77,3,0.2020,1873692.36,2.5079,0.6627,1.4612
2013-06-26,2891439.41,438534.24,3,0.1517,1873872.03,2.5430,0.6654,1.4964
2013-06-27,2917242.12,305813.64,3,0.1048,1874051.72,2.5566,0.6668,1.5376
2013-06-28,2952065.21,171139.83,3,0.0580,1874231.42,2.5751,0.6648,1.5769
2013-07-01,3064475.80,17982.98,4,0.0059,1874770.58,2.6346,0.6687,1.5561
2013-07-02,3228070.89,0.00,4,0.0000,2018187.11,2.5995,0.6650,1.5279
2013-07-03,3157745.09,0.00,4,0.0000,2102705.91,2.5018,0.6577,1.5417
2013-07-04,3066415.87,0.00,4,0.0000,2102907.53,2.4582,0.6595,1.5589
2013-07-05,3044865.62,0.00,4,0.0000,2103109.18,2.4478,0.6744,1.5616
2013-07-08,2841323.81,0.00,4,0.0000,2103714.19,2.3506,0.6933,1.6021
2013-07-09,2783878.89,0.00,4,0.0000,2103915.91,2.3232,0.6857,1.6146
2013-07-10,2879572.14,0.00,4,0.0000,2104117.66,2.3685,0.6703,1.5949
2013-07-11,2995883.58,0.00,4,0.0000,2104319.42,2.4237,0.6718,1.5702
2013-07-12,2866097.19,0.00,4,0.0000,2104521.21,2.3619,0.6832,1.5968
2013-07-15,3017167.18,0.00,4,0.0000,2105126.62,2.4332,0.6735,1.5678
2013-07-16,3140993.52,0.00,4,0.0000,2105328.48,2.4919,0.6544,1.5451
2013-07-17,3060431.84,0.00,4,0.0000,2105530.36,2.4535,0.6549,1.5596
2013-07-18,3064388.94,0.00,4,0.0000,2105732.26,2.4553,0.6435,1.5596
2013-07-19,2940151.02,0.00,4,0.0000,2105934.18,2.3961,0.6598,1.5826
2013-07-22,3002011.40,0.00,4,0.0000,2106540.00,2.4251,0.6612,1.5715
2013-07-23,3101627.01,0.00,4,0.0000,2106741.99,2.4722,0.6472,1.5532
2013-07-24,3167378.17,0.00,4,0.0000,2109301.03,2.5016,0.6412,1.5421
2013-07-25,3131735.90,0.00,4,0.0000,2109503.30,2.4846,0.6348,1.5486
2013-07-26,2993612.62,0.00,4,0.0000,2109705.58,2.4190,0.6409,1.5740
2013-07-29,2904055.92,0.00,4,0.0000,2110312.48,2.3761,0.6580,1.5926
2013-07-30,2849762.72,358659.68,4,0.1259,1895384.56,2.5035,0.6541,1.4876
2013-07-31,2856112.68,74133.39,4,0.0260,1895566.31,2.5067,0.6533,1.5379
2013-08-01,2979375.67,0.00,4,0.0000,1984247.13,2.5015,0.6536,1.5174
