date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2018-05-02,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2018-05-03,3002735.79,2852579.79,1,0.9500,0.00,,0.0500,0.0500
2018-05-04,3002031.34,2703095.34,1,0.9004,0.00,,0.0996,0.0996
2018-05-07,3006057.07,2555113.07,1,0.8500,0.00,,0.1500,0.1500
2018-05-08,3018456.74,2406676.74,1,0.7973,0.00,,0.2027,0.2027
2018-05-09,3015060.51,2259060.51,1,0.7493,0.00,,0.2507,0.2507
2018-05-10,3016094.25,2111239.25,1,0.7000,0.00,,0.3000,0.3000
2018-05-11,2981440.23,1965609.23,1,0.6593,0.00,,0.3407,0.3407
2018-05-14,2996366.98,1817836.98,1,0.6067,0.00,,0.3933,0.3933
2018-05-15,2997690.70,1669896.70,1,0.5571,0.00,,0.4429,0.4429
2018-05-16,3008984.29,1520696.29,1,0.5054,0.00,,0.4946,0.4946
2018-05-17,2997236.01,1372672.01,1,0.4580,0.00,,0.5420,0.5420
2018-05-18,3012436.00,1072545.00,2,0.3560,0.00,,0.5956,0.6440
2018-05-21,3027709.17,899942.17,2,0.2972,0.00,,0.6039,0.7028
2018-05-22,3000306.74,750475.74,2,0.2501,0.00,,0.6024,0.7499
2018-05-23,2887684.58,1021048.58,2,0.3536,0.00,,0.5965,0.6464
2018-05-24,2895599.35,1011324.35,2,0.3493,0.00,,0.6001,0.6507
2018-05-25,2900698.38,863066.38,2,0.2975,0.00,,0.6020,0.7025
2018-05-28,2908174.44,718132.44,2,0.2469,0.00,,0.6012,0.7531
2018-05-29,2873337.66,574692.66,2,0.2000,0.00,,0.5979,0.8000
2018-05-30,2816121.84,2108844.84,1,0.7488,0.00,,0.2512,0.2512
2018-05-31,2841276.28,1967403.28,1,0.6924,0.00,,0.3076,0.3076
2018-06-01,2835254.73,1826066.73,1,0.6441,0.00,,0.3559,0.3559
2018-06-04,2870190.21,1539431.21,2,0.5364,0.00,,0.4133,0.4636
2018-06-05,2869169.28,1112788.28,3,0.3878,0.00,,0.4642,0.6122
2018-06-06,2865781.46,687050.46,3,0.2397,0.00,,0.5100,0.7603
2018-06-07,2898895.92,254882.92,3,0.0879,0.00,,0.5619,0.9121
2018-06-08,2854055.00,0.00,4,0.0000,253574.00,12.2553,0.5882,1.0384
2018-06-11,2891255.60,0.00,4,0.0000,739628.40,4.9091,0.6091,1.1552
2018-06-12,3096103.29,0.00,4,0.0000,1143282.71,3.7081,0.6461,1.2749
2018-06-13,3101854.84,0.00,4,0.0000,1450826.16,3.1380,0.6469,1.3740
2018-06-14,3028633.27,0.00,4,0.0000,1900592.73,2.5935,0.6421,1.4856
2018-06-15,3066816.52,0.00,4,0.0000,2041694.48,2.5021,0.6388,1.5250
2018-06-19,2870115.41,0.00,4,0.0000,2042477.59,2.4052,0.6353,1.5631
2018-06-20,2844392.55,0.00,4,0.0000,1999473.45,2.4226,0.6418,1.5550
2018-06-21,2906216.82,0.00,4,0.0000,1999665.18,2.4534,0.6331,1.5392
2018-06-22,2967471.07,0.00,4,0.0000,1999856.93,2.4838,0.6353,1.5264
2018-06-25,2800632.77,0.00,4,0.0000,2000432.23,2.4000,0.6503,1.5667
2018-06-26,2658759.95,0.00,4,0.0000,2000624.05,2.3290,0.6680,1.5956
2018-06-27,2625289.11,0.00,4,0.0000,2000815.89,2.3121,0.6820,1.6083
2018-06-28,2517358.75,1948282.60,2,0.7739,1683299.85,2.4955,0.6908,0.8947
2018-06-29,2606055.35,1821092.61,2,0.6988,1683461.26,2.5480,0.6910,0.9472
2018-07-02,2555577.34,1696366.89,2,0.6638,1683945.54,2.5176,0.6901,0.9951
2018-07-03,2531798.10,1571137.11,2,0.6206,1684107.02,2.5033,0.6861,1.0446
2018-07-04,2456195.31,3071508.23,1,1.2505,1636512.92,2.5009,0.4158,0.4158
2018-07-05,2470515.01,2949913.85,1,1.1940,1636669.85,2.5095,0.4684,0.4684
2018-07-06,2443617.00,2821758.62,1,1.1547,1627457.62,2.5015,0.5113,0.5113
2018-07-09,2494255.23,2698112.02,1,1.0817,1627925.80,2.5322,0.5709,0.5709
2018-07-10,2498756.04,2624599.94,1,1.0504,1628081.90,2.5348,0.6012,0.6012
2018-07-11,2468676.65,2503914.66,2,1.0143,1628238.02,2.5162,0.5961,0.6453
2018-07-12,2506784.68,2348772.83,2,0.9370,1628394.15,2.5394,0.6146,0.7126
2018-07-13,2652186.70,2168465.00,2,0.8176,1628550.30,2.6286,0.6547,0.7964
2018-07-16,2661727.98,2532562.76,1,0.9515,1629018.78,2.6339,0.6605,0.6605
2018-07-17,2694939.77,2532562.76,1,0.9397,1629174.99,2.6542,0.6648,0.6648
2018-07-18,2733311.55,2532562.76,1,0.9266,1629331.21,2.6776,0.6695,0.6695
2018-07-19,2670203.31,2532562.76,1,0.9485,1629487.45,2.6387,0.6618,0.6618
2018-07-20,2653879.06,2532562.76,1,0.9543,1629643.70,2.6285,0.6598,0.6598
2018-07-23,2735970.26,2532562.76,1,0.9257,1630112.50,2.6784,0.6702,0.6702
2018-07-24,2722053.95,2532562.76,1,0.9304,1630268.82,2.6697,0.6685,0.6685
2018-07-25,2705729.62,2532562.76,1,0.9360,1630425.14,2.6595,0.6666,0.6666
2018-07-26,2723805.28,2532562.76,1,0.9298,1630581.48,2.6705,0.6689,0.6689
2018-07-27,2647624.92,2532562.76,1,0.9565,1630737.84,2.6236,0.6594,0.6594
2018-07-30,2671931.18,2399642.14,2,0.8981,1631206.96,2.6380,0.6645,0.7124
2018-07-31,2652290.36,2268625.73,2,0.8553,1631363.38,2.6258,0.6609,0.7597
2018-08-01,2685779.50,2137501.31,2,0.7959,1631519.81,2.6462,0.6679,0.8116
2018-08-02,2652469.83,2008117.08,2,0.7571,1631676.25,2.6256,0.6616,0.8581
2018-08-03,2547256.65,1883459.37,2,0.7394,1631832.72,2.5610,0.6551,0.9012
2018-08-06,2498259.88,1762138.03,2,0.7053,1632302.15,2.5305,0.6479,0.9480
2018-08-07,2588129.36,1634876.03,2,0.6317,1632458.67,2.5854,0.6460,0.9991
2018-08-08,2585504.85,1507812.05,2,0.5832,1632615.21,2.5837,0.6462,1.0483
2018-08-09,2628581.92,1377169.68,2,0.5239,1632771.76,2.6099,0.6529,1.0972
2018-08-10,2635402.90,1245745.23,2,0.4727,1632928.33,2.6139,0.6512,1.1469
2018-08-13,2629172.76,1114898.84,2,0.4240,1633398.07,2.6096,0.6528,1.1972
2018-08-14,2637929.66,983236.36,2,0.3727,1633554.70,2.6148,0.6506,1.2465
2018-08-15,2558603.01,983236.36,2,0.3843,1633711.34,2.5661,0.6708,1.2542
2018-08-16,2551944.99,946620.99,2,0.3709,1633868.00,2.5619,0.6725,1.2693
2018-08-17,2411604.32,918724.79,2,0.3810,1606128.48,2.5015,0.6778,1.2850
2018-08-20,2464113.17,907772.68,2,0.3684,1606590.51,2.5338,0.6631,1.2836
2018-08-21,2512491.11,907772.68,2,0.3613,1606744.57,2.5637,0.6597,1.2782
2018-08-22,2539880.04,907772.68,2,0.3574,1606898.64,2.5806,0.6573,1.2753
2018-08-23,2510749.96,907772.68,2,0.3616,1607052.73,2.5623,0.6574,1.2785
2018-08-24,2502282.86,907772.68,2,0.3628,1607206.83,2.5569,0.6541,1.2795
2018-08-27,2618650.47,903919.65,2,0.3452,1607669.17,2.6288,0.6516,1.2687
2018-08-28,2604928.31,903919.65,2,0.3470,1607823.33,2.6202,0.6640,1.2702
2018-08-29,2588794.14,903919.65,2,0.3492,1607977.51,2.6100,0.6608,1.2720
2018-08-30,2589271.95,903919.65,2,0.3491,1608131.70,2.6101,0.6684,1.2720
2018-08-31,2551013.74,903919.65,2,0.3543,1608285.90,2.5862,0.6648,1.2761
2018-09-03,2501367.08,903919.65,2,0.3614,1608748.56,2.5549,0.6614,1.2818
2018-09-04,2495844.82,903919.65,2,0.3622,1608902.82,2.5513,0.6543,1.2825
2018-09-05,2402258.54,894766.73,2,0.3725,1599904.19,2.5015,0.6643,1.2935
2018-09-06,2343749.13,855646.04,2,0.3651,1560936.92,2.5015,0.6597,1.3009
2018-09-07,2371223.45,855646.04,2,0.3608,1561086.60,2.5190,0.6595,1.2975
2018-09-10,2228180.21,2210826.42,1,0.9922,1484550.21,2.5009,0.6740,0.6740
2018-09-11,2146165.86,2155480.32,1,1.0043,1429346.46,2.5015,0.6617,0.6617
2018-09-12,2151876.80,2155480.32,1,1.0017,1429483.52,2.5054,0.6626,0.6626
2018-09-13,2168757.84,2047468.44,2,0.9441,1429620.60,2.5170,0.6662,0.7151
2018-09-14,2179365.88,1830397.57,3,0.8399,1429757.68,2.5243,0.6659,0.8162
2018-09-17,2094081.63,1586215.28,3,0.7575,1394673.65,2.5015,0.6551,0.9085
