security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
600897,,2011-11-07,2011-11-18,11,9,1,1344255.00,1297527.00,0.00,-0.034761,0.049860,0.049694,13.6617,60,0.9067,0.1085,15.5296,14.5093,16.5499,跌破建仓日MA60止损
601088,中国神华,2011-11-10,2011-11-22,12,8,1,1180912.00,1128398.00,0.00,-0.044469,0.083685,0.083830,26.1442,60,0.7419,0.3798,37.1861,34.7430,39.6292,跌破建仓日MA60止损
601088,中国神华,2012-02-03,2012-03-23,49,12,1,1719326.00,1640103.00,0.00,-0.046078,0.078592,0.074907,26.0030,60,0.7325,0.3596,37.1861,34.7430,39.6292,跌破建仓日MA60止损
600660,福耀玻璃,2012-02-03,2012-03-28,54,14,1,1740732.00,1630135.00,0.00,-0.063535,0.111965,0.107199,8.1995,60,0.7462,0.3187,11.5256,10.7684,12.2828,跌破建仓日MA60止损
000651,格力电器,2012-02-09,2015-02-11,1098,16,16,1587957.00,3513943.00,247500.00,1.212870,0.231263,0.221570,15.0045,60,0.6135,0.6300,30.7100,28.6924,32.7276,涨幅≥125%清空
000338,潍柴动力,2012-02-14,2012-03-20,35,11,1,868219.00,834900.00,0.00,-0.038376,0.084097,0.085609,33.3847,60,0.4302,1.3532,78.1262,72.9933,83.2591,跌破建仓日MA60止损
000022,,2012-02-24,2012-03-26,31,5,1,288708.00,281160.00,0.00,-0.026144,0.114490,0.085028,9.9080,60,0.5877,0.6674,17.4746,16.3265,18.6227,跌破建仓日MA60止损
000792,盐湖股份,2012-03-20,2012-03-28,8,4,1,525452.00,491328.00,0.00,-0.064942,0.133130,0.089939,35.1812,60,0.6986,0.4829,57.3589,53.5904,61.1274,跌破建仓日MA60止损
002128,电投能源,2012-03-23,2012-03-29,6,3,1,411948.00,385968.00,0.00,-0.063066,0.068196,0.051933,14.8538,60,0.8068,0.2687,20.4128,19.0717,21.7539,跌破建仓日MA60止损
600897,,2012-03-23,2012-03-29,6,3,1,412553.00,398762.00,0.00,-0.033428,0.040663,0.030517,12.7550,60,0.8680,0.1659,15.5296,14.5093,16.5499,跌破建仓日MA60止损
002024,,2012-03-23,2012-05-25,63,15,1,1738683.00,1507660.00,0.00,-0.132872,0.193110,0.193058,9.1602,60,0.7838,0.3097,13.3196,12.4445,14.1947,跌破建仓日MA60止损
002128,电投能源,2012-04-16,2012-06-14,59,12,1,1387563.00,1309824.00,0.00,-0.056026,0.145434,0.155712,15.2215,60,0.7637,0.3153,20.4128,19.0717,21.7539,跌破建仓日MA60止损
600897,,2012-04-19,2012-07-10,82,10,2,1226987.00,1173978.00,2080.00,-0.043203,0.085076,0.078978,12.8472,60,0.9333,0.0683,14.1011,13.1747,15.0275,跌破建仓日MA60止损
000022,,2012-05-07,2012-05-11,4,1,1,54162.00,52326.00,0.00,-0.033898,0.027488,0.027488,10.2833,60,0.8067,0.2431,13.2018,12.3344,14.0692,跌破建仓日MA60止损
600660,福耀玻璃,2012-05-23,2012-06-04,12,6,1,630531.00,607924.00,0.00,-0.035854,0.050733,0.062909,8.5748,60,0.7271,0.3769,12.0757,11.2823,12.8691,跌破建仓日MA60止损
000022,,2012-05-30,2012-05-31,1,1,1,79496.00,79420.00,0.00,-0.000956,0.000000,0.000000,10.3720,60,0.8007,0.2621,13.2018,12.3344,14.0692,换仓：让位给空间更大的000338
002001,新和成,2012-05-30,2012-07-04,35,10,1,1108952.00,1037506.00,10020.00,-0.064427,0.091364,0.095660,20.3088,60,0.7469,0.3078,28.1966,26.3441,30.0491,跌破建仓日MA60止损
