date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2017-11-01,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2017-11-02,2998531.29,2702591.29,2,0.9013,0.00,,0.0499,0.0987
2017-11-03,2992339.78,2407009.78,2,0.8044,0.00,,0.0979,0.1956
2017-11-06,3024086.95,2108494.95,2,0.6972,0.00,,0.1531,0.3028
2017-11-07,3027761.79,1807013.79,2,0.5968,0.00,,0.2018,0.4032
2017-11-08,3007436.99,1508828.99,2,0.5017,0.00,,0.2493,0.4983
2017-11-09,3023007.61,1059916.61,3,0.3506,0.00,,0.3024,0.6494
2017-11-10,3086921.35,602926.35,3,0.1953,0.00,,0.3547,0.8047
2017-11-13,3105000.43,294508.43,3,0.0948,0.00,,0.4029,0.9052
2017-11-14,3080911.57,141239.57,3,0.0458,0.00,,0.4517,0.9542
2017-11-15,3049181.36,0.00,3,0.0000,160699.64,19.9744,0.4919,1.0527
2017-11-16,3102318.91,0.00,3,0.0000,315612.09,10.8295,0.5429,1.1017
2017-11-17,3100978.62,0.00,3,0.0000,470519.38,7.5905,0.5869,1.1517
2017-11-20,3081755.98,0.00,3,0.0000,498974.02,7.1762,0.5916,1.1619
2017-11-21,3183901.60,0.00,3,0.0000,585663.40,6.4364,0.6172,1.1839
2017-11-22,3190306.44,0.00,3,0.0000,585719.56,6.4468,0.6174,1.1836
2017-11-23,3021672.28,0.00,3,0.0000,585775.72,6.1584,0.6172,1.1939
2017-11-24,3051156.59,0.00,3,0.0000,736031.41,5.1454,0.6193,1.2412
2017-11-27,2900395.85,0.00,3,0.0000,736243.15,4.9395,0.6224,1.2538
2017-11-28,2957307.28,0.00,3,0.0000,881529.72,4.3547,0.6156,1.2981
2017-11-29,2950212.87,0.00,3,0.0000,1025960.13,3.8756,0.6231,1.3478
2017-11-30,2916951.62,0.00,3,0.0000,1170404.38,3.4923,0.6203,1.4012
2017-12-01,2880122.35,0.00,3,0.0000,1174684.65,3.4518,0.6306,1.4079
2017-12-04,2821915.42,0.00,3,0.0000,1175022.58,3.4016,0.6129,1.4164
2017-12-05,2829481.75,0.00,3,0.0000,1175135.25,3.4078,0.6113,1.4153
2017-12-06,2768923.07,0.00,3,0.0000,1175247.93,3.3560,0.6166,1.4244
2017-12-07,2692659.37,0.00,3,0.0000,1175360.63,3.2909,0.6266,1.4365
2017-12-08,2747792.67,0.00,3,0.0000,1175473.33,3.3376,0.6205,1.4278
2017-12-11,2859526.24,0.00,3,0.0000,1203350.76,3.3763,0.6244,1.4208
2017-12-12,2788336.85,0.00,3,0.0000,1203466.15,3.3169,0.6341,1.4316
2017-12-13,2831429.45,0.00,3,0.0000,1203581.55,3.3525,0.6380,1.4251
2017-12-14,2816038.04,0.00,3,0.0000,1203696.96,3.3395,0.6381,1.4274
2017-12-15,2730425.61,0.00,3,0.0000,1203812.39,3.2681,0.6489,1.4409
2017-12-18,2838822.96,0.00,3,0.0000,1239039.04,3.2911,0.6363,1.4365
2017-12-19,2919047.15,0.00,3,0.0000,1239157.85,3.3557,0.6277,1.4245
