date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2015-05-04,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2015-05-05,3024201.77,2552429.77,3,0.8440,0.00,,0.0525,0.1560
2015-05-06,2989037.00,1963500.00,4,0.6569,0.00,,0.0993,0.2947
2015-05-07,2990383.07,1373213.07,4,0.4592,0.00,,0.1505,0.4425
2015-05-08,3018781.92,799022.92,4,0.2647,0.00,,0.1994,0.5922
2015-05-11,3057747.06,345670.06,4,0.1130,0.00,,0.2483,0.7438
2015-05-12,3048700.55,0.00,4,0.0000,104460.45,30.1852,0.2986,0.8924
2015-05-13,3058866.44,0.00,4,0.0000,559883.56,6.4634,0.3512,1.0405
2015-05-14,3038547.30,0.00,4,0.0000,1009523.70,4.0099,0.3995,1.1916
2015-05-15,2907536.96,0.00,4,0.0000,1441875.04,3.0165,0.4546,1.3526
2015-05-18,2850024.18,869236.01,3,0.3050,1442289.83,2.9760,0.5220,1.2011
2015-05-19,2951953.03,452390.16,3,0.1533,1442428.13,3.0465,0.5580,1.3354
2015-05-20,3001956.08,155658.52,3,0.0519,1442566.45,3.0810,0.6041,1.4287
2015-05-21,3132685.87,0.00,4,0.0000,1604145.13,2.9529,0.6373,1.4654
2015-05-22,3269604.17,0.00,4,0.0000,1830515.83,2.7862,0.6230,1.4617
2015-05-25,3484291.32,0.00,5,0.0000,2151651.68,2.6194,0.6481,1.4771
2015-05-26,3641341.38,0.00,6,0.0000,2402911.62,2.5154,0.6296,1.4695
2015-05-27,3621545.90,0.00,6,0.0000,2409930.10,2.5028,0.6460,1.4707
2015-05-28,3188722.81,0.00,6,0.0000,2385801.19,2.3365,0.6672,1.5410
2015-05-29,3270282.43,0.00,5,0.0000,2211376.57,2.4788,0.6692,1.5262
2015-06-01,3490288.39,0.00,5,0.0000,2323634.61,2.5021,0.6554,1.4881
2015-06-02,3494927.54,0.00,5,0.0000,2326954.46,2.5019,0.6591,1.4876
2015-06-03,3546384.09,0.00,5,0.0000,2359102.91,2.5033,0.6532,1.4773
2015-06-04,3512325.88,0.00,5,0.0000,2359329.12,2.4887,0.6734,1.4848
2015-06-05,3501254.09,489.28,5,0.0001,2331906.19,2.5015,0.6772,1.4608
2015-06-08,3591036.56,0.00,6,0.0000,2389740.44,2.5027,0.6503,1.4975
2015-06-09,3498629.41,0.00,6,0.0000,2389969.59,2.4639,0.6547,1.5124
2015-06-10,3507242.52,632.11,6,0.0002,2335894.59,2.5015,0.6529,1.5108
2015-06-11,3421921.54,1274.87,6,0.0004,2279070.33,2.5015,0.6599,1.5528
2015-06-12,3405324.76,1029.51,5,0.0003,2267983.74,2.5015,0.6634,1.5734
2015-06-15,3273630.33,0.00,5,0.0000,2267606.67,2.4436,0.6781,1.5953
2015-06-16,3156035.89,0.00,5,0.0000,2267824.11,2.3917,0.6792,1.6222
2015-06-17,3263250.42,0.00,5,0.0000,2268041.58,2.4388,0.6766,1.6012
2015-06-18,3077211.94,0.00,5,0.0000,2268259.06,2.3566,0.6964,1.6415
2015-06-19,2871160.44,0.00,5,0.0000,2263991.56,2.2682,0.7147,1.6934
2015-06-23,3131900.26,0.00,5,0.0000,2264541.74,2.3830,0.6928,1.6345
2015-06-24,3311469.11,0.00,5,0.0000,2264758.89,2.4622,0.6697,1.5993
2015-06-25,3034284.75,0.00,4,0.0000,2113200.25,2.4359,0.6908,1.6586
2015-06-26,2620426.34,1457076.66,2,0.5560,1747673.32,2.4994,0.7498,1.1109
2015-06-29,2636248.19,1326214.26,2,0.5031,1748176.08,2.5080,0.7429,1.1601
2015-06-30,2904577.87,1183647.58,2,0.4075,1748343.71,2.6613,0.7329,1.1944
2015-07-01,2719183.28,1047744.64,2,0.3853,1748511.36,2.5551,0.7476,1.2577
2015-07-02,2643270.14,916180.17,2,0.3466,1748679.03,2.5116,0.7775,1.3150
2015-07-03,2430638.11,750828.65,2,0.3089,1618808.54,2.5015,0.7823,1.3571
2015-07-06,2610882.31,622510.53,2,0.2384,1619274.23,2.6124,0.7655,1.3818
2015-07-07,2486092.03,622510.53,2,0.2504,1619429.50,2.5352,0.7862,1.4010
2015-07-08,2236908.81,3728004.72,0,1.6666,1491095.91,2.5002,0.0000,0.0000
2015-07-09,2236765.83,3726451.87,0,1.6660,1489686.04,2.5015,0.0000,0.0000
2015-07-10,2236622.98,3726213.89,0,1.6660,1489590.91,2.5015,0.0000,0.0000
2015-07-13,2236194.47,3725499.99,0,1.6660,1489305.52,2.5015,0.0000,0.0000
2015-07-14,2236051.66,3725262.07,0,1.6660,1489210.41,2.5015,0.0000,0.0000
2015-07-15,2235908.86,3725024.16,0,1.6660,1489115.30,2.5015,0.0000,0.0000
2015-07-16,2235766.07,3724786.27,0,1.6660,1489020.20,2.5015,0.0000,0.0000
2015-07-17,2235623.29,3724548.39,0,1.6660,1488925.11,2.5015,0.0000,0.0000
2015-07-20,2235194.97,3723834.81,0,1.6660,1488639.85,2.5015,0.0000,0.0000
2015-07-21,2235052.22,3723597.00,0,1.6660,1488544.78,2.5015,0.0000,0.0000
2015-07-22,2234909.48,3723359.20,0,1.6660,1488449.71,2.5015,0.0000,0.0000
2015-07-23,2234766.75,3723121.41,0,1.6660,1488354.66,2.5015,0.0000,0.0000
2015-07-24,2234624.03,3722883.64,0,1.6660,1488259.61,2.5015,0.0000,0.0000
2015-07-27,2234195.91,3722170.38,0,1.6660,1487974.47,2.5015,0.0000,0.0000
2015-07-28,2234053.22,3721932.67,0,1.6660,1487879.45,2.5015,0.0000,0.0000
2015-07-29,2233910.55,3721694.98,0,1.6660,1487784.43,2.5015,0.0000,0.0000
