security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
601225,陕西煤业,2016-05-04,2016-05-10,6,4,1,595485.00,548240.00,0.00,-0.079339,0.116466,0.073793,4.4833,60,0.4486,1.2025,11.0343,10.3093,11.7593,跌破建仓日MA60止损
600066,宇通客车,2016-05-04,2016-08-26,114,20,12,2014539.00,2231846.00,125250.00,0.107869,0.080326,0.076076,18.2747,60,0.8533,0.1781,24.3162,22.7186,25.9138,换仓：让位给空间更大的601009
000333,美的集团,2016-05-04,2016-11-18,198,23,17,2452930.00,2908865.00,10800.00,0.185874,0.113438,0.112722,18.9110,60,0.6587,0.5587,51.3751,47.9998,54.7504,换仓：让位给空间更大的000651
601939,建设银行,2016-06-13,2016-09-23,102,25,9,1379500.00,1526764.20,75980.20,0.106752,0.060440,0.043356,4.5113,60,0.8933,0.1286,5.4964,5.1353,5.8575,换仓：让位给空间更大的000651
601225,陕西煤业,2016-06-30,2019-03-22,995,45,10,2870277.00,4109794.00,255816.00,0.431846,0.305595,0.310511,4.1088,60,0.4830,1.1343,11.0343,10.3093,11.7593,换仓：让位给空间更大的002128
600585,,2016-08-08,2020-09-08,1492,47,15,7450281.00,14886255.00,829029.00,0.998080,0.277820,0.324987,9.5180,60,0.6472,0.4877,25.2320,23.5743,26.8897,换仓：让位给空间更大的601088
600309,万华化学,2016-09-06,2016-09-23,17,4,1,8092.00,7868.00,0.00,-0.027682,0.065613,0.065001,18.7833,60,0.8219,0.2030,24.5041,22.8942,26.1140,换仓：让位给空间更大的601088
000338,潍柴动力,2016-09-26,2020-01-16,1207,55,12,5160868.00,11022145.00,609155.00,1.135715,0.235418,0.313672,3.1516,60,0.6626,0.5311,13.6728,12.7745,14.5711,涨幅≥125%清空
600309,万华化学,2016-10-18,2017-03-21,154,3,1,57655.00,72684.00,0.00,0.260671,0.063522,0.062646,19.8147,60,0.8399,0.1424,24.5041,22.8942,26.1140,换仓：让位给空间更大的601088
601288,农业银行,2016-11-21,2016-12-14,23,1,1,636.00,642.00,0.00,0.009434,0.018349,0.018349,3.1625,60,0.9013,0.1060,3.5171,3.2860,3.7482,换仓：让位给空间更大的601009
