security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
000651,格力电器,2017-11-02,2018-08-06,277,16,1,1890125.00,1677456.00,0.00,-0.112516,0.323519,0.323519,39.2458,60,0.8623,0.1470,48.4732,45.2885,51.6579,跌破建仓日MA60止损
000338,潍柴动力,2017-11-02,2021-03-18,1232,32,16,3862314.00,7427293.40,288944.40,0.923016,0.271620,0.258102,6.1160,60,0.8088,0.2379,10.6337,9.9351,11.3323,换仓：让位给空间更大的601088
600585,,2017-11-09,2020-09-08,1034,34,14,2477822.00,4077441.00,225908.00,0.645575,0.277820,0.358268,19.6900,60,0.9186,0.0805,27.7808,25.9556,29.6060,换仓：让位给空间更大的601088
601225,陕西煤业,2018-05-18,2018-05-23,5,1,1,1768.00,1602.00,0.00,-0.093891,0.082474,0.082474,8.1368,60,0.8674,0.1177,9.8806,9.2314,10.5298,跌破建仓日MA60止损
601225,陕西煤业,2018-06-04,2018-06-28,24,4,1,25186.00,23171.00,0.00,-0.080005,0.107263,0.114237,8.0282,60,0.8451,0.1933,9.8806,9.2314,10.5298,跌破建仓日MA60止损
600309,万华化学,2018-08-29,2018-09-04,6,4,1,572325.00,550652.00,0.00,-0.037868,0.056450,0.048960,47.6965,60,0.8109,0.2469,62.0089,57.9349,66.0829,跌破建仓日MA60止损
601225,陕西煤业,2018-09-13,2018-11-26,74,3,2,402656.00,383396.00,0.00,-0.047832,0.143182,0.128645,7.5496,60,0.8978,0.0943,8.7547,8.1795,9.3299,跌破建仓日MA60止损
002152,,2018-09-14,2018-10-16,32,8,1,572541.00,530880.00,0.00,-0.072765,0.137285,0.139011,5.6555,60,0.8869,0.1294,6.6975,6.2575,7.1375,跌破建仓日MA60止损
002152,,2018-10-22,2018-10-29,7,2,1,275664.00,246638.00,0.00,-0.105295,0.100813,0.096566,5.7582,60,0.8959,0.0785,6.6975,6.2575,7.1375,跌破建仓日MA60止损
002152,,2018-11-05,2018-11-08,3,2,1,217716.00,212544.00,0.00,-0.023756,0.013699,0.008606,5.7688,60,0.8886,0.1348,6.7410,6.2981,7.1839,跌破建仓日MA60止损
