date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2019-11-01,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2019-11-04,2988088.69,1960706.69,7,0.6562,0.00,,0.0501,0.1492
2019-11-05,2997330.11,773511.11,8,0.2581,0.00,,0.1009,0.3013
2019-11-06,3003710.00,0.00,9,0.0000,564072.00,6.3250,0.1509,0.4511
2019-11-07,2999240.16,0.00,9,0.0000,1752819.84,2.7111,0.2020,0.6014
2019-11-08,3004098.91,0.00,9,0.0000,2000070.09,2.5020,0.2351,0.6369
2019-11-11,2873110.55,0.00,9,0.0000,2000645.45,2.4361,0.2389,0.6486
2019-11-12,2888488.70,0.00,9,0.0000,2000837.30,2.4436,0.2391,0.6512
2019-11-13,2883093.84,0.00,9,0.0000,2001029.16,2.4408,0.2396,0.6545
2019-11-14,2881809.96,0.00,9,0.0000,2001221.04,2.4400,0.2391,0.6521
2019-11-15,2819837.77,1328.61,8,0.0005,1878327.84,2.5012,0.2540,0.7521
2019-11-18,2912274.85,0.00,8,0.0000,1938566.15,2.5023,0.2647,0.7730
2019-11-19,3005728.06,0.00,9,0.0000,2001343.94,2.5019,0.3230,0.8218
2019-11-20,2957651.15,0.00,9,0.0000,2001535.85,2.4777,0.3265,0.8268
2019-11-21,2927045.22,0.00,9,0.0000,2001727.78,2.4623,0.3257,0.8325
2019-11-22,2920183.28,0.00,9,0.0000,2001919.72,2.4587,0.3240,0.8391
2019-11-25,3021128.29,0.00,9,0.0000,2011733.71,2.5018,0.3133,0.8325
2019-11-26,3066620.08,0.00,9,0.0000,2042077.92,2.5017,0.3335,0.8397
2019-11-27,3057631.27,0.00,9,0.0000,2042273.73,2.4972,0.3424,0.8484
2019-11-28,3027121.43,0.00,9,0.0000,2042469.57,2.4821,0.3409,0.8496
2019-11-29,2980923.58,0.00,9,0.0000,2042665.42,2.4593,0.3497,0.8607
2019-12-02,2977180.06,440.31,9,0.0001,1983072.25,2.5013,0.3939,0.9625
2019-12-03,3026270.58,0.00,9,0.0000,2015431.42,2.5015,0.4016,0.9642
2019-12-04,3033546.27,0.00,9,0.0000,2020267.73,2.5016,0.4058,0.9629
2019-12-05,3112014.89,0.00,9,0.0000,2072413.11,2.5016,0.4152,0.9736
2019-12-06,3107092.17,0.00,9,0.0000,2072611.83,2.4991,0.4061,0.9691
2019-12-09,3053345.94,0.00,9,0.0000,2073208.06,2.4728,0.3886,0.9669
2019-12-10,3068958.14,0.00,9,0.0000,2073406.86,2.4802,0.3888,0.9648
2019-12-11,3063117.32,0.00,9,0.0000,2073605.68,2.4772,0.3872,0.9650
2019-12-12,3062662.48,0.00,9,0.0000,2073804.52,2.4768,0.3856,0.9650
2019-12-13,3151232.37,0.00,9,0.0000,2098661.63,2.5015,0.3835,0.9537
2019-12-16,3196104.36,0.00,9,0.0000,2128563.64,2.5015,0.3856,0.9567
2019-12-17,3263526.80,0.00,9,0.0000,2173208.20,2.5017,0.4105,0.9691
