date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2015-11-02,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2015-11-03,3001978.85,2853186.85,1,0.9504,0.00,,0.0496,0.0496
2015-11-04,3003658.66,2724184.66,1,0.9070,0.00,,0.0930,0.0930
2015-11-05,3003097.88,2444345.88,2,0.8139,0.00,,0.1370,0.1861
2015-11-06,3006719.54,2013891.54,3,0.6698,0.00,,0.1816,0.3302
2015-11-09,3032946.85,1580331.85,3,0.5211,0.00,,0.2257,0.4789
2015-11-10,3040926.70,1297117.70,3,0.4266,0.00,,0.2706,0.5734
2015-11-11,3039264.16,864836.16,4,0.2846,0.00,,0.3115,0.6657
2015-11-12,3027523.13,282678.13,5,0.0934,0.00,,0.3561,0.7574
2015-11-13,3031419.33,0.00,5,0.0000,470083.67,7.4487,0.3974,0.9109
2015-11-16,3029000.94,0.00,6,0.0000,1371838.06,3.2080,0.4446,1.0598
2015-11-17,3021411.83,0.00,6,0.0000,2011874.17,2.5018,0.4541,1.1210
2015-11-18,2971896.91,0.00,6,0.0000,2012067.09,2.4770,0.4623,1.1318
2015-11-19,3029009.51,0.00,6,0.0000,2017393.49,2.5014,0.4162,1.1123
2015-11-20,2968513.23,287.54,6,0.0001,1977088.31,2.5015,0.4092,1.1001
2015-11-23,2851587.18,552.05,6,0.0002,1899215.87,2.5015,0.3938,1.0821
2015-11-24,2874218.20,0.00,6,0.0000,1913950.80,2.5017,0.4036,1.0909
2015-11-25,2890892.47,0.00,6,0.0000,1925060.53,2.5017,0.4462,1.1133
2015-11-26,2934232.81,0.00,6,0.0000,1953991.19,2.5017,0.4947,1.1597
2015-11-27,2655654.82,1358237.56,6,0.5115,1759126.74,2.5096,0.4534,0.9962
2015-11-30,2705757.12,1087802.91,4,0.4020,1759632.79,2.5377,0.5101,1.1507
2015-12-01,2669876.48,561289.00,4,0.2102,1759801.52,2.5171,0.5552,1.2966
2015-12-02,2817419.68,6183.94,4,0.0022,1759970.27,2.6008,0.5882,1.4138
2015-12-03,2844373.67,0.00,4,0.0000,1892554.33,2.5029,0.5882,1.4160
2015-12-04,2748674.08,1158.70,4,0.0004,1830677.62,2.5015,0.5435,1.3754
2015-12-07,2752331.51,0.00,4,0.0000,1832535.49,2.5019,0.5488,1.3286
2015-12-08,2635525.06,149.80,5,0.0001,1755362.74,2.5014,0.5690,1.3520
2015-12-09,2842644.63,0.00,5,0.0000,1893147.37,2.5015,0.5803,1.3714
2015-12-10,2802364.10,0.00,5,0.0000,1893328.90,2.4801,0.5778,1.3789
2015-12-11,2787515.95,301.56,5,0.0001,1856552.62,2.5014,0.5710,1.3694
2015-12-14,2856453.65,0.00,5,0.0000,1902239.35,2.5016,0.5837,1.3978
2015-12-15,2856004.82,93.57,5,0.0000,1902170.75,2.5014,0.5947,1.4499
2015-12-16,2802385.49,51.12,5,0.0000,1866454.62,2.5014,0.6003,1.4858
2015-12-17,2864433.24,-461.72,5,-0.0002,1907049.04,2.5020,0.6086,1.4984
2015-12-18,2868975.53,-461.72,5,-0.0002,1910092.75,2.5020,0.6033,1.4991
2015-12-21,3065045.34,-1406.14,5,-0.0005,2039975.52,2.5025,0.6556,1.5053
2015-12-22,3066396.72,-1406.14,5,-0.0005,2040171.14,2.5030,0.6618,1.5061
2015-12-23,3115275.76,0.00,5,0.0000,2074777.24,2.5015,0.6714,1.5112
2015-12-24,3236995.94,0.00,5,0.0000,2155580.06,2.5017,0.6267,1.4911
2015-12-25,3309564.76,0.00,5,0.0000,2204022.24,2.5016,0.6085,1.4804
2015-12-28,3164802.73,0.00,5,0.0000,2204656.27,2.4355,0.6199,1.5071
2015-12-29,3186278.10,0.00,4,0.0000,2165246.90,2.4716,0.6336,1.5021
2015-12-30,3138055.48,0.00,4,0.0000,2165454.52,2.4491,0.6364,1.5102
2015-12-31,3075826.83,0.00,4,0.0000,2165662.17,2.4203,0.6351,1.5229
2016-01-04,2625450.62,13210.21,3,0.0050,1748765.59,2.5013,0.6728,1.6611
2016-01-05,2623072.93,11243.49,3,0.0043,1746966.57,2.5015,0.6947,1.6617
2016-01-06,2665023.41,11243.49,3,0.0042,1747134.09,2.5254,0.6894,1.6514
2016-01-07,2330721.19,0.00,3,0.0000,1635004.81,2.4255,0.7342,1.7015
2016-01-08,2376282.41,0.00,3,0.0000,1635161.59,2.4532,0.7448,1.6881
2016-01-11,2158264.72,1901836.38,1,0.8812,1438257.65,2.5006,0.7852,0.7852
2016-01-12,2172110.81,1901836.38,1,0.8756,1438395.57,2.5101,0.7866,0.7866
2016-01-13,2150122.88,1895284.72,1,0.8815,1431981.84,2.5015,0.7845,0.7845
2016-01-14,2171835.57,1895284.72,1,0.8727,1432119.15,2.5165,0.7867,0.7867
