BASE|2017-11-01|0.537193|0.481984|1.011869|1.114545|1.668068|4.683209|5.000000|0.670288|0.762735|0.900316|1.493739|0.916006|0.749495|0.470466|1.568012|1.347424|0.000000|0.689542|0.654240|0.405311|0.481984|1.430633|1.283144|0.000000|45.000000|nan|0.000000|0.430491|0.875000|-0.231242|8.000000
BASE|2018-05-01|0.486827|0.484206|0.921149|1.005414|1.604554|4.903562|5.000000|0.654815|0.748293|0.841340|1.449995|0.854879|0.777126|0.484206|1.608932|1.407152|0.000000|0.697597|0.643727|0.406070|0.484206|1.440704|1.303958|0.000000|39.000000|nan|0.000000|0.502524|1.000000|0.350457|7.000000
BASE|2018-11-01|0.624497|0.482029|1.181040|1.295559|1.651521|4.855706|5.000000|0.652783|0.744429|0.791310|1.458956|0.866878|0.773234|0.482029|1.604124|1.411143|0.000000|0.711865|0.661692|0.405827|0.482029|1.476810|1.325345|0.000000|33.000000|nan|0.000000|0.536294|1.000000|0.358091|7.000000
BASE|2019-05-01|0.273396|0.476149|0.516572|0.574181|1.629006|5.476712|6.000000|0.636973|0.704281|0.836658|1.429352|0.843394|0.314101|0.476149|0.691822|0.613920|0.000000|0.329450|0.266735|0.183678|0.476149|0.691904|0.612629|0.000000|27.000000|nan|0.000000|0.343250|0.833333|-0.203450|6.000000
BASE|2019-11-01|0.410828|0.482263|0.775557|0.851875|1.683351|4.124970|6.000000|0.652931|0.738651|0.814897|1.483888|0.872585|0.454009|0.415510|1.040900|0.866042|0.000000|0.455491|0.398124|0.358857|0.482263|0.944485|0.868269|0.000000|21.000000|nan|0.000000|0.430226|1.000000|0.071654|6.000000
BASE|2020-05-01|0.630966|0.493253|1.171970|1.279194|1.686728|4.985786|6.000000|0.651178|0.743279|0.790948|1.482132|0.927640|0.538381|0.463717|1.161012|1.146443|0.000000|0.643072|0.566386|0.429248|0.493253|1.303737|1.172529|0.000000|15.000000|nan|0.000000|0.475421|1.000000|0.343918|5.000000
BASE|2020-11-01|0.417533|0.439362|0.865908|0.950317|1.681315|4.346544|6.000000|0.676749|0.785145|0.947613|1.490251|0.782178|0.438160|0.415929|1.071420|1.049985|0.000000|0.452149|0.409220|0.312915|0.439362|1.029103|0.968958|0.000000|9.000000|nan|0.000000|0.461067|1.000000|0.224518|5.000000
TW000|2009-11-01|0.361663|0.656332|0.687921|0.551036|1.598733|5.539390|5.000000|0.650734|0.886522|1.114944|1.481784|0.790022|0.470719|0.468836|0.996068|0.900932|0.121212|0.555132|0.347087|-0.069606|0.468836|0.992392|0.999766|0.028369|141.000000|0.521055|81.000000|0.300059|0.812500|-0.272413|16.000000
TW000|2010-05-01|0.382676|0.656171|0.722209|0.583195|1.630241|5.401478|5.000000|0.655667|0.890981|1.116223|1.489302|0.785312|0.480332|0.468817|1.011504|0.922758|0.094340|0.567145|0.432696|-0.069505|0.468817|1.076272|1.016428|0.029630|135.000000|0.537788|75.000000|0.299671|0.800000|-0.272162|15.000000
TW000|2010-11-01|0.355913|0.655778|0.659871|0.542735|1.653061|5.280157|5.000000|0.665694|0.863515|1.113112|1.490316|0.800884|0.487985|0.460870|1.035631|0.952635|0.084967|0.567641|0.423062|-0.079723|0.460870|1.187612|1.030943|0.046512|129.000000|0.532163|69.000000|0.329360|0.800000|-0.285090|15.000000
