effective_from,effective_to,screen_year,security_code,security_name,source,retrieved
2019-12-16,,2019,603236,移远通信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2019-12-16,,2019,603279,景津环保,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2019-12-16,,2019,603915,国茂股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,603093,南华期货,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,600882,妙可蓝多,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,002324,普利特,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,300319,麦捷科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,002960,青鸟消防,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,603005,晶方科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,300119,瑞普生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,002706,良信电器,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,300762,上海瀚讯,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,300455,康拓红外,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,603530,神马电力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,300579,数字认证,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,600246,万通地产,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,002194,武汉凡谷,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,002015,协鑫能科,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,000503,国新健康,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,600267,海正药业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,300672,国科微,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,002967,广电计量,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,603690,至纯科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,603730,岱美股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,300598,诚迈科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-06-15,,2020,300525,博思软件,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-10-12,,2020,600452,涪陵电力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,002541,鸿路钢构,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,601678,滨化股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,300738,奥飞数据,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,300855,图南股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,002847,盐津铺子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,000828,东莞控股,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,601609,金田铜业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,000848,承德露露,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,600996,贵广网络,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,688016,心脉医疗,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,688001,华兴源创,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,002987,京北方,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,601311,骆驼股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,002541,鸿路钢构,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,601678,滨化股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,300738,奥飞数据,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,300855,图南股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,002847,盐津铺子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,000828,东莞控股,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,601609,金田铜业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,000848,承德露露,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,600996,贵广网络,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,688016,心脉医疗,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2020-12-14,,2020,603025,大豪科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,603328,依顿电子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,605111,新洁能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,605376,博迁新材,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,688333,铂力特,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,002993,奥海科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,003006,百亚股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,300134,大富科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,300910,瑞丰新材,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,600017,日照港,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,600151,航天机电,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,600320,振华重工,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,600338,西藏珠峰,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,600575,淮河能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,600682,南京新百,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,002941,新疆交建,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,002891,中宠股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,002807,江阴银行,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,002544,杰赛科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,000927,中国铁物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,000767,晋控电力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,000712,锦龙股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-06-15,,2021,000600,建投能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-09-13,,2021,600428,中远海特,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,300180,华峰超纤,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,301031,中熔电气,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,600273,嘉化能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,002635,安洁科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,301039,中集车辆,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,688050,爱博医疗,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,600248,陕西建工,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,000061,农产品,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,002534,杭锅股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,002456,欧菲光,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,000860,顺鑫农业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,002176,江特电机,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,002839,张家港行,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,601777,力帆科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,000727,冠捷科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,000762,西藏矿业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,688586,江航装备,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,000966,长源电力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,688408,中信博,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,601208,东材科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,603033,三维股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,600877,电能股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,688127,蓝特光学,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,688106,金宏气体,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,605090,九丰能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,301015,百洋医药,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,003039,顺控发展,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,603171,税友股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,601528,瑞丰银行,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,000048,京基智农,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,605090,九丰能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,301015,百洋医药,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,003039,顺控发展,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,603171,税友股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,601528,瑞丰银行,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,000048,京基智农,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2021-12-13,,2021,300035,中科电气,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,301177,迪阿股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600776,东方通信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,601882,海天精工,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,301217,铜冠铜箔,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,300077,国民技术,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600649,城投控股,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,605507,国邦医药,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,301155,海力风电,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,301050,雷电微力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,605123,派克新材,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,301078,孩子王,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,000758,中色股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600266,城建发展,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600657,信达地产,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,002405,四维图新,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,603505,金石资源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,603055,台华新材,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,301071,力量钻石,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,300459,汤姆猫,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600163,中闽能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,300827,上能电气,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,000422,湖北宜化,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600675,中华企业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,688128,中国电研,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,688686,奥普特,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,300772,运达股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,688083,中望软件,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600888,新疆众和,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,000681,视觉中国,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600869,远东股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,601702,华峰铝业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,603306,华懋科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600821,金开新能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,300133,华策影视,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600908,无锡银行,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,301047,义翘神州,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,300443,金雷股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,000681,视觉中国,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600869,远东股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,601702,华峰铝业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,603306,华懋科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600821,金开新能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,300133,华策影视,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,600908,无锡银行,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,301047,义翘神州,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,300443,金雷股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-06-13,,2022,603567,珍宝岛,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,002946,新乳业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,300315,掌趣科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,600572,康恩贝,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,002233,塔牌集团,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,688798,艾为电子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,600508,上海能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,688559,海目星,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,301219,腾远钴业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,600037,歌华有线,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,600058,五矿发展,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,688776,国光电气,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,000685,中山公用,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,601200,上海环境,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,688639,华恒生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,002051,中工国际,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,600717,天津港,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,600446,金证股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,002815,崇达技术,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,600835,上海机电,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,688321,微芯生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,301238,瑞泰新材,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,603300,华铁应急,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,600120,浙江东方,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,301175,中科环保,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,601975,招商南油,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,002004,华邦健康,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,002174,游族网络,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,300166,东方国信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,688131,皓元医药,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,000028,国药一致,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,688700,东威科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,002003,伟星股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,603297,永新光学,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,301268,铭利达,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,002006,精功科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,601068,中铝国际,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,301207,华兰疫苗,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,601860,紫金银行,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,600403,大有能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,002317,众生药业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,002946,新乳业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,300315,掌趣科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,002946,新乳业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,300315,掌趣科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2022-12-12,,2022,600478,科力远,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002948,青岛银行,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002840,华统股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002701,奥瑞金,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002434,万里扬,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002416,爱施德,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002396,星网锐捷,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002212,天融信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002125,湘潭电化,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002101,广东鸿图,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002060,粤水电,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002053,云南能投,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002048,宁波华翔,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,001301,尚太科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,001236,弘业期货,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,000990,诚志股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,000686,东北证券,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,000552,甘肃能化,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,603057,紫燕食品,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,601801,皖新传媒,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,601101,昊华能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,601022,宁波远洋,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,600787,中储股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,600633,浙数文化,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,600216,浙江医药,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,600201,生物股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,600064,南京高科,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,600006,东风汽车,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,301363,美好医疗,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,301327,华宝新能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,301316,慧博云通,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,301171,易点天下,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,301095,广立微,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,300820,英杰电气,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,300811,铂科新材,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,300693,盛弘股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,300416,苏试试验,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,300260,新莱应材,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002948,青岛银行,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
