策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_choprepeat-flatd0.02n3s0.005x4c10p0.005_cap0.6_sp_gso_lot100_lrc2_wjr1_WJ_RF10,279022264.5422522,m2,2011-11-01,2026-08-28,0.9688985800219095,0.09870544502575358,1.552334584598713,0.8948701639264476,0.42550479061163893,0.38884619829105804,0.2194025307523486,0.0425531914893617,141,0.41101873589535254,0.24951872079865045,0.15275422288045815,0.02750611104982359,0.4331368874631858,0.9614848285822988,0.895177625770558,0.0,117,2016-12-30,0.5857868899334584,2,0.33938904429268457,0.2782415110234393,0.7451721423429047,0.0,57,0.38681325848480774,0.4573292447565037,-0.35791085998700534,1.8505306612351737,0.8571428571428571,14,92.00742151408406,0.35770068387985043,0.3592854135688419,0.4782604338065851,0.7451721423429047,2015-06-09~2016-02-03,2015-06-09,2016-02-03,0.4800242300459588,0.8189929907736389,1.0,0,1.8593622254853133,2015-08-24,0.3008355326457779,2015-08-24,0.3008355326457779,2015-08-24,1.6408861972646764,267,7,5,0.6714841301135327,1.0118663427086516,1.2776983115927323,1.4303336230001062,1.627030451168427,1.7988834319787386,0.8173374613003096,0.10582606248240924,0.31835205992509363,10.035206835680015,136.74157303370785,1916,517,7.629230111766152,601088/002128/000933/000651/000338,4.205421928273845,0.5834160153365514,1557877.2806639997,0.5192924268879999,3.82%（同期超额 +31.95%）
