策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex10_lot100_lrc2_K10EBDS03BASE20131101ex5,136626830.55279326,m3,2013-11-01,2026-08-28,0.6316376231366563,0.1328938752984869,2.209029957719684,0.8146533673016989,0.41994725022036616,0.3120159955743227,0.21114431988035265,0.02564102564102564,117,0.2704905222667211,0.20964127688365597,0.1402608905521281,-0.023839217196235718,0.511606299517694,0.5105870520580499,0.7166527747192545,0.021505376344086023,93,2018-11=0.2030642542;2018-12=0.2096412769;2019-01=0.2617921318;2019-02=0.2778406;2019-03=0.2994887085;2019-04=0.2765134803;2019-05=0.2704905223;2019-06=0.2799357687;2019-07=0.2409731688;2019-08=0.2226310656;2019-09=0.2246059822;2019-10=0.2294337862;2019-11=0.2259303441;2019-12=0.1527494476;2020-01=0.1748430866;2020-02=0.1503254702;2020-03=0.04001354547;2020-04=0.0002393304249;2020-05=-0.02356110292;2020-06=-0.0238392172;2020-07=0.08250892982;2020-08=0.1177322865;2020-09=0.1402608906;2020-10=0.1034444632;2020-11=0.1641071014;2020-12=0.1303766516;2021-01=0.3044888495;2021-02=0.2998514468;2021-03=0.2314194603;2021-04=0.2622503186;2021-05=0.2947791314;2021-06=0.269689049;2021-07=0.2498077331;2021-08=0.2793283867;2021-09=0.3070945638;2021-10=0.2740230973;2021-11=0.2729062361;2021-12=0.3071937252;2022-01=0.2789694339;2022-02=0.2651094361;2022-03=0.2407124091;2022-04=0.258422431;2022-05=0.2457261323;2022-06=0.2385488145;2022-07=0.192650104;2022-08=0.1973347579;2022-09=0.1950293606;2022-10=0.1891758554;2022-11=0.1879127356;2022-12=0.1893351547;2023-01=0.1302160798;2023-02=0.168377997;2023-03=0.2029595499;2023-04=0.2264132713;2023-05=0.233330069;2023-06=0.2374175215;2023-07=0.2612195523;2023-08=0.253853934;2023-09=0.2371279939;2023-10=0.2617394132;2023-11=0.2947255053;2023-12=0.3156334042;2024-01=0.3172603979;2024-02=0.3207027277;2024-03=0.3580693318;2024-04=0.3574843407;2024-05=0.3957470756;2024-06=0.3863311212;2024-07=0.3442854449;2024-08=0.3463017525;2024-09=0.3931872335;2024-10=0.3773017347;2024-11=0.3720375073;2024-12=0.3474266193;2025-01=0.3298715797;2025-02=0.3361545848;2025-03=0.4410336912;2025-04=0.4319833029;2025-05=0.4745456482;2025-06=0.5079762319;2025-07=0.4585699341;2025-08=0.4987309758;2025-09=0.526024645;2025-10=0.5743755523;2025-11=0.5067269252;2025-12=0.5506370112;2026-01=0.5232565005;2026-02=0.5428158355;2026-03=0.5581842026;2026-04=0.5713383045;2026-05=0.5202496007;2026-06=0.4803362827;2026-07=0.5305345556,2020-06-30,0.3901711443572172,2,0.3012893345764265,0.22415716560202914,0.6155636610218491,0.0,33,0.41688660722999493,0.41106389772064283,-0.19502041207737508,1.085417105285352,0.8333333333333334,12,44.54227685093109,0.34693875965854426,0.3478916446386564,0.41500573690291626,0.6155636610218491,2015-06-12~2016-02-29,2015-06-12,2016-02-29,0.5636115021517325,0.8568721449371185,1.0,0,1.731870267878903,2020-03-23,0.24936640803230212,2020-03-23,0.24936640803230214,2020-03-23,0.0,2013-11-26,0,1.5910003215453041,213,6,5,0.6090355889768411,0.7092859060214955,0.8855417465905355,1.3163245389048492,1.563624340723523,2.1946426566925528,0.5482836060314404,0.0,0.3145539906103286,10.371267870482285,132.69953051643193,1690,481,6.0923309533154955,601225/002466/002304/002532/600938,3.3574365999497093,0.574550507023418,659880.8902067997,0.21996029673559991,5.45%（同期超额 +29.25%）
