策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,强平次数,最低担保比例,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家盈亏,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrcSELEDGE,357711670.9925743,0.9886180691634748,0.3838586305092172,1.831889025478908,0.9561377402953224,0.4519929673291808,0.46631399033118126,0.297909641522323,0.0070921985815602835,141,0.5436106053109651,0.4127109236110711,0.2848832497730962,0.13444263652608268,0.4808659487847865,1.1340521995589699,1.0096961316659843,0.0,117,0.5030375999883854,0.4229974758265169,0.640554304918546,0.0,57,0.3714238650848032,0.5221082297247774,-0.25112640847367906,2.086717733614741,0.7857142857142857,14,118.23722366419142,0.38234803698102304,0.4876488578787205,0.640554304918546,2015-06-09~2015-08-25,0.5969018302509778,0.720379082828469,0,1.8204050273607038,0.9690407066823005,205,5,4,0.6488080396375144,0.9119338143179763,1.0779503377689574,1.5011283539253346,1.6850709799347046,1.9730901734573434,0.7261469180973825,0.027582324795947088,0.3170731707317073,7.195713945245389,124.06341463414634,1713,502,4.067359418798753,002128/000933/002466/601328/000338,303581909.2,0.935612323243635,1690676.3280530008,0.5635587760176669,3.84%（同期超额 +34.40%）
