策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,强平次数,最低担保比例,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家盈亏,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w0.0657_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrcCORR100,361197185.2118156,0.9335509184049456,0.3238240278330246,1.8390410860058546,0.9278992994347667,0.4788325902223468,0.4379156617826423,0.2747987554130964,0.0,141,0.5399724860363118,0.39933740858262046,0.24442670035426284,0.13821839927238844,0.4901319328069894,1.1026119708108257,0.9799248997817254,0.0,117,0.4864405259774265,0.37725269068226397,0.6500261958552013,0.0,57,0.39799816994912274,0.5195761215020489,-0.3362909945997379,1.8518225841773668,0.8571428571428571,14,119.39906173727186,0.3832560916410441,0.48387208009370275,0.6500261958552013,2015-06-09~2015-08-25,0.589600994675017,0.7278785161004535,0,1.7118033721037362,0.9700366036549781,258,6,5,0.6457714473453433,0.9615639202015914,1.1294886585778372,1.410562040902063,1.6478456328525302,2.0645000353510694,0.7678018575851393,0.05291303124120462,0.35271317829457366,7.068601068438642,126.18992248062015,1889,489,4.881247868936312,000933/002128/601225/601328/002466,340672585.59999996,0.8320577810335121,1855917.564951999,0.618639188317333,3.84%（同期超额 +34.49%）
