BASE|2009-11-01|0.383909|0.658265|0.711537|0.583213|0.950526|4.220248|0.472080|0.475464|0.977510|0.930530|0.096970|0.540914|0.355602|-0.011951|0.475464|0.952770|0.954144|0.007092|141.000000|0.544715|81.000000|0.382412|0.875000|-0.287245|16.000000
BASE|2010-05-01|0.404865|0.659273|0.742739|0.614109|0.961621|4.121665|0.483196|0.477643|1.030563|0.947321|0.081761|0.557918|0.414825|-0.015193|0.477643|1.141669|1.007664|0.007407|135.000000|0.559424|75.000000|0.406461|0.866667|-0.287190|15.000000
BASE|2010-11-01|0.361863|0.638735|0.682047|0.566531|0.969027|4.370263|0.486332|0.482302|1.029129|0.980423|0.084967|0.562618|0.386570|-0.071829|0.482302|1.166525|1.043103|0.038760|129.000000|0.530117|69.000000|0.444324|0.800000|-0.241890|15.000000
BASE|2011-05-01|0.393651|0.659956|0.733428|0.596480|0.932410|4.305063|0.507184|0.458426|1.091855|0.985944|0.040816|0.575048|0.461086|0.056247|0.477246|1.201113|1.037556|0.000000|123.000000|0.561821|63.000000|0.427240|0.857143|-0.254840|14.000000
BASE|2011-11-01|0.404523|0.640494|0.766077|0.631579|0.969507|4.093319|0.496036|0.429363|1.081952|0.997313|0.007092|0.579149|0.427748|0.132177|0.482321|1.204081|1.071759|0.000000|117.000000|0.537027|57.000000|0.417817|0.785714|-0.196647|14.000000
BASE|2012-05-01|0.453718|0.656499|0.833009|0.691117|0.975292|5.412315|0.542663|0.473108|1.106438|1.064930|0.000000|0.638117|0.473017|0.262205|0.473108|1.366986|1.166760|0.000000|111.000000|0.577113|51.000000|0.423815|0.846154|-0.268031|13.000000
BASE|2012-11-01|0.480932|0.656795|0.878861|0.732241|0.993463|4.279110|0.542101|0.477860|1.129071|1.066110|0.000000|0.614842|0.492654|0.262222|0.477860|1.304172|1.132253|0.000000|105.000000|0.573891|45.000000|0.475238|0.923077|-0.268383|13.000000
BASE|2013-05-01|0.468327|0.656735|0.847027|0.713114|0.994608|4.262758|0.546213|0.448470|1.129502|1.068601|0.000000|0.605251|0.495726|0.265319|0.483273|1.275857|1.107237|0.000000|99.000000|0.584128|39.000000|0.478148|0.916667|-0.331758|12.000000
BASE|2013-11-01|0.508788|0.638703|0.947765|0.796596|0.996230|4.329550|0.597091|0.416087|1.336994|1.151844|0.000000|0.638858|0.546032|0.299915|0.481202|1.357824|1.161287|0.000000|93.000000|0.592736|33.000000|0.508086|0.833333|-0.171785|12.000000
BASE|2014-05-01|0.544758|0.660921|0.983534|0.824242|0.994811|4.066788|0.575932|0.455813|1.234620|1.133536|0.000000|0.655997|0.554589|0.260826|0.477191|1.385701|1.171380|0.000000|87.000000|0.595119|27.000000|0.469179|0.818182|-0.238237|11.000000
BASE|2014-11-01|0.431205|0.681201|0.789180|0.633007|0.982368|4.795678|0.474331|0.485975|1.029306|0.925630|0.000000|0.539878|0.459296|0.147613|0.485975|1.128562|0.995566|0.000000|81.000000|0.463831|21.000000|0.363111|0.818182|-0.254218|11.000000
BASE|2015-05-01|0.467551|0.596242|0.913034|0.784164|0.932814|5.385047|0.588190|0.466482|1.364449|1.238884|0.000000|0.721250|0.667094|0.187060|0.481794|1.544111|1.332957|0.000000|75.000000|0.590816|15.000000|0.518809|0.800000|-0.254547|10.000000
BASE|2015-11-01|0.499787|0.477277|0.998024|1.047162|0.982396|4.116427|0.566157|0.428385|1.392613|1.240062|0.000000|0.702496|0.623964|0.374386|0.477277|1.512682|1.277430|0.000000|69.000000|0.618101|9.000000|0.507104|0.800000|-0.252903|10.000000
BASE|2016-05-01|0.562321|0.472894|1.110293|1.189105|0.994504|4.337700|0.596265|0.447516|1.366361|1.136741|0.000000|0.659699|0.583735|0.386621|0.472894|1.395024|1.159928|0.000000|63.000000|0.547780|3.000000|0.528822|0.888889|-0.155411|9.000000
BASE|2016-11-01|0.538203|0.473061|1.058412|1.137702|0.993238|4.236843|0.585057|0.452750|1.364931|1.150327|0.000000|0.649933|0.577581|0.381532|0.473061|1.373887|1.167407|0.000000|57.000000|nan|0.000000|0.546780|0.888889|-0.243843|9.000000
BASE|2017-05-01|0.554056|0.475279|1.087465|1.165748|0.996958|4.164107|0.640819|0.461788|1.428967|1.203009|0.000000|0.656561|0.594357|0.380998|0.475279|1.381422|1.186659|0.000000|51.000000|nan|0.000000|0.502977|0.875000|-0.305493|8.000000
BASE|2017-11-01|0.453369|0.482858|0.855253|0.938928|0.990356|4.190627|0.581025|0.428168|1.250233|1.064215|0.000000|0.555435|0.507218|0.367213|0.482858|1.150307|1.006294|0.000000|45.000000|nan|0.000000|0.464014|0.875000|-0.230686|8.000000
BASE|2018-05-01|0.422541|0.483136|0.796603|0.874581|0.924373|4.243406|0.688619|0.483136|1.425312|1.214633|0.000000|0.595094|0.535782|0.353734|0.483136|1.231733|1.133197|0.000000|39.000000|nan|0.000000|0.530743|1.000000|0.218399|7.000000
BASE|2018-11-01|0.566328|0.476396|1.087760|1.188775|0.977178|4.319136|0.683811|0.476396|1.435382|1.287158|0.000000|0.635169|0.579344|0.369718|0.476396|1.333279|1.215075|0.000000|33.000000|nan|0.000000|0.526782|1.000000|0.294830|7.000000
BASE|2019-05-01|0.295404|0.478537|0.557528|0.617307|0.951102|5.804522|0.335494|0.478537|0.713471|0.632717|0.000000|0.335297|0.271924|0.196196|0.478537|0.700672|0.627451|0.000000|27.000000|nan|0.000000|0.364871|0.833333|-0.204716|6.000000
BASE|2019-11-01|0.397236|0.483535|0.745194|0.821525|0.987373|4.516622|0.463208|0.396465|1.011058|0.861922|0.000000|0.448288|0.392009|0.353682|0.483535|0.927105|0.847128|0.000000|21.000000|nan|0.000000|0.463282|1.000000|0.046566|6.000000
BASE|2020-05-01|0.636630|0.493728|1.185586|1.289434|0.992960|5.583507|0.555767|0.465852|1.193014|1.157696|0.000000|0.647335|0.586195|0.443850|0.493728|1.311116|1.189827|0.000000|15.000000|nan|0.000000|0.458611|1.000000|0.389912|5.000000
