group,arm,start,策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
full,BASE,2009-11-01,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_BASE20091101,567088527.9074972,m3,2009-11-02,2026-08-28,0.9446206423773246,0.10449996088954254,1.6860268741940179,0.9282409671162214,0.4283068736004063,0.39274696930019326,0.27202690704038623,0.06666666666666667,165,0.41297556775699396,0.307359956978438,0.1546276656068457,0.03969943348513416,0.4551902954980638,0.9607261636844651,0.9475390416227268,0.0,141,2014-11=0.09659991046;2014-12=0.1634758134;2015-01=0.1427279337;2015-02=0.1546276656;2015-03=0.1872719476;2015-04=0.2523452303;2015-05=0.2590460001;2015-06=0.261841274;2015-07=0.2479948961;2015-08=0.23918885;2015-09=0.2429479087;2015-10=0.1471342797;2015-11=0.1282350007;2015-12=0.144824035;2016-01=0.06509466402;2016-02=0.05733686804;2016-03=0.06009910416;2016-04=0.06791384674;2016-05=0.04502048813;2016-06=0.03969943349;2016-07=0.06984347347;2016-08=0.1115673875;2016-09=0.124449893;2016-10=0.1604522499;2016-11=0.1923373059;2016-12=0.1755591387;2017-01=0.2021437249;2017-02=0.1869048925;2017-03=0.232230359;2017-04=0.2049484775;2017-05=0.2071768233;2017-06=0.3015313531;2017-07=0.3232819787;2017-08=0.379935794;2017-09=0.3699909197;2017-10=0.3676283829;2017-11=0.3917241143;2017-12=0.3365726728;2018-01=0.3501173788;2018-02=0.3466454629;2018-03=0.3821815311;2018-04=0.4020417269;2018-05=0.3922967235;2018-06=0.4707594212;2018-07=0.4721031704;2018-08=0.4389929168;2018-09=0.4221319859;2018-10=0.3416280206;2018-11=0.3194098181;2018-12=0.3004239306;2019-01=0.4088991608;2019-02=0.4624115327;2019-03=0.519990616;2019-04=0.5088425268;2019-05=0.4788740338;2019-06=0.5093246237;2019-07=0.4566078383;2019-08=0.4532744102;2019-09=0.4358412882;2019-10=0.4517779895;2019-11=0.4704694072;2019-12=0.4610743252;2020-01=0.4425867249;2020-02=0.4373132263;2020-03=0.3310308324;2020-04=0.307359957;2020-05=0.2998661116;2020-06=0.296279787;2020-07=0.4174467813;2020-08=0.3908940914;2020-09=0.3488687005;2020-10=0.3423349881;2020-11=0.4352859557;2020-12=0.3925693173;2021-01=0.4709381241;2021-02=0.4975474247;2021-03=0.5110812983;2021-04=0.4977027048;2021-05=0.5464558825;2021-06=0.5208982365;2021-07=0.4722797385;2021-08=0.5582250557;2021-09=0.593324571;2021-10=0.4861464706;2021-11=0.4565169724;2021-12=0.5756809889;2022-01=0.528792175;2022-02=0.5530379673;2022-03=0.5582482966;2022-04=0.5594565701;2022-05=0.5413800145;2022-06=0.4989873744;2022-07=0.4697254323;2022-08=0.4260324578;2022-09=0.4326190186;2022-10=0.3992229082;2022-11=0.3933871342;2022-12=0.3985730411;2023-01=0.3560423816;2023-02=0.3653052172;2023-03=0.3806998401;2023-04=0.4104690168;2023-05=0.4215654308;2023-06=0.4153226931;2023-07=0.4261359171;2023-08=0.4318329977;2023-09=0.4349931678;2023-10=0.4840102877;2023-11=0.5116411228;2023-12=0.5246787952;2024-01=0.4905098048;2024-02=0.4837484392;2024-03=0.4420363391;2024-04=0.477921421;2024-05=0.5430214685;2024-06=0.4798616742;2024-07=0.4281353526;2024-08=0.4094695462;2024-09=0.5087514439;2024-10=0.4834675213;2024-11=0.428501606;2024-12=0.3507473906;2025-01=0.4087878946;2025-02=0.3733853166;2025-03=0.456171143;2025-04=0.3733675869;2025-05=0.4032359438;2025-06=0.4129755678;2025-07=0.3276171874;2025-08=0.4017990077;2025-09=0.4916317667;2025-10=0.5448767007;2025-11=0.4482535477;2025-12=0.510636801;2026-01=0.7000156909;2026-02=0.6792932409;2026-03=0.6308310878;2026-04=0.6383844586;2026-05=0.5961306717;2026-06=0.5872327918;2026-07=0.6664632714,2016-06-30,0.47227973852062965,3,0.3921785132962299,0.2655988703766665,0.4629179612454297,0.0,81,0.39003552904455696,0.43375400634181516,-0.2697635777643991,1.866559026297554,0.8125,16,188.02950930249906,0.3657075625379389,0.3672430937894773,0.404398532647081,0.4827673934950877,2024-05-29~2024-09-11,2024-05-29,2024-09-11,0.7575233279329999,0.900249501473882,0.9845890410958904,0,1.8863980406770695,2013-06-17,0.31085594240046943,2013-06-17,0.31085594240046943,2013-06-17,-4.656612873077393e-10,2025-07-18,0,1.4478322027756072,266,6,5,0.628662035245528,0.847118850125755,1.1441797792491544,1.3915021195590538,1.5944504783344304,1.9676548212794236,0.685529908165798,0.04765450483991065,0.3609022556390977,9.722800352327834,144.47368421052633,2193,1075,5.909456813238496,002128/000933/601088/000651/000338,4.7505682156113185,0.6277580703659624,2574236.4614740005,0.8580788204913334,1.96%（同期超额 +34.61%）
full,BASE,2010-05-01,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_BASE20100501,773785034.9129336,m3,2010-05-04,2026-08-28,0.9578516955480547,0.09617341220147989,1.924125092244252,0.9469096662794044,0.4408688262296626,0.41559567595798486,0.2790472549295211,0.06918238993710692,159,0.46066100631126394,0.33511858333760336,0.16026714530651787,0.024002419030396016,0.4408688262296626,1.0345790893969062,0.9946739878320552,0.0,135,2015-05=0.2455426303;2015-06=0.2473114239;2015-07=0.2359346037;2015-08=0.2278286787;2015-09=0.2320113617;2015-10=0.1375214598;2015-11=0.118415113;2015-12=0.1354819289;2016-01=0.05656174884;2016-02=0.04848225193;2016-03=0.04968024584;2016-04=0.05512038585;2016-05=0.03491638776;2016-06=0.02400241903;2016-07=0.06072821944;2016-08=0.09857182033;2016-09=0.1102099287;2016-10=0.1404511219;2016-11=0.177593881;2016-12=0.1602671453;2017-01=0.1911445888;2017-02=0.1752437292;2017-03=0.2213856162;2017-04=0.1943877618;2017-05=0.1966938294;2017-06=0.295264016;2017-07=0.3211085624;2017-08=0.3562361151;2017-09=0.3520501731;2017-10=0.3608084995;2017-11=0.3866597209;2017-12=0.3351185833;2018-01=0.3510661268;2018-02=0.3489417478;2018-03=0.38472013;2018-04=0.4052795022;2018-05=0.3958122868;2018-06=0.47395787;2018-07=0.477605105;2018-08=0.440985979;2018-09=0.4251575265;2018-10=0.3416660804;2018-11=0.3209016846;2018-12=0.3037009907;2019-01=0.4158060468;2019-02=0.4702462979;2019-03=0.5278297482;2019-04=0.5195468274;2019-05=0.489780373;2019-06=0.522497187;2019-07=0.4697392817;2019-08=0.4674189692;2019-09=0.4525578694;2019-10=0.471475002;2019-11=0.4900869229;2019-12=0.472995325;2020-01=0.4675260208;2020-02=0.4612308748;2020-03=0.3233346806;2020-04=0.3022891502;2020-05=0.2963282166;2020-06=0.2964855617;2020-07=0.4271510309;2020-08=0.4116434642;2020-09=0.376649655;2020-10=0.3772930124;2020-11=0.4711779517;2020-12=0.4501077781;2021-01=0.5632482976;2021-02=0.5895286941;2021-03=0.6076441259;2021-04=0.5978012487;2021-05=0.6468375419;2021-06=0.6301319951;2021-07=0.5700978823;2021-08=0.6696915333;2021-09=0.7126728905;2021-10=0.5935097178;2021-11=0.5498090244;2021-12=0.6707835813;2022-01=0.6123402965;2022-02=0.6627279621;2022-03=0.6732824287;2022-04=0.6469486485;2022-05=0.6395411911;2022-06=0.5810501917;2022-07=0.53143778;2022-08=0.5172496761;2022-09=0.5089928897;2022-10=0.4583477806;2022-11=0.4546332965;2022-12=0.4461037517;2023-01=0.4061595175;2023-02=0.4151087467;2023-03=0.4279639321;2023-04=0.4502848283;2023-05=0.4606610063;2023-06=0.4545627143;2023-07=0.4608286216;2023-08=0.4721709257;2023-09=0.4778907216;2023-10=0.5265586103;2023-11=0.5527990412;2023-12=0.5649012593;2024-01=0.5212348964;2024-02=0.5150707414;2024-03=0.4717407296;2024-04=0.506181065;2024-05=0.5670670095;2024-06=0.517942502;2024-07=0.4802971731;2024-08=0.46678216;2024-09=0.5507763437;2024-10=0.5147419086;2024-11=0.4585323792;2024-12=0.371999578;2025-01=0.4163049572;2025-02=0.4136191073;2025-03=0.5156104851;2025-04=0.4391231845;2025-05=0.4617024402;2025-06=0.480301199;2025-07=0.3773496105;2025-08=0.4610233185;2025-09=0.5571224366;2025-10=0.5859674986;2025-11=0.4889145386;2025-12=0.533578735;2026-01=0.7054755023;2026-02=0.68943548;2026-03=0.6333995164;2026-04=0.6585625007;2026-05=0.6051818743;2026-06=0.593033822;2026-07=0.6693719493,2016-06-30,0.5700978822596894,3,0.42760482684119916,0.2907450994799152,0.4540390256630611,0.0,75,0.2865836113902147,0.46593980632051935,-0.26966858703655294,2.0053660895429295,0.8,15,256.9283449709779,0.4053524040063845,0.40722170420958603,0.4222613199014888,0.46312554536342465,2011-07-13~2013-06-25,2011-07-13,2013-06-25,0.8752538227799456,0.9472034573902023,1.0,0,1.8753515550946596,2020-03-23,0.3067966395589323,2020-03-23,0.3067966395589323,2020-03-23,0.0,2010-09-06,0,1.4760660700814952,292,6.0,5.0,0.644156171299619,0.8539586410066884,1.1446923997697669,1.4152706831497506,1.6201986739719834,1.969817354570055,0.7146878198567042,0.04938587512794268,0.3664383561643836,8.785093394903452,130.5513698630137,2321,1049,6.679017543753308,000933/601088/000651/000338/002128,4.481873416967707,0.5659310155372435,3646265.5098000024,1.215421836600001,2.75%（同期超额 +37.78%）
full,BASE,2010-11-01,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_BASE20101101,268102294.06437358,m3,2010-11-01,2026-08-28,0.970652962771768,0.30497303265024234,1.598043143397498,0.9234200901690527,0.4270627400401683,0.3941210566958606,0.28768834878673877,0.06535947712418301,153,0.4205443859023228,0.33408664922112585,0.13707716169601314,0.02299768634961974,0.4571866839737062,0.966658183405861,0.9376617069807529,0.0,129,2015-11=0.09571068254;2015-12=0.1110956109;2016-01=0.03812742076;2016-02=0.03732053925;2016-03=0.04324836512;2016-04=0.05458592283;2016-05=0.02936911083;2016-06=0.02299768635;2016-07=0.05089814167;2016-08=0.08783035079;2016-09=0.09244015905;2016-10=0.1370771617;2016-11=0.1461620705;2016-12=0.1290012855;2017-01=0.1613791274;2017-02=0.1543265975;2017-03=0.2088595876;2017-04=0.1841868478;2017-05=0.1859797788;2017-06=0.2770668121;2017-07=0.2997543826;2017-08=0.3581133862;2017-09=0.3489052604;2017-10=0.3466254736;2017-11=0.3715930129;2017-12=0.314643701;2018-01=0.330862085;2018-02=0.3273511611;2018-03=0.3668781523;2018-04=0.3823685159;2018-05=0.3738151871;2018-06=0.458736922;2018-07=0.4645011016;2018-08=0.4316164007;2018-09=0.4123231318;2018-10=0.3340866492;2018-11=0.3109112103;2018-12=0.293108414;2019-01=0.4010070442;2019-02=0.4538304107;2019-03=0.5115618355;2019-04=0.5017513198;2019-05=0.4728577564;2019-06=0.5025363233;2019-07=0.44732673;2019-08=0.4419432494;2019-09=0.4253204952;2019-10=0.4414084082;2019-11=0.4603121543;2019-12=0.446713109;2020-01=0.4336362545;2020-02=0.4297416282;2020-03=0.3239556256;2020-04=0.3015271439;2020-05=0.2939506175;2020-06=0.2901367443;2020-07=0.4099329322;2020-08=0.3834146647;2020-09=0.3418817113;2020-10=0.3325776874;2020-11=0.4252572836;2020-12=0.3841041701;2021-01=0.4636555327;2021-02=0.4907639951;2021-03=0.5045353188;2021-04=0.4910234099;2021-05=0.5408425578;2021-06=0.5139083127;2021-07=0.4662601551;2021-08=0.5522418954;2021-09=0.5888031624;2021-10=0.4819782506;2021-11=0.4541399332;2021-12=0.570737463;2022-01=0.5243741801;2022-02=0.5515147115;2022-03=0.557885247;2022-04=0.5534471679;2022-05=0.5378711219;2022-06=0.4990188844;2022-07=0.4700217018;2022-08=0.4222107388;2022-09=0.4288803481;2022-10=0.3964609446;2022-11=0.3886902451;2022-12=0.3888893589;2023-01=0.3514820058;2023-02=0.3606318733;2023-03=0.3762473292;2023-04=0.4024138246;2023-05=0.4166139958;2023-06=0.4119796658;2023-07=0.4205443859;2023-08=0.4266276231;2023-09=0.4313520446;2023-10=0.4839465679;2023-11=0.5130091791;2023-12=0.5266539149;2024-01=0.4883578382;2024-02=0.4814251461;2024-03=0.4364973615;2024-04=0.4757377153;2024-05=0.5375001229;2024-06=0.4738792989;2024-07=0.4237694409;2024-08=0.404208504;2024-09=0.5004900235;2024-10=0.4758953751;2024-11=0.4183129531;2024-12=0.3355693762;2025-01=0.3916714902;2025-02=0.3571133865;2025-03=0.4374387428;2025-04=0.3567542566;2025-05=0.383960275;2025-06=0.3918729072;2025-07=0.3088441744;2025-08=0.3762963575;2025-09=0.4584232905;2025-10=0.5129122356;2025-11=0.4283496165;2025-12=0.4969056136;2026-01=0.6604515851;2026-02=0.6323439962;2026-03=0.5732516425;2026-04=0.5866379729;2026-05=0.5422631961;2026-06=0.533075481;2026-07=0.610602984,2016-06-30,0.46626015506279717,3,0.389792589688458,0.2527755968759431,0.47003082377859406,0.0,69,0.3386499282290416,0.41419787694970617,-0.2368115631928619,1.8911805498989485,0.7333333333333333,15,88.3674313547912,0.3283739107997157,0.3296074075040867,0.4105173155453327,0.49119479865086046,2024-05-29~2024-09-11,2024-05-29,2024-09-11,0.6685207410616795,0.8242552703481802,1.0,0,1.868702782412594,2013-06-17,0.3043302486435904,2013-06-17,0.3043302486435904,2013-06-17,-9.313225746154785e-10,2025-12-05,0,1.4905021608937272,260,6,5.0,0.6333715624337353,0.7695626869959944,1.0309369756591302,1.4411176573945226,1.6133799417680614,1.9868410478262286,0.7230071980805118,0.009864036256998134,0.3576923076923077,9.639856767023964,135.9576923076923,2069,779,5.305002341997264,002128/601088/000338/000933/000651,4.120931254907604,0.6112034112758364,1227107.2987660002,0.4090357662553334,1.93%（同期超额 +30.91%）
full,BASE,2011-05-01,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_BASE20110501,343087298.83257675,m3,2011-05-03,2026-08-28,1.037382616342849,0.5034799343588328,1.7099588367971394,0.9605441232663892,0.4218012700619348,0.42562655381575953,0.32170437117606254,0.027210884353741496,147,0.42754760746082443,0.3606884867545981,0.21110930398037597,0.04367648066301055,0.452720260099603,1.03541726929606,0.9747527969502836,0.0,123,2016-05=0.04367648066;2016-06=0.04689839123;2016-07=0.07686816331;2016-08=0.1068155376;2016-09=0.1052369751;2016-10=0.1370907127;2016-11=0.1474850879;2016-12=0.1302286957;2017-01=0.1635369893;2017-02=0.1561181823;2017-03=0.211109304;2017-04=0.1981615465;2017-05=0.2033948733;2017-06=0.2883394842;2017-07=0.314869757;2017-08=0.3687851374;2017-09=0.3606884868;2017-10=0.3616414003;2017-11=0.3858634692;2017-12=0.3292815817;2018-01=0.3465352686;2018-02=0.3429388609;2018-03=0.3835301245;2018-04=0.3988523415;2018-05=0.3900792171;2018-06=0.4764644089;2018-07=0.4825627271;2018-08=0.4491218038;2018-09=0.4317277198;2018-10=0.3550881768;2018-11=0.331659595;2018-12=0.3146519998;2019-01=0.4221278756;2019-02=0.4770223702;2019-03=0.535118029;2019-04=0.5256303276;2019-05=0.4952651032;2019-06=0.5252070929;2019-07=0.4687543755;2019-08=0.4624282825;2019-09=0.4486518409;2019-10=0.4621605698;2019-11=0.4823877258;2019-12=0.4754119277;2020-01=0.4535201409;2020-02=0.4425563115;2020-03=0.3329238022;2020-04=0.3072690129;2020-05=0.3007591937;2020-06=0.296553592;2020-07=0.4182183198;2020-08=0.3932934657;2020-09=0.3537076998;2020-10=0.3454437931;2020-11=0.4357414954;2020-12=0.3900388731;2021-01=0.4642426842;2021-02=0.491400406;2021-03=0.5040005346;2021-04=0.4903359433;2021-05=0.5385146629;2021-06=0.511644407;2021-07=0.4625244702;2021-08=0.5495738604;2021-09=0.5866962088;2021-10=0.4843167694;2021-11=0.4574606045;2021-12=0.5686302;2022-01=0.5225234896;2022-02=0.5453267083;2022-03=0.5521376916;2022-04=0.5549603385;2022-05=0.5350077153;2022-06=0.4936538955;2022-07=0.4665289942;2022-08=0.4203261724;2022-09=0.4305936491;2022-10=0.3978109597;2022-11=0.3888825373;2022-12=0.3940791602;2023-01=0.3506047544;2023-02=0.3607211113;2023-03=0.3747019998;2023-04=0.401128044;2023-05=0.4102599382;2023-06=0.405730827;2023-07=0.4171639658;2023-08=0.4238835015;2023-09=0.4275476075;2023-10=0.4754111518;2023-11=0.4988960792;2023-12=0.5126322281;2024-01=0.4802889172;2024-02=0.4714830688;2024-03=0.4309468507;2024-04=0.4647334719;2024-05=0.5295218869;2024-06=0.4667173603;2024-07=0.4204674589;2024-08=0.4026815096;2024-09=0.5032958537;2024-10=0.4783828061;2024-11=0.420998377;2024-12=0.3444810466;2025-01=0.4037705462;2025-02=0.3677103682;2025-03=0.4514828849;2025-04=0.3722414696;2025-05=0.4022652618;2025-06=0.4122385578;2025-07=0.3267259427;2025-08=0.3990556449;2025-09=0.4856074742;2025-10=0.540277585;2025-11=0.4564822488;2025-12=0.5236527272;2026-01=0.7008053685;2026-02=0.6703065202;2026-03=0.6211720538;2026-04=0.6293895611;2026-05=0.5872640758;2026-06=0.580469519;2026-07=0.6604850539,2016-05-31,0.4625244701777047,3,0.4046349076937339,0.324198526740185,0.46781381881664474,0.0,63,0.4063551680135027,0.4725420887125179,-0.16380672383712624,1.8650096784104817,0.7142857142857143,14,113.36243294419225,0.3625229250703983,0.3639180724649824,0.40981606751536814,0.471089844941737,2013-02-08~2013-06-25,2013-02-08,2013-06-25,0.7695409463034255,0.8878029844050656,1.0,0,1.8697546736341173,2013-06-17,0.30472162025765825,2013-06-17,0.30472162025765825,2013-06-17,0.0,2011-07-19,0,1.5146979055276255,269,7,5,0.6270334804849027,0.7676610111237112,1.0253170347019784,1.4239934892435422,1.61694158856661,1.9848130852098715,0.7038686334539382,0.006123016977456165,0.3828996282527881,9.211403546580433,134.95167286245353,2090,755,5.8564159852521405,002128/601088/000338/000933/000651,4.155506871154899,0.5972874038993253,1583489.245908,0.527829748636,2.52%（同期超额 +33.73%）
full,BASE,2011-11-01,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_BASE20111101,576895780.9197335,m3,2011-11-01,2026-08-28,1.1706043182720993,0.6395952884490121,1.9070868003176806,1.0005151647738295,0.37807661416511684,0.4453525221212513,0.33141705797049625,0.0,141,0.4794408528892582,0.39550468253654136,0.3480102299731678,0.15631045750629768,0.40081137417111967,1.205990047208054,1.0703432571695597,0.0,117,2016-11=0.1893035121;2016-12=0.1563104575;2017-01=0.1847070966;2017-02=0.1835309555;2017-03=0.2576282093;2017-04=0.2496234608;2017-05=0.2595248111;2017-06=0.3595633381;2017-07=0.3864156925;2017-08=0.4674275072;2017-09=0.4484431642;2017-10=0.4779169417;2017-11=0.5017502687;2017-12=0.4574512097;2018-01=0.4797911078;2018-02=0.4775532419;2018-03=0.5229634097;2018-04=0.5403037036;2018-05=0.5307120813;2018-06=0.6263226311;2018-07=0.6402180681;2018-08=0.6106328371;2018-09=0.5804263325;2018-10=0.4794408529;2018-11=0.4543522392;2018-12=0.4341582548;2019-01=0.5534523136;2019-02=0.6199494468;2019-03=0.6875149405;2019-04=0.6686483155;2019-05=0.6321741484;2019-06=0.6672735469;2019-07=0.6044132188;2019-08=0.5957726019;2019-09=0.5757324371;2019-10=0.5936466496;2019-11=0.6125838107;2019-12=0.5988583277;2020-01=0.5784414576;2020-02=0.5741885117;2020-03=0.4610115311;2020-04=0.4372905688;2020-05=0.4277499387;2020-06=0.4247532291;2020-07=0.5631002618;2020-08=0.5300698283;2020-09=0.4778631665;2020-10=0.4672553557;2020-11=0.5670138544;2020-12=0.5218629352;2021-01=0.603898104;2021-02=0.629459095;2021-03=0.6388817645;2021-04=0.6228093657;2021-05=0.6570780671;2021-06=0.6293794229;2021-07=0.5770041764;2021-08=0.6773958682;2021-09=0.68687443;2021-10=0.5918096201;2021-11=0.5272970316;2021-12=0.6649785975;2022-01=0.6234997086;2022-02=0.6375014961;2022-03=0.6195776785;2022-04=0.6150445632;2022-05=0.5873837971;2022-06=0.5296005627;2022-07=0.5004387389;2022-08=0.4301660534;2022-09=0.4506356607;2022-10=0.3902254431;2022-11=0.3844707714;2022-12=0.3744613572;2023-01=0.3281020142;2023-02=0.3365909919;2023-03=0.3487432181;2023-04=0.3737892911;2023-05=0.3821310372;2023-06=0.3767917743;2023-07=0.3820800921;2023-08=0.3821785262;2023-09=0.3955046825;2023-10=0.4576237678;2023-11=0.4796121259;2023-12=0.4952379958;2024-01=0.4619898567;2024-02=0.4464581678;2024-03=0.4037240244;2024-04=0.4436397138;2024-05=0.5100207617;2024-06=0.4479178545;2024-07=0.4005302565;2024-08=0.3844036855;2024-09=0.4792905861;2024-10=0.4521327968;2024-11=0.3979163491;2024-12=0.3251814231;2025-01=0.3869111981;2025-02=0.3499419378;2025-03=0.4284419772;2025-04=0.34801023;2025-05=0.3794412489;2025-06=0.3879809231;2025-07=0.2980711242;2025-08=0.3753278114;2025-09=0.471639257;2025-10=0.5269713773;2025-11=0.4426576989;2025-12=0.5088108472;2026-01=0.6861246391;2026-02=0.6555263231;2026-03=0.6110773841;2026-04=0.618199433;2026-05=0.5816473072;2026-06=0.5732826314;2026-07=0.6542081561,2016-12-30,0.6156061662138469,2,0.4669243556082756,0.4018964123307329,0.4697910473982998,0.0,57,0.35843517319648555,0.5364288521529313,-0.10296908638738966,2.135329871564187,0.7142857142857143,14,191.29859363991116,0.4258903296668408,0.4278215424906482,0.4158530159552115,0.4710105263689186,2013-02-08~2013-06-25,2013-02-08,2013-06-25,0.9042055449377846,0.9918119968650372,1.0,0,1.870611977611682,2013-06-17,0.30504026727136385,2013-06-17,0.3050402672713639,2013-06-17,-1.1368683772161603e-13,2013-11-26,0,1.56977527059834,252,7,5,0.6268800876904709,0.7612601999037117,1.028536028314914,1.4370311922753278,1.6460542509692995,1.9847464372419625,0.6971573318322545,0.007317759639741064,0.36507936507936506,10.312133414306023,149.015873015873,2035,736,5.858471861864717,002128/000651/601088/000933/000338,4.365073750513139,0.589194683097024,2614641.9490759997,0.8715473163586666,3.82%（同期超额 +38.77%）
