T300s50a_al|2009-11-01|-0.132086|0.991390|-0.272636|-0.133233|0.885297|10.970865|-0.059279|0.870454|-0.071469|0.529762|-0.130637|0.876829|0.671329|0.054364|0.625000|-0.840456|16.000000
T300s50a_al|2010-11-01|-0.159867|0.989459|-0.303517|-0.161571|0.869765|16.441630|-0.032189|0.840357|-0.044903|0.525641|-0.079544|0.844807|0.595420|-0.001600|0.466667|-0.804783|15.000000
T300s50a_al|2011-11-01|-0.149036|0.983120|-0.261645|-0.151595|0.900788|18.642556|-0.061934|0.840484|-0.100054|0.552448|-0.099063|0.894743|0.621849|-0.024838|0.500000|-0.858041|14.000000
T300s50a_al|2012-11-01|0.096381|0.842522|0.138437|0.114396|0.976236|8.402085|0.137360|0.548278|0.306999|0.335878|0.106616|0.715073|0.214953|0.074413|0.692308|-0.662714|13.000000
T300s50a_al|2013-11-01|0.110445|0.843029|0.167837|0.131010|0.977732|7.555743|0.125557|0.408102|0.259650|0.369748|0.115133|0.717999|0.284211|0.133723|0.750000|-0.666305|12.000000
T300s50a_al|2014-11-01|0.050221|0.879565|0.033914|0.057097|0.969988|8.865550|-0.028497|0.532736|-0.057422|0.532710|0.123480|0.656456|0.301205|0.091733|0.545455|-0.714618|11.000000
T300s50a_al|2015-11-01|0.017262|0.909202|-0.026648|0.018986|0.894884|12.111024|0.099121|0.516013|0.300801|0.368421|0.234170|0.573317|0.271429|0.162395|0.700000|-0.868751|10.000000
T300s50a_al|2016-11-01|0.084131|0.778591|0.102039|0.108056|0.969532|9.551544|0.162338|0.426436|0.394796|0.313253|0.265071|0.477987|0.000000|0.211525|0.666667|-0.735090|9.000000
T300s50a_al|2017-11-01|0.060907|0.670409|0.057180|0.090850|0.979877|9.209579|0.184646|0.456543|0.384653|0.271429|0.217377|0.548053|0.000000|0.089664|0.625000|-0.591340|8.000000
T300s50a_al|2018-11-01|0.190849|0.406568|0.386818|0.469415|0.995855|7.309334|0.287579|0.342735|0.881620|0.155172|0.245001|0.358746|0.000000|0.133159|1.000000|0.009966|7.000000
T300s50a_al|2019-11-01|0.179423|0.408170|0.344113|0.439578|0.987570|7.356437|0.271377|0.346927|0.779242|0.086957|0.244231|0.346927|0.000000|0.128861|0.833333|-0.134454|6.000000
T300s50a_al|2020-11-01|0.156218|0.545651|0.290744|0.286297|0.994628|8.233255|0.003277|0.451202|0.005002|0.500000|0.129721|0.532259|0.000000|0.187517|0.600000|-0.141269|5.000000
M500s40a_al|2009-11-01|-0.164231|0.988346|-0.324279|-0.166168|0.907894|13.897837|-0.032877|0.707707|-0.044580|0.571429|-0.150992|0.866057|0.594406|0.009707|0.562500|-0.779591|16.000000
M500s40a_al|2010-11-01|-0.209082|0.988869|-0.373855|-0.211436|0.884139|18.522453|-0.086501|0.773282|-0.111765|0.596154|-0.177838|0.876189|0.694656|0.005234|0.533333|-0.786898|15.000000
M500s40a_al|2011-11-01|-0.166132|0.984483|-0.353580|-0.168750|0.913211|15.197971|-0.044753|0.689496|-0.063926|0.545455|-0.193501|0.896712|0.697479|0.109002|0.571429|-0.743915|14.000000
M500s40a_al|2012-11-01|-0.162729|0.980940|-0.366004|-0.165891|0.913072|16.418695|-0.060896|0.710907|-0.110593|0.572519|-0.224852|0.908895|0.766355|0.022043|0.538462|-0.780729|13.000000
M500s40a_al|2013-11-01|-0.200007|0.985991|-0.402632|-0.202849|0.931089|14.632377|-0.139331|0.733820|-0.200094|0.655462|-0.256368|0.918763|0.852632|-0.090211|0.333333|-0.737644|12.000000
M500s40a_al|2014-11-01|-0.222049|0.986924|-0.409472|-0.224991|0.878274|16.399299|-0.171797|0.782413|-0.213641|0.691589|-0.311225|0.951617|0.795181|-0.028204|0.363636|-0.765378|11.000000
M500s40a_al|2015-11-01|-0.317565|0.986827|-0.565683|-0.321804|0.859419|19.352780|-0.197261|0.797992|-0.272172|0.873684|-0.336165|0.915911|0.828571|-0.251643|0.400000|-0.812310|10.000000
M500s40a_al|2016-11-01|-0.311356|0.975047|-0.605899|-0.319324|0.919549|20.936643|-0.092135|0.627219|-0.149992|0.626506|-0.181367|0.837968|0.724138|-0.253809|0.333333|-0.729712|9.000000
M500s40a_al|2017-11-01|-0.303592|0.966663|-0.537751|-0.314061|0.895946|28.638054|-0.173115|0.756010|-0.243686|0.857143|-0.242069|0.853702|0.934783|-0.215540|0.250000|-0.752760|8.000000
M500s40a_al|2018-11-01|-0.216742|0.872434|-0.410713|-0.248434|0.941667|18.378160|0.001344|0.673916|0.002175|0.482759|-0.062980|0.703945|0.529412|0.024705|0.571429|-0.672270|7.000000
M500s40a_al|2019-11-01|-0.182701|0.784474|-0.386731|-0.232897|0.941524|16.521579|-0.000873|0.630541|-0.001412|0.521739|0.021280|0.680391|0.363636|0.188427|0.666667|-0.613792|6.000000
M500s40a_al|2020-11-01|-0.288935|0.920982|-0.536773|-0.313725|0.939409|14.726469|-0.316665|0.855177|-0.380095|1.000000|-0.288754|0.915494|1.000000|-0.137977|0.000000|-0.498084|5.000000
S1000s30a_al|2009-11-01|-0.143515|0.988267|-0.340015|-0.145219|0.957130|11.265369|-0.027674|0.729207|-0.040323|0.541667|0.042450|0.739579|0.419580|-0.043924|0.375000|-0.724270|16.000000
S1000s30a_al|2010-11-01|-0.092472|0.974375|-0.222340|-0.094904|0.974558|11.425509|-0.012441|0.701361|-0.018977|0.538462|0.001950|0.733757|0.480916|-0.021011|0.466667|-0.594299|15.000000
S1000s30a_al|2011-11-01|-0.143230|0.982654|-0.330317|-0.145759|0.951871|11.634853|-0.031624|0.675504|-0.047312|0.517483|-0.038652|0.749430|0.537815|-0.037696|0.500000|-0.590083|14.000000
S1000s30a_al|2012-11-01|-0.160716|0.988977|-0.384770|-0.162507|0.960118|10.134501|-0.099665|0.726687|-0.151136|0.610687|-0.112913|0.787928|0.682243|-0.120874|0.461538|-0.693957|13.000000
S1000s30a_al|2013-11-01|-0.171853|0.987602|-0.390912|-0.174011|0.974068|10.278247|-0.077199|0.677471|-0.124061|0.605042|-0.089065|0.766506|0.631579|0.078891|0.583333|-0.658828|12.000000
S1000s30a_al|2014-11-01|-0.118339|0.962289|-0.318438|-0.122977|0.948643|10.313327|-0.013504|0.617245|-0.021877|0.504673|-0.077938|0.711388|0.590361|0.041468|0.545455|-0.582770|11.000000
S1000s30a_al|2015-11-01|-0.276807|0.988515|-0.564013|-0.280023|0.920252|12.697034|-0.161812|0.798028|-0.202765|0.694737|-0.227920|0.865961|0.700000|-0.166170|0.300000|-0.731346|10.000000
S1000s30a_al|2016-11-01|-0.290699|0.987511|-0.542633|-0.294375|0.969088|13.448021|-0.270036|0.820418|-0.329144|0.795181|-0.259161|0.931001|0.965517|-0.141062|0.444444|-0.675828|9.000000
S1000s30a_al|2017-11-01|-0.289776|0.982586|-0.499045|-0.294912|0.969672|13.746269|-0.379369|0.851345|-0.422910|0.585714|-0.208326|0.933346|1.000000|-0.150239|0.500000|-0.712028|8.000000
S1000s30a_al|2018-11-01|-0.331089|0.986386|-0.615365|-0.335659|0.972991|12.017848|-0.485636|0.910127|-0.516783|0.724138|-0.320600|0.952181|1.000000|-0.010009|0.428571|-0.782048|7.000000
S1000s30a_al|2019-11-01|-0.316333|0.978314|-0.563311|-0.323345|0.962426|11.146637|-0.471948|0.910049|-0.506001|0.913043|-0.346387|0.945989|1.000000|-0.243951|0.333333|-0.721520|6.000000
S1000s30a_al|2020-11-01|-0.309538|0.971921|-0.595978|-0.318481|0.982259|13.263509|-0.338853|0.838561|-0.400772|1.000000|-0.216486|0.899189|1.000000|0.051369|0.600000|-0.629562|5.000000
ALLs15a_al|2009-11-01|-0.017632|0.912682|-0.096866|-0.019319|0.985996|6.908705|0.069042|0.701502|0.096843|0.428571|0.101335|0.742822|0.321678|-0.051405|0.437500|-0.612394|16.000000
ALLs15a_al|2010-11-01|-0.452779|0.999955|-0.567023|-0.452799|0.923800|17.725193|-0.220531|0.928678|-0.254002|0.782051|-0.253015|0.963600|0.900763|-0.317119|0.266667|-0.896523|15.000000
ALLs15a_al|2011-11-01|-0.001358|0.884228|-0.068894|-0.001535|0.977859|6.960856|0.160264|0.655101|0.269941|0.293706|0.190171|0.736151|0.243697|-0.026516|0.428571|-0.584640|14.000000
ALLs15a_al|2012-11-01|0.050438|0.849596|0.041364|0.059367|0.995164|6.038922|0.121234|0.617789|0.218683|0.335878|0.129401|0.692806|0.299065|0.010847|0.538462|-0.549248|13.000000
