cohort,arm,method,horizon,code,signal_date,exec_date,end_date,break_date,pv,forward_return,complete
old_rank1_filter,BASE,daily,750,000792,2013-01-21,2013-01-22,2016-04-06,,0.4238,-0.2556914752457089,True
old_rank1_filter,BASE,daily,750,000792,2013-01-22,2013-01-23,2016-04-07,,0.4160,-0.27019061207944306,True
old_rank1_filter,BASE,daily,750,000792,2013-01-23,2013-01-24,2016-04-08,,0.4132,-0.27121623899488334,True
old_rank1_filter,BASE,daily,750,000792,2013-01-28,2013-01-29,2016-04-13,,0.4126,-0.25979975760521445,True
old_rank1_filter,BASE,daily,750,000792,2013-01-31,2013-02-01,2016-04-18,,0.4249,-0.2981306884269912,True
old_rank1_filter,BASE,daily,750,000792,2013-02-01,2013-02-04,2016-04-19,,0.4292,-0.31530423581997036,True
old_rank1_filter,BASE,daily,750,000792,2013-02-04,2013-02-05,2016-04-20,,0.4353,-0.33675750461920095,True
old_rank1_filter,BASE,daily,750,000792,2013-02-05,2013-02-06,2016-04-21,,0.4392,-0.31918940128896545,True
old_rank1_filter,BASE,daily,750,000792,2013-02-06,2013-02-07,2016-04-22,,0.4332,-0.32657049212618405,True
old_rank1_filter,BASE,daily,750,000792,2013-02-07,2013-02-08,2016-04-25,,0.4295,-0.3662431245123111,True
old_rank1_filter,BASE,daily,750,000792,2013-02-08,2013-02-18,2016-04-26,,0.4464,-0.35986999109384243,True
old_rank1_filter,BASE,daily,750,000792,2013-02-18,2013-02-19,2016-04-27,,0.4489,-0.34890656111120877,True
old_rank1_filter,BASE,daily,750,000792,2013-02-19,2013-02-20,2016-04-28,,0.4338,-0.36575833356371623,True
old_rank1_filter,BASE,daily,750,000792,2013-02-20,2013-02-21,2016-04-29,,0.4381,-0.33691009579396747,True
old_rank1_filter,BASE,daily,750,000792,2013-03-06,2013-03-07,2016-05-16,,0.4372,-0.325226033327633,True
old_rank1_filter,BASE,daily,750,000792,2013-03-07,2013-03-08,2016-05-17,,0.4293,-0.3436630907733883,True
old_rank1_filter,BASE,daily,750,000792,2013-03-08,2013-03-11,2016-05-18,,0.4361,-0.3632725379109213,True
old_rank1_filter,BASE,daily,750,000792,2013-03-11,2013-03-12,2016-05-19,,0.4389,-0.3118370759145911,True
old_rank1_filter,BASE,daily,750,000792,2013-03-18,2013-03-19,2016-05-26,,0.4338,-0.35715707641063077,True
old_rank1_filter,BASE,daily,750,000792,2013-03-19,2013-03-20,2016-05-27,,0.4389,-0.36795331561687283,True
old_rank1_filter,BASE,daily,750,000792,2013-03-20,2013-03-21,2016-05-30,,0.4429,-0.3734725661830751,True
old_rank1_filter,BASE,daily,750,000792,2013-03-21,2013-03-22,2016-05-31,,0.4470,-0.33912672607832084,True
old_rank1_filter,BASE,daily,750,000792,2013-03-22,2013-03-25,2016-06-01,,0.4420,-0.31853609816347495,True
old_rank1_filter,BASE,daily,750,000792,2013-03-25,2013-03-26,2016-06-02,,0.4404,-0.33375627613169734,True
old_rank1_filter,BASE,daily,750,000792,2015-01-28,2015-01-29,2018-03-14,,0.8048,-0.2083701176020113,True
old_rank1_filter,BASE,daily,750,000792,2015-06-18,2015-06-19,2018-07-31,,0.8784,-0.5768884362335617,True
old_rank1_filter,BASE,daily,750,000792,2015-11-05,2015-11-06,2018-12-07,,0.5753,-0.4409232220095456,True
old_rank1_filter,BASE,daily,750,000792,2015-11-06,2015-11-09,2018-12-10,,0.5862,-0.48890678303455826,True
old_rank1_filter,BASE,daily,750,000792,2015-11-09,2015-11-10,2018-12-11,,0.6168,-0.49452106848840927,True
old_rank1_filter,BASE,daily,750,000792,2015-11-23,2015-11-24,2018-12-25,,0.6018,-0.519752699623612,True
old_rank1_filter,BASE,daily,750,000792,2016-04-08,2016-04-11,2019-05-20,,0.4835,-0.445619287780308,True
old_rank1_filter,BASE,daily,750,000792,2016-04-11,2016-04-12,2019-05-21,,0.4933,-0.4070281139603882,True
old_rank1_filter,BASE,daily,750,000792,2016-04-12,2016-04-13,2019-05-22,,0.4843,-0.420140292375874,True
old_rank1_filter,BASE,daily,750,000792,2016-04-13,2016-04-14,2019-05-23,,0.4972,-0.424825452458229,True
old_rank1_filter,BASE,daily,750,000792,2016-04-14,2016-04-15,2019-05-24,,0.5006,-0.40526806454487596,True
old_rank1_filter,BASE,daily,750,000792,2016-04-15,2016-04-18,2019-05-27,,0.4946,-0.4032147016811236,True
old_rank1_filter,BASE,daily,750,000792,2016-04-18,2016-04-19,2019-05-28,,0.4949,-0.41043684201521125,True
old_rank1_filter,BASE,daily,750,000792,2016-04-19,2016-04-20,2019-05-29,,0.4897,-0.39343524481593106,True
old_rank1_filter,BASE,daily,750,000792,2023-08-08,2023-08-09,,,0.3885,,False
old_rank1_filter,BASE,daily,750,000792,2023-08-09,2023-08-10,,,0.3887,,False
old_rank1_filter,BASE,daily,750,000792,2024-03-12,2024-03-13,,,0.4644,,False
old_rank1_filter,BASE,daily,750,000792,2024-03-15,2024-03-18,,,0.4695,,False
old_rank1_filter,BASE,daily,750,000792,2024-03-18,2024-03-19,,,0.4654,,False
old_rank1_filter,BASE,daily,750,000792,2024-03-19,2024-03-20,,,0.4586,,False
old_rank1_filter,BASE,daily,750,000792,2024-03-20,2024-03-21,,,0.4589,,False
old_rank1_filter,BASE,daily,750,000792,2024-03-21,2024-03-22,,,0.4548,,False
old_rank1_filter,BASE,daily,750,000792,2024-04-03,2024-04-08,,,0.3345,,False
old_rank1_filter,BASE,daily,750,000792,2024-04-08,2024-04-09,,,0.3332,,False
old_rank1_filter,BASE,daily,750,000792,2024-04-09,2024-04-10,,,0.3389,,False
old_rank1_filter,BASE,daily,750,000792,2024-04-10,2024-04-11,,,0.3349,,False
old_rank1_filter,BASE,daily,750,000792,2024-04-11,2024-04-12,,,0.3314,,False
old_rank1_filter,BASE,daily,750,000792,2024-04-15,2024-04-16,,,0.3312,,False
old_rank1_filter,BASE,daily,750,000792,2024-04-18,2024-04-19,,,0.3278,,False
old_rank1_filter,BASE,daily,750,000792,2024-04-19,2024-04-22,,,0.3457,,False
old_rank1_filter,BASE,daily,750,000792,2024-04-22,2024-04-23,,,0.3427,,False
old_rank1_filter,BASE,daily,750,000792,2024-04-23,2024-04-24,,,0.3347,,False
old_rank1_filter,BASE,daily,750,000792,2024-04-29,2024-04-30,,,0.3277,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-06,2024-05-07,,,0.3391,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-07,2024-05-08,,,0.3510,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-08,2024-05-09,,,0.3487,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-09,2024-05-10,,,0.3499,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-10,2024-05-13,,,0.3497,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-13,2024-05-14,,,0.3476,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-14,2024-05-15,,,0.3487,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-15,2024-05-16,,,0.3439,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-16,2024-05-17,,,0.3408,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-17,2024-05-20,,,0.3476,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-20,2024-05-21,,,0.3466,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-21,2024-05-22,,,0.3482,,False
old_rank1_filter,BASE,daily,750,000792,2024-05-22,2024-05-23,,,0.3457,,False
old_rank1_filter,BASE,daily,750,000792,2024-06-21,2024-06-24,,,0.3374,,False
old_rank1_filter,BASE,daily,750,000792,2024-06-26,2024-06-27,,,0.3325,,False
old_rank1_filter,BASE,daily,750,000792,2024-06-27,2024-06-28,,,0.3333,,False
old_rank1_filter,BASE,daily,750,000792,2024-09-30,2024-10-08,,,0.3441,,False
old_rank1_filter,BASE,daily,750,000792,2024-10-08,2024-10-09,,,0.3522,,False
old_rank1_filter,BASE,daily,750,000792,2024-11-13,2024-11-14,,,0.3613,,False
old_rank1_filter,BASE,daily,750,000792,2024-11-19,2024-11-20,,,0.3425,,False
old_rank1_filter,BASE,daily,750,000792,2024-11-20,2024-11-21,,,0.3465,,False
old_rank1_filter,BASE,daily,750,000792,2024-11-21,2024-11-22,,,0.3424,,False
old_rank1_filter,BASE,daily,750,000792,2025-03-06,2025-03-07,,,0.3019,,False
old_rank1_filter,BASE,daily,750,000792,2025-03-07,2025-03-10,,,0.3021,,False
old_rank1_filter,BASE,daily,750,000792,2025-03-13,2025-03-14,,,0.3014,,False
old_rank1_filter,BASE,daily,750,000792,2025-03-14,2025-03-17,,,0.3074,,False
old_rank1_filter,BASE,daily,750,000792,2025-03-17,2025-03-18,,,0.3061,,False
old_rank1_filter,BASE,daily,750,000792,2025-03-18,2025-03-19,,,0.3043,,False
old_rank1_filter,BASE,daily,750,000792,2025-03-25,2025-03-26,,,0.3023,,False
old_rank1_filter,BASE,daily,750,000792,2025-09-08,2025-09-09,,,0.5093,,False
old_rank1_filter,BASE,daily,750,000792,2025-09-09,2025-09-10,,,0.5074,,False
old_rank1_filter,BASE,daily,750,000792,2025-09-10,2025-09-11,,,0.4897,,False
old_rank1_filter,BASE,daily,750,000792,2025-09-11,2025-09-12,,,0.4939,,False
old_rank1_filter,BASE,daily,750,000792,2025-11-21,2025-11-24,,,0.6076,,False
old_rank1_filter,BASE,daily,750,000792,2025-11-27,2025-11-28,,,0.6120,,False
old_rank1_filter,BASE,daily,750,000792,2025-11-28,2025-12-01,,,0.6171,,False
old_rank1_filter,BASE,ma60_episode,750,000792,2012-03-14,2012-03-15,2015-05-22,2012-03-28,0.6686,-0.21487953509480917,True
old_rank1_filter,BASE,ma60_episode,750,000792,2012-07-11,2012-07-12,2015-09-21,2012-08-23,0.5525,-0.47154898443264304,True
old_rank1_filter,BASE,ma60_episode,750,000792,2013-01-07,2013-01-08,2016-03-22,2013-04-12,0.4001,-0.2818900688584083,True
old_rank1_filter,BASE,ma60_episode,750,000792,2015-01-28,2015-01-29,2018-03-14,2015-05-06,0.8048,-0.2083701176020113,True
old_rank1_filter,BASE,ma60_episode,750,000792,2015-06-18,2015-06-19,2018-07-31,2015-06-26,0.8784,-0.5768884362335617,True
old_rank1_filter,BASE,ma60_episode,750,000792,2015-11-05,2015-11-06,2018-12-07,2016-01-05,0.5753,-0.4409232220095456,True
old_rank1_filter,BASE,ma60_episode,750,000792,2016-04-08,2016-04-11,2019-05-20,2016-04-25,0.4835,-0.445619287780308,True
old_rank1_filter,BASE,ma60_episode,750,000792,2023-08-08,2023-08-09,,2023-08-11,0.3885,,False
old_rank1_filter,BASE,ma60_episode,750,000792,2024-03-12,2024-03-13,,2024-06-14,0.4644,,False
old_rank1_filter,BASE,ma60_episode,750,000792,2024-06-21,2024-06-24,,2024-06-24,0.3374,,False
old_rank1_filter,BASE,ma60_episode,750,000792,2024-06-26,2024-06-27,,2024-07-02,0.3325,,False
old_rank1_filter,BASE,ma60_episode,750,000792,2024-09-30,2024-10-08,,2024-12-11,0.3441,,False
old_rank1_filter,BASE,ma60_episode,750,000792,2025-03-06,2025-03-07,,2025-03-10,0.3019,,False
old_rank1_filter,BASE,ma60_episode,750,000792,2025-03-13,2025-03-14,,2025-03-24,0.3014,,False
old_rank1_filter,BASE,ma60_episode,750,000792,2025-03-25,2025-03-26,,2025-03-28,0.3023,,False
old_rank1_filter,BASE,ma60_episode,750,000792,2025-09-08,2025-09-09,,2026-04-23,0.5093,,False
old_rank1_filter,BASE,ma60_nonoverlap,750,000792,2012-03-14,2012-03-15,2015-05-22,2012-03-28,0.6686,-0.21487953509480917,True
old_rank1_filter,BASE,ma60_nonoverlap,750,000792,2015-06-18,2015-06-19,2018-07-31,2015-06-26,0.8784,-0.5768884362335617,True
old_rank1_filter,BASE,ma60_nonoverlap,750,000792,2023-08-08,2023-08-09,,2023-08-11,0.3885,,False
old_rank1_filter,BASE,stop_episode,750,000792,2012-03-14,2012-03-15,2015-05-22,2012-03-28,0.6686,-0.21487953509480917,True
old_rank1_filter,BASE,stop_episode,750,000792,2012-07-11,2012-07-12,2015-09-21,2012-08-24,0.5525,-0.47154898443264304,True
old_rank1_filter,BASE,stop_episode,750,000792,2013-01-07,2013-01-08,2016-03-22,2013-04-23,0.4001,-0.2818900688584083,True
old_rank1_filter,BASE,stop_episode,750,000792,2015-01-28,2015-01-29,2018-03-14,2015-07-06,0.8048,-0.2083701176020113,True
old_rank1_filter,BASE,stop_episode,750,000792,2015-11-05,2015-11-06,2018-12-07,2016-01-11,0.5753,-0.4409232220095456,True
old_rank1_filter,BASE,stop_episode,750,000792,2016-04-08,2016-04-11,2019-05-20,2016-04-25,0.4835,-0.445619287780308,True
old_rank1_filter,BASE,stop_episode,750,000792,2023-08-08,2023-08-09,,2023-08-11,0.3885,,False
old_rank1_filter,BASE,stop_episode,750,000792,2024-03-12,2024-03-13,,2024-07-24,0.4644,,False
old_rank1_filter,BASE,stop_episode,750,000792,2024-09-30,2024-10-08,,2025-04-07,0.3441,,False
old_rank1_filter,BASE,stop_episode,750,000792,2025-09-08,2025-09-09,,,0.5093,,False
old_rank1_filter,BOTH1,daily,250,000792,2012-03-19,2012-03-20,2013-04-02,,0.6986,-0.24602271489513283,True
old_rank1_filter,BOTH1,daily,250,000792,2012-03-20,2012-03-21,2013-04-03,,0.6744,-0.25164433916644,True
old_rank1_filter,BOTH1,daily,250,000792,2012-03-21,2012-03-22,2013-04-08,,0.6862,-0.22703896285140468,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-11,2012-07-12,2013-07-26,,0.5525,-0.508585079491161,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-12,2012-07-13,2013-07-29,,0.5664,-0.5249363780939507,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-13,2012-07-16,2013-07-30,,0.5664,-0.48896633508637144,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-16,2012-07-17,2013-07-31,,0.5457,-0.5098920710461461,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-19,2012-07-20,2013-08-05,,0.5522,-0.5024073831056424,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-20,2012-07-23,2013-08-06,,0.5548,-0.5008862522099906,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-23,2012-07-24,2013-08-07,,0.5564,-0.5090625746782796,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-24,2012-07-25,2013-08-08,,0.5697,-0.5218914822069948,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-25,2012-07-26,2013-08-09,,0.5819,-0.4994005813135214,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-26,2012-07-27,2013-08-12,,0.5749,-0.4695188238293533,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-27,2012-07-30,2013-08-13,,0.5681,-0.4867710796394703,True
old_rank1_filter,BOTH1,daily,250,000792,2012-07-30,2012-07-31,2013-08-14,,0.5794,-0.4540435887729165,True
old_rank1_filter,BOTH1,daily,250,000792,2012-08-06,2012-08-07,2013-08-21,,0.5687,-0.490336237820307,True
old_rank1_filter,BOTH1,daily,250,000792,2012-08-07,2012-08-08,2013-08-22,,0.5679,-0.5040976714182084,True
old_rank1_filter,BOTH1,daily,250,000792,2012-08-08,2012-08-09,2013-08-23,,0.5770,-0.5140866514080602,True
old_rank1_filter,BOTH1,daily,250,000792,2012-08-09,2012-08-10,2013-08-26,,0.5746,-0.49529826931528353,True
old_rank1_filter,BOTH1,daily,250,000792,2012-08-10,2012-08-13,2013-08-27,,0.5666,-0.48886246869811845,True
old_rank1_filter,BOTH1,daily,250,000792,2012-08-13,2012-08-14,2013-08-28,,0.5617,-0.48974789155526943,True
old_rank1_filter,BOTH1,daily,250,000792,2012-08-14,2012-08-15,2013-08-29,,0.5634,-0.472445815543845,True
old_rank1_filter,BOTH1,daily,250,000792,2013-01-31,2013-02-01,2014-02-24,,0.4249,-0.45395725790460106,True
old_rank1_filter,BOTH1,daily,250,000792,2013-02-01,2013-02-04,2014-02-25,,0.4292,-0.4778789337492617,True
old_rank1_filter,BOTH1,daily,250,000792,2013-02-04,2013-02-05,2014-02-26,,0.4353,-0.47602617489589527,True
old_rank1_filter,BOTH1,daily,250,000792,2013-02-05,2013-02-06,2014-02-27,,0.4392,-0.46153196149478126,True
old_rank1_filter,BOTH1,daily,250,000792,2013-02-06,2013-02-07,2014-02-28,,0.4332,-0.4536184373130334,True
old_rank1_filter,BOTH1,daily,250,000792,2013-02-07,2013-02-08,2014-03-03,,0.4295,-0.4725732238243867,True
old_rank1_filter,BOTH1,daily,250,000792,2013-02-08,2013-02-18,2014-03-04,,0.4464,-0.4440350341416117,True
old_rank1_filter,BOTH1,daily,250,000792,2013-02-18,2013-02-19,2014-03-05,,0.4489,-0.4395300416418798,True
old_rank1_filter,BOTH1,daily,250,000792,2013-02-19,2013-02-20,2014-03-06,,0.4338,-0.4411043954574926,True
old_rank1_filter,BOTH1,daily,250,000792,2013-02-20,2013-02-21,2014-03-07,,0.4381,-0.42363217673105014,True
old_rank1_filter,BOTH1,daily,250,000792,2013-03-06,2013-03-07,2014-03-21,,0.4372,-0.4468505997117018,True
old_rank1_filter,BOTH1,daily,250,000792,2013-03-07,2013-03-08,2014-03-24,,0.4293,-0.44860611440028453,True
old_rank1_filter,BOTH1,daily,250,000792,2013-03-08,2013-03-11,2014-03-25,,0.4361,-0.45244212078960055,True
old_rank1_filter,BOTH1,daily,250,000792,2013-03-11,2013-03-12,2014-03-26,,0.4389,-0.4395484291606081,True
old_rank1_filter,BOTH1,daily,250,000792,2013-03-19,2013-03-20,2014-04-03,,0.4389,-0.46942153678434917,True
old_rank1_filter,BOTH1,daily,250,000792,2013-03-20,2013-03-21,2014-04-04,,0.4429,-0.471896541771051,True
old_rank1_filter,BOTH1,daily,250,000792,2013-03-21,2013-03-22,2014-04-08,,0.4470,-0.4580273414731464,True
old_rank1_filter,BOTH1,daily,250,000792,2013-03-22,2013-03-25,2014-04-09,,0.4420,-0.45257498748624203,True
old_rank1_filter,BOTH1,daily,250,000792,2013-03-25,2013-03-26,2014-04-10,,0.4404,-0.4598722867990279,True
old_rank1_filter,BOTH1,daily,250,000792,2015-01-28,2015-01-29,2016-02-19,,0.8048,-0.2793274966503312,True
old_rank1_filter,BOTH1,daily,250,000792,2015-06-18,2015-06-19,2016-07-06,,0.8784,-0.3130702101808116,True
old_rank1_filter,BOTH1,daily,250,000792,2015-11-05,2015-11-06,2016-11-15,,0.5753,-0.08985566599427397,True
old_rank1_filter,BOTH1,daily,250,000792,2015-11-06,2015-11-09,2016-11-16,,0.5862,-0.13417617993370612,True
old_rank1_filter,BOTH1,daily,250,000792,2015-11-09,2015-11-10,2016-11-17,,0.6168,-0.16337192629088293,True
old_rank1_filter,BOTH1,daily,250,000792,2015-11-23,2015-11-24,2016-12-01,,0.6018,-0.1396448856588186,True
old_rank1_filter,BOTH1,daily,250,000792,2016-04-12,2016-04-13,2017-04-24,,0.4843,-0.15894957846205782,True
old_rank1_filter,BOTH1,daily,250,000792,2016-04-13,2016-04-14,2017-04-25,,0.4972,-0.1651335577948797,True
old_rank1_filter,BOTH1,daily,250,000792,2016-04-14,2016-04-15,2017-04-26,,0.5006,-0.15506437679293017,True
old_rank1_filter,BOTH1,daily,250,000792,2016-04-18,2016-04-19,2017-04-28,,0.4949,-0.14815256379299602,True
old_rank1_filter,BOTH1,daily,250,000792,2024-03-12,2024-03-13,2025-03-26,,0.4644,-0.030373831775700966,True
old_rank1_filter,BOTH1,daily,250,000792,2024-03-15,2024-03-18,2025-03-31,,0.4695,-0.028739002932551605,True
old_rank1_filter,BOTH1,daily,250,000792,2024-03-18,2024-03-19,2025-04-01,,0.4654,-0.00952380952380949,True
old_rank1_filter,BOTH1,daily,250,000792,2024-03-19,2024-03-20,2025-04-02,,0.4586,-0.013087447947650266,True
old_rank1_filter,BOTH1,daily,250,000792,2024-03-20,2024-03-21,2025-04-03,,0.4589,-0.010204081632653184,True
old_rank1_filter,BOTH1,daily,250,000792,2024-03-21,2024-03-22,2025-04-07,,0.4548,-0.06847624922887119,True
old_rank1_filter,BOTH1,daily,250,000792,2024-04-03,2024-04-08,2025-04-18,,0.3345,-0.0220500595947557,True
old_rank1_filter,BOTH1,daily,250,000792,2024-04-08,2024-04-09,2025-04-21,,0.3332,-0.038664323374341,True
old_rank1_filter,BOTH1,daily,250,000792,2024-04-09,2024-04-10,2025-04-22,,0.3389,-0.029638411381149976,True
old_rank1_filter,BOTH1,daily,250,000792,2024-04-19,2024-04-22,2025-05-07,,0.3457,-0.06662804171494796,True
old_rank1_filter,BOTH1,daily,250,000792,2024-04-22,2024-04-23,2025-05-08,,0.3427,-0.0468564650059311,True
old_rank1_filter,BOTH1,daily,250,000792,2024-04-23,2024-04-24,2025-05-09,,0.3347,-0.0280316879951249,True
old_rank1_filter,BOTH1,daily,250,000792,2024-04-29,2024-04-30,2025-05-15,,0.3277,-0.035563592525617804,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-06,2024-05-07,2025-05-19,,0.3391,-0.12850082372322902,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-07,2024-05-08,2025-05-20,,0.3510,-0.12216694306246545,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-08,2024-05-09,2025-05-21,,0.3487,-0.1146005509641872,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-09,2024-05-10,2025-05-22,,0.3499,-0.11521499448732087,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-10,2024-05-13,2025-05-23,,0.3497,-0.10926234054353878,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-13,2024-05-14,2025-05-26,,0.3476,-0.1166390270867883,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-14,2024-05-15,2025-05-27,,0.3487,-0.10706278026905847,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-15,2024-05-16,2025-05-28,,0.3439,-0.10237556561085981,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-16,2024-05-17,2025-05-29,,0.3408,-0.11758180809761509,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-17,2024-05-20,2025-05-30,,0.3476,-0.11902113459399333,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-20,2024-05-21,2025-06-03,,0.3466,-0.1267995570321152,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-21,2024-05-22,2025-06-04,,0.3482,-0.1087562744004461,True
old_rank1_filter,BOTH1,daily,250,000792,2024-05-22,2024-05-23,2025-06-05,,0.3457,-0.06908462867012088,True
old_rank1_filter,BOTH1,daily,250,000792,2024-06-21,2024-06-24,2025-07-04,,0.3374,0.018890200708382432,True
old_rank1_filter,BOTH1,daily,250,000792,2024-09-30,2024-10-08,2025-10-17,,0.3441,0.16315789473684217,True
old_rank1_filter,BOTH1,daily,250,000792,2024-10-08,2024-10-09,2025-10-20,,0.3522,0.2280701754385963,True
old_rank1_filter,BOTH1,daily,250,000792,2024-11-13,2024-11-14,2025-11-25,,0.3613,0.3794195250659631,True
old_rank1_filter,BOTH1,daily,250,000792,2024-11-19,2024-11-20,2025-12-01,,0.3425,0.3784487246225925,True
old_rank1_filter,BOTH1,daily,250,000792,2024-11-20,2024-11-21,2025-12-02,,0.3465,0.3651211801896732,True
old_rank1_filter,BOTH1,daily,250,000792,2024-11-21,2024-11-22,2025-12-03,,0.3424,0.3911620294599021,True
old_rank1_filter,BOTH1,daily,250,000792,2025-03-18,2025-03-19,2026-03-31,,0.3043,1.215568862275449,True
old_rank1_filter,BOTH1,daily,250,000792,2025-09-08,2025-09-09,,,0.5093,,False
old_rank1_filter,BOTH1,daily,250,000792,2025-09-09,2025-09-10,,,0.5074,,False
old_rank1_filter,BOTH1,daily,250,000792,2025-09-10,2025-09-11,,,0.4897,,False
old_rank1_filter,BOTH1,daily,250,000792,2025-09-11,2025-09-12,,,0.4939,,False
old_rank1_filter,BOTH1,daily,250,000792,2025-11-21,2025-11-24,,,0.6076,,False
old_rank1_filter,BOTH1,daily,250,000792,2025-11-27,2025-11-28,,,0.6120,,False
old_rank1_filter,BOTH1,daily,250,000792,2025-11-28,2025-12-01,,,0.6171,,False
old_rank1_filter,BOTH1,ma60_episode,250,000792,2012-03-19,2012-03-20,2013-04-02,2012-03-28,0.6986,-0.24602271489513283,True
old_rank1_filter,BOTH1,ma60_episode,250,000792,2012-07-11,2012-07-12,2013-07-26,2012-08-23,0.5525,-0.508585079491161,True
old_rank1_filter,BOTH1,ma60_episode,250,000792,2013-01-31,2013-02-01,2014-02-24,2013-04-12,0.4249,-0.45395725790460106,True
old_rank1_filter,BOTH1,ma60_episode,250,000792,2015-01-28,2015-01-29,2016-02-19,2015-05-06,0.8048,-0.2793274966503312,True
old_rank1_filter,BOTH1,ma60_episode,250,000792,2015-06-18,2015-06-19,2016-07-06,2015-06-26,0.8784,-0.3130702101808116,True
old_rank1_filter,BOTH1,ma60_episode,250,000792,2015-11-05,2015-11-06,2016-11-15,2016-01-05,0.5753,-0.08985566599427397,True
old_rank1_filter,BOTH1,ma60_episode,250,000792,2016-04-12,2016-04-13,2017-04-24,2016-04-25,0.4843,-0.15894957846205782,True
old_rank1_filter,BOTH1,ma60_episode,250,000792,2024-03-12,2024-03-13,2025-03-26,2024-06-14,0.4644,-0.030373831775700966,True
old_rank1_filter,BOTH1,ma60_episode,250,000792,2024-06-21,2024-06-24,2025-07-04,2024-06-24,0.3374,0.018890200708382432,True
old_rank1_filter,BOTH1,ma60_episode,250,000792,2024-09-30,2024-10-08,2025-10-17,2024-12-11,0.3441,0.16315789473684217,True
old_rank1_filter,BOTH1,ma60_episode,250,000792,2025-03-18,2025-03-19,2026-03-31,2025-03-24,0.3043,1.215568862275449,True
old_rank1_filter,BOTH1,ma60_episode,250,000792,2025-09-08,2025-09-09,,2026-04-23,0.5093,,False
old_rank1_filter,BOTH1,ma60_nonoverlap,250,000792,2012-03-19,2012-03-20,2013-04-02,2012-03-28,0.6986,-0.24602271489513283,True
old_rank1_filter,BOTH1,ma60_nonoverlap,250,000792,2015-01-28,2015-01-29,2016-02-19,2015-05-06,0.8048,-0.2793274966503312,True
old_rank1_filter,BOTH1,ma60_nonoverlap,250,000792,2016-04-12,2016-04-13,2017-04-24,2016-04-25,0.4843,-0.15894957846205782,True
old_rank1_filter,BOTH1,ma60_nonoverlap,250,000792,2024-03-12,2024-03-13,2025-03-26,2024-06-14,0.4644,-0.030373831775700966,True
old_rank1_filter,BOTH1,ma60_nonoverlap,250,000792,2025-09-08,2025-09-09,,2026-04-23,0.5093,,False
old_rank1_filter,BOTH1,stop_episode,250,000792,2012-03-19,2012-03-20,2013-04-02,2012-03-28,0.6986,-0.24602271489513283,True
old_rank1_filter,BOTH1,stop_episode,250,000792,2012-07-11,2012-07-12,2013-07-26,2012-08-24,0.5525,-0.508585079491161,True
old_rank1_filter,BOTH1,stop_episode,250,000792,2013-01-31,2013-02-01,2014-02-24,2013-04-23,0.4249,-0.45395725790460106,True
old_rank1_filter,BOTH1,stop_episode,250,000792,2015-01-28,2015-01-29,2016-02-19,2015-07-06,0.8048,-0.2793274966503312,True
old_rank1_filter,BOTH1,stop_episode,250,000792,2015-11-05,2015-11-06,2016-11-15,2016-01-11,0.5753,-0.08985566599427397,True
old_rank1_filter,BOTH1,stop_episode,250,000792,2016-04-12,2016-04-13,2017-04-24,2016-04-25,0.4843,-0.15894957846205782,True
old_rank1_filter,BOTH1,stop_episode,250,000792,2024-03-12,2024-03-13,2025-03-26,2024-07-24,0.4644,-0.030373831775700966,True
old_rank1_filter,BOTH1,stop_episode,250,000792,2024-09-30,2024-10-08,2025-10-17,2025-04-07,0.3441,0.16315789473684217,True
